"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c16.csv",,,,"Date:","19 Jun 2018 21:42:38 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 21:42:48,1.0,0.0,0.0,227024896.0,43061248.0,754360320.0,1072795648.0,0.0,0.0,0.0,0.0,29221.0,58033.0,46.875,20.833,32.292,0.0,0.0,0.0,24.752,26.733,22.772,0.0,0.0,25.743,7156974.0,2596400.0,0.0,0.0,2.250,2.680,2.0,
19-06 21:42:49,3.0,0.0,1.0,227094528.0,43061248.0,754360320.0,1072726016.0,0.0,0.0,0.0,0.0,29074.0,54014.0,48.980,29.592,21.429,0.0,0.0,0.0,24.468,26.596,26.596,0.0,0.0,22.340,7385172.0,2684167.0,0.0,0.0,2.070,2.640,1.990,
19-06 21:42:50,3.0,0.0,0.0,227180544.0,43069440.0,754360320.0,1072631808.0,0.0,0.0,0.0,32768.0,28759.0,58472.0,44.554,26.733,28.713,0.0,0.0,0.0,29.0,20.0,24.0,0.0,0.0,27.0,6968614.0,2507591.0,0.0,3.0,2.070,2.640,1.990,
19-06 21:42:51,6.0,0.0,0.0,226766848.0,43069440.0,754360320.0,1073045504.0,0.0,0.0,0.0,0.0,30398.0,57127.0,51.961,24.510,23.529,0.0,0.0,0.0,25.0,21.739,23.913,0.0,0.0,29.348,7629630.0,2794061.0,0.0,0.0,2.070,2.640,1.990,
19-06 21:42:52,5.0,0.0,0.0,227209216.0,43069440.0,754360320.0,1072603136.0,0.0,0.0,0.0,0.0,29599.0,58357.0,46.939,23.469,29.592,0.0,0.0,0.0,23.958,25.0,27.083,0.0,0.0,23.958,7141640.0,2611431.0,0.0,0.0,2.070,2.640,1.990,
19-06 21:42:53,6.0,0.0,2.0,228020224.0,43069440.0,754360320.0,1071792128.0,0.0,0.0,0.0,0.0,27669.0,73285.0,40.404,31.313,28.283,0.0,0.0,0.0,27.835,22.680,25.773,0.0,0.0,23.711,7058361.0,2519719.0,0.0,0.0,2.070,2.640,1.990,
19-06 21:42:54,2.0,0.0,0.0,227950592.0,43069440.0,754364416.0,1071857664.0,0.0,0.0,0.0,0.0,26346.0,67671.0,42.708,21.875,35.417,0.0,0.0,0.0,36.735,22.449,21.429,0.0,0.0,19.388,6694388.0,2424715.0,0.0,0.0,2.230,2.660,2.0,
19-06 21:42:55,6.0,0.0,0.0,228491264.0,43077632.0,754364416.0,1071308800.0,0.0,0.0,0.0,24576.0,26067.0,70777.0,41.414,37.374,21.212,0.0,0.0,0.0,26.471,18.627,26.471,0.0,0.0,28.431,6806912.0,2471861.0,0.0,2.0,2.230,2.660,2.0,
19-06 21:42:56,3.0,0.0,1.0,228323328.0,43077632.0,754364416.0,1071476736.0,0.0,0.0,0.0,0.0,26034.0,69327.0,52.083,29.167,18.750,0.0,0.0,0.0,30.0,20.0,27.0,0.0,0.0,23.0,6732386.0,2429737.0,0.0,0.0,2.230,2.660,2.0,
19-06 21:42:57,4.0,0.0,0.0,228405248.0,43077632.0,754364416.0,1071394816.0,0.0,0.0,0.0,0.0,27258.0,74042.0,49.0,21.0,30.0,0.0,0.0,0.0,35.354,25.253,16.162,0.0,0.0,23.232,7250110.0,2623789.0,0.0,0.0,2.230,2.660,2.0,
19-06 21:42:58,3.0,0.0,2.0,229076992.0,43077632.0,754364416.0,1070723072.0,0.0,0.0,0.0,0.0,27083.0,71058.0,33.673,35.714,30.612,0.0,0.0,0.0,31.959,27.835,16.495,0.0,0.0,23.711,6961443.0,2534687.0,0.0,0.0,2.230,2.660,2.0,
19-06 21:42:59,7.0,0.0,0.0,229081088.0,43077632.0,754364416.0,1070718976.0,0.0,0.0,0.0,0.0,26399.0,72827.0,35.052,26.804,38.144,0.0,0.0,0.0,38.235,22.549,16.667,0.0,0.0,22.549,6870706.0,2493353.0,0.0,0.0,2.370,2.680,2.010,
19-06 21:43:00,4.0,0.0,0.0,228417536.0,43077632.0,754364416.0,1071382528.0,0.0,0.0,0.0,0.0,27029.0,70590.0,42.424,31.313,26.263,0.0,0.0,0.0,36.364,22.222,20.202,0.0,0.0,21.212,6940650.0,2483572.0,0.0,0.0,2.370,2.680,2.010,
19-06 21:43:01,6.0,0.0,0.0,228601856.0,43081728.0,754364416.0,1071194112.0,0.0,0.0,0.0,20480.0,25368.0,67898.0,47.826,23.913,28.261,0.0,0.0,0.0,31.313,18.182,18.182,0.0,0.0,32.323,6820080.0,2438814.0,0.0,2.0,2.370,2.680,2.010,
19-06 21:43:02,2.0,0.0,0.0,228147200.0,43081728.0,754364416.0,1071648768.0,0.0,0.0,0.0,0.0,25147.0,69016.0,42.105,25.263,32.632,0.0,0.0,0.0,36.0,22.0,16.0,0.0,0.0,26.0,6806728.0,2464641.0,0.0,0.0,2.370,2.680,2.010,
19-06 21:43:03,9.0,0.0,0.0,228315136.0,43081728.0,754364416.0,1071480832.0,0.0,0.0,0.0,0.0,26537.0,62419.0,38.776,28.571,32.653,0.0,0.0,0.0,29.703,25.743,21.782,0.0,0.0,22.772,6764290.0,2403023.0,0.0,0.0,2.370,2.680,2.010,
19-06 21:43:04,2.0,0.0,0.0,228921344.0,43081728.0,754364416.0,1070874624.0,0.0,0.0,0.0,0.0,28546.0,59887.0,47.0,21.0,31.0,0.0,0.0,1.0,31.633,21.429,25.510,0.0,0.0,21.429,6873310.0,2510836.0,0.0,0.0,2.580,2.720,2.030,
19-06 21:43:05,2.0,0.0,0.0,228540416.0,43081728.0,754364416.0,1071255552.0,0.0,0.0,0.0,0.0,28649.0,56312.0,44.0,27.0,29.0,0.0,0.0,0.0,29.348,22.826,25.0,0.0,0.0,22.826,7113670.0,2639549.0,0.0,0.0,2.580,2.720,2.030,
19-06 21:43:06,7.0,0.0,0.0,228446208.0,43081728.0,754364416.0,1071349760.0,0.0,0.0,0.0,0.0,28209.0,57992.0,45.455,24.242,30.303,0.0,0.0,0.0,33.0,26.0,23.0,0.0,0.0,18.0,6931734.0,2551881.0,0.0,0.0,2.580,2.720,2.030,
19-06 21:43:07,4.0,0.0,0.0,229072896.0,43085824.0,754364416.0,1070718976.0,0.0,0.0,0.0,12288.0,27940.0,52830.0,48.980,21.429,29.592,0.0,0.0,0.0,24.444,24.444,25.556,0.0,0.0,25.556,7142742.0,2614659.0,0.0,2.0,2.580,2.720,2.030,
19-06 21:43:08,5.0,0.0,2.0,228524032.0,43085824.0,754364416.0,1071267840.0,0.0,0.0,0.0,0.0,29731.0,58016.0,48.485,23.232,28.283,0.0,0.0,0.0,24.742,29.897,23.711,0.0,0.0,21.649,7408958.0,2703093.0,0.0,0.0,2.580,2.720,2.030,
19-06 21:43:09,8.0,0.0,0.0,228855808.0,43085824.0,754364416.0,1070936064.0,0.0,0.0,0.0,0.0,28937.0,64442.0,44.444,24.242,31.313,0.0,0.0,0.0,31.313,23.232,21.212,0.0,0.0,24.242,7053494.0,2568108.0,0.0,0.0,2.610,2.720,2.030,
19-06 21:43:10,3.0,0.0,0.0,228954112.0,43085824.0,754364416.0,1070837760.0,0.0,0.0,0.0,8192.0,26755.0,73523.0,31.959,32.990,35.052,0.0,0.0,0.0,33.673,24.490,17.347,0.0,0.0,24.490,6999740.0,2519271.0,0.0,1.0,2.610,2.720,2.030,
19-06 21:43:11,3.0,0.0,0.0,229085184.0,43085824.0,754364416.0,1070706688.0,0.0,0.0,0.0,0.0,31215.0,62334.0,48.980,27.551,23.469,0.0,0.0,0.0,28.421,22.105,24.211,0.0,0.0,25.263,7653278.0,2785257.0,0.0,0.0,2.610,2.720,2.030,
19-06 21:43:12,7.0,0.0,0.0,230961152.0,43085824.0,754364416.0,1068830720.0,0.0,0.0,0.0,0.0,27634.0,52129.0,48.039,26.471,25.490,0.0,0.0,0.0,22.680,28.866,24.742,0.0,0.0,23.711,7307480.0,2629491.0,0.0,0.0,2.610,2.720,2.030,
19-06 21:43:13,3.0,0.0,0.0,231116800.0,43094016.0,754368512.0,1068662784.0,0.0,0.0,0.0,24576.0,28727.0,53894.0,52.577,24.742,22.680,0.0,0.0,0.0,26.804,20.619,23.711,0.0,0.0,28.866,7247530.0,2635314.0,0.0,3.0,2.610,2.720,2.030,
19-06 21:43:14,5.0,0.0,0.0,230989824.0,43094016.0,754368512.0,1068789760.0,0.0,0.0,0.0,0.0,27420.0,57767.0,40.625,26.042,33.333,0.0,0.0,0.0,26.531,25.510,24.490,0.0,0.0,23.469,6679290.0,2384033.0,0.0,0.0,2.880,2.780,2.050,
19-06 21:43:15,4.0,0.0,0.0,231137280.0,43094016.0,754368512.0,1068642304.0,0.0,0.0,0.0,32768.0,28440.0,54247.0,45.455,29.293,25.253,0.0,0.0,0.0,22.917,22.917,27.083,0.0,0.0,27.083,7267334.0,2615415.0,0.0,8.0,2.880,2.780,2.050,
19-06 21:43:16,1.0,0.0,0.0,230993920.0,43094016.0,754368512.0,1068785664.0,0.0,0.0,0.0,0.0,27309.0,58909.0,38.0,28.0,34.0,0.0,0.0,0.0,30.303,25.253,23.232,0.0,0.0,21.212,6570144.0,2364539.0,0.0,0.0,2.880,2.780,2.050,
19-06 21:43:17,2.0,0.0,0.0,231182336.0,43094016.0,754368512.0,1068597248.0,0.0,0.0,0.0,0.0,31974.0,62685.0,50.0,24.510,25.490,0.0,0.0,0.0,20.619,25.773,26.804,0.0,0.0,26.804,7665640.0,2743471.0,0.0,0.0,2.880,2.780,2.050,
19-06 21:43:18,3.0,0.0,0.0,231133184.0,43102208.0,754368512.0,1068638208.0,0.0,0.0,0.0,12288.0,30344.0,58771.0,46.939,27.551,25.510,0.0,0.0,0.0,23.656,30.108,26.882,0.0,0.0,19.355,7505884.0,2689634.0,0.0,2.0,2.880,2.780,2.050,
19-06 21:43:19,3.0,0.0,0.0,231563264.0,43102208.0,754368512.0,1068208128.0,0.0,0.0,0.0,0.0,28657.0,58246.0,47.525,28.713,23.762,0.0,0.0,0.0,28.125,20.833,27.083,0.0,0.0,23.958,7277788.0,2582294.0,0.0,0.0,2.970,2.800,2.060,
19-06 21:43:20,6.0,0.0,0.0,236351488.0,43102208.0,754368512.0,1063419904.0,0.0,0.0,0.0,20480.0,28538.0,64163.0,32.292,23.958,43.750,0.0,0.0,0.0,32.323,24.242,17.172,0.0,0.0,26.263,6934854.0,2513071.0,0.0,1.0,2.970,2.800,2.060,
19-06 21:43:21,3.0,0.0,0.0,237035520.0,43102208.0,754368512.0,1062735872.0,0.0,0.0,0.0,0.0,28902.0,64162.0,40.625,26.042,33.333,0.0,0.0,0.0,31.959,23.711,22.680,0.0,0.0,21.649,7149972.0,2573485.0,0.0,0.0,2.970,2.800,2.060,
19-06 21:43:22,6.0,0.0,0.0,236548096.0,43102208.0,754368512.0,1063223296.0,0.0,0.0,0.0,0.0,30648.0,56574.0,48.077,27.885,24.038,0.0,0.0,0.0,23.656,25.806,24.731,0.0,0.0,25.806,7807334.0,2858758.0,0.0,0.0,2.970,2.800,2.060,
19-06 21:43:23,3.0,0.0,0.0,236900352.0,43106304.0,754368512.0,1062866944.0,0.0,0.0,0.0,16384.0,29490.0,61494.0,45.545,24.752,29.703,0.0,0.0,0.0,29.787,18.085,27.660,0.0,0.0,24.468,6976766.0,2486201.0,0.0,2.0,2.970,2.800,2.060,
19-06 21:43:24,7.0,0.0,0.0,236548096.0,43106304.0,754368512.0,1063219200.0,0.0,0.0,0.0,0.0,31409.0,59020.0,38.776,35.714,25.510,0.0,0.0,0.0,24.468,22.340,26.596,0.0,0.0,26.596,7470746.0,2713653.0,0.0,0.0,3.220,2.850,2.090,
19-06 21:43:25,5.0,0.0,0.0,236703744.0,43106304.0,754368512.0,1063063552.0,0.0,0.0,0.0,8192.0,29948.0,56911.0,49.495,23.232,27.273,0.0,0.0,0.0,26.531,27.551,23.469,0.0,0.0,22.449,7336374.0,2666645.0,0.0,2.0,3.220,2.850,2.090,
19-06 21:43:26,8.0,0.0,0.0,236523520.0,43106304.0,754368512.0,1063243776.0,0.0,0.0,0.0,0.0,29219.0,57981.0,40.196,32.353,27.451,0.0,0.0,0.0,31.183,21.505,25.806,0.0,0.0,21.505,6971958.0,2552834.0,0.0,0.0,3.220,2.850,2.090,
19-06 21:43:27,3.0,0.0,0.0,236961792.0,43106304.0,754368512.0,1062805504.0,0.0,0.0,0.0,0.0,31706.0,62487.0,50.0,26.531,23.469,0.0,0.0,0.0,26.0,27.0,21.0,0.0,0.0,26.0,7768696.0,2823347.0,0.0,0.0,3.220,2.850,2.090,
19-06 21:43:28,2.0,0.0,0.0,236875776.0,43110400.0,754368512.0,1062887424.0,0.0,0.0,0.0,12288.0,28290.0,54175.0,43.878,22.449,33.673,0.0,0.0,0.0,31.522,25.0,22.826,0.0,0.0,20.652,7292540.0,2680165.0,0.0,2.0,3.220,2.850,2.090,
19-06 21:43:29,5.0,0.0,0.0,237162496.0,43110400.0,754368512.0,1062600704.0,0.0,0.0,0.0,0.0,29518.0,59574.0,47.0,25.0,28.0,0.0,0.0,0.0,30.851,20.213,26.596,0.0,0.0,22.340,7189344.0,2638157.0,0.0,0.0,3.440,2.910,2.110,
19-06 21:43:30,5.0,0.0,0.0,236793856.0,43110400.0,754368512.0,1062969344.0,0.0,0.0,0.0,0.0,30022.0,61464.0,41.053,27.368,31.579,0.0,0.0,0.0,32.979,21.277,23.404,0.0,0.0,22.340,7330586.0,2659564.0,0.0,0.0,3.440,2.910,2.110,
19-06 21:43:31,5.0,0.0,0.0,236404736.0,43110400.0,754372608.0,1063354368.0,0.0,0.0,0.0,0.0,30407.0,57789.0,51.042,23.958,25.0,0.0,0.0,0.0,23.711,23.711,26.804,0.0,0.0,25.773,7454852.0,2697358.0,0.0,0.0,3.440,2.910,2.110,
19-06 21:43:32,7.0,0.0,0.0,236781568.0,43110400.0,754372608.0,1062977536.0,0.0,0.0,0.0,0.0,30358.0,56882.0,45.361,28.866,24.742,0.0,0.0,1.031,27.451,24.510,23.529,0.0,0.0,24.510,7623182.0,2785030.0,0.0,0.0,3.440,2.910,2.110,
19-06 21:43:33,2.0,0.0,0.0,236466176.0,43114496.0,754372608.0,1063288832.0,0.0,0.0,0.0,12288.0,30482.0,59662.0,45.263,29.474,25.263,0.0,0.0,0.0,35.052,23.711,23.711,0.0,0.0,17.526,7558740.0,2684279.0,0.0,2.0,3.440,2.910,2.110,
19-06 21:43:34,2.0,0.0,0.0,237400064.0,43114496.0,754372608.0,1062354944.0,0.0,0.0,0.0,0.0,28402.0,54163.0,45.918,30.612,23.469,0.0,0.0,0.0,26.882,22.581,26.882,0.0,0.0,23.656,7120278.0,2621373.0,0.0,0.0,3.400,2.910,2.110,
19-06 21:43:35,10.0,0.0,0.0,236785664.0,43114496.0,754372608.0,1062969344.0,0.0,0.0,0.0,0.0,29466.0,55006.0,51.579,24.211,24.211,0.0,0.0,0.0,23.0,22.0,28.0,0.0,0.0,27.0,7353812.0,2683660.0,0.0,0.0,3.400,2.910,2.110,
19-06 21:43:36,4.0,0.0,0.0,236830720.0,43114496.0,754372608.0,1062924288.0,0.0,0.0,0.0,0.0,30151.0,55861.0,49.505,27.723,22.772,0.0,0.0,0.0,24.742,23.711,25.773,0.0,0.0,25.773,7610804.0,2782031.0,0.0,0.0,3.400,2.910,2.110,
19-06 21:43:37,5.0,0.0,0.0,236490752.0,43114496.0,754372608.0,1063264256.0,0.0,0.0,0.0,0.0,30039.0,61571.0,41.837,29.592,28.571,0.0,0.0,0.0,26.263,23.232,20.202,0.0,0.0,30.303,7306526.0,2666335.0,0.0,0.0,3.400,2.910,2.110,
19-06 21:43:38,2.0,0.0,0.0,236830720.0,43118592.0,754372608.0,1062920192.0,0.0,0.0,0.0,12288.0,30403.0,59751.0,43.617,31.915,24.468,0.0,0.0,0.0,22.449,21.429,23.469,0.0,0.0,32.653,7519244.0,2714451.0,0.0,2.0,3.400,2.910,2.110,
19-06 21:43:39,3.0,0.0,0.0,237264896.0,43118592.0,754372608.0,1062486016.0,0.0,0.0,0.0,0.0,28847.0,59655.0,43.0,24.0,33.0,0.0,0.0,0.0,26.531,24.490,23.469,0.0,0.0,25.510,7021426.0,2534618.0,0.0,0.0,3.370,2.910,2.120,
19-06 21:43:40,5.0,0.0,0.0,236908544.0,43118592.0,754372608.0,1062842368.0,0.0,0.0,0.0,0.0,27950.0,56030.0,41.176,28.431,30.392,0.0,0.0,0.0,27.957,29.032,25.806,0.0,0.0,17.204,6999638.0,2625653.0,0.0,0.0,3.370,2.910,2.120,
19-06 21:43:41,2.0,0.0,0.0,236482560.0,43118592.0,754372608.0,1063268352.0,0.0,0.0,0.0,0.0,29855.0,63630.0,46.0,27.0,27.0,0.0,0.0,0.0,27.835,23.711,19.588,0.0,0.0,28.866,7409840.0,2681434.0,0.0,0.0,3.370,2.910,2.120,
19-06 21:43:42,5.0,0.0,0.0,237113344.0,43118592.0,754372608.0,1062637568.0,0.0,0.0,0.0,0.0,26436.0,54653.0,43.0,23.0,34.0,0.0,0.0,0.0,26.042,25.0,23.958,0.0,0.0,25.0,6660222.0,2422183.0,0.0,0.0,3.370,2.910,2.120,
19-06 21:43:43,2.0,0.0,0.0,236765184.0,43126784.0,754372608.0,1062977536.0,0.0,0.0,0.0,12288.0,29716.0,57653.0,50.0,23.0,27.0,0.0,0.0,0.0,26.042,22.917,26.042,0.0,0.0,25.0,7207686.0,2612663.0,0.0,2.0,3.370,2.910,2.120,
19-06 21:43:44,6.0,0.0,0.0,236593152.0,43126784.0,754372608.0,1063149568.0,0.0,0.0,0.0,0.0,28280.0,59814.0,38.0,32.0,30.0,0.0,0.0,0.0,27.551,29.592,21.429,0.0,0.0,21.429,7041468.0,2516849.0,0.0,0.0,3.420,2.930,2.130,
19-06 21:43:45,3.0,0.0,0.0,236990464.0,43126784.0,754372608.0,1062752256.0,0.0,0.0,0.0,12288.0,30381.0,54546.0,55.446,21.782,22.772,0.0,0.0,0.0,21.277,24.468,27.660,0.0,0.0,26.596,7794934.0,2855166.0,0.0,2.0,3.420,2.930,2.130,
19-06 21:43:46,4.0,0.0,0.0,237051904.0,43126784.0,754372608.0,1062690816.0,0.0,0.0,0.0,0.0,28616.0,56827.0,45.0,28.0,27.0,0.0,0.0,0.0,30.928,24.742,24.742,0.0,0.0,19.588,6815838.0,2529623.0,0.0,0.0,3.420,2.930,2.130,
19-06 21:43:47,4.0,0.0,0.0,236879872.0,43126784.0,754372608.0,1062862848.0,0.0,0.0,0.0,0.0,28629.0,56005.0,46.939,26.531,26.531,0.0,0.0,0.0,28.866,23.711,23.711,0.0,0.0,23.711,7401860.0,2713812.0,0.0,0.0,3.420,2.930,2.130,
19-06 21:43:48,8.0,0.0,0.0,236793856.0,43134976.0,754372608.0,1062940672.0,0.0,0.0,0.0,24576.0,30815.0,63812.0,40.0,30.0,30.0,0.0,0.0,0.0,31.579,23.158,23.158,0.0,0.0,22.105,7278688.0,2726854.0,0.0,3.0,3.420,2.930,2.130,
19-06 21:43:49,4.0,0.0,0.0,236625920.0,43134976.0,754372608.0,1063108608.0,0.0,0.0,0.0,0.0,27377.0,56675.0,40.625,26.042,33.333,0.0,0.0,0.0,29.787,24.468,26.596,0.0,0.0,19.149,6566780.0,2429242.0,0.0,0.0,3.390,2.930,2.130,
19-06 21:43:50,3.0,0.0,0.0,236441600.0,43134976.0,754376704.0,1063288832.0,0.0,0.0,0.0,16384.0,28710.0,57825.0,43.0,26.0,31.0,0.0,0.0,0.0,31.868,21.978,25.275,0.0,0.0,20.879,6980558.0,2551227.0,0.0,2.0,3.390,2.930,2.130,
19-06 21:43:51,1.0,0.0,0.0,236867584.0,43134976.0,754376704.0,1062862848.0,0.0,0.0,0.0,0.0,27957.0,56031.0,43.878,28.571,27.551,0.0,0.0,0.0,24.742,24.742,27.835,0.0,0.0,22.680,6893660.0,2490966.0,0.0,0.0,3.390,2.930,2.130,
19-06 21:43:52,3.0,0.0,0.0,236916736.0,43134976.0,754376704.0,1062813696.0,0.0,0.0,0.0,0.0,28006.0,54724.0,44.898,25.510,29.592,0.0,0.0,0.0,31.633,23.469,21.429,0.0,0.0,23.469,7342042.0,2680823.0,0.0,0.0,3.390,2.930,2.130,
19-06 21:43:53,4.0,0.0,0.0,236716032.0,43143168.0,754376704.0,1063006208.0,0.0,0.0,0.0,16384.0,28570.0,53407.0,47.423,28.866,23.711,0.0,0.0,0.0,22.449,27.551,23.469,0.0,0.0,26.531,7337886.0,2671376.0,0.0,2.0,3.390,2.930,2.130,
19-06 21:43:54,2.0,0.0,0.0,236908544.0,43143168.0,754376704.0,1062813696.0,0.0,0.0,0.0,0.0,29403.0,57245.0,47.475,24.242,27.273,0.0,0.0,1.010,27.957,25.806,22.581,0.0,0.0,23.656,7581694.0,2769627.0,0.0,0.0,3.120,2.880,2.120,
19-06 21:43:55,7.0,0.0,0.0,238391296.0,43143168.0,754376704.0,1061330944.0,0.0,0.0,0.0,36864.0,29237.0,60986.0,41.584,26.733,30.693,0.0,0.0,0.990,29.787,22.340,22.340,0.0,0.0,25.532,7331566.0,2701984.0,0.0,6.0,3.120,2.880,2.120,
19-06 21:43:56,2.0,0.0,0.0,237473792.0,43143168.0,754376704.0,1062248448.0,0.0,0.0,0.0,0.0,29387.0,56342.0,51.515,21.212,27.273,0.0,0.0,0.0,25.773,27.835,25.773,0.0,0.0,20.619,7376278.0,2707383.0,0.0,0.0,3.120,2.880,2.120,
19-06 21:43:57,3.0,0.0,0.0,237543424.0,43143168.0,754376704.0,1062178816.0,0.0,0.0,0.0,0.0,28565.0,57205.0,46.939,24.490,28.571,0.0,0.0,0.0,30.303,24.242,23.232,0.0,0.0,22.222,7285342.0,2670777.0,0.0,0.0,3.120,2.880,2.120,
19-06 21:43:58,5.0,0.0,0.0,236679168.0,43143168.0,754376704.0,1063043072.0,0.0,0.0,0.0,28672.0,31266.0,63798.0,43.137,31.373,25.490,0.0,0.0,0.0,31.633,21.429,22.449,0.0,0.0,24.490,7487250.0,2735495.0,0.0,3.0,3.120,2.880,2.120,
19-06 21:43:59,6.0,0.0,0.0,236834816.0,43143168.0,754376704.0,1062887424.0,0.0,0.0,0.0,0.0,27634.0,73550.0,45.0,28.0,27.0,0.0,0.0,0.0,27.551,23.469,20.408,0.0,0.0,28.571,7329736.0,2648524.0,0.0,0.0,2.870,2.830,2.110,
19-06 21:44:00,4.0,0.0,0.0,236920832.0,43143168.0,754376704.0,1062801408.0,0.0,0.0,0.0,0.0,26752.0,65843.0,33.684,30.526,35.789,0.0,0.0,0.0,32.323,26.263,22.222,0.0,0.0,19.192,6601630.0,2391346.0,0.0,0.0,2.870,2.830,2.110,
19-06 21:44:01,2.0,0.0,0.0,237350912.0,43143168.0,754376704.0,1062371328.0,0.0,0.0,0.0,0.0,30785.0,57705.0,50.0,26.042,23.958,0.0,0.0,0.0,26.882,21.505,26.882,0.0,0.0,24.731,7525104.0,2711559.0,0.0,0.0,2.870,2.830,2.110,
19-06 21:44:02,4.0,0.0,0.0,236703744.0,43143168.0,754376704.0,1063018496.0,0.0,0.0,0.0,0.0,30952.0,61739.0,47.0,28.0,25.0,0.0,0.0,0.0,27.835,23.711,23.711,0.0,0.0,24.742,7343610.0,2622817.0,0.0,0.0,2.870,2.830,2.110,
19-06 21:44:03,4.0,0.0,0.0,236724224.0,43147264.0,754376704.0,1062993920.0,0.0,0.0,0.0,12288.0,27758.0,54482.0,51.546,21.649,26.804,0.0,0.0,0.0,23.762,26.733,27.723,0.0,0.0,21.782,6783092.0,2471898.0,0.0,2.0,2.870,2.830,2.110,
