starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:47:32 2018	1523461652	5	6	10	6
Wed Apr 11 16:47:25 2018	1523461645	4	6	10	6
Wed Apr 11 16:47:32 2018	1523461652	5	5	10	5
Wed Apr 11 16:47:33 2018	1523461653	5	5	10	4
Wed Apr 11 16:47:25 2018	1523461645	4	6	10	6
Wed Apr 11 16:47:29 2018	1523461649	3	7	10	7
Wed Apr 11 16:47:27 2018	1523461647	4	7	10	6
Wed Apr 11 16:47:35 2018	1523461655	5	6	10	6
Wed Apr 11 16:47:24 2018	1523461644	5	6	10	6
Wed Apr 11 16:47:32 2018	1523461652	4	6	10	6
Wed Apr 11 16:47:28 2018	1523461648	4	6	10	6
Wed Apr 11 16:47:33 2018	1523461653	4	6	10	6
Wed Apr 11 16:47:27 2018	1523461647	5	5	10	5
Wed Apr 11 16:47:34 2018	1523461654	4	6	10	6
Wed Apr 11 16:47:29 2018	1523461649	5	6	10	5
Wed Apr 11 16:47:30 2018	1523461650	5	5	10	5
Wed Apr 11 16:47:36 2018	1523461656	5	5	10	5
Wed Apr 11 16:47:29 2018	1523461649	5	6	10	6
Wed Apr 11 16:47:27 2018	1523461647	5	6	10	6
Wed Apr 11 16:47:34 2018	1523461654	5	6	10	5
Wed Apr 11 16:47:33 2018	1523461653	5	5	10	5
Wed Apr 11 16:47:36 2018	1523461656	5	6	10	6
Wed Apr 11 16:47:26 2018	1523461646	4	6	10	6
Wed Apr 11 16:47:27 2018	1523461647	5	6	10	6
Wed Apr 11 16:47:36 2018	1523461656	5	6	10	6
Wed Apr 11 16:47:35 2018	1523461655	4	6	10	6
Wed Apr 11 16:47:32 2018	1523461652	6	5	10	5
Wed Apr 11 16:47:33 2018	1523461653	5	6	10	5
Wed Apr 11 16:47:27 2018	1523461647	6	5	10	5
Wed Apr 11 16:47:36 2018	1523461656	4	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	4	6	11	6
Wed Apr 11 16:47:27 2018	1523461647	4	7	11	7
Wed Apr 11 16:47:27 2018	1523461647	5	6	11	5
Wed Apr 11 16:47:33 2018	1523461653	4	6	11	6
Wed Apr 11 16:47:37 2018	1523461657	4	7	11	7
Wed Apr 11 16:47:34 2018	1523461654	4	6	11	6
Wed Apr 11 16:47:33 2018	1523461653	4	7	11	6
Wed Apr 11 16:47:33 2018	1523461653	6	5	11	4
Wed Apr 11 16:47:36 2018	1523461656	4	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	4	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	3	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	4	6	11	6
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	5
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	5
Wed Apr 11 16:47:37 2018	1523461657	5	6	11	6
Wed Apr 11 16:47:36 2018	1523461656	4	6	11	6
Wed Apr 11 16:47:28 2018	1523461648	6	5	11	5
Wed Apr 11 16:47:37 2018	1523461657	5	5	11	5
Wed Apr 11 16:47:31 2018	1523461651	3	8	11	8
Wed Apr 11 16:47:30 2018	1523461650	4	6	11	6
Wed Apr 11 16:47:27 2018	1523461647	4	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	5	6	11	6
Wed Apr 11 16:47:33 2018	1523461653	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	5	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	5	5	11	5
Wed Apr 11 16:47:29 2018	1523461649	5	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	5	6	11	6
Wed Apr 11 16:47:30 2018	1523461650	4	6	11	6
Wed Apr 11 16:47:34 2018	1523461654	5	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	4	7	11	7
Wed Apr 11 16:47:35 2018	1523461655	5	6	11	5
Wed Apr 11 16:47:27 2018	1523461647	4	7	11	7
Wed Apr 11 16:47:34 2018	1523461654	4	7	11	6
Wed Apr 11 16:47:29 2018	1523461649	4	7	11	7
Wed Apr 11 16:47:29 2018	1523461649	5	6	11	5
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	6
Wed Apr 11 16:47:37 2018	1523461657	5	6	11	6
Wed Apr 11 16:47:34 2018	1523461654	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	3	8	11	7
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	5	5	11	5
Wed Apr 11 16:47:29 2018	1523461649	5	5	11	5
Wed Apr 11 16:47:36 2018	1523461656	4	7	11	7
Wed Apr 11 16:47:27 2018	1523461647	6	4	11	4
Wed Apr 11 16:47:34 2018	1523461654	4	7	11	7
Wed Apr 11 16:47:26 2018	1523461646	5	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	4	7	11	5
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	5	6	11	5
Wed Apr 11 16:47:35 2018	1523461655	3	8	11	8
Wed Apr 11 16:47:37 2018	1523461657	5	6	11	6
Wed Apr 11 16:47:37 2018	1523461657	4	7	11	6
Wed Apr 11 16:47:36 2018	1523461656	5	6	11	6
Wed Apr 11 16:47:34 2018	1523461654	5	6	11	5
Wed Apr 11 16:47:34 2018	1523461654	5	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	4	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	4	6	11	6
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	6
Wed Apr 11 16:47:27 2018	1523461647	6	5	11	5
Wed Apr 11 16:47:34 2018	1523461654	4	7	11	6
Wed Apr 11 16:47:27 2018	1523461647	5	6	11	5
Wed Apr 11 16:47:34 2018	1523461654	5	6	11	6
Wed Apr 11 16:47:34 2018	1523461654	4	6	11	6
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	6
Wed Apr 11 16:47:32 2018	1523461652	6	4	11	4
Wed Apr 11 16:47:34 2018	1523461654	6	5	11	5
Wed Apr 11 16:47:36 2018	1523461656	4	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	4	7	11	6
Wed Apr 11 16:47:35 2018	1523461655	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	6	5	11	5
Wed Apr 11 16:47:33 2018	1523461653	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	6	5	11	5
Wed Apr 11 16:47:36 2018	1523461656	4	7	11	6
Wed Apr 11 16:47:24 2018	1523461644	4	7	11	6
Wed Apr 11 16:47:27 2018	1523461647	5	6	11	6
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	5	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	6
Wed Apr 11 16:47:34 2018	1523461654	4	7	11	7
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:25 2018	1523461645	4	7	11	7
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:34 2018	1523461654	5	6	11	6
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:33 2018	1523461653	5	6	11	5
Wed Apr 11 16:47:35 2018	1523461655	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	6	5	11	5
Wed Apr 11 16:47:34 2018	1523461654	4	7	11	7
Wed Apr 11 16:47:37 2018	1523461657	5	6	11	6
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	6
Wed Apr 11 16:47:26 2018	1523461646	4	7	11	7
Wed Apr 11 16:47:34 2018	1523461654	6	5	11	5
Wed Apr 11 16:47:31 2018	1523461651	6	5	11	4
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	5
Wed Apr 11 16:47:31 2018	1523461651	3	8	11	8
Wed Apr 11 16:47:36 2018	1523461656	5	6	11	6
Wed Apr 11 16:47:35 2018	1523461655	6	5	11	4
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	6
Wed Apr 11 16:47:37 2018	1523461657	6	5	11	5
Wed Apr 11 16:47:36 2018	1523461656	5	6	11	6
Wed Apr 11 16:47:34 2018	1523461654	4	7	11	7
Wed Apr 11 16:47:26 2018	1523461646	5	6	11	6
Wed Apr 11 16:47:36 2018	1523461656	4	7	11	7
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:37 2018	1523461657	4	7	11	6
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	6
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:31 2018	1523461651	5	6	11	6
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	5
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	6
Wed Apr 11 16:47:36 2018	1523461656	5	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	6	5	11	5
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:33 2018	1523461653	4	7	11	7
Wed Apr 11 16:47:31 2018	1523461651	7	4	11	4
Wed Apr 11 16:47:29 2018	1523461649	4	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	6	6	11	6
Wed Apr 11 16:47:33 2018	1523461653	6	6	11	5
Wed Apr 11 16:47:29 2018	1523461649	4	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	6
Wed Apr 11 16:47:32 2018	1523461652	7	5	11	4
Wed Apr 11 16:47:36 2018	1523461656	3	8	11	5
Wed Apr 11 16:47:33 2018	1523461653	5	6	11	6
Wed Apr 11 16:47:27 2018	1523461647	6	5	11	5
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	6
Wed Apr 11 16:47:33 2018	1523461653	4	7	11	7
Wed Apr 11 16:47:27 2018	1523461647	3	8	11	8
Wed Apr 11 16:47:29 2018	1523461649	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	5	6	11	6
Wed Apr 11 16:47:24 2018	1523461644	4	7	11	6
Wed Apr 11 16:47:37 2018	1523461657	5	6	11	6
Wed Apr 11 16:47:32 2018	1523461652	5	7	11	6
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:29 2018	1523461649	4	7	11	7
Wed Apr 11 16:47:27 2018	1523461647	4	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	5	7	11	7
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:31 2018	1523461651	6	6	11	5
Wed Apr 11 16:47:34 2018	1523461654	5	6	11	5
Wed Apr 11 16:47:32 2018	1523461652	4	8	11	7
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	6
Wed Apr 11 16:47:37 2018	1523461657	5	6	11	5
Wed Apr 11 16:47:31 2018	1523461651	5	6	11	6
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	6
Wed Apr 11 16:47:25 2018	1523461645	3	8	11	8
Wed Apr 11 16:47:31 2018	1523461651	5	7	11	6
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:31 2018	1523461651	5	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	4	8	11	8
Wed Apr 11 16:47:33 2018	1523461653	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	5	6	11	5
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	6
Wed Apr 11 16:47:29 2018	1523461649	4	7	11	7
Wed Apr 11 16:47:27 2018	1523461647	4	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	6
Wed Apr 11 16:47:30 2018	1523461650	5	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	5	6	11	6
Wed Apr 11 16:47:33 2018	1523461653	5	7	11	6
Wed Apr 11 16:47:26 2018	1523461646	6	5	11	4
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	6
Wed Apr 11 16:47:34 2018	1523461654	4	8	11	7
Wed Apr 11 16:47:24 2018	1523461644	4	7	11	7
Wed Apr 11 16:47:35 2018	1523461655	3	8	11	7
Wed Apr 11 16:47:32 2018	1523461652	5	6	11	6
Wed Apr 11 16:47:27 2018	1523461647	3	8	11	8
Wed Apr 11 16:47:27 2018	1523461647	5	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	6	6	11	6
Wed Apr 11 16:47:37 2018	1523461657	5	7	11	6
Wed Apr 11 16:47:33 2018	1523461653	5	7	11	7
Wed Apr 11 16:47:30 2018	1523461650	5	7	11	6
Wed Apr 11 16:47:28 2018	1523461648	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	5	7	11	6
Wed Apr 11 16:47:24 2018	1523461644	4	7	11	7
Wed Apr 11 16:47:33 2018	1523461653	5	7	11	6
Wed Apr 11 16:47:25 2018	1523461645	8	4	11	4
Wed Apr 11 16:47:36 2018	1523461656	6	5	11	5
Wed Apr 11 16:47:33 2018	1523461653	5	7	11	7
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	6
Wed Apr 11 16:47:31 2018	1523461651	4	7	11	6
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	6
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	5
Wed Apr 11 16:47:27 2018	1523461647	4	7	11	7
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	5	6	11	5
Wed Apr 11 16:47:35 2018	1523461655	4	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	6	5	11	5
Wed Apr 11 16:47:27 2018	1523461647	5	7	11	7
Wed Apr 11 16:47:32 2018	1523461652	6	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	5	7	11	6
Wed Apr 11 16:47:35 2018	1523461655	5	7	11	7
Wed Apr 11 16:47:34 2018	1523461654	5	7	11	7
Wed Apr 11 16:47:36 2018	1523461656	6	6	11	6
Wed Apr 11 16:47:26 2018	1523461646	6	6	11	5
Wed Apr 11 16:47:34 2018	1523461654	3	9	11	8
Wed Apr 11 16:47:25 2018	1523461645	5	7	11	7
Wed Apr 11 16:47:26 2018	1523461646	5	6	11	6
Wed Apr 11 16:47:26 2018	1523461646	5	6	11	5
Wed Apr 11 16:47:27 2018	1523461647	5	7	11	7
Wed Apr 11 16:47:31 2018	1523461651	4	7	11	7
Wed Apr 11 16:47:34 2018	1523461654	5	7	11	7
Wed Apr 11 16:47:34 2018	1523461654	6	6	11	6
Wed Apr 11 16:47:25 2018	1523461645	5	7	11	6
Wed Apr 11 16:47:32 2018	1523461652	5	7	11	6
Wed Apr 11 16:47:31 2018	1523461651	4	8	11	8
Wed Apr 11 16:47:35 2018	1523461655	4	8	11	8
Wed Apr 11 16:47:32 2018	1523461652	5	7	11	6
Wed Apr 11 16:47:32 2018	1523461652	4	7	11	7
Wed Apr 11 16:47:29 2018	1523461649	6	5	11	5
Wed Apr 11 16:47:31 2018	1523461651	5	6	11	6
Wed Apr 11 16:47:27 2018	1523461647	5	7	12	5
Wed Apr 11 16:47:27 2018	1523461647	4	7	12	7
Wed Apr 11 16:47:27 2018	1523461647	4	8	12	7
Wed Apr 11 16:47:27 2018	1523461647	6	6	12	4
Wed Apr 11 16:47:36 2018	1523461656	5	6	12	6
Wed Apr 11 16:47:37 2018	1523461657	5	7	12	7
Wed Apr 11 16:47:33 2018	1523461653	6	6	12	5
Wed Apr 11 16:47:34 2018	1523461654	4	8	12	8
Wed Apr 11 16:47:35 2018	1523461655	6	6	12	5
Wed Apr 11 16:47:32 2018	1523461652	4	7	12	7
Wed Apr 11 16:47:27 2018	1523461647	6	6	12	5
Wed Apr 11 16:47:32 2018	1523461652	5	7	12	7
Wed Apr 11 16:47:32 2018	1523461652	4	8	12	7
Wed Apr 11 16:47:30 2018	1523461650	4	8	12	8
Wed Apr 11 16:47:32 2018	1523461652	7	5	12	4
Wed Apr 11 16:47:35 2018	1523461655	4	8	12	7
Wed Apr 11 16:47:35 2018	1523461655	5	7	12	6
Wed Apr 11 16:47:34 2018	1523461654	5	7	12	7
Wed Apr 11 16:47:34 2018	1523461654	5	7	12	7
Wed Apr 11 16:47:35 2018	1523461655	6	5	12	5
Wed Apr 11 16:47:32 2018	1523461652	4	8	12	7
Wed Apr 11 16:47:36 2018	1523461656	6	6	12	5
Wed Apr 11 16:47:34 2018	1523461654	5	7	12	7
Wed Apr 11 16:47:32 2018	1523461652	5	6	12	6
Wed Apr 11 16:47:33 2018	1523461653	5	7	12	6
Wed Apr 11 16:47:35 2018	1523461655	5	7	12	7
Wed Apr 11 16:47:35 2018	1523461655	6	6	12	5
Wed Apr 11 16:47:34 2018	1523461654	4	8	12	7
Wed Apr 11 16:47:27 2018	1523461647	4	8	12	8
Wed Apr 11 16:47:32 2018	1523461652	7	5	12	5
Wed Apr 11 16:47:32 2018	1523461652	4	7	12	7
Wed Apr 11 16:47:27 2018	1523461647	4	7	12	7
Wed Apr 11 16:47:34 2018	1523461654	7	5	12	5
Wed Apr 11 16:47:30 2018	1523461650	4	8	12	6
Wed Apr 11 16:47:34 2018	1523461654	6	6	12	6
Wed Apr 11 16:47:32 2018	1523461652	4	8	12	6
Wed Apr 11 16:47:33 2018	1523461653	5	7	12	7
Wed Apr 11 16:47:37 2018	1523461657	3	9	12	9
Wed Apr 11 16:47:34 2018	1523461654	4	7	12	7
Wed Apr 11 16:47:34 2018	1523461654	4	7	12	7
Wed Apr 11 16:47:36 2018	1523461656	4	8	12	7
Wed Apr 11 16:47:29 2018	1523461649	6	5	12	5
Wed Apr 11 16:47:24 2018	1523461644	3	9	12	8
Wed Apr 11 16:47:35 2018	1523461655	7	5	12	5
Wed Apr 11 16:47:34 2018	1523461654	6	5	12	5
Wed Apr 11 16:47:32 2018	1523461652	4	8	12	7
Wed Apr 11 16:47:36 2018	1523461656	4	8	12	8
Wed Apr 11 16:47:25 2018	1523461645	4	8	12	8
Wed Apr 11 16:47:27 2018	1523461647	7	5	12	5
Wed Apr 11 16:47:35 2018	1523461655	5	7	12	7
Wed Apr 11 16:47:26 2018	1523461646	6	6	12	6
Wed Apr 11 16:47:29 2018	1523461649	5	6	12	6
Wed Apr 11 16:47:24 2018	1523461644	6	6	12	4
Wed Apr 11 16:47:33 2018	1523461653	5	7	12	7
Wed Apr 11 16:47:37 2018	1523461657	4	8	12	7
Wed Apr 11 16:47:34 2018	1523461654	3	9	12	8
Wed Apr 11 16:47:36 2018	1523461656	5	7	12	7
Wed Apr 11 16:47:35 2018	1523461655	5	7	12	7
Wed Apr 11 16:47:26 2018	1523461646	5	6	12	6
Wed Apr 11 16:47:33 2018	1523461653	6	6	12	6
Wed Apr 11 16:47:32 2018	1523461652	5	7	12	6
Wed Apr 11 16:47:32 2018	1523461652	5	7	12	7
Wed Apr 11 16:47:25 2018	1523461645	5	7	12	6
Wed Apr 11 16:47:32 2018	1523461652	4	8	12	7
Wed Apr 11 16:47:34 2018	1523461654	4	8	12	8
Wed Apr 11 16:47:36 2018	1523461656	4	8	12	8
Wed Apr 11 16:47:33 2018	1523461653	7	5	12	5
Wed Apr 11 16:47:35 2018	1523461655	6	6	12	6
Wed Apr 11 16:47:30 2018	1523461650	4	8	12	8
Wed Apr 11 16:47:34 2018	1523461654	4	8	12	7
Wed Apr 11 16:47:32 2018	1523461652	5	7	12	6
Wed Apr 11 16:47:29 2018	1523461649	5	7	12	7
Wed Apr 11 16:47:36 2018	1523461656	5	7	12	6
Wed Apr 11 16:47:36 2018	1523461656	6	6	12	5
Wed Apr 11 16:47:37 2018	1523461657	4	8	12	7
Wed Apr 11 16:47:29 2018	1523461649	5	7	12	7
Wed Apr 11 16:47:33 2018	1523461653	5	7	12	7
Wed Apr 11 16:47:32 2018	1523461652	7	5	12	4
