starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:46:14 2018	1523461574	4	8	11	7
Wed Apr 11 16:46:14 2018	1523461574	3	8	11	8
Wed Apr 11 16:46:14 2018	1523461574	4	8	11	7
Wed Apr 11 16:46:20 2018	1523461580	5	6	11	6
Wed Apr 11 16:46:21 2018	1523461581	4	8	11	8
Wed Apr 11 16:46:20 2018	1523461580	5	6	11	6
Wed Apr 11 16:46:15 2018	1523461575	5	6	11	6
Wed Apr 11 16:46:23 2018	1523461583	7	4	11	4
Wed Apr 11 16:46:24 2018	1523461584	5	7	11	6
Wed Apr 11 16:46:24 2018	1523461584	4	7	11	7
Wed Apr 11 16:46:24 2018	1523461584	4	8	11	7
Wed Apr 11 16:46:14 2018	1523461574	6	5	11	5
Wed Apr 11 16:46:24 2018	1523461584	4	7	11	6
Wed Apr 11 16:46:24 2018	1523461584	5	6	11	5
Wed Apr 11 16:46:20 2018	1523461580	7	5	12	5
Wed Apr 11 16:46:23 2018	1523461583	6	6	12	5
Wed Apr 11 16:46:15 2018	1523461575	5	7	12	7
Wed Apr 11 16:46:24 2018	1523461584	4	8	12	7
Wed Apr 11 16:46:21 2018	1523461581	6	6	12	5
Wed Apr 11 16:46:21 2018	1523461581	5	6	12	6
Wed Apr 11 16:46:24 2018	1523461584	4	8	12	8
Wed Apr 11 16:46:23 2018	1523461583	5	7	12	6
Wed Apr 11 16:46:24 2018	1523461584	4	7	12	7
Wed Apr 11 16:46:20 2018	1523461580	5	7	12	6
Wed Apr 11 16:46:24 2018	1523461584	4	7	12	7
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	6
Wed Apr 11 16:46:14 2018	1523461574	4	8	12	8
Wed Apr 11 16:46:24 2018	1523461584	5	6	12	6
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:20 2018	1523461580	7	5	12	5
Wed Apr 11 16:46:22 2018	1523461582	6	6	12	6
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:20 2018	1523461580	4	8	12	7
Wed Apr 11 16:46:24 2018	1523461584	4	8	12	8
Wed Apr 11 16:46:14 2018	1523461574	4	8	12	8
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:21 2018	1523461581	6	6	12	6
Wed Apr 11 16:46:21 2018	1523461581	6	5	12	5
Wed Apr 11 16:46:22 2018	1523461582	8	4	12	3
Wed Apr 11 16:46:20 2018	1523461580	4	8	12	8
Wed Apr 11 16:46:14 2018	1523461574	4	8	12	8
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:22 2018	1523461582	5	7	12	6
Wed Apr 11 16:46:24 2018	1523461584	6	6	12	6
Wed Apr 11 16:46:24 2018	1523461584	6	6	12	6
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:24 2018	1523461584	6	6	12	6
Wed Apr 11 16:46:24 2018	1523461584	6	6	12	6
Wed Apr 11 16:46:26 2018	1523461586	6	6	12	6
Wed Apr 11 16:46:14 2018	1523461574	5	7	12	6
Wed Apr 11 16:46:22 2018	1523461582	3	10	12	3
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	6
Wed Apr 11 16:46:15 2018	1523461575	5	7	12	6
Wed Apr 11 16:46:15 2018	1523461575	5	7	12	7
Wed Apr 11 16:46:15 2018	1523461575	5	7	12	7
Wed Apr 11 16:46:22 2018	1523461582	7	5	12	5
Wed Apr 11 16:46:22 2018	1523461582	4	8	12	8
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:20 2018	1523461580	6	6	12	6
Wed Apr 11 16:46:15 2018	1523461575	6	6	12	6
Wed Apr 11 16:46:24 2018	1523461584	5	8	12	7
Wed Apr 11 16:46:22 2018	1523461582	8	5	12	3
Wed Apr 11 16:46:20 2018	1523461580	4	8	12	8
Wed Apr 11 16:46:15 2018	1523461575	5	8	12	7
Wed Apr 11 16:46:21 2018	1523461581	5	7	12	7
Wed Apr 11 16:46:15 2018	1523461575	6	7	12	6
Wed Apr 11 16:46:14 2018	1523461574	7	6	12	5
Wed Apr 11 16:46:20 2018	1523461580	4	8	12	8
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:14 2018	1523461574	3	9	12	9
Wed Apr 11 16:46:24 2018	1523461584	5	7	12	7
Wed Apr 11 16:46:24 2018	1523461584	7	5	12	5
Wed Apr 11 16:46:26 2018	1523461586	7	5	12	5
Wed Apr 11 16:46:14 2018	1523461574	6	6	12	5
Wed Apr 11 16:46:21 2018	1523461581	6	6	13	5
Wed Apr 11 16:46:20 2018	1523461580	4	9	13	9
Wed Apr 11 16:46:14 2018	1523461574	7	6	13	6
Wed Apr 11 16:46:20 2018	1523461580	4	8	13	8
Wed Apr 11 16:46:21 2018	1523461581	7	6	13	6
Wed Apr 11 16:46:21 2018	1523461581	5	7	13	7
Wed Apr 11 16:46:24 2018	1523461584	6	7	13	7
Wed Apr 11 16:46:21 2018	1523461581	7	6	13	5
Wed Apr 11 16:46:22 2018	1523461582	9	4	13	3
Wed Apr 11 16:46:14 2018	1523461574	4	9	13	9
Wed Apr 11 16:46:14 2018	1523461574	6	7	13	5
Wed Apr 11 16:46:20 2018	1523461580	5	8	13	8
Wed Apr 11 16:46:21 2018	1523461581	5	8	13	8
Wed Apr 11 16:46:24 2018	1523461584	6	7	13	5
Wed Apr 11 16:46:21 2018	1523461581	5	7	13	7
Wed Apr 11 16:46:21 2018	1523461581	5	7	13	7
Wed Apr 11 16:46:22 2018	1523461582	7	6	13	5
Wed Apr 11 16:46:20 2018	1523461580	5	7	13	7
Wed Apr 11 16:46:21 2018	1523461581	5	8	13	6
Wed Apr 11 16:46:12 2018	1523461572	6	6	13	6
Wed Apr 11 16:46:23 2018	1523461583	6	7	13	6
Wed Apr 11 16:46:15 2018	1523461575	8	5	13	5
Wed Apr 11 16:46:23 2018	1523461583	4	9	13	9
Wed Apr 11 16:46:14 2018	1523461574	4	9	13	9
Wed Apr 11 16:46:14 2018	1523461574	7	6	13	5
Wed Apr 11 16:46:15 2018	1523461575	5	8	13	7
Wed Apr 11 16:46:21 2018	1523461581	3	10	13	10
Wed Apr 11 16:46:21 2018	1523461581	7	6	13	6
Wed Apr 11 16:46:14 2018	1523461574	4	9	13	9
Wed Apr 11 16:46:24 2018	1523461584	7	6	13	5
Wed Apr 11 16:46:26 2018	1523461586	7	6	13	6
Wed Apr 11 16:46:21 2018	1523461581	7	6	13	6
Wed Apr 11 16:46:14 2018	1523461574	7	6	13	6
Wed Apr 11 16:46:21 2018	1523461581	6	7	13	6
Wed Apr 11 16:46:15 2018	1523461575	6	7	13	7
Wed Apr 11 16:46:21 2018	1523461581	8	5	13	5
Wed Apr 11 16:46:24 2018	1523461584	6	7	13	7
Wed Apr 11 16:46:24 2018	1523461584	7	6	13	6
Wed Apr 11 16:46:20 2018	1523461580	5	9	13	8
Wed Apr 11 16:46:21 2018	1523461581	7	7	13	5
Wed Apr 11 16:46:21 2018	1523461581	7	7	13	6
Wed Apr 11 16:46:16 2018	1523461576	6	7	13	6
Wed Apr 11 16:46:20 2018	1523461580	6	7	13	7
Wed Apr 11 16:46:21 2018	1523461581	7	6	13	6
Wed Apr 11 16:46:24 2018	1523461584	5	8	13	8
Wed Apr 11 16:46:21 2018	1523461581	7	6	13	6
Wed Apr 11 16:46:15 2018	1523461575	6	8	14	7
Wed Apr 11 16:46:21 2018	1523461581	5	9	14	9
Wed Apr 11 16:46:11 2018	1523461571	7	7	14	7
Wed Apr 11 16:46:21 2018	1523461581	7	7	14	6
Wed Apr 11 16:46:21 2018	1523461581	7	7	14	7
Wed Apr 11 16:46:17 2018	1523461577	6	7	14	7
Wed Apr 11 16:46:23 2018	1523461583	4	10	14	9
Wed Apr 11 16:46:24 2018	1523461584	6	7	14	7
Wed Apr 11 16:46:15 2018	1523461575	6	8	14	8
Wed Apr 11 16:46:15 2018	1523461575	5	8	14	8
Wed Apr 11 16:46:26 2018	1523461586	5	9	14	9
Wed Apr 11 16:46:20 2018	1523461580	8	6	14	5
Wed Apr 11 16:46:20 2018	1523461580	8	5	14	5
Wed Apr 11 16:46:20 2018	1523461580	6	7	14	7
Wed Apr 11 16:46:21 2018	1523461581	7	7	14	7
Wed Apr 11 16:46:15 2018	1523461575	6	8	14	8
Wed Apr 11 16:46:26 2018	1523461586	7	7	14	6
Wed Apr 11 16:46:24 2018	1523461584	3	11	14	11
Wed Apr 11 16:46:18 2018	1523461578	6	8	14	8
Wed Apr 11 16:46:21 2018	1523461581	6	8	14	7
Wed Apr 11 16:46:21 2018	1523461581	6	8	14	7
Wed Apr 11 16:46:23 2018	1523461583	3	11	14	9
Wed Apr 11 16:46:15 2018	1523461575	7	7	14	7
Wed Apr 11 16:46:23 2018	1523461583	7	7	14	6
Wed Apr 11 16:46:20 2018	1523461580	7	7	14	7
Wed Apr 11 16:46:26 2018	1523461586	9	5	14	5
Wed Apr 11 16:46:21 2018	1523461581	7	7	14	7
Wed Apr 11 16:46:21 2018	1523461581	6	8	14	7
Wed Apr 11 16:46:14 2018	1523461574	8	6	14	6
Wed Apr 11 16:46:14 2018	1523461574	8	6	14	6
Wed Apr 11 16:46:21 2018	1523461581	8	6	14	6
Wed Apr 11 16:46:26 2018	1523461586	5	9	14	9
Wed Apr 11 16:46:24 2018	1523461584	9	5	14	5
Wed Apr 11 16:46:16 2018	1523461576	8	6	14	6
Wed Apr 11 16:46:21 2018	1523461581	5	9	14	9
Wed Apr 11 16:46:14 2018	1523461574	8	7	14	6
Wed Apr 11 16:46:15 2018	1523461575	7	7	14	7
Wed Apr 11 16:46:12 2018	1523461572	7	7	14	6
Wed Apr 11 16:46:24 2018	1523461584	6	8	14	8
Wed Apr 11 16:46:26 2018	1523461586	5	9	14	9
Wed Apr 11 16:46:24 2018	1523461584	9	6	14	5
Wed Apr 11 16:46:24 2018	1523461584	9	5	14	5
Wed Apr 11 16:46:11 2018	1523461571	5	10	14	10
Wed Apr 11 16:46:11 2018	1523461571	4	10	14	10
Wed Apr 11 16:46:22 2018	1523461582	5	10	14	4
Wed Apr 11 16:46:20 2018	1523461580	8	6	15	6
Wed Apr 11 16:46:26 2018	1523461586	5	9	15	9
Wed Apr 11 16:46:21 2018	1523461581	6	9	15	9
Wed Apr 11 16:46:26 2018	1523461586	5	9	15	9
Wed Apr 11 16:46:24 2018	1523461584	4	10	15	10
Wed Apr 11 16:46:26 2018	1523461586	6	9	15	9
Wed Apr 11 16:46:18 2018	1523461578	5	9	15	9
Wed Apr 11 16:46:11 2018	1523461571	5	9	15	9
Wed Apr 11 16:46:23 2018	1523461583	3	12	15	11
Wed Apr 11 16:46:11 2018	1523461571	5	10	15	10
Wed Apr 11 16:46:21 2018	1523461581	6	9	15	8
Wed Apr 11 16:46:24 2018	1523461584	6	8	15	8
Wed Apr 11 16:46:24 2018	1523461584	9	5	15	5
Wed Apr 11 16:46:24 2018	1523461584	9	6	15	4
Wed Apr 11 16:46:24 2018	1523461584	6	8	15	7
Wed Apr 11 16:46:20 2018	1523461580	7	8	15	8
Wed Apr 11 16:46:11 2018	1523461571	4	10	15	10
Wed Apr 11 16:46:20 2018	1523461580	7	8	15	8
Wed Apr 11 16:46:15 2018	1523461575	8	7	15	6
Wed Apr 11 16:46:24 2018	1523461584	6	8	15	8
Wed Apr 11 16:46:21 2018	1523461581	6	9	15	9
Wed Apr 11 16:46:23 2018	1523461583	5	10	15	9
Wed Apr 11 16:46:21 2018	1523461581	7	7	15	7
Wed Apr 11 16:46:14 2018	1523461574	5	10	15	9
Wed Apr 11 16:46:23 2018	1523461583	4	11	15	11
Wed Apr 11 16:46:14 2018	1523461574	9	6	15	5
Wed Apr 11 16:46:12 2018	1523461572	5	10	15	9
Wed Apr 11 16:46:24 2018	1523461584	5	10	15	10
Wed Apr 11 16:46:20 2018	1523461580	7	8	15	7
Wed Apr 11 16:46:20 2018	1523461580	7	8	15	7
Wed Apr 11 16:46:20 2018	1523461580	8	7	15	7
Wed Apr 11 16:46:26 2018	1523461586	5	10	15	9
Wed Apr 11 16:46:26 2018	1523461586	6	8	15	8
Wed Apr 11 16:46:21 2018	1523461581	8	7	15	7
Wed Apr 11 16:46:14 2018	1523461574	6	9	15	8
Wed Apr 11 16:46:20 2018	1523461580	7	8	15	8
Wed Apr 11 16:46:14 2018	1523461574	7	8	15	6
Wed Apr 11 16:46:20 2018	1523461580	8	7	15	7
Wed Apr 11 16:46:21 2018	1523461581	6	9	15	9
Wed Apr 11 16:46:14 2018	1523461574	8	7	15	7
Wed Apr 11 16:46:26 2018	1523461586	6	9	15	9
Wed Apr 11 16:46:24 2018	1523461584	8	7	15	7
Wed Apr 11 16:46:14 2018	1523461574	8	8	15	7
Wed Apr 11 16:46:12 2018	1523461572	9	6	15	6
Wed Apr 11 16:46:21 2018	1523461581	8	8	15	7
Wed Apr 11 16:46:21 2018	1523461581	5	11	15	10
Wed Apr 11 16:46:20 2018	1523461580	7	8	15	8
Wed Apr 11 16:46:12 2018	1523461572	5	10	15	10
Wed Apr 11 16:46:26 2018	1523461586	7	8	15	8
Wed Apr 11 16:46:12 2018	1523461572	5	10	15	10
Wed Apr 11 16:46:23 2018	1523461583	5	10	15	10
Wed Apr 11 16:46:23 2018	1523461583	8	7	15	7
Wed Apr 11 16:46:20 2018	1523461580	6	9	15	8
Wed Apr 11 16:46:18 2018	1523461578	7	8	15	8
Wed Apr 11 16:46:20 2018	1523461580	4	11	15	11
Wed Apr 11 16:46:12 2018	1523461572	5	10	15	10
Wed Apr 11 16:46:23 2018	1523461583	5	11	15	11
Wed Apr 11 16:46:21 2018	1523461581	8	7	15	7
Wed Apr 11 16:46:20 2018	1523461580	6	10	15	10
Wed Apr 11 16:46:20 2018	1523461580	10	6	15	5
Wed Apr 11 16:46:22 2018	1523461582	2	13	15	13
Wed Apr 11 16:46:18 2018	1523461578	6	10	15	10
Wed Apr 11 16:46:26 2018	1523461586	6	9	15	9
Wed Apr 11 16:46:15 2018	1523461575	8	7	15	7
Wed Apr 11 16:46:20 2018	1523461580	7	8	15	8
Wed Apr 11 16:46:12 2018	1523461572	6	9	15	9
Wed Apr 11 16:46:21 2018	1523461581	8	8	15	7
Wed Apr 11 16:46:23 2018	1523461583	5	10	15	10
Wed Apr 11 16:46:14 2018	1523461574	8	7	15	7
Wed Apr 11 16:46:26 2018	1523461586	7	8	15	8
Wed Apr 11 16:46:24 2018	1523461584	4	11	15	11
Wed Apr 11 16:46:24 2018	1523461584	8	8	15	7
Wed Apr 11 16:46:14 2018	1523461574	8	7	15	7
Wed Apr 11 16:46:23 2018	1523461583	9	7	15	6
Wed Apr 11 16:46:11 2018	1523461571	9	6	16	6
Wed Apr 11 16:46:12 2018	1523461572	6	10	16	9
Wed Apr 11 16:46:24 2018	1523461584	5	11	16	11
Wed Apr 11 16:46:24 2018	1523461584	6	10	16	9
Wed Apr 11 16:46:15 2018	1523461575	6	10	16	8
Wed Apr 11 16:46:14 2018	1523461574	9	7	16	7
Wed Apr 11 16:46:21 2018	1523461581	6	10	16	9
Wed Apr 11 16:46:21 2018	1523461581	7	9	16	9
Wed Apr 11 16:46:14 2018	1523461574	7	9	16	9
Wed Apr 11 16:46:21 2018	1523461581	7	8	16	8
Wed Apr 11 16:46:21 2018	1523461581	8	7	16	7
Wed Apr 11 16:46:21 2018	1523461581	8	8	16	7
Wed Apr 11 16:46:14 2018	1523461574	9	7	16	6
Wed Apr 11 16:46:24 2018	1523461584	5	10	16	10
Wed Apr 11 16:46:18 2018	1523461578	6	10	16	9
Wed Apr 11 16:46:22 2018	1523461582	12	4	16	3
Wed Apr 11 16:46:21 2018	1523461581	4	11	16	11
Wed Apr 11 16:46:14 2018	1523461574	11	5	16	5
Wed Apr 11 16:46:24 2018	1523461584	10	6	16	5
Wed Apr 11 16:46:14 2018	1523461574	6	10	16	10
Wed Apr 11 16:46:20 2018	1523461580	7	9	16	8
Wed Apr 11 16:46:24 2018	1523461584	9	7	16	6
Wed Apr 11 16:46:21 2018	1523461581	6	9	16	9
Wed Apr 11 16:46:18 2018	1523461578	5	10	16	10
Wed Apr 11 16:46:14 2018	1523461574	8	8	16	8
Wed Apr 11 16:46:21 2018	1523461581	9	6	16	6
Wed Apr 11 16:46:24 2018	1523461584	7	9	16	6
Wed Apr 11 16:46:17 2018	1523461577	7	9	16	9
Wed Apr 11 16:46:23 2018	1523461583	8	7	16	5
Wed Apr 11 16:46:12 2018	1523461572	3	13	16	12
Wed Apr 11 16:46:18 2018	1523461578	5	11	16	10
Wed Apr 11 16:46:26 2018	1523461586	8	7	16	7
Wed Apr 11 16:46:14 2018	1523461574	8	8	16	7
Wed Apr 11 16:46:14 2018	1523461574	10	6	16	6
Wed Apr 11 16:46:24 2018	1523461584	6	10	16	9
Wed Apr 11 16:46:20 2018	1523461580	8	8	16	8
Wed Apr 11 16:46:14 2018	1523461574	8	8	16	7
Wed Apr 11 16:46:21 2018	1523461581	5	11	16	11
Wed Apr 11 16:46:15 2018	1523461575	8	8	16	6
Wed Apr 11 16:46:21 2018	1523461581	5	11	16	10
Wed Apr 11 16:46:26 2018	1523461586	5	11	16	9
Wed Apr 11 16:46:12 2018	1523461572	6	10	16	10
Wed Apr 11 16:46:14 2018	1523461574	4	12	16	12
Wed Apr 11 16:46:21 2018	1523461581	6	10	16	10
Wed Apr 11 16:46:15 2018	1523461575	5	11	16	10
Wed Apr 11 16:46:17 2018	1523461577	9	7	16	7
Wed Apr 11 16:46:18 2018	1523461578	11	5	16	5
Wed Apr 11 16:46:17 2018	1523461577	6	10	16	9
Wed Apr 11 16:46:14 2018	1523461574	10	6	16	6
Wed Apr 11 16:46:11 2018	1523461571	8	8	16	8
Wed Apr 11 16:46:14 2018	1523461574	6	10	16	10
Wed Apr 11 16:46:14 2018	1523461574	8	8	16	8
Wed Apr 11 16:46:14 2018	1523461574	6	10	16	10
Wed Apr 11 16:46:14 2018	1523461574	7	9	16	9
Wed Apr 11 16:46:14 2018	1523461574	11	5	16	5
Wed Apr 11 16:46:24 2018	1523461584	8	8	16	8
Wed Apr 11 16:46:22 2018	1523461582	6	10	16	9
Wed Apr 11 16:46:21 2018	1523461581	9	7	16	7
Wed Apr 11 16:46:15 2018	1523461575	5	11	16	11
Wed Apr 11 16:46:15 2018	1523461575	8	8	16	8
Wed Apr 11 16:46:21 2018	1523461581	7	9	16	9
Wed Apr 11 16:46:24 2018	1523461584	5	12	16	11
Wed Apr 11 16:46:23 2018	1523461583	10	6	16	5
Wed Apr 11 16:46:20 2018	1523461580	8	9	16	8
Wed Apr 11 16:46:21 2018	1523461581	8	8	16	8
Wed Apr 11 16:46:19 2018	1523461579	7	9	16	9
Wed Apr 11 16:46:19 2018	1523461579	6	10	16	10
Wed Apr 11 16:46:20 2018	1523461580	5	11	16	11
Wed Apr 11 16:46:21 2018	1523461581	8	9	16	8
Wed Apr 11 16:46:17 2018	1523461577	5	11	16	11
Wed Apr 11 16:46:14 2018	1523461574	8	8	16	8
Wed Apr 11 16:46:21 2018	1523461581	7	9	16	9
Wed Apr 11 16:46:15 2018	1523461575	9	8	16	8
Wed Apr 11 16:46:12 2018	1523461572	8	8	16	8
Wed Apr 11 16:46:24 2018	1523461584	6	10	16	10
