starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:46:40 2018	1523461600	21	31	52	30
Wed Apr 11 16:46:47 2018	1523461607	23	29	52	28
Wed Apr 11 16:46:47 2018	1523461607	23	29	52	28
Wed Apr 11 16:46:42 2018	1523461602	34	18	52	18
Wed Apr 11 16:46:47 2018	1523461607	23	30	52	29
Wed Apr 11 16:46:42 2018	1523461602	36	17	52	16
Wed Apr 11 16:46:47 2018	1523461607	23	30	53	30
Wed Apr 11 16:46:47 2018	1523461607	23	30	53	30
Wed Apr 11 16:46:40 2018	1523461600	21	32	53	32
Wed Apr 11 16:46:40 2018	1523461600	21	32	53	32
Wed Apr 11 16:46:47 2018	1523461607	23	30	53	30
Wed Apr 11 16:46:42 2018	1523461602	33	21	54	21
Wed Apr 11 16:46:44 2018	1523461604	23	31	54	30
Wed Apr 11 16:46:44 2018	1523461604	23	31	54	30
Wed Apr 11 16:46:46 2018	1523461606	24	29	54	28
Wed Apr 11 16:46:44 2018	1523461604	23	31	54	30
Wed Apr 11 16:46:46 2018	1523461606	24	29	54	29
Wed Apr 11 16:46:46 2018	1523461606	25	29	54	28
Wed Apr 11 16:46:45 2018	1523461605	30	25	54	24
Wed Apr 11 16:46:45 2018	1523461605	29	26	55	26
Wed Apr 11 16:46:42 2018	1523461602	33	23	55	21
Wed Apr 11 16:46:44 2018	1523461604	30	25	55	25
Wed Apr 11 16:46:44 2018	1523461604	31	25	56	24
Wed Apr 11 16:46:43 2018	1523461603	30	25	56	25
Wed Apr 11 16:46:45 2018	1523461605	33	23	56	23
Wed Apr 11 16:46:45 2018	1523461605	34	22	56	22
Wed Apr 11 16:46:44 2018	1523461604	24	33	56	32
Wed Apr 11 16:46:44 2018	1523461604	24	33	56	32
Wed Apr 11 16:46:44 2018	1523461604	32	25	57	24
Wed Apr 11 16:46:44 2018	1523461604	24	33	57	33
Wed Apr 11 16:46:44 2018	1523461604	32	25	57	24
Wed Apr 11 16:46:44 2018	1523461604	32	25	57	24
Wed Apr 11 16:46:45 2018	1523461605	32	25	57	24
Wed Apr 11 16:46:44 2018	1523461604	33	25	57	24
Wed Apr 11 16:46:44 2018	1523461604	25	33	57	32
Wed Apr 11 16:46:45 2018	1523461605	30	27	57	27
Wed Apr 11 16:46:45 2018	1523461605	30	28	57	27
Wed Apr 11 16:46:45 2018	1523461605	30	27	57	27
Wed Apr 11 16:46:44 2018	1523461604	25	33	58	32
Wed Apr 11 16:46:45 2018	1523461605	30	28	58	27
Wed Apr 11 16:46:45 2018	1523461605	29	28	58	28
Wed Apr 11 16:46:44 2018	1523461604	25	33	58	33
Wed Apr 11 16:46:45 2018	1523461605	30	27	58	27
Wed Apr 11 16:46:45 2018	1523461605	33	25	58	25
Wed Apr 11 16:46:44 2018	1523461604	24	33	58	32
Wed Apr 11 16:46:44 2018	1523461604	24	34	58	34
Wed Apr 11 16:46:42 2018	1523461602	21	37	59	37
Wed Apr 11 16:46:40 2018	1523461600	32	27	59	27
Wed Apr 11 16:46:44 2018	1523461604	32	28	59	28
Wed Apr 11 16:46:44 2018	1523461604	32	28	60	28
Wed Apr 11 16:46:44 2018	1523461604	32	28	60	27
Wed Apr 11 16:46:45 2018	1523461605	33	27	60	26
Wed Apr 11 16:46:44 2018	1523461604	29	31	60	30
Wed Apr 11 16:46:44 2018	1523461604	22	39	60	38
Wed Apr 11 16:46:44 2018	1523461604	33	27	60	27
Wed Apr 11 16:46:45 2018	1523461605	24	37	60	36
Wed Apr 11 16:46:45 2018	1523461605	23	38	60	37
Wed Apr 11 16:46:45 2018	1523461605	23	38	60	37
Wed Apr 11 16:46:44 2018	1523461604	28	33	60	32
Wed Apr 11 16:46:44 2018	1523461604	17	43	60	43
Wed Apr 11 16:46:45 2018	1523461605	24	37	61	35
Wed Apr 11 16:46:44 2018	1523461604	28	32	61	32
Wed Apr 11 16:46:44 2018	1523461604	44	16	61	16
Wed Apr 11 16:46:45 2018	1523461605	43	18	61	18
Wed Apr 11 16:46:40 2018	1523461600	23	38	61	22
Wed Apr 11 16:46:44 2018	1523461604	32	29	61	28
Wed Apr 11 16:46:44 2018	1523461604	28	33	61	33
Wed Apr 11 16:46:45 2018	1523461605	43	18	61	18
Wed Apr 11 16:46:45 2018	1523461605	23	39	61	38
Wed Apr 11 16:46:45 2018	1523461605	43	18	61	18
Wed Apr 11 16:46:46 2018	1523461606	38	23	61	23
Wed Apr 11 16:46:46 2018	1523461606	38	23	61	23
Wed Apr 11 16:46:44 2018	1523461604	42	19	61	19
Wed Apr 11 16:46:40 2018	1523461600	39	22	61	21
Wed Apr 11 16:46:46 2018	1523461606	35	26	61	26
Wed Apr 11 16:46:44 2018	1523461604	30	31	61	31
Wed Apr 11 16:46:46 2018	1523461606	38	23	61	23
Wed Apr 11 16:46:46 2018	1523461606	33	28	61	27
Wed Apr 11 16:46:46 2018	1523461606	34	28	62	27
Wed Apr 11 16:46:42 2018	1523461602	45	17	62	17
Wed Apr 11 16:46:46 2018	1523461606	35	26	62	26
Wed Apr 11 16:46:40 2018	1523461600	40	22	62	21
Wed Apr 11 16:46:42 2018	1523461602	45	17	62	17
Wed Apr 11 16:46:40 2018	1523461600	40	21	62	21
Wed Apr 11 16:46:46 2018	1523461606	38	24	62	23
Wed Apr 11 16:46:40 2018	1523461600	32	30	62	29
Wed Apr 11 16:46:40 2018	1523461600	33	29	62	29
Wed Apr 11 16:46:46 2018	1523461606	35	26	62	26
Wed Apr 11 16:46:45 2018	1523461605	37	25	62	25
Wed Apr 11 16:46:46 2018	1523461606	35	27	62	26
Wed Apr 11 16:46:45 2018	1523461605	33	29	62	29
Wed Apr 11 16:46:40 2018	1523461600	40	23	62	22
Wed Apr 11 16:46:40 2018	1523461600	41	21	62	21
Wed Apr 11 16:46:40 2018	1523461600	40	23	62	22
Wed Apr 11 16:46:44 2018	1523461604	28	35	62	34
Wed Apr 11 16:46:44 2018	1523461604	23	39	62	39
Wed Apr 11 16:46:44 2018	1523461604	40	23	63	23
Wed Apr 11 16:46:44 2018	1523461604	28	34	63	34
Wed Apr 11 16:46:43 2018	1523461603	23	40	63	39
Wed Apr 11 16:46:47 2018	1523461607	47	16	63	15
Wed Apr 11 16:46:43 2018	1523461603	23	40	63	39
Wed Apr 11 16:46:44 2018	1523461604	28	35	63	35
Wed Apr 11 16:46:44 2018	1523461604	30	33	63	33
Wed Apr 11 16:46:43 2018	1523461603	23	41	63	40
Wed Apr 11 16:46:47 2018	1523461607	47	16	63	16
Wed Apr 11 16:46:43 2018	1523461603	18	45	63	45
Wed Apr 11 16:46:43 2018	1523461603	18	45	63	45
Wed Apr 11 16:46:43 2018	1523461603	18	46	64	45
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	40	24	64	24
Wed Apr 11 16:46:43 2018	1523461603	36	28	64	27
Wed Apr 11 16:46:44 2018	1523461604	41	23	64	23
Wed Apr 11 16:46:44 2018	1523461604	41	23	64	23
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	32	32	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	32	32	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	34	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	33
Wed Apr 11 16:46:45 2018	1523461605	31	34	64	32
Wed Apr 11 16:46:44 2018	1523461604	32	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	34	64	34
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:45 2018	1523461605	31	34	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	33
Wed Apr 11 16:46:44 2018	1523461604	32	33	64	32
Wed Apr 11 16:46:43 2018	1523461603	37	27	64	26
Wed Apr 11 16:46:44 2018	1523461604	31	33	64	32
Wed Apr 11 16:46:44 2018	1523461604	31	34	65	27
Wed Apr 11 16:46:47 2018	1523461607	34	31	65	30
Wed Apr 11 16:46:45 2018	1523461605	28	37	65	37
Wed Apr 11 16:46:44 2018	1523461604	32	33	65	32
Wed Apr 11 16:46:44 2018	1523461604	31	34	65	33
Wed Apr 11 16:46:45 2018	1523461605	31	34	65	32
Wed Apr 11 16:46:44 2018	1523461604	31	34	65	33
Wed Apr 11 16:46:45 2018	1523461605	31	34	65	32
Wed Apr 11 16:46:47 2018	1523461607	35	30	65	29
Wed Apr 11 16:46:45 2018	1523461605	31	34	65	32
Wed Apr 11 16:46:46 2018	1523461606	26	39	65	39
Wed Apr 11 16:46:44 2018	1523461604	32	34	65	33
Wed Apr 11 16:46:46 2018	1523461606	27	38	65	37
Wed Apr 11 16:46:45 2018	1523461605	30	35	65	35
Wed Apr 11 16:46:44 2018	1523461604	31	34	65	28
Wed Apr 11 16:46:43 2018	1523461603	36	29	66	29
Wed Apr 11 16:46:46 2018	1523461606	26	40	66	39
Wed Apr 11 16:46:44 2018	1523461604	27	38	66	38
Wed Apr 11 16:46:44 2018	1523461604	31	35	66	34
Wed Apr 11 16:46:44 2018	1523461604	34	32	66	30
Wed Apr 11 16:46:44 2018	1523461604	31	35	66	33
Wed Apr 11 16:46:46 2018	1523461606	33	33	66	33
Wed Apr 11 16:46:44 2018	1523461604	27	39	66	38
Wed Apr 11 16:46:44 2018	1523461604	28	38	66	38
Wed Apr 11 16:46:44 2018	1523461604	34	32	66	30
Wed Apr 11 16:46:47 2018	1523461607	49	18	66	17
Wed Apr 11 16:46:44 2018	1523461604	34	33	66	32
Wed Apr 11 16:46:40 2018	1523461600	45	21	66	21
Wed Apr 11 16:46:44 2018	1523461604	34	33	66	33
Wed Apr 11 16:46:44 2018	1523461604	28	39	66	38
Wed Apr 11 16:46:40 2018	1523461600	45	21	66	21
Wed Apr 11 16:46:44 2018	1523461604	27	39	66	38
Wed Apr 11 16:46:44 2018	1523461604	27	39	66	38
Wed Apr 11 16:46:40 2018	1523461600	43	23	66	23
Wed Apr 11 16:46:46 2018	1523461606	34	33	67	33
Wed Apr 11 16:46:40 2018	1523461600	44	23	67	22
Wed Apr 11 16:46:45 2018	1523461605	35	32	67	31
Wed Apr 11 16:46:45 2018	1523461605	35	32	67	32
Wed Apr 11 16:46:44 2018	1523461604	28	39	67	39
Wed Apr 11 16:46:40 2018	1523461600	45	22	67	21
Wed Apr 11 16:46:43 2018	1523461603	36	31	67	31
Wed Apr 11 16:46:44 2018	1523461604	32	35	67	34
Wed Apr 11 16:46:44 2018	1523461604	31	36	67	33
Wed Apr 11 16:46:44 2018	1523461604	23	44	67	44
Wed Apr 11 16:46:46 2018	1523461606	36	31	67	30
Wed Apr 11 16:46:44 2018	1523461604	23	44	67	44
Wed Apr 11 16:46:45 2018	1523461605	33	34	67	34
Wed Apr 11 16:46:42 2018	1523461602	38	29	67	29
Wed Apr 11 16:46:44 2018	1523461604	23	44	67	44
Wed Apr 11 16:46:43 2018	1523461603	40	28	68	27
Wed Apr 11 16:46:44 2018	1523461604	37	31	68	30
Wed Apr 11 16:46:40 2018	1523461600	40	27	68	22
Wed Apr 11 16:46:45 2018	1523461605	33	34	68	34
Wed Apr 11 16:46:44 2018	1523461604	32	35	68	35
Wed Apr 11 16:46:46 2018	1523461606	21	47	68	47
Wed Apr 11 16:46:46 2018	1523461606	35	32	68	32
Wed Apr 11 16:46:47 2018	1523461607	47	21	68	21
Wed Apr 11 16:46:47 2018	1523461607	47	21	68	20
Wed Apr 11 16:46:46 2018	1523461606	21	47	68	47
Wed Apr 11 16:46:45 2018	1523461605	33	35	68	34
Wed Apr 11 16:46:45 2018	1523461605	38	30	68	30
Wed Apr 11 16:46:46 2018	1523461606	36	32	68	32
Wed Apr 11 16:46:46 2018	1523461606	35	33	68	32
Wed Apr 11 16:46:43 2018	1523461603	40	28	68	27
Wed Apr 11 16:46:42 2018	1523461602	38	30	68	29
Wed Apr 11 16:46:45 2018	1523461605	27	41	68	41
Wed Apr 11 16:46:42 2018	1523461602	38	30	68	29
Wed Apr 11 16:46:43 2018	1523461603	38	30	68	30
Wed Apr 11 16:46:45 2018	1523461605	37	31	68	31
Wed Apr 11 16:46:46 2018	1523461606	36	32	68	31
Wed Apr 11 16:46:44 2018	1523461604	37	31	68	31
Wed Apr 11 16:46:44 2018	1523461604	37	31	68	31
Wed Apr 11 16:46:45 2018	1523461605	33	35	68	35
Wed Apr 11 16:46:46 2018	1523461606	36	33	68	32
Wed Apr 11 16:46:46 2018	1523461606	36	32	68	32
Wed Apr 11 16:46:44 2018	1523461604	44	24	68	24
Wed Apr 11 16:46:46 2018	1523461606	25	44	68	43
Wed Apr 11 16:46:42 2018	1523461602	29	39	68	39
Wed Apr 11 16:46:40 2018	1523461600	43	25	68	25
Wed Apr 11 16:46:47 2018	1523461607	47	22	68	21
Wed Apr 11 16:46:40 2018	1523461600	43	25	68	25
Wed Apr 11 16:46:43 2018	1523461603	38	30	68	30
Wed Apr 11 16:46:40 2018	1523461600	36	32	68	32
Wed Apr 11 16:46:40 2018	1523461600	31	37	68	37
Wed Apr 11 16:46:44 2018	1523461604	43	26	68	26
Wed Apr 11 16:46:44 2018	1523461604	37	32	68	31
Wed Apr 11 16:46:45 2018	1523461605	33	35	68	34
Wed Apr 11 16:46:45 2018	1523461605	33	35	68	34
Wed Apr 11 16:46:43 2018	1523461603	40	29	68	28
Wed Apr 11 16:46:45 2018	1523461605	27	41	68	41
Wed Apr 11 16:46:42 2018	1523461602	49	19	68	19
Wed Apr 11 16:46:46 2018	1523461606	35	33	68	32
Wed Apr 11 16:46:46 2018	1523461606	35	33	68	32
Wed Apr 11 16:46:43 2018	1523461603	40	28	68	28
Wed Apr 11 16:46:47 2018	1523461607	35	33	68	33
Wed Apr 11 16:46:45 2018	1523461605	37	31	68	31
Wed Apr 11 16:46:40 2018	1523461600	44	25	69	24
Wed Apr 11 16:46:40 2018	1523461600	40	28	69	28
Wed Apr 11 16:46:40 2018	1523461600	40	28	69	28
Wed Apr 11 16:46:42 2018	1523461602	38	31	69	30
Wed Apr 11 16:46:45 2018	1523461605	29	39	69	39
Wed Apr 11 16:46:40 2018	1523461600	39	30	69	21
Wed Apr 11 16:46:40 2018	1523461600	43	25	69	25
Wed Apr 11 16:46:40 2018	1523461600	36	33	69	32
Wed Apr 11 16:46:40 2018	1523461600	40	28	69	28
Wed Apr 11 16:46:46 2018	1523461606	36	32	69	32
Wed Apr 11 16:46:46 2018	1523461606	37	32	69	32
Wed Apr 11 16:46:45 2018	1523461605	37	32	69	31
Wed Apr 11 16:46:45 2018	1523461605	28	41	69	36
Wed Apr 11 16:46:40 2018	1523461600	42	27	69	26
Wed Apr 11 16:46:46 2018	1523461606	38	31	69	30
Wed Apr 11 16:46:42 2018	1523461602	39	30	69	29
Wed Apr 11 16:46:46 2018	1523461606	35	34	69	33
Wed Apr 11 16:46:40 2018	1523461600	41	28	69	27
Wed Apr 11 16:46:45 2018	1523461605	28	41	69	36
Wed Apr 11 16:46:40 2018	1523461600	41	28	69	27
Wed Apr 11 16:46:42 2018	1523461602	38	31	69	30
Wed Apr 11 16:46:45 2018	1523461605	22	47	69	47
Wed Apr 11 16:46:40 2018	1523461600	23	47	69	47
Wed Apr 11 16:46:40 2018	1523461600	22	47	69	47
Wed Apr 11 16:46:46 2018	1523461606	37	33	70	32
Wed Apr 11 16:46:46 2018	1523461606	49	21	70	21
Wed Apr 11 16:46:45 2018	1523461605	36	34	70	34
Wed Apr 11 16:46:40 2018	1523461600	22	48	70	47
Wed Apr 11 16:46:42 2018	1523461602	28	41	70	41
Wed Apr 11 16:46:45 2018	1523461605	36	34	70	34
Wed Apr 11 16:46:46 2018	1523461606	33	37	70	37
Wed Apr 11 16:46:40 2018	1523461600	22	48	70	47
Wed Apr 11 16:46:46 2018	1523461606	38	32	70	30
Wed Apr 11 16:46:46 2018	1523461606	36	35	70	34
Wed Apr 11 16:46:46 2018	1523461606	40	30	70	29
Wed Apr 11 16:46:40 2018	1523461600	39	31	70	31
Wed Apr 11 16:46:46 2018	1523461606	33	37	70	37
Wed Apr 11 16:46:47 2018	1523461607	35	35	70	35
Wed Apr 11 16:46:45 2018	1523461605	42	28	70	26
Wed Apr 11 16:46:46 2018	1523461606	38	32	70	31
Wed Apr 11 16:46:44 2018	1523461604	31	39	71	39
Wed Apr 11 16:46:46 2018	1523461606	33	38	71	37
Wed Apr 11 16:46:47 2018	1523461607	15	56	71	55
Wed Apr 11 16:46:47 2018	1523461607	15	56	71	55
Wed Apr 11 16:46:46 2018	1523461606	37	34	71	33
Wed Apr 11 16:46:45 2018	1523461605	30	41	71	41
Wed Apr 11 16:46:46 2018	1523461606	40	31	71	30
Wed Apr 11 16:46:44 2018	1523461604	32	39	71	37
Wed Apr 11 16:46:40 2018	1523461600	40	31	71	31
Wed Apr 11 16:46:45 2018	1523461605	30	41	71	41
Wed Apr 11 16:46:46 2018	1523461606	49	22	71	22
Wed Apr 11 16:46:46 2018	1523461606	49	22	71	22
Wed Apr 11 16:46:44 2018	1523461604	27	44	71	44
Wed Apr 11 16:46:46 2018	1523461606	37	34	71	33
Wed Apr 11 16:46:44 2018	1523461604	33	38	71	37
Wed Apr 11 16:46:46 2018	1523461606	50	22	71	22
Wed Apr 11 16:46:46 2018	1523461606	36	36	71	34
Wed Apr 11 16:46:46 2018	1523461606	49	23	71	22
Wed Apr 11 16:46:47 2018	1523461607	20	52	71	51
Wed Apr 11 16:46:43 2018	1523461603	28	43	72	43
Wed Apr 11 16:46:44 2018	1523461604	34	38	72	37
Wed Apr 11 16:46:44 2018	1523461604	34	38	72	38
Wed Apr 11 16:46:44 2018	1523461604	28	44	72	43
Wed Apr 11 16:46:46 2018	1523461606	49	22	72	22
Wed Apr 11 16:46:45 2018	1523461605	38	34	72	34
Wed Apr 11 16:46:46 2018	1523461606	50	22	72	22
Wed Apr 11 16:46:44 2018	1523461604	31	41	72	41
Wed Apr 11 16:46:47 2018	1523461607	20	52	72	51
Wed Apr 11 16:46:44 2018	1523461604	32	40	72	40
Wed Apr 11 16:46:44 2018	1523461604	27	44	72	44
Wed Apr 11 16:46:44 2018	1523461604	46	26	72	26
Wed Apr 11 16:46:44 2018	1523461604	31	41	72	41
Wed Apr 11 16:46:44 2018	1523461604	32	40	72	40
Wed Apr 11 16:46:44 2018	1523461604	32	40	72	40
Wed Apr 11 16:46:47 2018	1523461607	15	57	72	56
Wed Apr 11 16:46:43 2018	1523461603	23	49	72	49
Wed Apr 11 16:46:44 2018	1523461604	27	45	72	44
Wed Apr 11 16:46:40 2018	1523461600	40	33	72	32
Wed Apr 11 16:46:45 2018	1523461605	22	51	72	51
Wed Apr 11 16:46:40 2018	1523461600	40	32	72	32
Wed Apr 11 16:46:46 2018	1523461606	49	24	72	23
Wed Apr 11 16:46:44 2018	1523461604	32	40	72	40
Wed Apr 11 16:46:46 2018	1523461606	36	36	73	36
Wed Apr 11 16:46:46 2018	1523461606	35	37	73	36
Wed Apr 11 16:46:46 2018	1523461606	36	36	73	35
Wed Apr 11 16:46:41 2018	1523461601	29	44	73	43
Wed Apr 11 16:46:44 2018	1523461604	47	26	73	25
Wed Apr 11 16:46:45 2018	1523461605	22	51	73	51
Wed Apr 11 16:46:47 2018	1523461607	15	58	73	58
Wed Apr 11 16:46:44 2018	1523461604	44	28	73	28
Wed Apr 11 16:46:46 2018	1523461606	35	38	73	38
Wed Apr 11 16:46:44 2018	1523461604	32	41	73	40
Wed Apr 11 16:46:40 2018	1523461600	41	32	73	32
Wed Apr 11 16:46:46 2018	1523461606	35	38	73	37
Wed Apr 11 16:46:44 2018	1523461604	26	46	73	43
Wed Apr 11 16:46:46 2018	1523461606	36	37	73	37
Wed Apr 11 16:46:46 2018	1523461606	35	38	73	37
Wed Apr 11 16:46:44 2018	1523461604	46	27	73	27
Wed Apr 11 16:46:45 2018	1523461605	45	28	73	28
Wed Apr 11 16:46:45 2018	1523461605	45	28	73	28
Wed Apr 11 16:46:44 2018	1523461604	46	27	73	27
Wed Apr 11 16:46:46 2018	1523461606	58	15	73	15
Wed Apr 11 16:46:42 2018	1523461602	31	42	73	41
Wed Apr 11 16:46:46 2018	1523461606	35	38	73	38
Wed Apr 11 16:46:46 2018	1523461606	35	38	73	38
Wed Apr 11 16:46:44 2018	1523461604	47	26	73	26
Wed Apr 11 16:46:44 2018	1523461604	48	26	73	25
Wed Apr 11 16:46:45 2018	1523461605	45	29	73	28
Wed Apr 11 16:46:40 2018	1523461600	20	53	73	51
Wed Apr 11 16:46:46 2018	1523461606	58	15	73	13
Wed Apr 11 16:46:46 2018	1523461606	35	38	73	38
Wed Apr 11 16:46:46 2018	1523461606	35	39	73	39
Wed Apr 11 16:46:46 2018	1523461606	35	38	73	38
Wed Apr 11 16:46:42 2018	1523461602	32	41	74	41
Wed Apr 11 16:46:45 2018	1523461605	50	24	74	23
Wed Apr 11 16:46:46 2018	1523461606	35	38	74	38
Wed Apr 11 16:46:47 2018	1523461607	19	54	74	54
Wed Apr 11 16:46:42 2018	1523461602	32	42	74	41
Wed Apr 11 16:46:40 2018	1523461600	32	42	74	41
Wed Apr 11 16:46:40 2018	1523461600	25	49	74	49
Wed Apr 11 16:46:40 2018	1523461600	21	52	74	52
Wed Apr 11 16:46:42 2018	1523461602	33	41	74	41
Wed Apr 11 16:46:40 2018	1523461600	41	33	74	33
Wed Apr 11 16:46:44 2018	1523461604	47	27	74	26
Wed Apr 11 16:46:42 2018	1523461602	37	37	74	36
Wed Apr 11 16:46:40 2018	1523461600	21	53	74	51
Wed Apr 11 16:46:47 2018	1523461607	20	54	74	54
Wed Apr 11 16:46:46 2018	1523461606	36	38	74	37
Wed Apr 11 16:46:42 2018	1523461602	33	41	74	41
Wed Apr 11 16:46:45 2018	1523461605	25	50	74	49
Wed Apr 11 16:46:40 2018	1523461600	21	53	74	51
Wed Apr 11 16:46:40 2018	1523461600	32	42	74	42
Wed Apr 11 16:46:40 2018	1523461600	22	52	74	52
Wed Apr 11 16:46:40 2018	1523461600	41	33	74	32
Wed Apr 11 16:46:40 2018	1523461600	41	34	74	32
Wed Apr 11 16:46:45 2018	1523461605	24	50	75	50
Wed Apr 11 16:46:44 2018	1523461604	39	36	75	35
Wed Apr 11 16:46:47 2018	1523461607	26	49	75	48
Wed Apr 11 16:46:44 2018	1523461604	32	43	75	42
Wed Apr 11 16:46:40 2018	1523461600	32	43	75	42
Wed Apr 11 16:46:45 2018	1523461605	24	51	75	50
Wed Apr 11 16:46:45 2018	1523461605	24	50	75	50
Wed Apr 11 16:46:45 2018	1523461605	24	51	75	36
Wed Apr 11 16:46:45 2018	1523461605	34	41	75	41
Wed Apr 11 16:46:47 2018	1523461607	44	31	75	31
Wed Apr 11 16:46:45 2018	1523461605	41	34	75	33
Wed Apr 11 16:46:45 2018	1523461605	45	30	75	28
Wed Apr 11 16:46:45 2018	1523461605	25	49	75	48
Wed Apr 11 16:46:45 2018	1523461605	41	34	75	33
Wed Apr 11 16:46:40 2018	1523461600	42	33	75	32
Wed Apr 11 16:46:44 2018	1523461604	39	36	75	36
Wed Apr 11 16:46:42 2018	1523461602	45	29	75	28
Wed Apr 11 16:46:43 2018	1523461603	27	48	75	47
Wed Apr 11 16:46:45 2018	1523461605	21	54	75	52
Wed Apr 11 16:46:40 2018	1523461600	40	35	75	34
Wed Apr 11 16:46:44 2018	1523461604	40	35	75	35
Wed Apr 11 16:46:45 2018	1523461605	21	54	75	52
Wed Apr 11 16:46:40 2018	1523461600	31	44	75	43
Wed Apr 11 16:46:43 2018	1523461603	27	48	75	47
Wed Apr 11 16:46:46 2018	1523461606	37	38	75	38
Wed Apr 11 16:46:47 2018	1523461607	22	53	75	30
Wed Apr 11 16:46:45 2018	1523461605	33	42	75	41
Wed Apr 11 16:46:40 2018	1523461600	41	34	75	33
Wed Apr 11 16:46:40 2018	1523461600	29	46	75	44
Wed Apr 11 16:46:40 2018	1523461600	29	46	75	45
Wed Apr 11 16:46:40 2018	1523461600	29	46	75	45
Wed Apr 11 16:46:40 2018	1523461600	21	55	75	54
Wed Apr 11 16:46:40 2018	1523461600	20	55	75	54
Wed Apr 11 16:46:40 2018	1523461600	20	55	75	54
Wed Apr 11 16:46:44 2018	1523461604	47	28	75	27
Wed Apr 11 16:46:44 2018	1523461604	47	28	75	27
Wed Apr 11 16:46:40 2018	1523461600	21	55	75	54
Wed Apr 11 16:46:45 2018	1523461605	33	42	75	42
Wed Apr 11 16:46:45 2018	1523461605	33	42	75	42
Wed Apr 11 16:46:40 2018	1523461600	41	34	75	33
Wed Apr 11 16:46:45 2018	1523461605	50	25	75	25
Wed Apr 11 16:46:42 2018	1523461602	32	43	75	43
Wed Apr 11 16:46:40 2018	1523461600	29	46	75	46
Wed Apr 11 16:46:44 2018	1523461604	39	36	75	35
Wed Apr 11 16:46:44 2018	1523461604	40	36	75	35
Wed Apr 11 16:46:45 2018	1523461605	22	54	75	53
Wed Apr 11 16:46:43 2018	1523461603	27	48	75	48
Wed Apr 11 16:46:46 2018	1523461606	36	39	75	39
Wed Apr 11 16:46:40 2018	1523461600	21	54	75	52
Wed Apr 11 16:46:40 2018	1523461600	29	46	75	44
