"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c64.csv",,,,"Date:","20 Jun 2018 01:12:32 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 01:12:42,3.0,0.0,0.0,190758912.0,18792448.0,147341312.0,1740349440.0,0.0,0.0,0.0,0.0,33990.0,78889.0,35.0,44.0,21.0,0.0,0.0,0.0,32.0,22.0,19.0,0.0,0.0,27.0,6508058.0,2542233.0,0.0,0.0,0.240,1.170,1.530,
20-06 01:12:43,2.0,0.0,0.0,190382080.0,18800640.0,147341312.0,1740718080.0,0.0,0.0,0.0,12288.0,35420.0,92483.0,39.796,36.735,23.469,0.0,0.0,0.0,34.737,28.421,9.474,0.0,0.0,27.368,6778422.0,2590039.0,0.0,2.0,0.240,1.170,1.530,
20-06 01:12:44,3.0,0.0,0.0,191008768.0,18800640.0,147341312.0,1740091392.0,0.0,0.0,0.0,20480.0,29229.0,67940.0,41.414,32.323,26.263,0.0,0.0,0.0,29.167,29.167,18.750,0.0,0.0,22.917,6810574.0,2631481.0,0.0,5.0,0.540,1.210,1.540,
20-06 01:12:45,2.0,0.0,0.0,191352832.0,18800640.0,147341312.0,1739747328.0,0.0,0.0,0.0,0.0,30760.0,69750.0,46.535,28.713,24.752,0.0,0.0,0.0,22.917,36.458,15.625,0.0,0.0,25.0,6772424.0,2664344.0,0.0,0.0,0.540,1.210,1.540,
20-06 01:12:46,3.0,0.0,0.0,192032768.0,18800640.0,147341312.0,1739067392.0,0.0,0.0,0.0,0.0,29524.0,67448.0,45.918,27.551,26.531,0.0,0.0,0.0,33.696,33.696,14.130,0.0,0.0,18.478,6857192.0,2595773.0,0.0,0.0,0.540,1.210,1.540,
20-06 01:12:47,3.0,0.0,0.0,192548864.0,18800640.0,147341312.0,1738551296.0,0.0,0.0,0.0,0.0,30489.0,74557.0,40.404,33.333,26.263,0.0,0.0,0.0,33.0,30.0,12.0,0.0,0.0,25.0,6324018.0,1893127.0,0.0,0.0,0.540,1.210,1.540,
20-06 01:12:48,2.0,0.0,1.0,193040384.0,18808832.0,147341312.0,1738051584.0,0.0,0.0,0.0,12288.0,31809.0,75824.0,37.895,29.474,32.632,0.0,0.0,0.0,34.021,31.959,13.402,0.0,0.0,20.619,6279290.0,1868935.0,0.0,2.0,0.540,1.210,1.540,
20-06 01:12:49,2.0,0.0,0.0,193474560.0,18808832.0,147345408.0,1737613312.0,0.0,0.0,0.0,0.0,31544.0,91478.0,40.816,39.796,19.388,0.0,0.0,0.0,30.612,30.612,15.306,0.0,0.0,23.469,6930412.0,2063098.0,0.0,0.0,0.740,1.240,1.550,
20-06 01:12:50,2.0,0.0,0.0,194174976.0,18808832.0,147345408.0,1736912896.0,0.0,0.0,0.0,0.0,28195.0,82103.0,37.374,38.384,24.242,0.0,0.0,0.0,34.343,24.242,19.192,0.0,0.0,22.222,6055950.0,1801275.0,0.0,0.0,0.740,1.240,1.550,
20-06 01:12:51,4.0,0.0,0.0,194445312.0,18808832.0,147345408.0,1736642560.0,0.0,0.0,0.0,0.0,28259.0,86242.0,33.333,34.343,32.323,0.0,0.0,0.0,38.144,22.680,17.526,0.0,0.0,21.649,6319256.0,1888615.0,0.0,0.0,0.740,1.240,1.550,
20-06 01:12:52,3.0,0.0,0.0,194301952.0,18808832.0,147345408.0,1736785920.0,0.0,0.0,0.0,0.0,28412.0,72926.0,34.694,34.694,30.612,0.0,0.0,0.0,31.683,18.812,26.733,0.0,0.0,22.772,5551672.0,1992857.0,0.0,0.0,0.740,1.240,1.550,
20-06 01:12:53,3.0,0.0,0.0,193892352.0,18817024.0,147345408.0,1737187328.0,0.0,0.0,0.0,12288.0,18630.0,56777.0,25.253,18.182,56.566,0.0,0.0,0.0,22.222,24.242,36.364,0.0,0.0,17.172,4416114.0,1733766.0,0.0,2.0,0.740,1.240,1.550,
20-06 01:12:54,2.0,0.0,0.0,194211840.0,18817024.0,147345408.0,1736867840.0,0.0,0.0,0.0,0.0,30181.0,86016.0,44.444,32.323,23.232,0.0,0.0,0.0,34.043,21.277,17.021,0.0,0.0,27.660,6349380.0,2325351.0,0.0,0.0,0.920,1.270,1.560,
20-06 01:12:55,4.0,0.0,2.0,194613248.0,18817024.0,147345408.0,1736466432.0,0.0,0.0,0.0,0.0,31272.0,84896.0,47.959,28.571,23.469,0.0,0.0,0.0,31.250,30.208,13.542,0.0,0.0,25.0,6503837.0,2519683.0,0.0,0.0,0.920,1.270,1.560,
20-06 01:12:56,3.0,0.0,0.0,194424832.0,18817024.0,147345408.0,1736654848.0,0.0,0.0,0.0,0.0,27658.0,79976.0,39.175,36.082,24.742,0.0,0.0,0.0,31.633,22.449,24.490,0.0,0.0,21.429,5870488.0,2309367.0,0.0,0.0,0.920,1.270,1.560,
20-06 01:12:57,2.0,0.0,0.0,194285568.0,18817024.0,147345408.0,1736794112.0,0.0,0.0,0.0,0.0,28446.0,81983.0,44.444,33.333,22.222,0.0,0.0,0.0,27.551,26.531,20.408,0.0,0.0,25.510,5993826.0,2551463.0,0.0,0.0,0.920,1.270,1.560,
20-06 01:12:58,3.0,0.0,0.0,194039808.0,18825216.0,147345408.0,1737031680.0,0.0,0.0,0.0,20480.0,34730.0,78697.0,39.0,38.0,23.0,0.0,0.0,0.0,31.633,26.531,19.388,0.0,0.0,22.449,6390700.0,2765340.0,0.0,2.0,0.920,1.270,1.560,
20-06 01:12:59,3.0,0.0,0.0,193503232.0,18825216.0,147345408.0,1737568256.0,0.0,0.0,0.0,0.0,31458.0,68375.0,43.299,32.990,23.711,0.0,0.0,0.0,23.762,36.634,13.861,0.0,0.0,25.743,7067250.0,2944530.0,0.0,0.0,1.080,1.300,1.560,
20-06 01:13:00,2.0,0.0,0.0,193130496.0,18825216.0,147345408.0,1737940992.0,0.0,0.0,0.0,0.0,29084.0,69156.0,44.086,27.957,27.957,0.0,0.0,0.0,30.928,32.990,17.526,0.0,0.0,18.557,6649490.0,2777421.0,0.0,0.0,1.080,1.300,1.560,
20-06 01:13:01,3.0,0.0,0.0,192823296.0,18825216.0,147345408.0,1738248192.0,0.0,0.0,0.0,0.0,35146.0,80034.0,39.216,37.255,23.529,0.0,0.0,0.0,29.167,30.208,16.667,0.0,0.0,23.958,6406652.0,2705298.0,0.0,0.0,1.080,1.300,1.560,
20-06 01:13:02,5.0,0.0,0.0,192450560.0,18825216.0,147345408.0,1738620928.0,0.0,0.0,0.0,0.0,29096.0,72740.0,47.253,26.374,26.374,0.0,0.0,0.0,22.917,36.458,13.542,0.0,0.0,27.083,6224736.0,3030924.0,0.0,0.0,1.080,1.300,1.560,
20-06 01:13:03,2.0,0.0,0.0,192086016.0,18833408.0,147345408.0,1738977280.0,0.0,0.0,0.0,12288.0,27561.0,81608.0,39.0,35.0,26.0,0.0,0.0,0.0,31.633,28.571,16.327,0.0,0.0,23.469,6222998.0,2731781.0,0.0,2.0,1.080,1.300,1.560,
20-06 01:13:04,3.0,0.0,0.0,191950848.0,18833408.0,147345408.0,1739112448.0,0.0,0.0,0.0,28672.0,29298.0,78382.0,37.374,37.374,25.253,0.0,0.0,0.0,35.052,21.649,22.680,0.0,0.0,20.619,5915702.0,2356641.0,0.0,2.0,1.160,1.310,1.570,
20-06 01:13:05,2.0,0.0,0.0,192008192.0,18833408.0,147345408.0,1739055104.0,0.0,0.0,0.0,0.0,27203.0,82411.0,37.374,32.323,30.303,0.0,0.0,0.0,31.250,21.875,18.750,0.0,0.0,28.125,5962170.0,2441501.0,0.0,0.0,1.160,1.310,1.570,
20-06 01:13:06,3.0,0.0,0.0,192344064.0,18833408.0,147345408.0,1738719232.0,0.0,0.0,0.0,0.0,32798.0,98535.0,40.625,38.542,20.833,0.0,0.0,0.0,29.897,27.835,11.340,0.0,0.0,30.928,7220188.0,2792580.0,0.0,0.0,1.160,1.310,1.570,
20-06 01:13:07,3.0,0.0,0.0,192339968.0,18833408.0,147349504.0,1738719232.0,0.0,0.0,0.0,0.0,32617.0,102311.0,49.495,35.354,15.152,0.0,0.0,0.0,29.897,28.866,16.495,0.0,0.0,24.742,7191132.0,2800127.0,0.0,0.0,1.160,1.310,1.570,
20-06 01:13:08,3.0,0.0,0.0,192995328.0,18841600.0,147349504.0,1738055680.0,0.0,0.0,0.0,24576.0,33658.0,100965.0,47.917,34.375,17.708,0.0,0.0,0.0,29.592,26.531,16.327,0.0,0.0,27.551,7068268.0,2819472.0,0.0,3.0,1.160,1.310,1.570,
20-06 01:13:09,3.0,0.0,0.0,192929792.0,18841600.0,147349504.0,1738121216.0,0.0,0.0,0.0,8192.0,27210.0,76522.0,37.374,41.414,21.212,0.0,0.0,0.0,33.333,19.792,20.833,0.0,0.0,26.042,6029682.0,2649700.0,0.0,2.0,1.310,1.340,1.570,
20-06 01:13:10,4.0,0.0,0.0,192512000.0,18841600.0,147349504.0,1738539008.0,0.0,0.0,0.0,0.0,29836.0,72916.0,35.354,43.434,21.212,0.0,0.0,0.0,36.275,20.588,22.549,0.0,0.0,20.588,6015130.0,2501249.0,0.0,0.0,1.310,1.340,1.570,
20-06 01:13:11,3.0,0.0,0.0,192573440.0,18841600.0,147349504.0,1738477568.0,0.0,0.0,0.0,0.0,32216.0,97406.0,49.020,34.314,16.667,0.0,0.0,0.0,28.125,28.125,18.750,0.0,0.0,25.0,7018968.0,2742492.0,0.0,0.0,1.310,1.340,1.570,
20-06 01:13:12,2.0,0.0,0.0,192716800.0,18841600.0,147349504.0,1738334208.0,0.0,0.0,0.0,0.0,26184.0,77626.0,35.294,45.098,19.608,0.0,0.0,0.0,34.0,23.0,21.0,0.0,0.0,22.0,5997350.0,2561676.0,0.0,0.0,1.310,1.340,1.570,
20-06 01:13:13,3.0,0.0,0.0,192679936.0,18849792.0,147349504.0,1738362880.0,0.0,0.0,0.0,12288.0,27215.0,77598.0,38.776,40.816,20.408,0.0,0.0,0.0,28.283,24.242,25.253,0.0,0.0,22.222,5923320.0,2430479.0,0.0,2.0,1.310,1.340,1.570,
20-06 01:13:14,4.0,0.0,1.0,193277952.0,18849792.0,147349504.0,1737764864.0,0.0,0.0,0.0,0.0,30198.0,65918.0,30.0,40.0,30.0,0.0,0.0,0.0,31.683,20.792,22.772,0.0,0.0,24.752,5584428.0,2279039.0,0.0,0.0,1.440,1.370,1.580,
20-06 01:13:15,3.0,0.0,0.0,193351680.0,18849792.0,147349504.0,1737691136.0,0.0,0.0,0.0,0.0,31056.0,89074.0,36.735,42.857,20.408,0.0,0.0,0.0,28.283,27.273,20.202,0.0,0.0,24.242,6439648.0,2621977.0,0.0,0.0,1.440,1.370,1.580,
20-06 01:13:16,2.0,0.0,0.0,193064960.0,18849792.0,147349504.0,1737977856.0,0.0,0.0,0.0,0.0,32154.0,97742.0,45.455,36.364,18.182,0.0,0.0,0.0,27.723,33.663,12.871,0.0,0.0,25.743,7043684.0,2743645.0,0.0,0.0,1.440,1.370,1.580,
20-06 01:13:17,2.0,0.0,0.0,193228800.0,18849792.0,147349504.0,1737814016.0,0.0,0.0,0.0,0.0,32408.0,95959.0,47.475,31.313,21.212,0.0,0.0,0.0,34.0,29.0,10.0,0.0,0.0,27.0,6858514.0,2669166.0,0.0,0.0,1.440,1.370,1.580,
20-06 01:13:18,3.0,0.0,0.0,193622016.0,18857984.0,147349504.0,1737412608.0,0.0,0.0,0.0,12288.0,28966.0,77073.0,34.0,45.0,20.0,1.0,0.0,0.0,26.804,27.835,24.742,0.0,0.0,20.619,6058354.0,2585453.0,0.0,2.0,1.440,1.370,1.580,
20-06 01:13:19,2.0,0.0,1.0,193847296.0,18857984.0,147349504.0,1737187328.0,0.0,0.0,0.0,0.0,28160.0,79674.0,38.144,42.268,19.588,0.0,0.0,0.0,33.333,20.202,23.232,0.0,0.0,23.232,6138793.0,2415046.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:20,3.0,0.0,0.0,194260992.0,18857984.0,147349504.0,1736773632.0,0.0,0.0,0.0,0.0,37233.0,90358.0,45.192,33.654,21.154,0.0,0.0,0.0,34.021,26.804,13.402,0.0,0.0,25.773,6814200.0,2748224.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:21,2.0,0.0,0.0,194129920.0,18857984.0,147349504.0,1736904704.0,0.0,0.0,0.0,0.0,32678.0,101001.0,45.361,34.021,20.619,0.0,0.0,0.0,27.551,32.653,18.367,0.0,0.0,21.429,7042300.0,2819163.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:22,2.0,0.0,0.0,193667072.0,18857984.0,147349504.0,1737367552.0,0.0,0.0,0.0,0.0,35144.0,102995.0,48.0,34.0,18.0,0.0,0.0,0.0,26.804,34.021,10.309,0.0,0.0,28.866,7591652.0,2892883.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:23,3.0,0.0,0.0,194301952.0,18866176.0,147349504.0,1736724480.0,0.0,0.0,0.0,12288.0,35545.0,99705.0,43.299,38.144,18.557,0.0,0.0,0.0,30.303,25.253,14.141,0.0,0.0,30.303,7166464.0,2787228.0,0.0,2.0,1.490,1.380,1.580,
20-06 01:13:24,2.0,0.0,0.0,193908736.0,18866176.0,147349504.0,1737117696.0,0.0,0.0,0.0,0.0,34823.0,96023.0,47.525,32.673,19.802,0.0,0.0,0.0,31.313,29.293,11.111,0.0,0.0,28.283,6967498.0,2715623.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:25,6.0,0.0,0.0,194269184.0,18866176.0,147349504.0,1736757248.0,0.0,0.0,0.0,0.0,30473.0,89232.0,46.078,31.373,22.549,0.0,0.0,0.0,30.303,29.293,13.131,0.0,0.0,27.273,6513278.0,2568154.0,0.0,0.0,1.530,1.390,1.590,
20-06 01:13:26,4.0,0.0,0.0,193015808.0,18866176.0,147353600.0,1738006528.0,0.0,0.0,0.0,0.0,28140.0,80301.0,28.866,42.268,28.866,0.0,0.0,0.0,36.0,24.0,19.0,0.0,0.0,21.0,5958256.0,2409464.0,0.0,0.0,1.530,1.390,1.590,
20-06 01:13:27,4.0,0.0,0.0,193060864.0,18866176.0,147353600.0,1737961472.0,0.0,0.0,0.0,0.0,30348.0,78298.0,36.0,41.0,23.0,0.0,0.0,0.0,41.414,21.212,17.172,0.0,0.0,20.202,6151004.0,2534788.0,0.0,0.0,1.530,1.390,1.590,
20-06 01:13:28,2.0,0.0,0.0,193032192.0,18874368.0,147353600.0,1737981952.0,0.0,0.0,0.0,16384.0,32066.0,101370.0,50.515,30.928,18.557,0.0,0.0,0.0,22.549,36.275,16.667,0.0,0.0,24.510,7241284.0,2799654.0,0.0,2.0,1.530,1.390,1.590,
20-06 01:13:29,3.0,0.0,0.0,192987136.0,18874368.0,147353600.0,1738027008.0,0.0,0.0,0.0,24576.0,32873.0,103352.0,41.667,37.500,20.833,0.0,0.0,0.0,26.263,35.354,13.131,0.0,0.0,25.253,7256518.0,2754388.0,0.0,6.0,1.530,1.390,1.590,
20-06 01:13:30,2.0,0.0,0.0,194318336.0,18874368.0,147353600.0,1736695808.0,0.0,0.0,0.0,0.0,34024.0,99250.0,41.414,37.374,21.212,0.0,0.0,0.0,33.0,32.0,10.0,0.0,0.0,25.0,7031474.0,2721370.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:31,2.0,0.0,0.0,192815104.0,18874368.0,147353600.0,1738199040.0,0.0,0.0,0.0,0.0,35206.0,97687.0,46.078,37.255,16.667,0.0,0.0,0.0,35.0,27.0,12.0,0.0,0.0,26.0,7279734.0,2769255.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:32,3.0,0.0,0.0,192966656.0,18874368.0,147353600.0,1738047488.0,0.0,0.0,0.0,0.0,27427.0,80947.0,38.384,39.394,22.222,0.0,0.0,0.0,31.373,24.510,20.588,0.0,0.0,23.529,6063868.0,2283307.0,0.0,0.0,1.490,1.380,1.580,
20-06 01:13:33,2.0,0.0,0.0,192753664.0,18882560.0,147353600.0,1738252288.0,0.0,0.0,0.0,12288.0,27726.0,80588.0,38.542,37.500,23.958,0.0,0.0,0.0,29.703,26.733,18.812,0.0,0.0,24.752,6207948.0,2689848.0,0.0,2.0,1.490,1.380,1.580,
20-06 01:13:34,4.0,0.0,0.0,199172096.0,18882560.0,147353600.0,1731833856.0,0.0,0.0,0.0,16384.0,30005.0,75934.0,41.414,35.354,23.232,0.0,0.0,0.0,33.684,25.263,18.947,0.0,0.0,22.105,6567942.0,2568959.0,0.0,2.0,1.490,1.380,1.580,
20-06 01:13:35,3.0,0.0,0.0,199880704.0,18882560.0,147353600.0,1731125248.0,0.0,0.0,0.0,0.0,28859.0,63414.0,54.639,20.619,24.742,0.0,0.0,0.0,24.0,33.0,18.0,0.0,0.0,25.0,7270908.0,2704277.0,0.0,0.0,1.530,1.390,1.590,
20-06 01:13:36,2.0,0.0,0.0,208003072.0,18882560.0,147353600.0,1723002880.0,0.0,0.0,0.0,0.0,30045.0,86084.0,48.980,26.531,24.490,0.0,0.0,0.0,28.0,33.0,12.0,0.0,0.0,27.0,6956368.0,2630550.0,0.0,0.0,1.530,1.390,1.590,
20-06 01:13:37,4.0,0.0,0.0,208539648.0,18882560.0,147353600.0,1722466304.0,0.0,0.0,0.0,0.0,29465.0,91253.0,40.625,34.375,25.0,0.0,0.0,0.0,25.0,34.0,16.0,0.0,0.0,25.0,6761602.0,2541005.0,0.0,0.0,1.530,1.390,1.590,
20-06 01:13:38,2.0,0.0,0.0,208498688.0,18890752.0,147353600.0,1722499072.0,0.0,0.0,0.0,12288.0,28850.0,73145.0,34.314,42.157,23.529,0.0,0.0,0.0,32.673,18.812,25.743,0.0,0.0,22.772,5828572.0,2403240.0,0.0,2.0,1.530,1.390,1.590,
20-06 01:13:39,1.0,0.0,0.0,208072704.0,18890752.0,147353600.0,1722925056.0,0.0,0.0,0.0,8192.0,29861.0,73543.0,32.653,41.837,25.510,0.0,0.0,0.0,33.673,22.449,21.429,0.0,0.0,22.449,6061484.0,2402011.0,0.0,1.0,1.530,1.390,1.590,
20-06 01:13:40,2.0,0.0,0.0,208248832.0,18890752.0,147353600.0,1722748928.0,0.0,0.0,0.0,0.0,27234.0,76670.0,35.052,40.206,24.742,0.0,0.0,0.0,36.0,18.0,20.0,0.0,0.0,26.0,6049562.0,2497322.0,0.0,0.0,1.480,1.390,1.580,
20-06 01:13:41,2.0,0.0,0.0,208150528.0,18890752.0,147353600.0,1722847232.0,0.0,0.0,0.0,0.0,30742.0,86815.0,36.893,34.951,27.184,0.0,0.0,0.971,32.0,25.0,15.0,0.0,0.0,28.0,6283374.0,2413751.0,0.0,0.0,1.480,1.390,1.580,
20-06 01:13:42,5.0,0.0,0.0,208412672.0,18890752.0,147353600.0,1722585088.0,0.0,0.0,0.0,0.0,36473.0,97637.0,44.554,39.604,15.842,0.0,0.0,0.0,33.673,25.510,16.327,0.0,0.0,24.490,7102006.0,2117293.0,0.0,0.0,1.480,1.390,1.580,
20-06 01:13:43,3.0,0.0,0.0,209285120.0,18898944.0,147353600.0,1721704448.0,0.0,0.0,0.0,24576.0,33928.0,82777.0,38.144,43.299,18.557,0.0,0.0,0.0,35.052,21.649,22.680,0.0,0.0,20.619,6392678.0,1903847.0,0.0,3.0,1.480,1.390,1.580,
20-06 01:13:44,2.0,0.0,0.0,210042880.0,18898944.0,147357696.0,1720942592.0,0.0,0.0,0.0,0.0,31686.0,80387.0,40.196,42.157,17.647,0.0,0.0,0.0,38.144,17.526,21.649,0.0,0.0,22.680,6086488.0,1812280.0,0.0,0.0,1.480,1.390,1.580,
20-06 01:13:45,1.0,0.0,0.0,210481152.0,18898944.0,147357696.0,1720504320.0,0.0,0.0,0.0,0.0,28528.0,70718.0,32.258,39.785,27.957,0.0,0.0,0.0,29.293,21.212,24.242,0.0,0.0,25.253,5772540.0,1717508.0,0.0,0.0,1.530,1.400,1.580,
20-06 01:13:46,3.0,0.0,0.0,210432000.0,18898944.0,147357696.0,1720553472.0,0.0,0.0,0.0,0.0,30517.0,83296.0,42.424,34.343,23.232,0.0,0.0,0.0,33.333,23.232,19.192,0.0,0.0,24.242,6289798.0,1871690.0,0.0,0.0,1.530,1.400,1.580,
20-06 01:13:47,0.0,0.0,0.0,210628608.0,18898944.0,147357696.0,1720356864.0,0.0,0.0,0.0,0.0,18356.0,53925.0,24.242,21.212,54.545,0.0,0.0,0.0,18.182,16.162,48.485,0.0,0.0,17.172,4136864.0,1230731.0,0.0,0.0,1.530,1.400,1.580,
20-06 01:13:48,0.0,0.0,0.0,210677760.0,18907136.0,147357696.0,1720299520.0,0.0,0.0,0.0,12288.0,106.0,97.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3426.0,82996.0,0.0,2.0,1.530,1.400,1.580,
20-06 01:13:49,0.0,0.0,0.0,210784256.0,18907136.0,147357696.0,1720193024.0,0.0,0.0,0.0,0.0,8683.0,22084.0,12.871,9.901,77.228,0.0,0.0,0.0,9.804,6.863,77.451,0.0,0.0,5.882,1790416.0,746010.0,0.0,0.0,1.530,1.400,1.580,
20-06 01:13:50,4.0,0.0,0.0,210567168.0,18907136.0,147357696.0,1720410112.0,0.0,0.0,0.0,0.0,21735.0,61081.0,30.928,28.866,40.206,0.0,0.0,0.0,20.202,17.172,43.434,0.0,0.0,19.192,4707182.0,1807504.0,0.0,0.0,1.400,1.370,1.580,
20-06 01:13:51,3.0,0.0,0.0,210206720.0,18907136.0,147357696.0,1720770560.0,0.0,0.0,0.0,0.0,27251.0,76858.0,38.144,36.082,25.773,0.0,0.0,0.0,32.039,22.330,21.359,0.0,0.0,24.272,5807540.0,2573765.0,0.0,0.0,1.400,1.370,1.580,
20-06 01:13:52,2.0,0.0,0.0,210321408.0,18907136.0,147357696.0,1720655872.0,0.0,0.0,0.0,0.0,27810.0,83142.0,36.275,42.157,21.569,0.0,0.0,0.0,33.673,27.551,20.408,0.0,0.0,18.367,6132320.0,2608323.0,0.0,0.0,1.400,1.370,1.580,
20-06 01:13:53,5.0,0.0,0.0,210309120.0,18915328.0,147357696.0,1720659968.0,0.0,0.0,0.0,12288.0,28521.0,80372.0,44.330,32.990,22.680,0.0,0.0,0.0,32.0,28.0,22.0,0.0,0.0,18.0,5995090.0,2494493.0,0.0,2.0,1.400,1.370,1.580,
20-06 01:13:54,2.0,0.0,0.0,209412096.0,18915328.0,147357696.0,1721556992.0,0.0,0.0,0.0,0.0,28137.0,84038.0,34.314,44.118,21.569,0.0,0.0,0.0,29.0,22.0,21.0,0.0,0.0,28.0,6113948.0,2841225.0,0.0,0.0,1.400,1.370,1.580,
20-06 01:13:55,3.0,0.0,0.0,208883712.0,18915328.0,147357696.0,1722085376.0,0.0,0.0,0.0,0.0,30511.0,83063.0,39.0,41.0,20.0,0.0,0.0,0.0,30.392,23.529,24.510,0.0,0.0,21.569,6075828.0,3026125.0,0.0,0.0,1.530,1.400,1.580,
20-06 01:13:56,4.0,0.0,0.0,208429056.0,18915328.0,147357696.0,1722540032.0,0.0,0.0,0.0,0.0,29244.0,81660.0,33.333,41.414,25.253,0.0,0.0,0.0,34.375,26.042,19.792,0.0,0.0,19.792,6030386.0,2965382.0,0.0,0.0,1.530,1.400,1.580,
20-06 01:13:57,3.0,0.0,0.0,208146432.0,18915328.0,147357696.0,1722822656.0,0.0,0.0,0.0,0.0,32157.0,83892.0,38.0,40.0,22.0,0.0,0.0,0.0,33.333,23.232,17.172,0.0,0.0,26.263,6235570.0,2922748.0,0.0,0.0,1.530,1.400,1.580,
