"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c2.csv",,,,"Date:","20 Jun 2018 00:40:27 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 00:40:43,2.0,0.0,0.0,165421056.0,16064512.0,146653184.0,1769103360.0,0.0,0.0,0.0,0.0,23692.0,63203.0,33.654,16.346,50.0,0.0,0.0,0.0,28.421,29.474,28.421,0.0,0.0,13.684,3936294.0,1633125.0,0.0,0.0,0.100,0.480,0.560,
20-06 00:40:44,3.0,0.0,0.0,165310464.0,16064512.0,146657280.0,1769209856.0,0.0,0.0,0.0,0.0,23431.0,56920.0,17.647,16.667,65.686,0.0,0.0,0.0,34.653,33.663,17.822,0.0,0.0,13.861,3725062.0,1605477.0,0.0,0.0,0.100,0.480,0.560,
20-06 00:40:45,2.0,0.0,0.0,165466112.0,16064512.0,146657280.0,1769054208.0,0.0,0.0,0.0,0.0,24418.0,57692.0,10.870,16.304,72.826,0.0,0.0,0.0,27.451,33.333,18.627,0.0,0.0,20.588,3796754.0,1611957.0,0.0,0.0,0.100,0.480,0.560,
20-06 00:40:46,2.0,0.0,0.0,165531648.0,16072704.0,146657280.0,1768980480.0,0.0,0.0,0.0,12288.0,24307.0,57447.0,15.625,17.708,66.667,0.0,0.0,0.0,34.653,30.693,18.812,0.0,0.0,15.842,3788914.0,1642666.0,0.0,2.0,0.100,0.480,0.560,
20-06 00:40:47,1.0,0.0,0.0,165515264.0,16072704.0,146657280.0,1768996864.0,0.0,0.0,0.0,0.0,23509.0,56226.0,20.588,13.725,65.686,0.0,0.0,0.0,29.592,33.673,19.388,0.0,0.0,17.347,3720208.0,1643794.0,0.0,0.0,0.100,0.480,0.560,
20-06 00:40:48,2.0,0.0,0.0,165826560.0,16072704.0,146657280.0,1768685568.0,0.0,0.0,0.0,0.0,23567.0,55756.0,18.557,12.371,69.072,0.0,0.0,0.0,32.673,35.644,18.812,0.0,0.0,12.871,3698458.0,1673735.0,0.0,0.0,0.090,0.470,0.560,
20-06 00:40:49,3.0,0.0,0.0,165552128.0,16072704.0,146657280.0,1768960000.0,0.0,0.0,0.0,0.0,23570.0,55861.0,18.750,11.458,69.792,0.0,0.0,0.0,36.190,33.333,17.143,0.0,0.0,13.333,3695420.0,1607299.0,0.0,0.0,0.090,0.470,0.560,
20-06 00:40:50,3.0,0.0,0.0,165412864.0,16072704.0,146657280.0,1769099264.0,0.0,0.0,0.0,0.0,23914.0,56932.0,17.708,11.458,70.833,0.0,0.0,0.0,35.052,27.835,17.526,0.0,0.0,19.588,3739880.0,1639656.0,0.0,0.0,0.090,0.470,0.560,
20-06 00:40:51,2.0,0.0,1.0,165494784.0,16080896.0,146657280.0,1769009152.0,0.0,0.0,0.0,12288.0,24930.0,58136.0,19.192,13.131,67.677,0.0,0.0,0.0,33.962,35.849,17.925,0.0,0.0,12.264,3844678.0,1655365.0,0.0,2.0,0.090,0.470,0.560,
20-06 00:40:52,2.0,0.0,0.0,165486592.0,16080896.0,146657280.0,1769017344.0,0.0,0.0,0.0,0.0,24570.0,57446.0,21.782,12.871,65.347,0.0,0.0,0.0,34.694,33.673,17.347,0.0,0.0,14.286,3827498.0,1639379.0,0.0,0.0,0.090,0.470,0.560,
20-06 00:40:53,2.0,0.0,0.0,165527552.0,16080896.0,146657280.0,1768976384.0,0.0,0.0,0.0,0.0,24860.0,58266.0,12.245,18.367,69.388,0.0,0.0,0.0,38.947,27.368,20.0,0.0,0.0,13.684,3843778.0,1656651.0,0.0,0.0,0.240,0.490,0.570,
20-06 00:40:54,2.0,0.0,0.0,165478400.0,16080896.0,146657280.0,1769025536.0,0.0,0.0,0.0,0.0,24803.0,57202.0,14.130,15.217,70.652,0.0,0.0,0.0,40.404,29.293,18.182,0.0,0.0,12.121,3806146.0,1640503.0,0.0,0.0,0.240,0.490,0.570,
20-06 00:40:55,2.0,0.0,0.0,165617664.0,16080896.0,146657280.0,1768886272.0,0.0,0.0,0.0,0.0,25293.0,58717.0,14.851,19.802,65.347,0.0,0.0,0.0,33.333,32.353,18.627,0.0,0.0,15.686,3879742.0,1638044.0,0.0,0.0,0.240,0.490,0.570,
20-06 00:40:56,1.0,0.0,0.0,165720064.0,16089088.0,146657280.0,1768775680.0,0.0,0.0,0.0,12288.0,24658.0,57281.0,20.408,12.245,67.347,0.0,0.0,0.0,32.0,31.0,19.0,0.0,0.0,18.0,3808166.0,1624900.0,0.0,2.0,0.240,0.490,0.570,
20-06 00:40:57,2.0,0.0,0.0,165769216.0,16089088.0,146657280.0,1768726528.0,0.0,0.0,0.0,0.0,24153.0,56716.0,20.619,12.371,67.010,0.0,0.0,0.0,33.673,31.633,18.367,0.0,0.0,16.327,3758478.0,1609801.0,0.0,0.0,0.240,0.490,0.570,
20-06 00:40:58,2.0,0.0,0.0,165818368.0,16089088.0,146657280.0,1768677376.0,0.0,0.0,0.0,0.0,25146.0,58362.0,18.557,13.402,68.041,0.0,0.0,0.0,35.294,30.392,18.627,0.0,0.0,15.686,3868152.0,1702020.0,0.0,0.0,0.300,0.500,0.570,
20-06 00:40:59,3.0,0.0,0.0,166023168.0,16089088.0,146657280.0,1768472576.0,0.0,0.0,0.0,0.0,25938.0,65380.0,29.293,20.202,50.505,0.0,0.0,0.0,25.0,23.958,29.167,0.0,0.0,21.875,4065646.0,1762049.0,0.0,0.0,0.300,0.500,0.570,
20-06 00:41:00,4.0,0.0,0.0,166031360.0,16089088.0,146657280.0,1768464384.0,0.0,0.0,0.0,0.0,26640.0,68488.0,32.381,22.857,44.762,0.0,0.0,0.0,28.571,28.571,28.571,0.0,0.0,14.286,4266382.0,1847714.0,0.0,0.0,0.300,0.500,0.570,
20-06 00:41:01,1.0,0.0,0.0,166309888.0,16097280.0,146657280.0,1768177664.0,0.0,0.0,0.0,53248.0,25579.0,65276.0,25.263,24.211,50.526,0.0,0.0,0.0,22.549,31.373,28.431,0.0,0.0,17.647,4110418.0,1826721.0,0.0,7.0,0.300,0.500,0.570,
20-06 00:41:02,1.0,0.0,0.0,166141952.0,16097280.0,146661376.0,1768341504.0,0.0,0.0,0.0,0.0,25874.0,64705.0,34.653,21.782,43.564,0.0,0.0,0.0,25.253,27.273,32.323,0.0,0.0,15.152,4139166.0,1791810.0,0.0,0.0,0.300,0.500,0.570,
20-06 00:41:03,1.0,0.0,0.0,166150144.0,16097280.0,146661376.0,1768333312.0,0.0,0.0,0.0,0.0,24516.0,57813.0,22.222,14.141,63.636,0.0,0.0,0.0,24.752,40.594,18.812,0.0,0.0,15.842,3801838.0,1745263.0,0.0,0.0,0.280,0.490,0.570,
20-06 00:41:04,3.0,0.0,0.0,166322176.0,16097280.0,146661376.0,1768161280.0,0.0,0.0,0.0,0.0,23206.0,55688.0,18.367,14.286,67.347,0.0,0.0,0.0,33.0,33.0,17.0,0.0,0.0,17.0,3680174.0,1734992.0,0.0,0.0,0.280,0.490,0.570,
20-06 00:41:05,3.0,0.0,0.0,166248448.0,16097280.0,146661376.0,1768235008.0,0.0,0.0,0.0,0.0,24726.0,60712.0,21.782,16.832,61.386,0.0,0.0,0.0,27.723,34.653,20.792,0.0,0.0,16.832,3882464.0,1789290.0,0.0,0.0,0.280,0.490,0.570,
20-06 00:41:06,3.0,0.0,0.0,166346752.0,16105472.0,146661376.0,1768128512.0,0.0,0.0,0.0,24576.0,24350.0,56374.0,21.569,11.765,66.667,0.0,0.0,0.0,27.451,34.314,16.667,0.0,0.0,21.569,3742886.0,1748765.0,0.0,3.0,0.280,0.490,0.570,
20-06 00:41:07,1.0,0.0,0.0,166625280.0,16105472.0,146661376.0,1767849984.0,0.0,0.0,0.0,0.0,24716.0,56779.0,19.802,12.871,67.327,0.0,0.0,0.0,31.068,33.010,17.476,0.0,0.0,18.447,3788668.0,1790775.0,0.0,0.0,0.280,0.490,0.570,
20-06 00:41:08,3.0,0.0,0.0,166068224.0,16105472.0,146661376.0,1768407040.0,0.0,0.0,0.0,0.0,24853.0,57596.0,18.627,14.706,66.667,0.0,0.0,0.0,32.653,33.673,17.347,0.0,0.0,16.327,3821152.0,1734915.0,0.0,0.0,0.420,0.520,0.580,
20-06 00:41:09,2.0,0.0,0.0,166035456.0,16105472.0,146661376.0,1768439808.0,0.0,0.0,0.0,0.0,23374.0,54813.0,17.526,13.402,69.072,0.0,0.0,0.0,30.928,32.990,17.526,0.0,0.0,18.557,3641126.0,1692399.0,0.0,0.0,0.420,0.520,0.580,
20-06 00:41:10,4.0,0.0,2.0,166965248.0,16105472.0,146661376.0,1767510016.0,0.0,0.0,0.0,0.0,23169.0,56826.0,17.822,19.802,62.376,0.0,0.0,0.0,27.0,34.0,19.0,0.0,0.0,20.0,3635667.0,1657908.0,0.0,0.0,0.420,0.520,0.580,
20-06 00:41:11,1.0,0.0,0.0,166916096.0,16113664.0,146661376.0,1767550976.0,0.0,0.0,0.0,20480.0,26478.0,70021.0,26.471,28.431,45.098,0.0,0.0,0.0,23.656,26.882,32.258,0.0,0.0,17.204,4222682.0,1838047.0,0.0,2.0,0.420,0.520,0.580,
20-06 00:41:12,2.0,0.0,0.0,166932480.0,16113664.0,146661376.0,1767534592.0,0.0,0.0,0.0,0.0,26169.0,66329.0,30.693,22.772,46.535,0.0,0.0,0.0,25.0,23.958,32.292,0.0,0.0,18.750,4195440.0,1880972.0,0.0,0.0,0.420,0.520,0.580,
20-06 00:41:13,2.0,0.0,0.0,167071744.0,16113664.0,146661376.0,1767395328.0,0.0,0.0,0.0,0.0,26908.0,64356.0,33.333,23.529,43.137,0.0,0.0,0.0,31.0,21.0,32.0,0.0,0.0,16.0,4158386.0,1872389.0,0.0,0.0,0.540,0.540,0.580,
20-06 00:41:14,3.0,0.0,0.0,167063552.0,16113664.0,146661376.0,1767403520.0,0.0,0.0,0.0,0.0,25901.0,64661.0,33.333,19.192,47.475,0.0,0.0,0.0,25.714,23.810,28.571,0.0,0.0,21.905,4141018.0,1869164.0,0.0,0.0,0.540,0.540,0.580,
20-06 00:41:15,2.0,0.0,0.0,166948864.0,16113664.0,146661376.0,1767518208.0,0.0,0.0,0.0,0.0,27917.0,57277.0,23.958,32.292,43.750,0.0,0.0,0.0,27.451,18.627,29.412,0.0,0.0,24.510,3997532.0,1767254.0,0.0,0.0,0.540,0.540,0.580,
20-06 00:41:16,1.0,0.0,0.0,166916096.0,16121856.0,146661376.0,1767542784.0,0.0,0.0,0.0,12288.0,27297.0,53957.0,23.469,26.531,50.0,0.0,0.0,0.0,34.653,15.842,28.713,0.0,0.0,20.792,4233116.0,1809138.0,0.0,2.0,0.540,0.540,0.580,
20-06 00:41:17,1.0,0.0,0.0,166678528.0,16121856.0,146661376.0,1767780352.0,0.0,0.0,0.0,0.0,24404.0,62166.0,31.313,38.384,30.303,0.0,0.0,0.0,19.608,14.706,46.078,0.0,0.0,19.608,4026018.0,1866155.0,0.0,0.0,0.540,0.540,0.580,
20-06 00:41:18,2.0,0.0,0.0,166514688.0,16121856.0,146661376.0,1767944192.0,0.0,0.0,0.0,0.0,26140.0,59101.0,30.693,24.752,44.554,0.0,0.0,0.0,26.471,18.627,33.333,0.0,0.0,21.569,4245184.0,1765930.0,0.0,0.0,0.660,0.570,0.590,
20-06 00:41:19,2.0,0.0,0.0,166834176.0,16121856.0,146661376.0,1767624704.0,0.0,0.0,0.0,0.0,26277.0,56598.0,23.232,27.273,49.495,0.0,0.0,0.0,28.0,16.0,29.0,0.0,0.0,27.0,4290802.0,1819055.0,0.0,0.0,0.660,0.570,0.590,
20-06 00:41:20,2.0,0.0,0.0,166871040.0,16121856.0,146661376.0,1767587840.0,0.0,0.0,0.0,0.0,26224.0,54989.0,21.649,26.804,51.546,0.0,0.0,0.0,32.075,18.868,27.358,0.0,0.0,21.698,4322474.0,1843443.0,0.0,0.0,0.660,0.570,0.590,
20-06 00:41:21,2.0,0.0,0.0,167022592.0,16130048.0,146665472.0,1767424000.0,0.0,0.0,0.0,12288.0,27493.0,57978.0,22.917,26.042,51.042,0.0,0.0,0.0,31.633,17.347,29.592,0.0,0.0,21.429,4419846.0,1897540.0,0.0,2.0,0.660,0.570,0.590,
20-06 00:41:22,1.0,0.0,0.0,166834176.0,16130048.0,146665472.0,1767612416.0,0.0,0.0,0.0,0.0,27617.0,58956.0,17.708,30.208,52.083,0.0,0.0,0.0,32.0,21.0,30.0,0.0,0.0,17.0,4450454.0,1898601.0,0.0,0.0,0.660,0.570,0.590,
20-06 00:41:23,2.0,0.0,0.0,166670336.0,16130048.0,146665472.0,1767776256.0,0.0,0.0,0.0,0.0,25805.0,58541.0,25.0,37.0,38.0,0.0,0.0,0.0,23.301,15.534,38.835,0.0,0.0,22.330,4184184.0,1824379.0,0.0,0.0,0.850,0.610,0.600,
20-06 00:41:24,2.0,0.0,0.0,166236160.0,16130048.0,146665472.0,1768210432.0,0.0,0.0,0.0,0.0,27326.0,58460.0,21.739,22.826,55.435,0.0,0.0,0.0,29.808,21.154,26.923,0.0,0.0,22.115,4464866.0,1833620.0,0.0,0.0,0.850,0.610,0.600,
20-06 00:41:25,2.0,0.0,0.0,166268928.0,16130048.0,146665472.0,1768177664.0,0.0,0.0,0.0,0.0,26055.0,59087.0,21.429,31.633,46.939,0.0,0.0,0.0,34.951,18.447,28.155,0.0,0.0,18.447,4312070.0,1771374.0,0.0,0.0,0.850,0.610,0.600,
20-06 00:41:26,2.0,0.0,0.0,166318080.0,16138240.0,146665472.0,1768120320.0,0.0,0.0,0.0,12288.0,24399.0,59849.0,29.897,36.082,34.021,0.0,0.0,0.0,24.490,16.327,44.898,0.0,0.0,14.286,4040754.0,1743647.0,0.0,2.0,0.850,0.610,0.600,
20-06 00:41:27,3.0,0.0,0.0,166424576.0,16138240.0,146665472.0,1768013824.0,0.0,0.0,0.0,0.0,27225.0,58447.0,24.752,26.733,48.515,0.0,0.0,0.0,30.0,20.0,30.0,0.0,0.0,20.0,4427026.0,1801397.0,0.0,0.0,0.850,0.610,0.600,
20-06 00:41:28,2.0,0.0,0.0,166354944.0,16138240.0,146665472.0,1768083456.0,0.0,0.0,0.0,0.0,27120.0,57789.0,26.214,26.214,47.573,0.0,0.0,0.0,32.990,19.588,29.897,0.0,0.0,17.526,4403244.0,1794759.0,0.0,0.0,1.020,0.650,0.620,
20-06 00:41:29,3.0,0.0,0.0,166379520.0,16138240.0,146665472.0,1768058880.0,0.0,0.0,0.0,0.0,27168.0,57254.0,18.280,26.882,54.839,0.0,0.0,0.0,26.415,21.698,26.415,0.0,0.0,25.472,4416522.0,1790271.0,0.0,0.0,1.020,0.650,0.620,
20-06 00:41:30,3.0,0.0,0.0,166580224.0,16138240.0,146665472.0,1767858176.0,0.0,0.0,0.0,0.0,27102.0,56685.0,20.408,27.551,52.041,0.0,0.0,0.0,32.979,18.085,30.851,0.0,0.0,18.085,4380762.0,1775872.0,0.0,0.0,1.020,0.650,0.620,
20-06 00:41:31,3.0,0.0,0.0,166637568.0,16146432.0,146665472.0,1767792640.0,0.0,0.0,0.0,32768.0,26655.0,56016.0,22.581,23.656,53.763,0.0,0.0,0.0,33.333,17.647,27.451,0.0,0.0,21.569,4367752.0,1738920.0,0.0,3.0,1.020,0.650,0.620,
20-06 00:41:32,3.0,0.0,0.0,166563840.0,16146432.0,146665472.0,1767866368.0,0.0,0.0,0.0,0.0,26755.0,56357.0,21.569,27.451,50.980,0.0,0.0,0.0,30.612,21.429,27.551,0.0,0.0,20.408,4380032.0,1793396.0,0.0,0.0,1.020,0.650,0.620,
20-06 00:41:33,2.0,0.0,0.0,166924288.0,16146432.0,146665472.0,1767505920.0,0.0,0.0,0.0,0.0,30585.0,58180.0,16.304,29.348,54.348,0.0,0.0,0.0,37.255,21.569,26.471,0.0,0.0,14.706,4527770.0,1390209.0,0.0,0.0,1.100,0.670,0.630,
20-06 00:41:34,3.0,0.0,0.0,167026688.0,16146432.0,146665472.0,1767403520.0,0.0,0.0,0.0,0.0,32365.0,58451.0,23.529,27.451,49.020,0.0,0.0,0.0,37.255,20.588,27.451,0.0,0.0,14.706,4664370.0,1387759.0,0.0,0.0,1.100,0.670,0.630,
20-06 00:41:35,3.0,0.0,0.0,167178240.0,16146432.0,146665472.0,1767251968.0,0.0,0.0,0.0,0.0,32974.0,60177.0,23.404,25.532,51.064,0.0,0.0,0.0,35.714,19.388,28.571,0.0,0.0,16.327,4659142.0,1433013.0,0.0,0.0,1.100,0.670,0.630,
20-06 00:41:36,1.0,0.0,2.0,166445056.0,16154624.0,146665472.0,1767976960.0,0.0,0.0,0.0,28672.0,29547.0,56484.0,16.162,24.242,59.596,0.0,0.0,0.0,31.373,26.471,21.569,0.0,0.0,20.588,4151724.0,2527338.0,0.0,5.0,1.100,0.670,0.630,
20-06 00:41:37,1.0,0.0,0.0,166707200.0,16154624.0,146665472.0,1767714816.0,0.0,0.0,0.0,0.0,31871.0,72345.0,22.680,21.649,55.670,0.0,0.0,0.0,27.083,34.375,25.0,0.0,0.0,13.542,4301808.0,1718342.0,0.0,0.0,1.100,0.670,0.630,
20-06 00:41:38,1.0,0.0,0.0,166641664.0,16154624.0,146665472.0,1767780352.0,0.0,0.0,0.0,0.0,31784.0,76925.0,29.412,24.510,46.078,0.0,0.0,0.0,24.742,26.804,30.928,0.0,0.0,17.526,4444094.0,1758998.0,0.0,0.0,1.090,0.680,0.630,
20-06 00:41:39,1.0,0.0,0.0,166895616.0,16154624.0,146669568.0,1767522304.0,0.0,0.0,0.0,0.0,30710.0,74994.0,29.126,23.301,47.573,0.0,0.0,0.0,26.596,26.596,29.787,0.0,0.0,17.021,4320526.0,1710737.0,0.0,0.0,1.090,0.680,0.630,
20-06 00:41:40,2.0,0.0,0.0,166612992.0,16154624.0,146669568.0,1767804928.0,0.0,0.0,0.0,0.0,27180.0,56398.0,19.149,20.213,60.638,0.0,0.0,0.0,35.294,23.529,24.510,0.0,0.0,16.667,4275362.0,1722083.0,0.0,0.0,1.090,0.680,0.630,
20-06 00:41:41,2.0,0.0,0.0,166494208.0,16162816.0,146669568.0,1767915520.0,0.0,0.0,0.0,36864.0,25874.0,56114.0,25.962,26.923,47.115,0.0,0.0,0.0,39.362,17.021,29.787,0.0,0.0,13.830,4288454.0,1717524.0,0.0,5.0,1.090,0.680,0.630,
20-06 00:41:42,4.0,0.0,0.0,166559744.0,16162816.0,146669568.0,1767849984.0,0.0,0.0,0.0,0.0,26206.0,56411.0,18.557,29.897,51.546,0.0,0.0,0.0,40.385,16.346,27.885,0.0,0.0,15.385,4345172.0,1730646.0,0.0,0.0,1.090,0.680,0.630,
20-06 00:41:43,3.0,0.0,0.0,166510592.0,16162816.0,146669568.0,1767899136.0,0.0,0.0,0.0,0.0,26204.0,56255.0,19.388,29.592,51.020,0.0,0.0,0.0,33.0,20.0,29.0,0.0,0.0,18.0,4331884.0,1736113.0,0.0,0.0,1.320,0.730,0.650,
20-06 00:41:44,2.0,0.0,0.0,166477824.0,16162816.0,146669568.0,1767931904.0,0.0,0.0,0.0,0.0,26771.0,57015.0,22.222,26.263,51.515,0.0,0.0,0.0,34.343,21.212,28.283,0.0,0.0,16.162,4358442.0,1762049.0,0.0,0.0,1.320,0.730,0.650,
20-06 00:41:45,1.0,0.0,0.0,166551552.0,16162816.0,146669568.0,1767858176.0,0.0,0.0,0.0,0.0,27330.0,57931.0,22.917,23.958,53.125,0.0,0.0,0.0,35.714,17.347,30.612,0.0,0.0,16.327,4424820.0,1797651.0,0.0,0.0,1.320,0.730,0.650,
20-06 00:41:46,3.0,0.0,0.0,166682624.0,16171008.0,146661376.0,1767727104.0,0.0,0.0,0.0,12288.0,25940.0,55063.0,23.762,26.733,49.505,0.0,0.0,0.0,35.0,20.0,29.0,0.0,0.0,16.0,4266734.0,1752529.0,0.0,2.0,1.320,0.730,0.650,
20-06 00:41:47,1.0,0.0,0.0,166674432.0,16171008.0,146669568.0,1767727104.0,0.0,0.0,0.0,0.0,26665.0,56248.0,21.739,23.913,54.348,0.0,0.0,0.0,35.922,19.417,28.155,0.0,0.0,16.505,4367278.0,1811101.0,0.0,0.0,1.320,0.730,0.650,
20-06 00:41:48,1.0,0.0,0.0,166895616.0,16171008.0,146669568.0,1767505920.0,0.0,0.0,0.0,0.0,26358.0,55775.0,22.680,24.742,52.577,0.0,0.0,0.0,32.673,23.762,27.723,0.0,0.0,15.842,4283568.0,1806351.0,0.0,0.0,1.380,0.750,0.650,
20-06 00:41:49,2.0,0.0,0.0,167145472.0,16171008.0,146669568.0,1767256064.0,0.0,0.0,0.0,0.0,27099.0,56761.0,16.495,32.990,50.515,0.0,0.0,0.0,34.0,20.0,30.0,0.0,0.0,16.0,4421616.0,1904852.0,0.0,0.0,1.380,0.750,0.650,
20-06 00:41:50,2.0,0.0,0.0,167038976.0,16171008.0,146669568.0,1767362560.0,0.0,0.0,0.0,0.0,27063.0,57436.0,18.085,27.660,54.255,0.0,0.0,0.0,37.500,19.792,29.167,0.0,0.0,13.542,4383084.0,1828718.0,0.0,0.0,1.380,0.750,0.650,
20-06 00:41:51,4.0,0.0,0.0,166907904.0,16171008.0,146669568.0,1767493632.0,0.0,0.0,0.0,0.0,26371.0,55608.0,24.490,26.531,48.980,0.0,0.0,0.0,28.125,22.917,31.250,0.0,0.0,17.708,4311042.0,1839413.0,0.0,0.0,1.380,0.750,0.650,
20-06 00:41:52,3.0,0.0,0.0,166973440.0,16179200.0,146669568.0,1767419904.0,0.0,0.0,0.0,12288.0,27069.0,54167.0,21.505,25.806,52.688,0.0,0.0,0.0,31.373,16.667,28.431,0.0,0.0,23.529,4450046.0,1823436.0,0.0,2.0,1.380,0.750,0.650,
