"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c128.csv",,,,"Date:","21 Jun 2018 15:34:45 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:35:07,0.0,0.0,0.0,198270976.0,161529856.0,688111616.0,1049468928.0,0.0,0.0,0.0,0.0,2266.0,2768.0,0.0,1.042,95.833,0.0,0.0,3.125,266934.0,2511124.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:08,0.0,0.0,0.0,198234112.0,161529856.0,688115712.0,1049501696.0,0.0,0.0,0.0,0.0,2259.0,2770.0,2.0,1.0,92.0,0.0,0.0,5.0,275195.0,2610228.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:09,1.0,0.0,0.0,198103040.0,161529856.0,688115712.0,1049632768.0,0.0,0.0,0.0,0.0,2256.0,2749.0,0.990,3.960,91.089,0.0,0.0,3.960,277495.0,2625164.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:10,1.0,0.0,0.0,198168576.0,161529856.0,688115712.0,1049567232.0,0.0,0.0,0.0,12288.0,2242.0,2698.0,2.0,2.0,93.0,0.0,0.0,3.0,268138.0,2518486.0,0.0,2.0,0.010,0.030,0.0,
21-06 15:35:11,0.0,0.0,0.0,198234112.0,161529856.0,688115712.0,1049501696.0,0.0,0.0,0.0,0.0,2193.0,2699.0,1.020,1.020,93.878,0.0,0.0,4.082,264903.0,2497704.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:12,0.0,0.0,0.0,198103040.0,161529856.0,688115712.0,1049632768.0,0.0,0.0,0.0,0.0,2256.0,2765.0,1.010,1.010,92.929,0.0,0.0,5.051,277946.0,2627180.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:13,0.0,0.0,0.0,198234112.0,161529856.0,688115712.0,1049501696.0,0.0,0.0,0.0,0.0,2308.0,2780.0,1.031,2.062,94.845,0.0,0.0,2.062,276353.0,2612178.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:14,0.0,0.0,0.0,198135808.0,161529856.0,688115712.0,1049600000.0,0.0,0.0,0.0,0.0,2296.0,2828.0,0.0,3.0,93.0,0.0,0.0,4.0,279016.0,2631920.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:15,0.0,0.0,0.0,198266880.0,161529856.0,688115712.0,1049468928.0,0.0,0.0,0.0,12288.0,2186.0,2679.0,1.010,2.020,92.929,0.0,0.0,4.040,262277.0,2474984.0,0.0,2.0,0.010,0.030,0.0,
21-06 15:35:16,0.0,0.0,0.0,198201344.0,161529856.0,688115712.0,1049534464.0,0.0,0.0,0.0,0.0,2410.0,2928.0,0.990,2.970,91.089,0.0,0.0,4.950,285504.0,2693774.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:17,0.0,0.0,0.0,198168576.0,161529856.0,688115712.0,1049567232.0,0.0,0.0,0.0,0.0,2429.0,2961.0,0.990,4.950,91.089,0.0,0.0,2.970,287155.0,2693638.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:18,0.0,0.0,0.0,198234112.0,161529856.0,688115712.0,1049501696.0,0.0,0.0,0.0,0.0,2323.0,2880.0,1.923,3.846,88.462,0.0,0.0,5.769,278435.0,2634966.0,0.0,0.0,0.010,0.030,0.0,
21-06 15:35:19,1.0,0.0,0.0,198266880.0,161529856.0,688115712.0,1049468928.0,0.0,0.0,0.0,8192.0,2402.0,2936.0,0.0,3.960,91.089,0.0,0.0,4.950,281560.0,2659750.0,0.0,1.0,0.010,0.030,0.0,
21-06 15:35:20,0.0,0.0,0.0,198201344.0,161529856.0,688115712.0,1049534464.0,0.0,0.0,0.0,20480.0,2331.0,2864.0,0.990,2.970,91.089,0.0,0.0,4.950,276099.0,2623266.0,0.0,2.0,0.010,0.030,0.0,
21-06 15:35:21,0.0,0.0,0.0,198234112.0,161529856.0,688115712.0,1049501696.0,0.0,0.0,0.0,0.0,2358.0,2851.0,1.923,6.731,88.462,0.0,0.0,2.885,282530.0,2670686.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:22,1.0,0.0,0.0,198135808.0,161529856.0,688115712.0,1049600000.0,0.0,0.0,0.0,0.0,2298.0,2805.0,0.990,4.950,91.089,0.0,0.0,2.970,277844.0,2644432.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:23,0.0,0.0,0.0,198332416.0,161529856.0,688115712.0,1049403392.0,0.0,0.0,0.0,0.0,2263.0,2791.0,0.990,3.960,91.089,0.0,0.0,3.960,275210.0,2597942.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:24,0.0,0.0,0.0,198168576.0,161529856.0,688115712.0,1049567232.0,0.0,0.0,0.0,0.0,2351.0,2909.0,0.0,3.030,93.939,0.0,0.0,3.030,280263.0,2625164.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:25,0.0,0.0,0.0,198234112.0,161529856.0,688115712.0,1049501696.0,0.0,0.0,0.0,12288.0,2369.0,2891.0,0.0,3.922,90.196,0.0,0.0,5.882,280549.0,2658712.0,0.0,2.0,0.010,0.020,0.0,
21-06 15:35:26,0.0,0.0,0.0,198201344.0,161529856.0,688115712.0,1049534464.0,0.0,0.0,0.0,0.0,2342.0,2899.0,0.980,2.941,90.196,0.0,0.0,5.882,284203.0,2697974.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:27,0.0,0.0,0.0,198135808.0,161529856.0,688115712.0,1049600000.0,0.0,0.0,0.0,0.0,2331.0,2843.0,1.887,4.717,86.792,0.0,0.0,6.604,275442.0,2607612.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:28,0.0,0.0,0.0,198234112.0,161529856.0,688115712.0,1049501696.0,0.0,0.0,0.0,0.0,2364.0,2867.0,1.020,3.061,93.878,0.0,0.0,2.041,277594.0,2620034.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:29,0.0,0.0,0.0,198135808.0,161529856.0,688115712.0,1049600000.0,0.0,0.0,0.0,8192.0,2360.0,2855.0,0.971,5.825,89.320,0.0,0.0,3.883,277583.0,2625816.0,0.0,2.0,0.010,0.020,0.0,
21-06 15:35:30,0.0,0.0,2.0,199454720.0,161529856.0,688119808.0,1048276992.0,0.0,0.0,0.0,12288.0,2326.0,2780.0,0.0,1.980,91.089,0.0,0.0,6.931,274131.0,2574121.0,0.0,2.0,0.010,0.020,0.0,
21-06 15:35:31,0.0,0.0,0.0,199581696.0,161529856.0,688119808.0,1048150016.0,0.0,0.0,0.0,0.0,2352.0,2842.0,1.961,3.922,89.216,0.0,0.0,4.902,273771.0,2591994.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:32,0.0,0.0,2.0,200249344.0,161529856.0,688119808.0,1047482368.0,0.0,0.0,0.0,0.0,2423.0,3003.0,3.0,4.0,90.0,0.0,0.0,3.0,283866.0,2660891.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:33,0.0,0.0,0.0,198766592.0,161529856.0,688119808.0,1048965120.0,0.0,0.0,0.0,0.0,2383.0,2942.0,2.041,1.020,93.878,0.0,0.0,3.061,281960.0,2665576.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:34,1.0,0.0,0.0,198897664.0,161529856.0,688119808.0,1048834048.0,0.0,0.0,0.0,16384.0,2303.0,2824.0,2.0,4.0,92.0,0.0,0.0,2.0,276316.0,2608268.0,0.0,3.0,0.010,0.020,0.0,
21-06 15:35:35,0.0,0.0,0.0,198897664.0,161529856.0,688119808.0,1048834048.0,0.0,0.0,0.0,20480.0,2141.0,2614.0,0.0,3.030,92.929,0.0,0.0,4.040,257657.0,2443368.0,0.0,2.0,0.010,0.020,0.0,
21-06 15:35:36,0.0,0.0,0.0,198799360.0,161529856.0,688119808.0,1048932352.0,0.0,0.0,0.0,0.0,2218.0,2707.0,0.990,2.970,91.089,0.0,0.0,4.950,264860.0,2504710.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:37,0.0,0.0,0.0,198733824.0,161529856.0,688119808.0,1048997888.0,0.0,0.0,0.0,0.0,2141.0,2612.0,0.980,4.902,91.176,0.0,0.0,2.941,259423.0,2470208.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:38,0.0,0.0,0.0,198930432.0,161529856.0,688119808.0,1048801280.0,0.0,0.0,0.0,0.0,2222.0,2694.0,1.053,2.105,95.789,0.0,0.0,1.053,274907.0,2592474.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:39,1.0,0.0,0.0,198930432.0,161529856.0,688119808.0,1048801280.0,0.0,0.0,0.0,0.0,2216.0,2759.0,1.0,2.0,93.0,0.0,0.0,4.0,271002.0,2568932.0,0.0,0.0,0.010,0.020,0.0,
21-06 15:35:40,1.0,0.0,0.0,198930432.0,161529856.0,688119808.0,1048801280.0,0.0,0.0,0.0,12288.0,2383.0,2870.0,1.0,3.0,92.0,0.0,0.0,4.0,280986.0,2647004.0,0.0,2.0,0.010,0.020,0.0,
21-06 15:35:41,0.0,0.0,0.0,198799360.0,161529856.0,688119808.0,1048932352.0,0.0,0.0,0.0,0.0,2280.0,2802.0,1.010,3.030,92.929,0.0,0.0,3.030,264922.0,2501842.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:42,1.0,0.0,0.0,198766592.0,161529856.0,688119808.0,1048965120.0,0.0,0.0,0.0,0.0,2304.0,2817.0,1.980,3.960,91.089,0.0,0.0,2.970,273947.0,2591296.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:43,1.0,0.0,0.0,198897664.0,161529856.0,688119808.0,1048834048.0,0.0,0.0,0.0,0.0,2361.0,2904.0,0.0,4.040,92.929,0.0,0.0,3.030,278393.0,2629260.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:44,1.0,0.0,0.0,198832128.0,161529856.0,688119808.0,1048899584.0,0.0,0.0,0.0,0.0,2314.0,2794.0,0.0,4.040,92.929,0.0,0.0,3.030,273275.0,2583814.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:45,0.0,0.0,0.0,198930432.0,161529856.0,688119808.0,1048801280.0,0.0,0.0,0.0,12288.0,2352.0,2876.0,1.923,4.808,88.462,0.0,0.0,4.808,276864.0,2626742.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:35:46,0.0,0.0,2.0,199704576.0,161529856.0,688119808.0,1048027136.0,0.0,0.0,0.0,0.0,2378.0,2879.0,0.962,3.846,87.500,0.0,0.0,7.692,280932.0,2650737.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:47,0.0,0.0,0.0,199868416.0,161529856.0,688119808.0,1047863296.0,0.0,0.0,0.0,0.0,2308.0,2801.0,1.961,3.922,90.196,0.0,0.0,3.922,277687.0,2611886.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:48,0.0,0.0,0.0,199151616.0,161529856.0,688119808.0,1048580096.0,0.0,0.0,0.0,0.0,2341.0,2903.0,0.0,4.902,88.235,0.0,0.0,6.863,281663.0,2643332.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:49,0.0,0.0,0.0,199053312.0,161529856.0,688119808.0,1048678400.0,0.0,0.0,0.0,0.0,2351.0,2856.0,1.942,5.825,89.320,0.0,0.0,2.913,281178.0,2655330.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:50,1.0,0.0,0.0,199086080.0,161529856.0,688119808.0,1048645632.0,0.0,0.0,0.0,16384.0,2260.0,2728.0,0.980,3.922,90.196,0.0,0.0,4.902,268850.0,2536896.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:35:51,0.0,0.0,0.0,199118848.0,161529856.0,688119808.0,1048612864.0,0.0,0.0,0.0,0.0,2190.0,2667.0,0.0,3.0,91.0,0.0,0.0,6.0,265488.0,2508916.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:52,0.0,0.0,0.0,199053312.0,161529856.0,688119808.0,1048678400.0,0.0,0.0,0.0,0.0,2254.0,2738.0,1.010,2.020,93.939,0.0,0.0,3.030,263574.0,2471780.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:53,0.0,0.0,0.0,199180288.0,161529856.0,688123904.0,1048547328.0,0.0,0.0,0.0,0.0,2273.0,2790.0,1.020,3.061,93.878,0.0,0.0,2.041,263211.0,2477492.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:54,0.0,0.0,0.0,199053312.0,161529856.0,688123904.0,1048674304.0,0.0,0.0,0.0,12288.0,2266.0,2748.0,0.980,4.902,90.196,0.0,0.0,3.922,265144.0,2508204.0,0.0,1.0,0.0,0.020,0.0,
21-06 15:35:55,1.0,0.0,0.0,199053312.0,161529856.0,688123904.0,1048674304.0,0.0,0.0,0.0,20480.0,2241.0,2714.0,0.0,1.031,94.845,0.0,0.0,4.124,265989.0,2506646.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:35:56,0.0,0.0,0.0,199020544.0,161529856.0,688123904.0,1048707072.0,0.0,0.0,0.0,0.0,2323.0,2799.0,0.0,3.960,91.089,0.0,0.0,4.950,274347.0,2577232.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:57,0.0,0.0,0.0,199020544.0,161529856.0,688123904.0,1048707072.0,0.0,0.0,0.0,0.0,2299.0,2789.0,0.0,4.040,92.929,0.0,0.0,3.030,269305.0,2544942.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:58,0.0,0.0,0.0,199020544.0,161529856.0,688123904.0,1048707072.0,0.0,0.0,0.0,0.0,2283.0,2750.0,1.0,4.0,92.0,0.0,0.0,3.0,270811.0,2557332.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:35:59,0.0,0.0,0.0,199188480.0,161529856.0,688123904.0,1048539136.0,0.0,0.0,0.0,0.0,2262.0,2714.0,0.0,5.882,91.176,0.0,0.0,2.941,260786.0,2463468.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:00,0.0,0.0,0.0,199057408.0,161529856.0,688123904.0,1048670208.0,0.0,0.0,0.0,12288.0,2262.0,2772.0,0.971,3.883,89.320,0.0,0.0,5.825,264711.0,2487694.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:01,0.0,0.0,0.0,199122944.0,161529856.0,688123904.0,1048604672.0,0.0,0.0,0.0,0.0,2296.0,2761.0,0.0,3.030,92.929,0.0,0.0,4.040,266309.0,2521860.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:02,0.0,0.0,0.0,199024640.0,161529856.0,688123904.0,1048702976.0,0.0,0.0,0.0,0.0,2125.0,2578.0,0.0,2.020,93.939,0.0,0.0,4.040,248734.0,2321628.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:03,1.0,0.0,0.0,199188480.0,161529856.0,688123904.0,1048539136.0,0.0,0.0,0.0,0.0,2211.0,2699.0,1.980,2.970,91.089,0.0,0.0,3.960,258260.0,2438892.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:04,0.0,0.0,0.0,199057408.0,161529856.0,688123904.0,1048670208.0,0.0,0.0,0.0,8192.0,2183.0,2680.0,0.0,2.062,94.845,0.0,0.0,3.093,254367.0,2416604.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:05,0.0,0.0,0.0,198991872.0,161529856.0,688123904.0,1048735744.0,0.0,0.0,0.0,12288.0,2297.0,2791.0,1.980,3.960,91.089,0.0,0.0,2.970,271826.0,2557026.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:06,1.0,0.0,0.0,199155712.0,161529856.0,688123904.0,1048571904.0,0.0,0.0,0.0,0.0,2339.0,2865.0,1.031,2.062,94.845,0.0,0.0,2.062,271794.0,2567802.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:07,0.0,0.0,2.0,200060928.0,161529856.0,688123904.0,1047666688.0,0.0,0.0,0.0,0.0,2268.0,2774.0,1.961,3.922,90.196,0.0,0.0,3.922,271365.0,2561409.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:08,0.0,0.0,0.0,199409664.0,161529856.0,688123904.0,1048317952.0,0.0,0.0,0.0,0.0,2273.0,2829.0,1.010,4.040,91.919,0.0,0.0,3.030,274383.0,2574824.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:09,0.0,0.0,0.0,199409664.0,161529856.0,688123904.0,1048317952.0,0.0,0.0,0.0,8192.0,2242.0,2739.0,0.962,5.769,88.462,0.0,0.0,4.808,270009.0,2545840.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:10,0.0,0.0,0.0,199409664.0,161529856.0,688123904.0,1048317952.0,0.0,0.0,0.0,20480.0,2183.0,2645.0,1.020,2.041,93.878,0.0,0.0,3.061,269768.0,2540242.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:11,0.0,0.0,0.0,199344128.0,161529856.0,688123904.0,1048383488.0,0.0,0.0,0.0,0.0,2265.0,2783.0,0.0,4.0,93.0,0.0,0.0,3.0,261654.0,2474284.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:12,0.0,0.0,0.0,199376896.0,161529856.0,688123904.0,1048350720.0,0.0,0.0,0.0,0.0,2184.0,2687.0,2.0,2.0,92.0,0.0,0.0,4.0,256586.0,2424034.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:13,0.0,0.0,0.0,199348224.0,161529856.0,688123904.0,1048379392.0,0.0,0.0,0.0,0.0,2266.0,2763.0,0.0,2.083,95.833,0.0,0.0,2.083,272256.0,2568866.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:14,1.0,0.0,0.0,199348224.0,161529856.0,688123904.0,1048379392.0,0.0,0.0,0.0,0.0,2285.0,2803.0,1.010,3.030,92.929,0.0,0.0,3.030,269387.0,2540514.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:15,0.0,0.0,0.0,199315456.0,161529856.0,688123904.0,1048412160.0,0.0,0.0,0.0,12288.0,2333.0,2866.0,0.0,2.941,90.196,0.0,0.0,6.863,272743.0,2594912.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:16,0.0,0.0,0.0,199245824.0,161529856.0,688128000.0,1048477696.0,0.0,0.0,0.0,0.0,2382.0,2897.0,2.0,4.0,92.0,0.0,0.0,2.0,272555.0,2564532.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:17,1.0,0.0,0.0,199344128.0,161529856.0,688128000.0,1048379392.0,0.0,0.0,0.0,0.0,2262.0,2745.0,0.980,3.922,91.176,0.0,0.0,3.922,264740.0,2521512.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:18,0.0,0.0,0.0,199344128.0,161529856.0,688128000.0,1048379392.0,0.0,0.0,0.0,0.0,2285.0,2780.0,2.0,2.0,92.0,0.0,0.0,4.0,271227.0,2556962.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:19,0.0,0.0,0.0,199409664.0,161529856.0,688128000.0,1048313856.0,0.0,0.0,0.0,0.0,2401.0,2908.0,0.980,4.902,90.196,0.0,0.0,3.922,281614.0,2647080.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:20,0.0,0.0,0.0,199442432.0,161529856.0,688128000.0,1048281088.0,0.0,0.0,0.0,12288.0,2409.0,2951.0,0.990,4.950,90.099,0.990,0.0,2.970,280918.0,2659434.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:21,0.0,0.0,0.0,199311360.0,161529856.0,688128000.0,1048412160.0,0.0,0.0,0.0,0.0,2323.0,2847.0,0.0,6.931,91.089,0.0,0.0,1.980,279901.0,2637070.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:22,0.0,0.0,0.0,199344128.0,161529856.0,688128000.0,1048379392.0,0.0,0.0,0.0,0.0,2382.0,2911.0,0.0,3.0,92.0,0.0,0.0,5.0,281546.0,2659638.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:23,0.0,0.0,0.0,199442432.0,161529856.0,688128000.0,1048281088.0,0.0,0.0,0.0,0.0,2337.0,2902.0,0.0,4.950,91.089,0.0,0.0,3.960,278360.0,2621548.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:24,0.0,0.0,0.0,199442432.0,161529856.0,688128000.0,1048281088.0,0.0,0.0,0.0,0.0,2172.0,2682.0,1.0,3.0,92.0,0.0,0.0,4.0,269111.0,2545914.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:25,1.0,0.0,0.0,199409664.0,161529856.0,688128000.0,1048313856.0,0.0,0.0,0.0,12288.0,2265.0,2721.0,0.0,2.970,91.089,0.0,0.0,5.941,272473.0,2552420.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:36:26,0.0,0.0,0.0,199245824.0,161529856.0,688128000.0,1048477696.0,0.0,0.0,0.0,0.0,2191.0,2608.0,1.020,1.020,93.878,0.0,0.0,4.082,265711.0,2492366.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:27,0.0,0.0,0.0,199376896.0,161529856.0,688128000.0,1048346624.0,0.0,0.0,0.0,0.0,2260.0,2674.0,2.0,3.0,92.0,0.0,0.0,3.0,278324.0,2615426.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:28,0.0,0.0,0.0,199442432.0,161529856.0,688128000.0,1048281088.0,0.0,0.0,0.0,0.0,2361.0,2931.0,0.0,1.053,96.842,0.0,0.0,2.105,282312.0,2687514.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:29,0.0,0.0,0.0,199409664.0,161529856.0,688128000.0,1048313856.0,0.0,0.0,0.0,0.0,2270.0,2816.0,0.0,3.846,88.462,0.0,0.0,7.692,274420.0,2599068.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:36:30,1.0,0.0,0.0,199344128.0,161529856.0,688128000.0,1048379392.0,0.0,0.0,0.0,20480.0,2325.0,2874.0,0.990,3.960,91.089,0.0,0.0,3.960,274645.0,2609672.0,0.0,3.0,0.0,0.020,0.0,
21-06 15:36:31,0.0,0.0,0.0,199442432.0,161529856.0,688128000.0,1048281088.0,0.0,0.0,0.0,0.0,2342.0,2813.0,1.0,2.0,92.0,0.0,0.0,5.0,276263.0,2612604.0,0.0,0.0,0.0,0.020,0.0,
