"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -C total --output c2.csv",,,,"Date:","21 May 2018 19:02:38 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
51.0,32.0,1.0,0.0,0.0,16.0,0.0,36864.0,2924996.0,1083787.0,0.0,0.0,7578.0,34709.0
52.525,33.333,0.0,0.0,0.0,14.141,0.0,0.0,2760374.0,1018582.0,0.0,0.0,6817.0,32128.0
53.0,26.0,1.0,0.0,0.0,20.0,0.0,0.0,2875616.0,1073832.0,0.0,0.0,7074.0,32784.0
48.0,36.0,4.0,0.0,0.0,12.0,0.0,0.0,3068837.0,1122155.0,0.0,0.0,7648.0,36704.0
55.556,28.283,2.020,0.0,0.0,14.141,0.0,0.0,3067340.0,1126812.0,0.0,0.0,7616.0,35734.0
49.495,27.273,7.071,0.0,0.0,16.162,0.0,12288.0,2934133.0,1069975.0,0.0,0.0,7427.0,34849.0
46.465,31.313,8.081,0.0,0.0,14.141,0.0,0.0,3186008.0,1162070.0,0.0,0.0,8111.0,38157.0
46.0,31.0,6.0,0.0,0.0,17.0,0.0,0.0,3032875.0,1108951.0,0.0,0.0,7681.0,36278.0
50.0,31.373,4.902,0.0,0.0,13.725,0.0,0.0,3042995.0,1105119.0,0.0,0.0,7627.0,36370.0
45.455,36.364,3.030,0.0,0.0,15.152,0.0,0.0,3037420.0,1105518.0,0.0,0.0,7678.0,36143.0
46.465,31.313,4.040,0.0,0.0,18.182,0.0,0.0,3146566.0,1143780.0,0.0,0.0,8112.0,38002.0
50.515,28.866,3.093,0.0,0.0,17.526,0.0,12288.0,3058501.0,1115653.0,0.0,0.0,7851.0,36011.0
48.039,27.451,4.902,0.0,0.0,19.608,0.0,0.0,3085589.0,1126463.0,0.0,0.0,7645.0,36875.0
45.0,33.0,5.0,0.0,0.0,17.0,0.0,0.0,3504722.0,1273632.0,0.0,0.0,8738.0,41656.0
52.0,27.0,6.0,0.0,0.0,15.0,0.0,0.0,3368563.0,1226387.0,0.0,0.0,8399.0,40126.0
44.0,33.0,5.0,0.0,0.0,18.0,0.0,0.0,3000697.0,1092389.0,0.0,0.0,7647.0,35886.0
51.515,33.333,6.061,0.0,0.0,9.091,0.0,12288.0,3065780.0,1117264.0,0.0,0.0,7720.0,36750.0
51.546,25.773,4.124,0.0,0.0,18.557,0.0,0.0,2840351.0,1036667.0,0.0,0.0,6995.0,33548.0
49.020,32.353,3.922,0.0,0.0,14.706,0.0,0.0,2915143.0,1063401.0,0.0,0.0,7093.0,35106.0
43.299,32.990,4.124,0.0,0.0,19.588,0.0,0.0,2903548.0,1060864.0,0.0,0.0,7273.0,34975.0
49.505,23.762,7.921,0.0,0.0,18.812,0.0,0.0,2792051.0,1020369.0,0.0,0.0,7005.0,33998.0
45.455,29.293,12.121,0.0,0.0,13.131,0.0,20480.0,2361401.0,869185.0,0.0,0.0,5935.0,29008.0
51.515,28.283,6.061,0.0,0.0,14.141,0.0,0.0,2893537.0,1055589.0,0.0,0.0,7188.0,34898.0
45.0,30.0,14.0,0.0,0.0,11.0,0.0,0.0,2579068.0,941491.0,0.0,0.0,6210.0,30925.0
47.525,27.723,10.891,0.0,0.0,13.861,0.0,0.0,2682575.0,979696.0,0.0,0.0,6396.0,32139.0
44.444,29.293,13.131,0.0,0.0,13.131,0.0,8192.0,2488066.0,913901.0,0.0,0.0,6120.0,29941.0
47.959,27.551,9.184,0.0,0.0,15.306,0.0,20480.0,2707964.0,988245.0,0.0,0.0,6664.0,32337.0
48.454,31.959,5.155,0.0,0.0,14.433,0.0,0.0,3183766.0,1151085.0,0.0,0.0,7833.0,38250.0
46.535,31.683,4.950,0.0,0.0,16.832,0.0,0.0,3279401.0,1188898.0,0.0,0.0,8198.0,38854.0
48.544,29.126,5.825,0.0,0.0,16.505,0.0,0.0,3417372.0,1238114.0,0.0,0.0,8468.0,40305.0
50.980,27.451,7.843,0.0,0.0,13.725,0.0,16384.0,3099333.0,1123871.0,0.0,0.0,7794.0,37212.0
48.958,31.250,4.167,0.0,0.0,15.625,0.0,12288.0,3299465.0,1198339.0,0.0,0.0,8442.0,39412.0
43.434,30.303,5.051,0.0,0.0,21.212,0.0,0.0,3291610.0,1196752.0,0.0,0.0,8536.0,39205.0
41.0,35.0,8.0,0.0,0.0,16.0,0.0,0.0,3028199.0,1095111.0,0.0,0.0,7620.0,35891.0
45.455,28.283,6.061,0.0,0.0,20.202,0.0,0.0,3099736.0,1128246.0,0.0,0.0,7806.0,37552.0
49.505,30.693,5.941,0.0,0.0,13.861,0.0,16384.0,2982449.0,1085705.0,0.0,0.0,7574.0,35453.0
53.0,28.0,6.0,0.0,0.0,13.0,0.0,12288.0,2975647.0,1088887.0,0.0,0.0,7366.0,35648.0
43.564,32.673,5.941,0.0,0.0,17.822,0.0,0.0,2957201.0,1080689.0,0.0,0.0,7402.0,35563.0
44.118,34.314,5.882,0.0,0.0,15.686,0.0,0.0,3007871.0,1095293.0,0.0,0.0,7372.0,35723.0
50.495,30.693,5.941,0.0,0.0,12.871,0.0,0.0,3367423.0,1222333.0,0.0,0.0,8529.0,39443.0
47.0,29.0,6.0,0.0,0.0,18.0,0.0,0.0,3289292.0,1195394.0,0.0,0.0,8395.0,38956.0
48.980,31.633,5.102,0.0,0.0,14.286,0.0,12288.0,3004387.0,1096461.0,0.0,0.0,7542.0,36448.0
48.0,24.0,12.0,0.0,0.0,16.0,0.0,0.0,2763727.0,1003171.0,0.0,0.0,6936.0,33305.0
53.0,27.0,3.0,0.0,0.0,17.0,0.0,0.0,2989717.0,1090695.0,0.0,0.0,7424.0,35828.0
47.959,28.571,5.102,0.0,0.0,18.367,0.0,0.0,2777564.0,1016862.0,0.0,0.0,6806.0,33376.0
53.465,27.723,4.950,0.0,0.0,13.861,0.0,0.0,3158426.0,1150204.0,0.0,0.0,7897.0,37625.0
40.0,34.0,6.0,0.0,0.0,20.0,0.0,12288.0,3038713.0,1128557.0,0.0,0.0,7693.0,36756.0
46.939,36.735,4.082,0.0,0.0,12.245,0.0,0.0,3110438.0,1152698.0,0.0,0.0,7862.0,37450.0
42.574,33.663,7.921,0.0,0.0,15.842,0.0,0.0,2855359.0,1062227.0,0.0,0.0,7123.0,34838.0
47.525,31.683,5.941,0.0,0.0,14.851,0.0,0.0,2780319.0,1012665.0,0.0,0.0,6893.0,34031.0
42.424,34.343,4.040,0.0,0.0,19.192,0.0,8192.0,2867993.0,1049867.0,0.0,0.0,7117.0,34448.0
43.299,28.866,8.247,0.0,0.0,19.588,0.0,0.0,2769043.0,1013695.0,0.0,0.0,6810.0,34003.0
44.118,32.353,8.824,0.0,0.0,14.706,0.0,12288.0,2652272.0,972746.0,0.0,0.0,6718.0,31763.0
40.594,23.762,19.802,0.0,0.0,15.842,0.0,0.0,2306056.0,845812.0,0.0,0.0,5600.0,28054.0
44.118,33.333,12.745,0.0,0.0,9.804,0.0,0.0,2503564.0,915299.0,0.0,0.0,6107.0,30070.0
43.137,28.431,14.706,0.0,0.0,13.725,0.0,0.0,2504005.0,910226.0,0.0,0.0,6110.0,30246.0
46.0,31.0,8.0,0.0,0.0,15.0,0.0,0.0,2588934.0,943624.0,0.0,0.0,6312.0,31759.0
43.689,33.981,11.650,0.0,0.0,10.680,0.0,12288.0,2607236.0,956308.0,0.0,0.0,6181.0,31828.0
43.299,26.804,15.464,0.0,0.0,14.433,0.0,0.0,2615598.0,972657.0,0.0,0.0,6708.0,34244.0
43.689,31.068,14.563,0.0,0.0,10.680,0.0,0.0,2652196.0,1020043.0,0.0,0.0,7171.0,37263.0
46.535,36.634,1.980,0.0,0.0,14.851,0.0,24576.0,2748458.0,1045334.0,0.0,0.0,7317.0,37450.0
45.455,34.343,3.030,0.0,0.0,17.172,0.0,0.0,2864248.0,1093946.0,0.0,0.0,7701.0,38708.0
42.0,38.0,5.0,0.0,0.0,15.0,0.0,24576.0,2659676.0,1016094.0,0.0,0.0,7357.0,35997.0
49.0,33.0,3.0,0.0,0.0,15.0,0.0,0.0,2738608.0,1035710.0,0.0,0.0,7496.0,36936.0
48.485,36.364,1.010,0.0,0.0,14.141,0.0,0.0,3006317.0,1141701.0,0.0,0.0,8199.0,40413.0
42.424,36.364,3.030,0.0,0.0,18.182,0.0,0.0,2892502.0,1101924.0,0.0,0.0,7889.0,38679.0
50.0,35.0,2.0,0.0,0.0,13.0,0.0,0.0,3029381.0,1152901.0,0.0,0.0,8083.0,40547.0
43.0,34.0,1.0,0.0,0.0,22.0,0.0,0.0,2840542.0,1087754.0,0.0,0.0,7584.0,38555.0
48.0,32.0,2.0,0.0,0.0,18.0,0.0,12288.0,2765789.0,1060009.0,0.0,0.0,7224.0,37305.0
44.444,38.384,1.010,0.0,0.0,16.162,0.0,0.0,2832112.0,1083786.0,0.0,0.0,7444.0,37996.0
37.624,36.634,10.891,0.0,0.0,14.851,0.0,0.0,2300514.0,886666.0,0.0,0.0,6135.0,31351.0
46.465,30.303,5.051,0.0,0.0,18.182,0.0,0.0,2501999.0,961251.0,0.0,0.0,6751.0,33940.0
43.564,35.644,2.970,0.0,0.0,17.822,0.0,0.0,2646235.0,1016483.0,0.0,0.0,7031.0,35813.0
51.485,29.703,1.980,0.0,0.0,16.832,0.0,0.0,2723533.0,1040805.0,0.0,0.0,7250.0,36667.0
50.0,32.0,2.0,0.0,0.0,16.0,0.0,20480.0,2582372.0,999278.0,0.0,0.0,6852.0,35201.0
52.0,31.0,2.0,0.0,0.0,15.0,0.0,0.0,2598244.0,999422.0,0.0,0.0,6767.0,35423.0
49.0,30.0,8.0,0.0,0.0,13.0,0.0,0.0,2488021.0,957481.0,0.0,0.0,6434.0,33970.0
45.631,32.039,7.767,0.0,0.0,14.563,0.0,0.0,2460751.0,948398.0,0.0,0.0,6420.0,33479.0
44.118,34.314,7.843,0.0,0.0,13.725,0.0,0.0,2543270.0,979213.0,0.0,0.0,6614.0,34510.0
41.584,36.634,10.891,0.0,0.0,10.891,0.0,12288.0,2204950.0,846816.0,0.0,0.0,5536.0,30169.0
49.505,31.683,0.0,0.0,0.0,18.812,0.0,16384.0,3165116.0,1209538.0,0.0,0.0,8342.0,42309.0
42.424,37.374,1.010,0.0,0.0,19.192,0.0,0.0,3226618.0,1239354.0,0.0,0.0,8653.0,43250.0
41.0,41.0,1.0,0.0,0.0,17.0,0.0,0.0,3191363.0,1223793.0,0.0,0.0,8751.0,42702.0
52.0,35.0,1.0,0.0,0.0,12.0,0.0,0.0,3280729.0,1247959.0,0.0,0.0,9059.0,43805.0
48.0,36.0,1.0,0.0,0.0,15.0,0.0,0.0,2938828.0,1123242.0,0.0,0.0,8041.0,39493.0
49.0,33.0,2.0,0.0,0.0,16.0,0.0,12288.0,3110584.0,1190526.0,0.0,0.0,8552.0,41741.0
48.515,31.683,1.980,0.0,0.0,17.822,0.0,0.0,3043667.0,1165813.0,0.0,0.0,8292.0,40947.0
52.041,33.673,2.041,0.0,0.0,12.245,0.0,0.0,2978422.0,1140536.0,0.0,0.0,7877.0,40002.0
44.554,36.634,0.990,0.0,0.0,17.822,0.0,0.0,2850050.0,1091194.0,0.0,0.0,7757.0,38450.0
43.434,35.354,2.020,0.0,0.0,19.192,0.0,0.0,2975743.0,1138543.0,0.0,0.0,7985.0,39820.0
47.0,36.0,3.0,0.0,0.0,14.0,0.0,32768.0,2890522.0,1103430.0,0.0,0.0,7696.0,38721.0
46.0,31.0,2.0,0.0,0.0,21.0,0.0,0.0,3119515.0,1186740.0,0.0,0.0,8583.0,41605.0
44.554,34.653,5.941,0.0,0.0,14.851,0.0,0.0,2913127.0,1123506.0,0.0,0.0,7879.0,39711.0
42.574,36.634,0.990,0.0,0.0,19.802,0.0,0.0,3093709.0,1161671.0,0.0,0.0,8381.0,41881.0
56.0,30.0,1.0,0.0,0.0,13.0,0.0,0.0,3108756.0,1065302.0,0.0,0.0,8403.0,42730.0
48.485,32.323,2.020,0.0,0.0,17.172,0.0,0.0,3018085.0,1030799.0,0.0,0.0,8031.0,42206.0
46.465,35.354,2.020,0.0,0.0,16.162,0.0,12288.0,2820502.0,973074.0,0.0,0.0,7577.0,39770.0
48.0,37.0,1.0,0.0,0.0,14.0,0.0,0.0,2993761.0,1023033.0,0.0,0.0,7740.0,41597.0
44.444,35.354,1.010,0.0,0.0,19.192,0.0,0.0,3006296.0,1029292.0,0.0,0.0,7771.0,42145.0
48.515,37.624,1.980,0.0,0.0,11.881,0.0,0.0,2851726.0,1049442.0,0.0,0.0,7335.0,40494.0
50.505,31.313,2.020,0.0,0.0,16.162,0.0,0.0,2941192.0,1074895.0,0.0,0.0,7472.0,41014.0
41.748,23.301,20.388,0.0,0.0,14.563,0.0,20480.0,1962727.0,718858.0,0.0,0.0,4727.0,28404.0
46.465,30.303,9.091,0.0,0.0,14.141,0.0,0.0,2285353.0,812335.0,0.0,0.0,5683.0,32929.0
45.098,33.333,4.902,0.0,0.0,16.667,0.0,0.0,2550397.0,893835.0,0.0,0.0,6469.0,36705.0
46.0,34.0,1.0,0.0,0.0,19.0,0.0,0.0,2751944.0,1019940.0,0.0,0.0,6956.0,39121.0
43.434,34.343,7.071,0.0,0.0,15.152,0.0,0.0,2367118.0,906252.0,0.0,0.0,5970.0,34124.0
48.0,29.0,6.0,0.0,0.0,17.0,0.0,12288.0,2839613.0,1045931.0,0.0,0.0,7001.0,35876.0
43.878,25.510,5.102,0.0,0.0,25.510,0.0,0.0,2913141.0,1062721.0,0.0,0.0,7100.0,36210.0
43.0,29.0,6.0,0.0,0.0,22.0,0.0,0.0,3113412.0,1121520.0,0.0,0.0,7568.0,37171.0
44.444,32.323,5.051,0.0,0.0,18.182,0.0,0.0,3228058.0,1167088.0,0.0,0.0,7998.0,38549.0
47.475,28.283,6.061,0.0,0.0,18.182,0.0,0.0,3232209.0,1167910.0,0.0,0.0,8058.0,38571.0
37.755,33.673,7.143,0.0,0.0,21.429,0.0,12288.0,3282239.0,1188516.0,0.0,0.0,8407.0,39339.0
47.959,30.612,6.122,0.0,0.0,15.306,0.0,0.0,2967973.0,1078671.0,0.0,0.0,7381.0,35359.0
47.475,30.303,10.101,0.0,0.0,12.121,0.0,0.0,2811261.0,1019101.0,0.0,0.0,6855.0,33532.0
54.545,25.253,4.040,0.0,0.0,16.162,0.0,0.0,2992996.0,1083764.0,0.0,0.0,7230.0,36081.0
47.475,25.253,6.061,0.0,0.0,21.212,0.0,0.0,3006728.0,1090030.0,0.0,0.0,7378.0,35706.0
49.0,28.0,6.0,0.0,0.0,17.0,0.0,12288.0,3032753.0,1099777.0,0.0,0.0,7674.0,36669.0
41.584,33.663,5.941,0.0,0.0,18.812,0.0,0.0,3056680.0,1112220.0,0.0,0.0,7811.0,36645.0
47.959,31.633,6.122,0.0,0.0,14.286,0.0,0.0,2685356.0,979650.0,0.0,0.0,6832.0,33081.0
48.0,33.0,2.0,0.0,0.0,17.0,0.0,0.0,3109378.0,1131698.0,0.0,0.0,7736.0,36730.0
50.0,30.0,6.0,0.0,0.0,14.0,0.0,0.0,3090758.0,1121950.0,0.0,0.0,7610.0,36833.0
46.939,34.694,5.102,0.0,0.0,13.265,0.0,36864.0,2921833.0,1060165.0,0.0,0.0,7063.0,35432.0
53.608,29.897,5.155,0.0,0.0,11.340,0.0,0.0,2972650.0,1082277.0,0.0,0.0,7208.0,35890.0
48.485,32.323,5.051,0.0,0.0,14.141,0.0,0.0,2988736.0,1087876.0,0.0,0.0,7327.0,36312.0
52.041,32.653,5.102,0.0,0.0,10.204,0.0,0.0,3098855.0,1128533.0,0.0,0.0,7647.0,37154.0
45.545,30.693,5.941,0.0,0.0,17.822,0.0,0.0,3030917.0,1097159.0,0.0,0.0,7510.0,36085.0
49.474,31.579,4.211,0.0,0.0,14.737,0.0,24576.0,3135376.0,1142630.0,0.0,0.0,8251.0,37360.0
39.394,34.343,6.061,0.0,0.0,20.202,0.0,0.0,3314270.0,1205131.0,0.0,0.0,8715.0,39431.0
47.475,32.323,4.040,0.0,0.0,16.162,0.0,0.0,3207995.0,1166527.0,0.0,0.0,8157.0,38495.0
42.857,35.714,4.082,0.0,0.0,17.347,0.0,0.0,3206212.0,1166098.0,0.0,0.0,7873.0,37916.0
37.374,36.364,5.051,0.0,0.0,21.212,0.0,0.0,3336521.0,1209745.0,0.0,0.0,8277.0,39416.0
46.939,35.714,3.061,0.0,0.0,14.286,0.0,0.0,3518894.0,1311684.0,0.0,0.0,9097.0,45459.0
47.0,32.0,2.0,0.0,0.0,19.0,0.0,20480.0,2881342.0,1104720.0,0.0,0.0,7665.0,38709.0
45.545,29.703,5.941,0.0,0.0,18.812,0.0,0.0,2637392.0,1008216.0,0.0,0.0,7373.0,35753.0
49.505,29.703,3.960,0.0,0.0,16.832,0.0,0.0,2557516.0,974548.0,0.0,0.0,6836.0,34513.0
51.485,33.663,3.960,0.0,0.0,10.891,0.0,0.0,2636089.0,1010909.0,0.0,0.0,6995.0,35697.0
44.444,39.394,0.0,0.0,0.0,16.162,0.0,0.0,3022994.0,1153234.0,0.0,0.0,8180.0,40313.0
48.0,31.0,1.0,0.0,0.0,20.0,0.0,12288.0,3201461.0,1216559.0,0.0,0.0,8778.0,42696.0
51.020,30.612,0.0,0.0,0.0,18.367,0.0,0.0,3019189.0,1155249.0,0.0,0.0,8362.0,40352.0
50.495,31.683,2.970,0.0,0.0,14.851,0.0,0.0,2956934.0,1127152.0,0.0,0.0,8005.0,39430.0
49.495,32.323,0.0,0.0,0.0,18.182,0.0,0.0,3177055.0,1211953.0,0.0,0.0,8503.0,42356.0
48.515,33.663,1.980,0.0,0.0,15.842,0.0,0.0,3125636.0,1187382.0,0.0,0.0,8303.0,41771.0
45.918,37.755,1.020,0.0,0.0,15.306,0.0,12288.0,2986042.0,1138888.0,0.0,0.0,7972.0,40137.0
45.361,31.959,5.155,0.0,0.0,17.526,0.0,0.0,2950376.0,1120526.0,0.0,0.0,8028.0,39425.0
46.0,36.0,2.0,0.0,0.0,16.0,0.0,0.0,2912296.0,1102336.0,0.0,0.0,7834.0,38778.0
46.0,34.0,5.0,0.0,0.0,15.0,0.0,0.0,2725682.0,1039544.0,0.0,0.0,7465.0,36597.0
53.061,30.612,1.020,0.0,0.0,15.306,0.0,0.0,2984257.0,1137071.0,0.0,0.0,8056.0,39784.0
48.039,29.412,1.961,0.0,0.0,20.588,0.0,12288.0,3057389.0,1156741.0,0.0,0.0,8430.0,40584.0
48.485,35.354,1.010,0.0,0.0,15.152,0.0,0.0,3116797.0,1181995.0,0.0,0.0,8731.0,41602.0
49.020,34.314,0.980,0.0,0.0,15.686,0.0,0.0,3096851.0,1177097.0,0.0,0.0,8677.0,41074.0
46.0,31.0,4.0,0.0,0.0,19.0,0.0,0.0,2760608.0,1050142.0,0.0,0.0,7715.0,36947.0
46.939,32.653,0.0,0.0,0.0,20.408,0.0,16384.0,3217693.0,1228655.0,0.0,0.0,8677.0,42931.0
48.0,33.0,0.0,0.0,0.0,19.0,0.0,12288.0,3144002.0,1195976.0,0.0,0.0,8590.0,42117.0
41.0,41.0,1.0,0.0,0.0,17.0,0.0,0.0,3064891.0,1174367.0,0.0,0.0,8444.0,40835.0
49.0,33.0,1.0,0.0,0.0,17.0,0.0,0.0,2934464.0,1117594.0,0.0,0.0,8004.0,39220.0
49.505,29.703,2.970,0.0,0.0,17.822,0.0,0.0,2701459.0,1036217.0,0.0,0.0,7358.0,36295.0
51.961,34.314,3.922,0.0,0.0,9.804,0.0,8192.0,2679986.0,1023190.0,0.0,0.0,7256.0,35917.0
43.878,37.755,1.020,0.0,0.0,17.347,0.0,0.0,2895784.0,1104046.0,0.0,0.0,7931.0,38651.0
43.564,39.604,0.990,0.0,0.0,15.842,0.0,24576.0,2967764.0,1124886.0,0.0,0.0,8263.0,39784.0
47.525,37.624,0.990,0.0,0.0,13.861,0.0,0.0,3044341.0,1144022.0,0.0,0.0,8446.0,40820.0
46.465,31.313,2.020,0.0,0.0,20.202,0.0,0.0,3132325.0,1192286.0,0.0,0.0,8760.0,41653.0
49.0,38.0,2.0,0.0,0.0,11.0,0.0,24576.0,2863031.0,1088905.0,0.0,0.0,7762.0,38408.0
47.059,36.275,3.922,0.0,0.0,12.745,0.0,0.0,2769818.0,1058262.0,0.0,0.0,7327.0,37290.0
46.535,35.644,1.980,0.0,0.0,15.842,0.0,0.0,2971939.0,1139269.0,0.0,0.0,8034.0,39672.0
47.0,38.0,1.0,0.0,0.0,14.0,0.0,12288.0,2937542.0,1123638.0,0.0,0.0,7935.0,39232.0
53.061,32.653,0.0,0.0,0.0,14.286,0.0,0.0,3045256.0,1165166.0,0.0,0.0,8329.0,41267.0
46.465,34.343,0.0,0.0,0.0,19.192,0.0,0.0,3388559.0,1284833.0,0.0,0.0,9336.0,46467.0
49.505,34.653,4.950,0.0,0.0,10.891,0.0,0.0,2718466.0,1037208.0,0.0,0.0,7620.0,38503.0
47.525,34.653,1.980,0.0,0.0,15.842,0.0,0.0,2762508.0,1046676.0,0.0,0.0,7887.0,38558.0
53.465,32.673,2.970,0.0,0.0,10.891,0.0,0.0,2786590.0,1059504.0,0.0,0.0,7783.0,38283.0
46.078,34.314,2.941,0.0,0.0,16.667,0.0,12288.0,2763782.0,1053230.0,0.0,0.0,7647.0,38603.0
45.0,31.0,4.0,0.0,0.0,20.0,0.0,0.0,2717776.0,1035173.0,0.0,0.0,7540.0,37027.0
44.118,37.255,4.902,0.0,0.0,13.725,0.0,0.0,2496567.0,958137.0,0.0,0.0,6650.0,34271.0
47.525,30.693,1.980,0.0,0.0,19.802,0.0,0.0,3123356.0,1189176.0,0.0,0.0,8498.0,42845.0
39.0,36.0,4.0,0.0,0.0,21.0,0.0,0.0,2979697.0,1132304.0,0.0,0.0,8138.0,41538.0
47.475,30.303,1.010,0.0,0.0,21.212,0.0,20480.0,3194714.0,1214280.0,0.0,0.0,8850.0,43460.0
46.939,35.714,1.020,0.0,0.0,16.327,0.0,0.0,3061912.0,1163356.0,0.0,0.0,8547.0,41607.0
48.515,26.733,0.990,0.0,0.0,23.762,0.0,0.0,3153917.0,1203877.0,0.0,0.0,8577.0,43248.0
