"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -C total --output c16.csv",,,,"Date:","21 May 2018 23:49:27 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
6.0,7.0,82.0,0.0,0.0,5.0,0.0,12288.0,746106.0,222194.0,0.0,0.0,1909.0,9482.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,148.0,0.0,0.0,32.0,63.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,38.0,72.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,37.0,72.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,66.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,60.0,420.0,0.0,0.0,39.0,75.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,758.0,0.0,0.0,38.0,72.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,898.0,0.0,0.0,34.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,180.0,906.0,0.0,0.0,40.0,81.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,404.0,0.0,0.0,35.0,66.0
0.990,0.0,99.010,0.0,0.0,0.0,0.0,12288.0,60.0,420.0,0.0,0.0,40.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,66.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,36.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,60.0,420.0,0.0,0.0,39.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,37.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,60.0,420.0,0.0,0.0,39.0,80.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,66.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,67.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,41.0,78.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,66.0
0.0,0.0,99.0,1.0,0.0,0.0,0.0,12288.0,60.0,420.0,0.0,0.0,36.0,73.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,120.0,758.0,0.0,0.0,34.0,66.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,136.0,0.0,0.0,38.0,72.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,758.0,0.0,0.0,93.0,187.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,560.0,0.0,0.0,34.0,66.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,60.0,420.0,0.0,0.0,37.0,73.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,41.0,81.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,35.0,68.0
0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,60.0,758.0,0.0,0.0,38.0,75.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,120.0,906.0,0.0,0.0,36.0,75.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,1116.0,742.0,0.0,0.0,42.0,81.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,1138.0,0.0,0.0,34.0,66.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,35.0,68.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,37.0,72.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,39.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,60.0,420.0,0.0,0.0,36.0,73.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,66.0


"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -C total --output c16.csv",,,,"Date:","21 May 2018 23:59:18 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
4.842,3.870,89.763,1.525,0.0,0.0,1522690.246,8030221.477,0.0,0.0,0.0,0.0,99.732,236.412
0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,180.0,906.0,0.0,0.0,39.0,82.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,60.0,404.0,0.0,0.0,36.0,68.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,33.0,64.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,36.0,67.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,64.0
1.0,1.0,98.0,0.0,0.0,0.0,8192.0,16384.0,2171.0,3461.0,0.0,0.0,77.0,192.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,148.0,0.0,0.0,36.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,35.0,66.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,0.0,0.0,33.0,64.0
0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,33.0,65.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,20480.0,120.0,732.0,0.0,0.0,39.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,60.0,728.0,0.0,0.0,38.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,33.0,64.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,32.0,63.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,64.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,60.0,420.0,0.0,0.0,38.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,420.0,0.0,0.0,34.0,66.0
32.323,1.010,66.667,0.0,0.0,0.0,790528.0,0.0,54741.0,12822.0,0.0,0.0,290.0,1950.0
84.848,9.091,0.0,0.0,0.0,6.061,0.0,0.0,954123.0,381988.0,0.0,0.0,2888.0,10497.0
78.218,13.861,0.0,0.0,0.0,7.921,0.0,0.0,1235109.0,476999.0,0.0,0.0,3744.0,12783.0
83.0,11.0,0.0,0.0,0.0,6.0,0.0,16384.0,1351708.0,527852.0,0.0,0.0,4003.0,14018.0
82.828,12.121,0.0,0.0,0.0,5.051,0.0,0.0,1484190.0,550698.0,0.0,0.0,4369.0,15279.0
82.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,1567434.0,576500.0,0.0,0.0,4548.0,16036.0
77.228,14.851,0.0,0.0,0.0,7.921,0.0,0.0,1610879.0,584049.0,0.0,0.0,4598.0,16178.0
80.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,1727595.0,516993.0,0.0,0.0,4737.0,17717.0
77.0,14.0,0.0,0.0,0.0,9.0,0.0,12288.0,1777446.0,529750.0,0.0,0.0,4852.0,18263.0
75.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,1791790.0,547396.0,0.0,0.0,4896.0,18334.0
78.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,1860034.0,669080.0,0.0,0.0,5070.0,19411.0
78.218,13.861,0.0,0.0,0.0,7.921,0.0,0.0,1953508.0,740196.0,0.0,0.0,5239.0,19884.0
82.653,13.265,0.0,0.0,0.0,4.082,0.0,0.0,1889609.0,796933.0,0.0,0.0,5080.0,19450.0
80.198,13.861,0.0,0.0,0.0,5.941,0.0,12288.0,1861902.0,651586.0,0.0,0.0,5051.0,18604.0
73.737,18.182,0.0,0.0,0.0,8.081,0.0,24576.0,1911479.0,673357.0,0.0,0.0,5171.0,19249.0
78.218,12.871,0.0,0.0,0.0,8.911,0.0,0.0,2038526.0,717770.0,0.0,0.0,5531.0,20388.0
77.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,2128228.0,743798.0,0.0,0.0,5445.0,21255.0
78.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,2265450.0,770330.0,0.0,0.0,5743.0,22360.0
76.0,15.0,0.0,0.0,0.0,9.0,0.0,28672.0,2381006.0,839026.0,0.0,0.0,6042.0,23141.0
70.707,19.192,0.0,0.0,0.0,10.101,0.0,8192.0,2333958.0,818464.0,0.0,0.0,6099.0,24638.0
71.287,18.812,0.0,0.0,0.0,9.901,0.0,0.0,1938588.0,707608.0,0.0,0.0,5356.0,26941.0
65.0,24.0,0.0,0.0,0.0,11.0,0.0,0.0,2303866.0,878300.0,0.0,0.0,6214.0,31569.0
61.0,26.0,0.0,0.0,0.0,13.0,0.0,0.0,2455268.0,917772.0,0.0,0.0,6542.0,31577.0
61.0,26.0,0.0,0.0,0.0,13.0,0.0,12288.0,2478337.0,951315.0,0.0,0.0,6831.0,33373.0
57.576,28.283,0.0,0.0,0.0,14.141,0.0,0.0,2518030.0,954550.0,0.0,0.0,6869.0,33975.0
67.327,16.832,0.0,0.0,0.0,15.842,0.0,0.0,2450714.0,951666.0,0.0,0.0,6686.0,33487.0
64.0,25.0,0.0,0.0,0.0,11.0,0.0,0.0,2253769.0,860655.0,0.0,0.0,5915.0,30966.0
59.596,26.263,0.0,0.0,0.0,14.141,0.0,0.0,2209408.0,849386.0,0.0,0.0,5919.0,30394.0
62.376,25.743,0.0,0.0,0.0,11.881,0.0,12288.0,2365960.0,878458.0,0.0,0.0,6043.0,33084.0
64.646,25.253,0.0,0.0,0.0,10.101,0.0,0.0,2434360.0,938222.0,0.0,0.0,6331.0,33331.0
62.626,25.253,0.0,0.0,0.0,12.121,0.0,0.0,2455144.0,952246.0,0.0,0.0,6531.0,33331.0
54.0,34.0,0.0,0.0,0.0,12.0,0.0,0.0,2493503.0,962489.0,0.0,0.0,6507.0,33722.0
65.347,21.782,0.0,0.0,0.0,12.871,0.0,0.0,2656144.0,1017192.0,0.0,0.0,6903.0,34735.0
65.657,23.232,0.0,0.0,0.0,11.111,0.0,12288.0,2534113.0,982119.0,0.0,0.0,6617.0,34291.0
56.436,29.703,0.0,0.0,0.0,13.861,0.0,12288.0,2561603.0,1001867.0,0.0,0.0,6753.0,35056.0
61.0,25.0,0.0,0.0,0.0,14.0,0.0,0.0,2562583.0,998907.0,0.0,0.0,6818.0,35068.0
62.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,2597041.0,1009487.0,0.0,0.0,6897.0,35321.0
58.0,30.0,0.0,0.0,0.0,12.0,0.0,0.0,2542734.0,900050.0,0.0,0.0,6629.0,35073.0
60.0,28.0,0.0,0.0,0.0,12.0,0.0,12288.0,2689624.0,932824.0,0.0,0.0,6813.0,35958.0
66.0,24.0,0.0,0.0,0.0,10.0,0.0,0.0,2600267.0,1015057.0,0.0,0.0,6700.0,35261.0
57.0,27.0,0.0,0.0,0.0,16.0,0.0,0.0,2549449.0,968929.0,0.0,0.0,6657.0,35086.0
64.646,29.293,0.0,0.0,0.0,6.061,0.0,0.0,2359846.0,880210.0,0.0,0.0,5983.0,32089.0
55.446,30.693,0.0,0.0,0.0,13.861,0.0,0.0,2406812.0,946774.0,0.0,0.0,6212.0,32741.0
62.0,29.0,0.0,0.0,0.0,9.0,0.0,16384.0,2547368.0,984658.0,0.0,0.0,6498.0,34633.0
58.0,31.0,0.0,0.0,0.0,11.0,0.0,16384.0,2478081.0,807933.0,0.0,0.0,6440.0,34493.0
59.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,2569905.0,766335.0,0.0,0.0,6587.0,36062.0
59.596,29.293,0.0,0.0,0.0,11.111,0.0,0.0,2640897.0,857665.0,0.0,0.0,6789.0,37125.0
56.436,29.703,0.0,0.0,0.0,13.861,0.0,0.0,2529094.0,1080690.0,0.0,0.0,6445.0,35656.0
62.0,23.0,0.0,0.0,0.0,15.0,0.0,16384.0,2632267.0,970551.0,0.0,0.0,6699.0,36877.0
62.0,26.0,0.0,0.0,0.0,12.0,0.0,4096.0,2706359.0,913476.0,0.0,0.0,6663.0,36663.0
58.0,27.0,0.0,0.0,0.0,15.0,0.0,0.0,2652725.0,945948.0,0.0,0.0,6734.0,36511.0
55.556,29.293,0.0,0.0,0.0,15.152,0.0,0.0,2617610.0,879790.0,0.0,0.0,6636.0,36453.0
55.446,29.703,0.0,0.0,0.0,14.851,0.0,0.0,2622606.0,1023038.0,0.0,0.0,6528.0,36577.0
58.0,27.0,0.0,0.0,0.0,15.0,0.0,12288.0,2637027.0,840687.0,0.0,0.0,6588.0,36654.0
59.0,29.0,0.0,0.0,0.0,12.0,0.0,0.0,2500129.0,818253.0,0.0,0.0,6305.0,35046.0
59.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,2596180.0,960554.0,0.0,0.0,6576.0,35918.0
58.586,26.263,0.0,0.0,0.0,15.152,0.0,0.0,2480473.0,857519.0,0.0,0.0,5812.0,32536.0
60.0,28.0,0.0,0.0,0.0,12.0,0.0,0.0,2479052.0,800963.0,0.0,0.0,6094.0,34140.0
61.616,27.273,0.0,0.0,0.0,11.111,0.0,12288.0,2374495.0,732590.0,0.0,0.0,4782.0,28425.0
72.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,2671245.0,890891.0,0.0,0.0,4962.0,28621.0
64.0,27.0,0.0,0.0,0.0,9.0,0.0,0.0,2494390.0,880548.0,0.0,0.0,5211.0,30038.0
61.616,27.273,0.0,0.0,0.0,11.111,0.0,0.0,2415195.0,842267.0,0.0,0.0,5411.0,30516.0
59.406,28.713,0.0,0.0,0.0,11.881,0.0,0.0,2603308.0,860011.0,0.0,0.0,6656.0,36164.0
62.0,31.0,0.0,0.0,0.0,7.0,0.0,12288.0,2677810.0,1019468.0,0.0,0.0,6680.0,37011.0
61.386,25.743,0.0,0.0,0.0,12.871,0.0,0.0,2661295.0,1562001.0,0.0,0.0,6874.0,36815.0
55.556,31.313,0.0,0.0,0.0,13.131,0.0,0.0,2608981.0,1114503.0,0.0,0.0,6713.0,36116.0
58.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,2670561.0,1021193.0,0.0,0.0,7239.0,36287.0
59.0,30.0,0.0,0.0,0.0,11.0,0.0,0.0,2704621.0,1030411.0,0.0,0.0,6910.0,36184.0
58.586,30.303,0.0,0.0,0.0,11.111,0.0,12288.0,2564359.0,982129.0,0.0,0.0,6634.0,34450.0
64.0,26.0,0.0,0.0,0.0,10.0,0.0,0.0,2423285.0,935519.0,0.0,0.0,6305.0,32717.0
60.396,24.752,0.0,0.0,0.0,14.851,4096.0,0.0,2180381.0,829595.0,0.0,0.0,5726.0,30271.0
68.0,23.0,0.0,0.0,0.0,9.0,0.0,0.0,2217000.0,826036.0,0.0,0.0,5746.0,30959.0
63.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,2286424.0,882478.0,0.0,0.0,6046.0,31588.0
55.0,33.0,0.0,0.0,0.0,12.0,0.0,12288.0,2606378.0,986916.0,0.0,0.0,6745.0,35308.0
58.586,26.263,0.0,0.0,0.0,15.152,0.0,24576.0,2699860.0,978212.0,0.0,0.0,6861.0,35200.0
56.0,32.0,0.0,0.0,0.0,12.0,0.0,0.0,2674427.0,1011025.0,0.0,0.0,6855.0,36876.0
55.556,29.293,0.0,0.0,0.0,15.152,0.0,0.0,2527217.0,956329.0,0.0,0.0,6625.0,34927.0
54.902,32.353,0.0,0.0,0.0,12.745,0.0,0.0,2776417.0,1051863.0,0.0,0.0,7206.0,37665.0
59.596,28.283,0.0,0.0,0.0,12.121,0.0,16384.0,2696030.0,1026040.0,0.0,0.0,7147.0,36511.0
58.0,29.0,0.0,0.0,0.0,13.0,0.0,0.0,2726584.0,1033840.0,0.0,0.0,6924.0,36839.0
57.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,2679388.0,1009066.0,0.0,0.0,6942.0,36475.0
54.0,33.0,0.0,0.0,0.0,13.0,0.0,0.0,2686451.0,1002459.0,0.0,0.0,6936.0,36505.0
53.0,32.0,0.0,0.0,0.0,15.0,0.0,0.0,2891180.0,1088519.0,0.0,0.0,7627.0,39104.0
60.0,27.0,0.0,0.0,0.0,13.0,0.0,12288.0,3049207.0,1133072.0,0.0,0.0,7774.0,39054.0
53.0,33.0,0.0,0.0,0.0,14.0,0.0,8192.0,2951816.0,1104924.0,0.0,0.0,7774.0,39947.0
61.0,28.0,0.0,0.0,0.0,11.0,0.0,0.0,2700979.0,1020247.0,0.0,0.0,7056.0,36413.0
56.0,27.0,0.0,0.0,0.0,17.0,0.0,0.0,2735896.0,1024456.0,0.0,0.0,6807.0,36717.0
59.0,29.0,0.0,0.0,0.0,12.0,0.0,0.0,2775080.0,1043542.0,0.0,0.0,7318.0,37267.0
56.566,28.283,0.0,0.0,0.0,15.152,0.0,24576.0,2691899.0,1010037.0,0.0,0.0,6898.0,36382.0
55.446,32.673,0.0,0.0,0.0,11.881,0.0,0.0,2770124.0,1058326.0,0.0,0.0,7217.0,37119.0
58.416,30.693,0.0,0.0,0.0,10.891,0.0,0.0,2752192.0,1041600.0,0.0,0.0,7163.0,36897.0
58.586,29.293,0.0,0.0,0.0,12.121,0.0,0.0,2804512.0,1059172.0,0.0,0.0,7256.0,37779.0
51.0,35.0,0.0,0.0,0.0,14.0,0.0,0.0,3021014.0,1126254.0,0.0,0.0,7772.0,39552.0
59.0,30.0,0.0,0.0,0.0,11.0,0.0,12288.0,3079840.0,1137928.0,0.0,0.0,7960.0,41016.0
53.0,31.0,0.0,0.0,0.0,16.0,0.0,0.0,2882820.0,1079542.0,0.0,0.0,7332.0,39209.0
51.0,34.0,0.0,0.0,0.0,15.0,0.0,0.0,2938204.0,1108326.0,0.0,0.0,7822.0,39053.0
54.0,33.0,0.0,0.0,0.0,13.0,0.0,0.0,2892557.0,1075509.0,0.0,0.0,7349.0,37924.0
56.0,28.0,0.0,0.0,0.0,16.0,0.0,0.0,2922415.0,1112933.0,0.0,0.0,7631.0,39134.0
58.0,28.0,0.0,0.0,0.0,14.0,0.0,12288.0,2619227.0,985037.0,0.0,0.0,6478.0,34435.0
59.0,26.0,0.0,0.0,0.0,15.0,0.0,0.0,2573543.0,966343.0,0.0,0.0,6508.0,34783.0
57.576,30.303,0.0,0.0,0.0,12.121,0.0,0.0,2823577.0,1007099.0,0.0,0.0,6603.0,35818.0
64.0,24.0,0.0,0.0,0.0,12.0,0.0,0.0,2698054.0,985441.0,0.0,0.0,6563.0,33967.0
51.485,32.673,0.0,0.0,0.0,15.842,0.0,0.0,2996026.0,1100693.0,0.0,0.0,7427.0,38602.0
54.545,30.303,0.0,0.0,0.0,15.152,0.0,12288.0,2864510.0,1084170.0,0.0,0.0,7404.0,38135.0
51.0,35.0,0.0,0.0,0.0,14.0,0.0,16384.0,2898286.0,1092468.0,0.0,0.0,7255.0,38897.0
62.376,23.762,0.0,0.0,0.0,13.861,0.0,0.0,2929784.0,1090864.0,0.0,0.0,7291.0,39621.0
58.586,30.303,1.010,0.0,0.0,10.101,0.0,0.0,2666560.0,983840.0,0.0,0.0,6749.0,36448.0
55.446,29.703,0.0,0.0,0.0,14.851,0.0,0.0,2755344.0,992114.0,0.0,0.0,6491.0,35021.0
53.535,31.313,0.0,0.0,0.0,15.152,0.0,0.0,2534949.0,956282.0,0.0,0.0,6264.0,34118.0
49.0,35.0,1.0,0.0,0.0,15.0,0.0,28672.0,2960655.0,1105578.0,0.0,0.0,7320.0,40124.0
50.505,33.333,2.020,0.0,0.0,14.141,0.0,0.0,3063493.0,1109681.0,0.0,0.0,7548.0,41220.0
45.455,32.323,0.0,0.0,0.0,22.222,0.0,0.0,3068620.0,1149976.0,0.0,0.0,7671.0,41652.0
52.475,33.663,0.0,0.0,0.0,13.861,0.0,0.0,3250209.0,1222731.0,0.0,0.0,8157.0,43717.0
47.475,34.343,1.010,0.0,0.0,17.172,0.0,0.0,3139589.0,1142705.0,0.0,0.0,7953.0,42670.0
55.0,29.0,0.0,0.0,0.0,16.0,0.0,12288.0,3059907.0,1138003.0,0.0,0.0,7614.0,41015.0
