"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1.csv",,,,"Date:","30 May 2018 17:46:35 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
30-05 17:46:54,1.0,0.0,0.0,127766528.0,117616640.0,375271424.0,1476726784.0,0.0,0.0,0.0,0.0,4687.0,5896.0,0.990,9.901,81.188,0.0,0.0,7.921,526901.0,1772895.0,0.0,0.0,0.080,0.020,0.010,
30-05 17:46:55,1.0,0.0,0.0,127733760.0,117616640.0,375271424.0,1476759552.0,0.0,0.0,0.0,0.0,4688.0,5852.0,1.010,5.051,82.828,0.0,0.0,11.111,528366.0,1776274.0,0.0,0.0,0.080,0.020,0.010,
30-05 17:46:56,0.0,0.0,0.0,127696896.0,117616640.0,375275520.0,1476792320.0,0.0,0.0,0.0,12288.0,4672.0,5812.0,2.0,7.0,82.0,0.0,0.0,9.0,520258.0,1750482.0,0.0,2.0,0.080,0.020,0.010,
30-05 17:46:57,0.0,0.0,0.0,127631360.0,117616640.0,375275520.0,1476857856.0,0.0,0.0,0.0,0.0,3064.0,3813.0,1.0,6.0,88.0,0.0,0.0,5.0,345298.0,1159876.0,0.0,0.0,0.080,0.020,0.010,
30-05 17:46:58,1.0,0.0,0.0,127696896.0,117616640.0,375275520.0,1476792320.0,0.0,0.0,0.0,0.0,1732.0,2128.0,1.031,1.031,95.876,0.0,0.0,2.062,192781.0,648677.0,0.0,0.0,0.070,0.020,0.0,
30-05 17:46:59,1.0,0.0,0.0,127664128.0,117616640.0,375275520.0,1476825088.0,0.0,0.0,0.0,122880.0,4871.0,6053.0,0.980,5.882,80.392,0.0,0.0,12.745,543871.0,1828221.0,0.0,21.0,0.070,0.020,0.0,
30-05 17:47:00,1.0,0.0,0.0,127795200.0,117616640.0,375275520.0,1476694016.0,0.0,0.0,0.0,0.0,4880.0,6015.0,1.942,7.767,78.641,0.0,0.0,11.650,549385.0,1848473.0,0.0,0.0,0.070,0.020,0.0,
30-05 17:47:01,0.0,0.0,0.0,127598592.0,117616640.0,375275520.0,1476890624.0,0.0,0.0,0.0,12288.0,4866.0,6102.0,1.010,7.071,81.818,0.0,0.0,10.101,551192.0,1853924.0,0.0,2.0,0.070,0.020,0.0,
30-05 17:47:02,1.0,0.0,0.0,127631360.0,117616640.0,375275520.0,1476857856.0,0.0,0.0,0.0,0.0,4712.0,5924.0,1.020,6.122,84.694,0.0,0.0,8.163,526636.0,1771392.0,0.0,0.0,0.070,0.020,0.0,
30-05 17:47:03,1.0,0.0,0.0,127598592.0,117616640.0,375275520.0,1476890624.0,0.0,0.0,0.0,0.0,4841.0,6092.0,0.0,7.071,82.828,0.0,0.0,10.101,542853.0,1825115.0,0.0,0.0,0.070,0.020,0.0,
30-05 17:47:04,0.0,0.0,0.0,127766528.0,117616640.0,375275520.0,1476722688.0,0.0,0.0,0.0,0.0,4820.0,6051.0,2.083,6.250,84.375,0.0,0.0,7.292,544646.0,1832788.0,0.0,0.0,0.070,0.020,0.0,
30-05 17:47:05,1.0,0.0,0.0,127733760.0,117616640.0,375275520.0,1476755456.0,0.0,0.0,0.0,0.0,5004.0,6235.0,0.990,7.921,81.188,0.0,0.0,9.901,560666.0,1885142.0,0.0,0.0,0.070,0.020,0.0,
30-05 17:47:06,1.0,0.0,0.0,127733760.0,117616640.0,375275520.0,1476755456.0,0.0,0.0,0.0,12288.0,4933.0,6159.0,3.0,6.0,81.0,0.0,0.0,10.0,550613.0,1852559.0,0.0,2.0,0.070,0.020,0.0,
30-05 17:47:07,0.0,0.0,0.0,127733760.0,117616640.0,375275520.0,1476755456.0,0.0,0.0,0.0,0.0,5085.0,6307.0,1.923,7.692,78.846,0.0,0.0,11.538,568325.0,1911199.0,0.0,0.0,0.070,0.020,0.0,
30-05 17:47:08,1.0,0.0,0.0,127668224.0,117616640.0,375275520.0,1476820992.0,0.0,0.0,0.0,0.0,4767.0,5969.0,1.031,4.124,84.536,0.0,0.0,10.309,534632.0,1799064.0,0.0,0.0,0.060,0.020,0.0,
30-05 17:47:09,1.0,0.0,0.0,127795200.0,117616640.0,375275520.0,1476694016.0,0.0,0.0,0.0,8192.0,4771.0,5929.0,2.0,5.0,82.0,0.0,0.0,11.0,540100.0,1812956.0,0.0,1.0,0.060,0.020,0.0,
30-05 17:47:10,1.0,0.0,0.0,127795200.0,117616640.0,375275520.0,1476694016.0,0.0,0.0,0.0,0.0,5227.0,6494.0,3.061,7.143,82.653,0.0,0.0,7.143,585303.0,1965955.0,0.0,0.0,0.060,0.020,0.0,
30-05 17:47:11,0.0,0.0,0.0,127762432.0,117616640.0,375275520.0,1476726784.0,0.0,0.0,0.0,24576.0,5271.0,6467.0,0.990,5.941,80.198,0.0,0.0,12.871,591353.0,1989873.0,0.0,3.0,0.060,0.020,0.0,
30-05 17:47:12,0.0,0.0,0.0,127922176.0,117616640.0,375275520.0,1476567040.0,0.0,0.0,0.0,0.0,5320.0,6476.0,0.980,9.804,79.412,0.0,0.0,9.804,595688.0,2002512.0,0.0,0.0,0.060,0.020,0.0,
30-05 17:47:13,1.0,0.0,0.0,127987712.0,117616640.0,375275520.0,1476501504.0,0.0,0.0,0.0,0.0,5751.0,7033.0,1.0,6.0,80.0,0.0,0.0,13.0,641485.0,2158005.0,0.0,0.0,0.140,0.030,0.010,
30-05 17:47:14,1.0,0.0,0.0,128020480.0,117616640.0,375275520.0,1476468736.0,0.0,0.0,0.0,0.0,5711.0,6962.0,0.0,13.333,75.238,0.0,0.0,11.429,634687.0,2132107.0,0.0,0.0,0.140,0.030,0.010,
30-05 17:47:15,1.0,0.0,0.0,128114688.0,117616640.0,375275520.0,1476374528.0,0.0,0.0,0.0,0.0,6523.0,7924.0,0.962,9.615,75.962,0.0,0.0,13.462,715089.0,2405627.0,0.0,0.0,0.140,0.030,0.010,
30-05 17:47:16,1.0,0.0,0.0,128081920.0,117616640.0,375275520.0,1476407296.0,0.0,0.0,0.0,12288.0,6481.0,7886.0,0.990,9.901,78.218,0.990,0.0,9.901,713894.0,2400648.0,0.0,2.0,0.140,0.030,0.010,
30-05 17:47:17,1.0,0.0,0.0,128180224.0,117616640.0,375275520.0,1476308992.0,0.0,0.0,0.0,0.0,6291.0,7599.0,1.980,14.851,77.228,0.0,0.0,5.941,693487.0,2333231.0,0.0,0.0,0.140,0.030,0.010,
30-05 17:47:18,0.0,0.0,0.0,128270336.0,117616640.0,375279616.0,1476214784.0,0.0,0.0,0.0,0.0,6516.0,7912.0,2.020,9.091,79.798,0.0,0.0,9.091,715431.0,2405931.0,0.0,0.0,0.130,0.030,0.010,
30-05 17:47:19,1.0,0.0,0.0,128270336.0,117616640.0,375279616.0,1476214784.0,0.0,0.0,0.0,0.0,6505.0,7881.0,1.053,6.316,83.158,0.0,0.0,9.474,708817.0,2384793.0,0.0,0.0,0.130,0.030,0.010,
30-05 17:47:20,0.0,0.0,0.0,128270336.0,117616640.0,375279616.0,1476214784.0,0.0,0.0,0.0,0.0,6372.0,7670.0,1.869,12.150,72.897,0.0,0.0,13.084,707197.0,2375069.0,0.0,0.0,0.130,0.030,0.010,
30-05 17:47:21,1.0,0.0,0.0,128331776.0,117616640.0,375279616.0,1476153344.0,0.0,0.0,0.0,12288.0,6311.0,7659.0,1.942,12.621,74.757,0.0,0.0,10.680,701774.0,2359724.0,0.0,2.0,0.130,0.030,0.010,
30-05 17:47:22,1.0,0.0,0.0,128331776.0,117616640.0,375279616.0,1476153344.0,0.0,0.0,0.0,0.0,6496.0,7900.0,1.0,11.0,79.0,0.0,0.0,9.0,710787.0,2391537.0,0.0,0.0,0.130,0.030,0.010,
30-05 17:47:23,0.0,0.0,0.0,128266240.0,117616640.0,375279616.0,1476218880.0,0.0,0.0,0.0,0.0,6350.0,7754.0,1.010,9.091,78.788,0.0,0.0,11.111,706109.0,2371565.0,0.0,0.0,0.120,0.030,0.010,
30-05 17:47:24,1.0,0.0,0.0,128458752.0,117616640.0,375279616.0,1476026368.0,0.0,0.0,0.0,0.0,6432.0,7798.0,0.0,14.563,76.699,0.0,0.0,8.738,708689.0,2381945.0,0.0,0.0,0.120,0.030,0.010,
30-05 17:47:25,1.0,0.0,0.0,128458752.0,117616640.0,375279616.0,1476026368.0,0.0,0.0,0.0,0.0,6369.0,7804.0,3.030,9.091,78.788,0.0,0.0,9.091,698226.0,2348900.0,0.0,0.0,0.120,0.030,0.010,
30-05 17:47:26,1.0,0.0,0.0,128491520.0,117616640.0,375279616.0,1475993600.0,0.0,0.0,0.0,12288.0,6533.0,7912.0,0.971,9.709,75.728,0.0,0.0,13.592,711895.0,2392259.0,0.0,2.0,0.120,0.030,0.010,
30-05 17:47:27,0.0,0.0,0.0,128487424.0,117616640.0,375279616.0,1475997696.0,0.0,0.0,0.0,0.0,6390.0,7755.0,5.102,7.143,78.571,0.0,0.0,9.184,707655.0,2381157.0,0.0,0.0,0.120,0.030,0.010,
30-05 17:47:28,1.0,0.0,0.0,128651264.0,117616640.0,375279616.0,1475833856.0,0.0,0.0,0.0,0.0,6392.0,7711.0,2.0,8.0,78.0,0.0,0.0,12.0,703280.0,2363242.0,0.0,0.0,0.110,0.030,0.010,
30-05 17:47:29,0.0,0.0,0.0,128552960.0,117616640.0,375279616.0,1475932160.0,0.0,0.0,0.0,0.0,6131.0,7437.0,1.031,9.278,81.443,0.0,0.0,8.247,679039.0,2284885.0,0.0,0.0,0.110,0.030,0.010,
30-05 17:47:30,0.0,0.0,0.0,128712704.0,117616640.0,375279616.0,1475772416.0,0.0,0.0,0.0,0.0,6354.0,7723.0,1.0,10.0,78.0,0.0,0.0,11.0,699314.0,2352366.0,0.0,0.0,0.110,0.030,0.010,
30-05 17:47:31,1.0,0.0,0.0,128745472.0,117616640.0,375279616.0,1475739648.0,0.0,0.0,0.0,12288.0,6547.0,7955.0,1.942,8.738,76.699,0.0,0.0,12.621,710861.0,2391669.0,0.0,2.0,0.110,0.030,0.010,
30-05 17:47:32,1.0,0.0,0.0,128647168.0,117616640.0,375279616.0,1475837952.0,0.0,0.0,0.0,0.0,6506.0,7860.0,0.980,7.843,76.471,0.0,0.0,14.706,718027.0,2412961.0,0.0,0.0,0.110,0.030,0.010,
30-05 17:47:33,1.0,0.0,0.0,128806912.0,117616640.0,375279616.0,1475678208.0,0.0,0.0,0.0,0.0,6501.0,7913.0,1.031,11.340,80.412,0.0,0.0,7.216,709634.0,2387768.0,0.0,0.0,0.180,0.050,0.010,
30-05 17:47:34,1.0,0.0,0.0,128937984.0,117616640.0,375279616.0,1475547136.0,0.0,0.0,0.0,0.0,6527.0,7937.0,1.980,11.881,77.228,0.0,0.0,8.911,719286.0,2417978.0,0.0,0.0,0.180,0.050,0.010,
30-05 17:47:35,1.0,0.0,0.0,128868352.0,117616640.0,375279616.0,1475616768.0,0.0,0.0,0.0,0.0,6453.0,7789.0,1.961,9.804,76.471,0.0,0.0,11.765,711372.0,2393388.0,0.0,0.0,0.180,0.050,0.010,
30-05 17:47:36,1.0,0.0,0.0,129097728.0,117616640.0,375279616.0,1475387392.0,0.0,0.0,0.0,12288.0,6461.0,7818.0,0.990,13.861,76.238,0.0,0.0,8.911,713830.0,2400706.0,0.0,2.0,0.180,0.050,0.010,
30-05 17:47:37,1.0,0.0,0.0,129064960.0,117616640.0,375279616.0,1475420160.0,0.0,0.0,0.0,0.0,6606.0,7984.0,2.830,12.264,73.585,0.0,0.0,11.321,726331.0,2443453.0,0.0,0.0,0.180,0.050,0.010,
30-05 17:47:38,1.0,0.0,0.0,129028096.0,117616640.0,375279616.0,1475457024.0,0.0,0.0,0.0,0.0,6435.0,7831.0,3.061,7.143,79.592,0.0,0.0,10.204,711850.0,2393772.0,0.0,0.0,0.160,0.040,0.010,
30-05 17:47:39,1.0,0.0,0.0,129191936.0,117616640.0,375279616.0,1475293184.0,0.0,0.0,0.0,0.0,6110.0,7387.0,1.0,11.0,79.0,0.0,0.0,9.0,675337.0,2271613.0,0.0,0.0,0.160,0.040,0.010,
30-05 17:47:40,1.0,0.0,0.0,129159168.0,117616640.0,375283712.0,1475321856.0,0.0,0.0,0.0,12288.0,6547.0,7920.0,2.941,8.824,76.471,0.0,0.0,11.765,717516.0,2411168.0,0.0,1.0,0.160,0.040,0.010,
30-05 17:47:41,0.0,0.0,0.0,129318912.0,117616640.0,375283712.0,1475162112.0,0.0,0.0,0.0,20480.0,6607.0,8014.0,2.0,11.0,79.0,0.0,0.0,8.0,722103.0,2429495.0,0.0,2.0,0.160,0.040,0.010,
30-05 17:47:42,1.0,0.0,0.0,129318912.0,117616640.0,375283712.0,1475162112.0,0.0,0.0,0.0,0.0,6657.0,8111.0,2.083,7.292,81.250,0.0,0.0,9.375,728043.0,2447481.0,0.0,0.0,0.160,0.040,0.010,
30-05 17:47:43,0.0,0.0,0.0,129253376.0,117616640.0,375283712.0,1475227648.0,0.0,0.0,0.0,0.0,6508.0,7856.0,1.942,8.738,75.728,0.0,0.0,13.592,714298.0,2403496.0,0.0,0.0,0.230,0.060,0.020,
30-05 17:47:44,0.0,0.0,0.0,129314816.0,117616640.0,375283712.0,1475166208.0,0.0,0.0,0.0,0.0,6529.0,7966.0,1.980,11.881,77.228,0.0,0.0,8.911,717751.0,2412887.0,0.0,0.0,0.230,0.060,0.020,
30-05 17:47:45,1.0,0.0,0.0,129347584.0,117616640.0,375283712.0,1475133440.0,0.0,0.0,0.0,8192.0,6693.0,8113.0,1.942,11.650,75.728,0.0,0.0,10.680,735389.0,2474181.0,0.0,2.0,0.230,0.060,0.020,
30-05 17:47:46,1.0,0.0,0.0,129343488.0,117620736.0,375283712.0,1475133440.0,0.0,0.0,0.0,12288.0,6608.0,8001.0,2.020,10.101,77.778,0.0,0.0,10.101,730499.0,2454357.0,0.0,2.0,0.230,0.060,0.020,
30-05 17:47:47,1.0,0.0,0.0,129568768.0,117620736.0,375283712.0,1474908160.0,0.0,0.0,0.0,0.0,6359.0,7794.0,1.020,8.163,78.571,0.0,0.0,12.245,705751.0,2374487.0,0.0,0.0,0.230,0.060,0.020,
30-05 17:47:48,1.0,0.0,0.0,129536000.0,117620736.0,375283712.0,1474940928.0,0.0,0.0,0.0,0.0,6477.0,7891.0,2.020,9.091,78.788,0.0,0.0,10.101,714586.0,2400854.0,0.0,0.0,0.210,0.060,0.020,
30-05 17:47:49,0.0,0.0,0.0,129536000.0,117620736.0,375283712.0,1474940928.0,0.0,0.0,0.0,0.0,6411.0,7798.0,2.083,9.375,80.208,0.0,0.0,8.333,712971.0,2398611.0,0.0,0.0,0.210,0.060,0.020,
30-05 17:47:50,1.0,0.0,0.0,129601536.0,117620736.0,375283712.0,1474875392.0,0.0,0.0,0.0,0.0,6439.0,7794.0,1.053,9.474,81.053,0.0,0.0,8.421,719051.0,2416259.0,0.0,0.0,0.210,0.060,0.020,
30-05 17:47:51,1.0,0.0,0.0,129634304.0,117620736.0,375283712.0,1474842624.0,0.0,0.0,0.0,12288.0,6538.0,7940.0,2.062,9.278,80.412,0.0,0.0,8.247,724431.0,2433399.0,0.0,2.0,0.210,0.060,0.020,
30-05 17:47:52,1.0,0.0,0.0,129695744.0,117620736.0,375283712.0,1474781184.0,0.0,0.0,0.0,0.0,6483.0,7812.0,1.020,9.184,79.592,0.0,0.0,10.204,721538.0,2419754.0,0.0,0.0,0.210,0.060,0.020,
30-05 17:47:53,1.0,0.0,0.0,129826816.0,117620736.0,375283712.0,1474650112.0,0.0,0.0,0.0,0.0,6548.0,7962.0,2.941,9.804,76.471,0.0,0.0,10.784,717046.0,2407936.0,0.0,0.0,0.190,0.060,0.020,
30-05 17:47:54,1.0,0.0,0.0,129695744.0,117620736.0,375283712.0,1474781184.0,0.0,0.0,0.0,0.0,6454.0,7910.0,2.041,10.204,79.592,0.0,0.0,8.163,709200.0,2383664.0,0.0,0.0,0.190,0.060,0.020,
30-05 17:47:55,1.0,0.0,0.0,129953792.0,117620736.0,375283712.0,1474523136.0,0.0,0.0,0.0,0.0,6382.0,7740.0,0.971,9.709,75.728,0.0,0.0,13.592,704729.0,2371041.0,0.0,0.0,0.190,0.060,0.020,
30-05 17:47:56,1.0,0.0,0.0,129822720.0,117620736.0,375283712.0,1474654208.0,0.0,0.0,0.0,12288.0,6444.0,7861.0,2.041,8.163,80.612,0.0,0.0,9.184,710263.0,2385383.0,0.0,2.0,0.190,0.060,0.020,
30-05 17:47:57,1.0,0.0,0.0,129921024.0,117620736.0,375283712.0,1474555904.0,0.0,0.0,0.0,0.0,6400.0,7786.0,0.990,9.901,77.228,0.0,0.0,11.881,703995.0,2364763.0,0.0,0.0,0.190,0.060,0.020,
30-05 17:47:58,1.0,0.0,0.0,129949696.0,117620736.0,375283712.0,1474527232.0,0.0,0.0,0.0,0.0,6390.0,7792.0,0.980,11.765,76.471,0.0,0.0,10.784,708743.0,2384653.0,0.0,0.0,0.180,0.060,0.020,
30-05 17:47:59,1.0,0.0,0.0,130080768.0,117620736.0,375283712.0,1474396160.0,0.0,0.0,0.0,0.0,6556.0,7927.0,0.980,12.745,75.490,0.0,0.0,10.784,730021.0,2454283.0,0.0,0.0,0.180,0.060,0.020,
30-05 17:48:00,0.0,0.0,0.0,130052096.0,117620736.0,375283712.0,1474424832.0,0.0,0.0,0.0,0.0,6568.0,7931.0,0.0,6.186,80.412,0.0,0.0,13.402,731498.0,2452808.0,0.0,0.0,0.180,0.060,0.020,
30-05 17:48:01,1.0,0.0,0.0,130179072.0,117620736.0,375283712.0,1474297856.0,0.0,0.0,0.0,12288.0,6516.0,7836.0,1.961,9.804,75.490,0.0,0.0,12.745,726217.0,2434515.0,0.0,2.0,0.180,0.060,0.020,
30-05 17:48:02,1.0,0.0,0.0,130207744.0,117620736.0,375287808.0,1474265088.0,0.0,0.0,0.0,0.0,6207.0,7621.0,2.913,12.621,76.699,0.0,0.0,7.767,689683.0,2316425.0,0.0,0.0,0.180,0.060,0.020,
30-05 17:48:03,1.0,0.0,0.0,130174976.0,117620736.0,375287808.0,1474297856.0,0.0,0.0,0.0,0.0,6485.0,7920.0,1.064,6.383,81.915,0.0,0.0,10.638,715445.0,2393713.0,0.0,0.0,0.160,0.060,0.020,
30-05 17:48:04,1.0,0.0,0.0,130301952.0,117620736.0,375287808.0,1474170880.0,0.0,0.0,0.0,0.0,6500.0,7881.0,0.0,12.0,78.0,0.0,0.0,10.0,715937.0,2399341.0,0.0,0.0,0.160,0.060,0.020,
30-05 17:48:05,1.0,0.0,0.0,130269184.0,117620736.0,375287808.0,1474203648.0,0.0,0.0,0.0,0.0,6491.0,7850.0,0.990,9.901,77.228,0.0,0.0,11.881,717819.0,2412297.0,0.0,0.0,0.160,0.060,0.020,
30-05 17:48:06,0.0,0.0,0.0,130424832.0,117624832.0,375287808.0,1474043904.0,0.0,0.0,0.0,12288.0,6402.0,7834.0,2.041,13.265,79.592,0.0,0.0,5.102,708166.0,2382868.0,0.0,2.0,0.160,0.060,0.020,
30-05 17:48:07,0.0,0.0,0.0,130359296.0,117624832.0,375287808.0,1474109440.0,0.0,0.0,0.0,0.0,6598.0,7992.0,2.857,10.476,74.286,0.0,0.0,12.381,729739.0,2454071.0,0.0,0.0,0.160,0.060,0.020,
30-05 17:48:08,1.0,0.0,0.0,130424832.0,117624832.0,375287808.0,1474043904.0,0.0,0.0,0.0,0.0,6428.0,7787.0,2.041,8.163,79.592,0.0,0.0,10.204,711001.0,2391875.0,0.0,0.0,0.150,0.050,0.020,
30-05 17:48:09,1.0,0.0,0.0,130486272.0,117624832.0,375287808.0,1473982464.0,0.0,0.0,0.0,0.0,6243.0,7658.0,2.0,10.0,78.0,0.0,0.0,10.0,690394.0,2318342.0,0.0,0.0,0.150,0.050,0.020,
30-05 17:48:10,1.0,0.0,0.0,130387968.0,117624832.0,375287808.0,1474080768.0,0.0,0.0,0.0,0.0,6438.0,7759.0,2.062,10.309,79.381,0.0,0.0,8.247,717611.0,2412747.0,0.0,0.0,0.150,0.050,0.020,
30-05 17:48:11,0.0,0.0,0.0,130523136.0,117624832.0,375287808.0,1473945600.0,0.0,0.0,0.0,12288.0,6388.0,7819.0,2.970,9.901,78.218,0.0,0.0,8.911,707317.0,2376205.0,0.0,2.0,0.150,0.050,0.020,
30-05 17:48:12,1.0,0.0,0.0,130588672.0,117624832.0,375287808.0,1473880064.0,0.0,0.0,0.0,0.0,6460.0,7750.0,3.125,7.292,80.208,0.0,0.0,9.375,719696.0,2418052.0,0.0,0.0,0.150,0.050,0.020,
30-05 17:48:13,0.0,0.0,0.0,130654208.0,117624832.0,375287808.0,1473814528.0,0.0,0.0,0.0,0.0,6457.0,7772.0,2.105,8.421,81.053,0.0,0.0,8.421,722864.0,2419224.0,0.0,0.0,0.140,0.050,0.020,
30-05 17:48:14,1.0,0.0,0.0,130588672.0,117624832.0,375287808.0,1473880064.0,0.0,0.0,0.0,0.0,6543.0,7867.0,1.923,11.538,75.0,0.0,0.0,11.538,718950.0,2414606.0,0.0,0.0,0.140,0.050,0.020,
30-05 17:48:15,1.0,0.0,0.0,130813952.0,117624832.0,375287808.0,1473654784.0,0.0,0.0,0.0,8192.0,6488.0,7817.0,1.942,10.680,75.728,0.0,0.0,11.650,718569.0,2416383.0,0.0,1.0,0.140,0.050,0.020,
30-05 17:48:16,1.0,0.0,0.0,130813952.0,117624832.0,375287808.0,1473654784.0,0.0,0.0,0.0,20480.0,6623.0,8051.0,2.020,8.081,77.778,0.0,0.0,12.121,726191.0,2443247.0,0.0,2.0,0.140,0.050,0.020,
30-05 17:48:17,1.0,0.0,0.0,130752512.0,117624832.0,375287808.0,1473716224.0,0.0,0.0,0.0,0.0,6482.0,7911.0,3.030,8.081,77.778,0.0,0.0,11.111,720994.0,2421490.0,0.0,0.0,0.140,0.050,0.020,
30-05 17:48:18,0.0,0.0,0.0,130949120.0,117624832.0,375287808.0,1473519616.0,0.0,0.0,0.0,0.0,6518.0,7925.0,1.961,9.804,77.451,0.0,0.0,10.784,720207.0,2419557.0,0.0,0.0,0.130,0.050,0.010,
