"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -C total --output c64.csv",,,,"Date:","22 May 2018 01:14:02 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
2.0,18.0,67.0,0.0,0.0,13.0,0.0,0.0,1086075.0,3665743.0,0.0,0.0,8748.0,9088.0
2.0,15.0,68.0,0.0,0.0,15.0,0.0,0.0,1122438.0,3789013.0,0.0,0.0,9028.0,9053.0
3.960,16.832,66.337,0.0,0.0,12.871,0.0,0.0,1113661.0,3760024.0,0.0,0.0,8924.0,8890.0
1.053,12.632,71.579,0.0,0.0,14.737,0.0,12288.0,1067881.0,3605478.0,0.0,0.0,8499.0,8630.0
2.0,16.0,68.0,0.0,0.0,14.0,0.0,0.0,1105293.0,3730182.0,0.0,0.0,8855.0,9110.0
2.062,12.371,70.103,0.0,0.0,15.464,0.0,0.0,1102987.0,3725686.0,0.0,0.0,8790.0,9003.0
3.125,14.583,69.792,0.0,0.0,12.500,0.0,0.0,1121658.0,3786293.0,0.0,0.0,8885.0,8956.0
3.960,9.901,68.317,0.0,0.0,17.822,0.0,4096.0,1067201.0,3605220.0,0.0,0.0,8548.0,9030.0
2.062,14.433,71.134,0.0,0.0,12.371,0.0,20480.0,1075278.0,3632472.0,0.0,0.0,8733.0,8947.0
2.941,15.686,65.686,0.0,0.0,15.686,0.0,0.0,1134908.0,3835108.0,0.0,0.0,8963.0,8832.0
3.030,18.182,68.687,0.0,0.0,10.101,0.0,0.0,1085859.0,3660674.0,0.0,0.0,8878.0,9307.0
4.167,12.500,69.792,0.0,0.0,13.542,0.0,0.0,1134773.0,3822171.0,0.0,0.0,9006.0,9056.0
2.970,15.842,67.327,0.0,0.0,13.861,0.0,0.0,1091300.0,3684756.0,0.0,0.0,8847.0,9060.0
3.922,14.706,66.667,0.0,0.0,14.706,0.0,12288.0,1095154.0,3697209.0,0.0,0.0,8817.0,8992.0
3.0,19.0,65.0,0.0,0.0,13.0,0.0,0.0,1160819.0,3915222.0,0.0,0.0,8928.0,8500.0
2.970,15.842,66.337,0.0,0.0,14.851,0.0,0.0,1093971.0,3692909.0,0.0,0.0,8859.0,9185.0
1.961,12.745,66.667,0.0,0.0,18.627,0.0,0.0,1119218.0,3767986.0,0.0,0.0,8939.0,9001.0
2.0,14.0,67.0,0.0,0.0,17.0,0.0,0.0,1120073.0,3794573.0,0.0,0.0,9041.0,9276.0
2.913,15.534,65.049,0.0,0.0,16.505,0.0,12288.0,1143886.0,3860086.0,0.0,0.0,8967.0,8731.0
4.167,13.542,68.750,0.0,0.0,13.542,0.0,0.0,1126436.0,3805753.0,0.0,0.0,8903.0,8850.0
6.0,12.0,68.0,0.0,0.0,14.0,0.0,0.0,1106492.0,3737773.0,0.0,0.0,8831.0,8830.0
4.082,13.265,69.388,0.0,0.0,13.265,0.0,0.0,1090526.0,3682389.0,0.0,0.0,8876.0,9305.0
3.061,16.327,69.388,0.0,0.0,11.224,0.0,0.0,1117248.0,3769185.0,0.0,0.0,8741.0,8552.0
3.0,17.0,66.0,0.0,0.0,14.0,0.0,12288.0,1129290.0,3811790.0,0.0,0.0,9029.0,9031.0
1.923,11.538,73.077,0.0,0.0,13.462,0.0,0.0,843251.0,2844783.0,0.0,0.0,6729.0,6757.0
3.960,8.911,73.267,0.0,0.0,13.861,0.0,0.0,894713.0,3010003.0,0.0,0.0,6955.0,6703.0
2.128,12.766,70.213,0.0,0.0,14.894,0.0,0.0,1165768.0,3938978.0,0.0,0.0,9230.0,9266.0
4.040,13.131,68.687,0.0,0.0,14.141,0.0,0.0,1071256.0,3624928.0,0.0,0.0,8334.0,8255.0
3.125,12.500,73.958,0.0,0.0,10.417,0.0,12288.0,1002168.0,3380587.0,0.0,0.0,7704.0,7431.0
2.083,14.583,73.958,0.0,0.0,9.375,0.0,0.0,1006952.0,3403779.0,0.0,0.0,8067.0,8257.0
2.941,14.706,69.608,0.0,0.0,12.745,0.0,0.0,966936.0,3259120.0,0.0,0.0,7522.0,7335.0
5.051,16.162,66.667,0.0,0.0,12.121,0.0,0.0,1169228.0,3947181.0,0.0,0.0,9121.0,8791.0
3.061,14.286,70.408,0.0,0.0,12.245,0.0,0.0,1017438.0,3438321.0,0.0,0.0,7755.0,7646.0
2.941,14.706,68.627,0.0,0.0,13.725,0.0,12288.0,1032365.0,3484077.0,0.0,0.0,8107.0,8226.0
2.970,15.842,68.317,0.0,0.0,12.871,0.0,0.0,1053935.0,3554466.0,0.0,0.0,8154.0,8111.0
3.125,12.500,71.875,0.0,0.0,12.500,0.0,0.0,1027378.0,3466633.0,0.0,0.0,7982.0,7794.0
1.010,5.051,85.859,0.0,0.0,8.081,0.0,0.0,520206.0,1766194.0,0.0,0.0,3870.0,3539.0
1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,1666.0,8891.0,0.0,0.0,47.0,64.0
3.0,10.0,76.0,0.0,0.0,11.0,0.0,20480.0,841618.0,2828763.0,0.0,0.0,6459.0,6008.0
5.208,13.542,68.750,0.0,0.0,12.500,0.0,0.0,1176627.0,3975382.0,0.0,0.0,9342.0,9395.0
3.883,16.505,64.078,0.0,0.0,15.534,0.0,0.0,1155301.0,3903493.0,0.0,0.0,9282.0,9446.0
2.062,19.588,68.041,0.0,0.0,10.309,0.0,0.0,1174634.0,3973251.0,0.0,0.0,9305.0,9380.0
2.941,17.647,63.725,0.0,0.0,15.686,0.0,0.0,1177169.0,3969978.0,0.0,0.0,9248.0,9313.0
1.980,17.822,64.356,0.0,0.0,15.842,0.0,24576.0,1187636.0,4007524.0,0.0,0.0,9345.0,9410.0
3.0,18.0,64.0,0.0,0.0,15.0,0.0,0.0,1232229.0,4157081.0,0.0,0.0,9404.0,9012.0
2.041,17.347,69.388,0.0,0.0,11.224,0.0,0.0,1069027.0,3602766.0,0.0,0.0,8300.0,8208.0
2.941,11.765,73.529,0.0,0.0,11.765,0.0,0.0,856570.0,2890944.0,0.0,0.0,6592.0,6294.0
3.125,10.417,75.0,0.0,0.0,11.458,0.0,0.0,954154.0,3229646.0,0.0,0.0,7663.0,8073.0
0.0,13.265,71.429,0.0,0.0,15.306,0.0,12288.0,1011684.0,3404072.0,0.0,0.0,8125.0,8158.0
4.902,15.686,63.725,0.0,0.0,15.686,0.0,0.0,1152072.0,3882581.0,0.0,0.0,9079.0,9304.0
4.0,13.0,72.0,0.0,0.0,11.0,0.0,0.0,958671.0,3245403.0,0.0,0.0,7482.0,7632.0
3.125,6.250,77.083,0.0,0.0,13.542,0.0,0.0,841652.0,2845722.0,0.0,0.0,6465.0,6071.0
2.885,12.500,75.0,0.0,0.0,9.615,0.0,0.0,776030.0,2624694.0,0.0,0.0,6225.0,6428.0
1.980,12.871,73.267,0.0,0.0,11.881,0.0,12288.0,854749.0,2896506.0,0.0,0.0,6641.0,6342.0
2.020,11.111,74.747,0.0,0.0,12.121,0.0,0.0,859256.0,2908567.0,0.0,0.0,6734.0,6677.0
2.041,7.143,80.612,0.0,0.0,10.204,0.0,0.0,715139.0,2420203.0,0.0,0.0,5656.0,5723.0
4.040,8.081,77.778,0.0,0.0,10.101,0.0,0.0,800455.0,2694585.0,0.0,0.0,6258.0,6393.0
0.0,1.0,97.0,0.0,0.0,2.0,0.0,0.0,66490.0,227598.0,0.0,0.0,527.0,476.0
2.970,9.901,75.248,0.0,0.0,11.881,0.0,12288.0,805308.0,2726457.0,0.0,0.0,6390.0,6709.0
1.0,10.0,77.0,0.0,0.0,12.0,0.0,0.0,767608.0,2576454.0,0.0,0.0,6216.0,6473.0
0.990,1.980,94.059,0.0,0.0,2.970,0.0,0.0,174680.0,581437.0,0.0,0.0,1263.0,1112.0
3.030,14.141,72.727,0.0,0.0,10.101,0.0,0.0,941411.0,3197454.0,0.0,0.0,7521.0,7921.0
0.0,6.316,86.316,0.0,0.0,7.368,0.0,0.0,611623.0,2051088.0,0.0,0.0,4852.0,4925.0
3.093,12.371,73.196,0.0,0.0,11.340,0.0,12288.0,976309.0,3291759.0,0.0,0.0,7682.0,7901.0
1.942,14.563,70.874,0.0,0.0,12.621,0.0,0.0,931268.0,3168628.0,0.0,0.0,7284.0,7235.0
1.942,10.680,74.757,0.0,0.0,12.621,0.0,0.0,808857.0,2729360.0,0.0,0.0,6385.0,6524.0
3.093,14.433,71.134,0.0,0.0,11.340,0.0,0.0,1054735.0,3559543.0,0.0,0.0,8355.0,8401.0
4.082,8.163,76.531,0.0,0.0,11.224,0.0,0.0,878395.0,2964671.0,0.0,0.0,6746.0,6563.0
0.980,15.686,70.588,0.0,0.0,12.745,0.0,12288.0,970006.0,3277898.0,0.0,0.0,7673.0,7840.0
1.042,12.500,71.875,0.0,0.0,14.583,0.0,8192.0,1061678.0,3597210.0,0.0,0.0,8411.0,8530.0
4.124,12.371,73.196,0.0,0.0,10.309,0.0,0.0,983381.0,3318349.0,0.0,0.0,7727.0,7540.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1800.0,21565.0,0.0,0.0,67.0,68.0
1.010,3.030,93.939,0.0,0.0,2.020,0.0,0.0,223852.0,740289.0,0.0,0.0,1732.0,1722.0
3.846,16.346,66.346,0.0,0.0,13.462,0.0,24576.0,1060865.0,3582764.0,0.0,0.0,8744.0,9451.0
2.041,13.265,68.367,0.0,0.0,16.327,0.0,8192.0,1065049.0,3602557.0,0.0,0.0,8530.0,8957.0
2.970,14.851,67.327,0.0,0.0,14.851,0.0,0.0,1109944.0,3750477.0,0.0,0.0,8874.0,8868.0
3.030,18.182,67.677,0.0,0.0,11.111,0.0,0.0,1139442.0,3848794.0,0.0,0.0,8863.0,8570.0
2.970,13.861,67.327,0.0,0.0,15.842,0.0,0.0,1094525.0,3696377.0,0.0,0.0,8826.0,9245.0
2.020,18.182,67.677,0.0,0.0,12.121,0.0,12288.0,1119150.0,3778653.0,0.0,0.0,8918.0,9003.0
2.020,16.162,66.667,0.0,0.0,15.152,0.0,0.0,1197651.0,4029824.0,0.0,0.0,9243.0,8900.0
3.883,14.563,63.107,0.0,0.0,18.447,0.0,0.0,1199088.0,4066946.0,0.0,0.0,9371.0,9222.0
3.810,16.190,62.857,0.0,0.0,17.143,0.0,0.0,1162628.0,3925144.0,0.0,0.0,9388.0,9355.0
4.082,12.245,69.388,0.0,0.0,14.286,0.0,0.0,1100919.0,3716687.0,0.0,0.0,8495.0,8173.0
4.630,13.889,64.815,0.0,0.0,16.667,0.0,12288.0,1079399.0,3646550.0,0.0,0.0,8374.0,8126.0
2.020,11.111,76.768,0.0,0.0,10.101,0.0,0.0,754625.0,2553278.0,0.0,0.0,6013.0,6171.0
2.0,12.0,76.0,0.0,0.0,10.0,0.0,0.0,827213.0,2793464.0,0.0,0.0,6441.0,6494.0
1.010,16.162,70.707,0.0,0.0,12.121,0.0,0.0,1032622.0,3488380.0,0.0,0.0,8134.0,8097.0
4.673,14.019,67.290,0.0,0.0,14.019,0.0,0.0,988705.0,3340020.0,0.0,0.0,7783.0,7914.0
3.061,14.286,70.408,0.0,0.0,12.245,0.0,16384.0,1076656.0,3635127.0,0.0,0.0,8465.0,8635.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1298.0,16628.0,0.0,0.0,75.0,82.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,554.0,3400.0,0.0,0.0,21.0,33.0
2.0,5.0,88.0,0.0,0.0,5.0,0.0,0.0,410314.0,1373045.0,0.0,0.0,3273.0,3293.0
3.0,15.0,69.0,0.0,0.0,13.0,0.0,0.0,1070374.0,3607074.0,0.0,0.0,8479.0,8645.0
2.0,18.0,67.0,0.0,0.0,13.0,0.0,12288.0,1111891.0,3753400.0,0.0,0.0,8798.0,8832.0
3.030,15.152,66.667,0.0,0.0,15.152,0.0,0.0,1159583.0,3910353.0,0.0,0.0,9047.0,8885.0
3.061,16.327,68.367,0.0,0.0,12.245,0.0,0.0,1120518.0,3780678.0,0.0,0.0,9018.0,9345.0
2.0,18.0,67.0,0.0,0.0,13.0,0.0,0.0,1159537.0,3909723.0,0.0,0.0,9047.0,8831.0
2.041,15.306,66.327,0.0,0.0,16.327,0.0,0.0,1169879.0,3945842.0,0.0,0.0,9047.0,8730.0
2.083,15.625,69.792,0.0,0.0,12.500,0.0,16384.0,1116112.0,3771617.0,0.0,0.0,8908.0,8980.0
4.902,10.784,66.667,0.0,0.0,17.647,0.0,0.0,1074322.0,3630333.0,0.0,0.0,8654.0,9148.0
2.0,14.0,68.0,0.0,0.0,16.0,0.0,0.0,1088288.0,3675559.0,0.0,0.0,8696.0,8962.0
2.062,9.278,79.381,0.0,0.0,9.278,0.0,0.0,776129.0,2619416.0,0.0,0.0,5935.0,5788.0
2.062,8.247,82.474,0.0,0.0,7.216,0.0,0.0,705192.0,2378047.0,0.0,0.0,5486.0,5391.0
3.061,10.204,78.571,0.0,0.0,8.163,0.0,12288.0,763180.0,2586488.0,0.0,0.0,5947.0,5876.0
0.952,13.333,74.286,0.0,0.0,11.429,0.0,4096.0,752700.0,2526995.0,0.0,0.0,5827.0,5733.0
3.061,11.224,77.551,0.0,0.0,8.163,0.0,0.0,792761.0,2687727.0,0.0,0.0,6457.0,6966.0
1.980,12.871,76.238,0.0,0.0,8.911,0.0,0.0,798792.0,2695486.0,0.0,0.0,6233.0,6128.0
3.0,10.0,77.0,0.0,0.0,10.0,0.0,0.0,821493.0,2775728.0,0.0,0.0,6525.0,6633.0
1.020,8.163,78.571,0.0,0.0,12.245,0.0,12288.0,782829.0,2644711.0,0.0,0.0,6277.0,6536.0
3.774,9.434,72.642,0.0,0.0,14.151,0.0,0.0,781379.0,2641013.0,0.0,0.0,6019.0,5843.0
1.980,9.901,76.238,0.0,0.0,11.881,0.0,0.0,838759.0,2830619.0,0.0,0.0,6681.0,6692.0
3.030,10.101,75.758,0.0,0.0,11.111,0.0,0.0,815105.0,2757435.0,0.0,0.0,6544.0,6686.0
0.990,9.901,77.228,0.0,0.0,11.881,0.0,0.0,850539.0,2867188.0,0.0,0.0,5136.0,2041.0
3.0,12.0,76.0,0.0,0.0,9.0,0.0,12288.0,906263.0,3059946.0,0.0,0.0,5798.0,3093.0
1.980,9.901,75.248,0.0,0.0,12.871,0.0,0.0,788302.0,2662099.0,0.0,0.0,6089.0,5846.0
2.0,12.0,77.0,0.0,0.0,9.0,0.0,0.0,849136.0,2871029.0,0.0,0.0,6555.0,6328.0
4.0,10.0,72.0,0.0,0.0,14.0,0.0,0.0,931093.0,3150674.0,0.0,0.0,7394.0,7517.0
3.093,9.278,77.320,0.0,0.0,10.309,0.0,0.0,972343.0,3272233.0,0.0,0.0,5796.0,2394.0
2.0,12.0,74.0,0.0,0.0,12.0,0.0,12288.0,870887.0,2926470.0,0.0,0.0,7024.0,7163.0
0.971,13.592,73.786,0.0,0.0,11.650,0.0,12288.0,800236.0,2714278.0,0.0,0.0,6383.0,6577.0
1.010,7.071,80.808,0.0,0.0,11.111,0.0,0.0,690318.0,2329489.0,0.0,0.0,5443.0,5410.0
1.942,11.650,77.670,0.0,0.0,8.738,0.0,0.0,696767.0,2336568.0,0.0,0.0,5453.0,5446.0
3.030,9.091,76.768,0.0,0.0,11.111,0.0,0.0,845366.0,2872807.0,0.0,0.0,6766.0,6867.0
4.040,11.111,74.747,0.0,0.0,10.101,0.0,12288.0,898086.0,3019486.0,0.0,0.0,6932.0,6928.0
2.041,10.204,74.490,0.0,0.0,13.265,0.0,0.0,931965.0,3139630.0,0.0,0.0,7287.0,7105.0
2.020,5.051,85.859,0.0,0.0,7.071,0.0,0.0,498557.0,1684766.0,0.0,0.0,3950.0,3913.0
3.030,16.162,68.687,0.0,0.0,12.121,0.0,0.0,1100624.0,3708347.0,0.0,0.0,8686.0,8694.0
1.961,14.706,68.627,0.0,0.0,14.706,0.0,0.0,1050915.0,3544180.0,0.0,0.0,8394.0,8515.0
2.0,8.0,83.0,0.0,0.0,7.0,0.0,12288.0,578485.0,1948035.0,0.0,0.0,4617.0,4707.0
1.942,14.563,68.932,0.0,0.0,14.563,0.0,0.0,997532.0,3365404.0,0.0,0.0,7945.0,8032.0
1.0,9.0,84.0,0.0,0.0,6.0,0.0,0.0,573895.0,1947770.0,0.0,0.0,4569.0,4598.0
2.041,14.286,71.429,0.0,0.0,12.245,0.0,0.0,999748.0,3360298.0,0.0,0.0,7885.0,7859.0
4.040,16.162,68.687,0.0,0.0,11.111,0.0,0.0,1126914.0,3800187.0,0.0,0.0,8734.0,8344.0
1.961,11.765,71.569,0.0,0.0,14.706,0.0,12288.0,924451.0,3118192.0,0.0,0.0,7359.0,7576.0
2.062,10.309,76.289,0.0,0.0,11.340,0.0,0.0,851015.0,2873704.0,0.0,0.0,6675.0,6579.0
1.980,11.881,73.267,0.0,0.0,12.871,0.0,0.0,882460.0,2977204.0,0.0,0.0,6853.0,6948.0
2.020,10.101,78.788,0.0,0.0,9.091,0.0,0.0,765472.0,2584460.0,0.0,0.0,6022.0,6092.0
2.020,13.131,74.747,0.0,0.0,10.101,0.0,0.0,894765.0,3029986.0,0.0,0.0,7192.0,7518.0
4.040,11.111,70.707,0.0,0.0,14.141,0.0,12288.0,1005397.0,3397165.0,0.0,0.0,8060.0,8301.0
0.0,12.0,76.0,0.0,0.0,12.0,0.0,8192.0,839730.0,2821229.0,0.0,0.0,6578.0,6482.0
3.0,11.0,73.0,0.0,0.0,13.0,0.0,0.0,954344.0,3233548.0,0.0,0.0,7490.0,7316.0
2.941,12.745,72.549,0.0,0.0,11.765,0.0,0.0,883591.0,2980666.0,0.0,0.0,7030.0,7090.0
1.020,9.184,75.510,0.0,0.0,14.286,0.0,0.0,893799.0,3017672.0,0.0,0.0,6853.0,6455.0
2.062,9.278,80.412,0.0,0.0,8.247,0.0,24576.0,736524.0,2485792.0,0.0,0.0,5901.0,6059.0
3.030,13.131,70.707,0.0,0.0,13.131,0.0,0.0,1047799.0,3549627.0,0.0,0.0,8089.0,7802.0
2.105,9.474,78.947,0.0,0.0,9.474,0.0,0.0,821563.0,2775259.0,0.0,0.0,6509.0,6489.0
2.020,11.111,77.778,0.0,0.0,9.091,0.0,0.0,785451.0,2640836.0,0.0,0.0,6242.0,6298.0
1.064,9.574,79.787,0.0,0.0,9.574,0.0,0.0,853083.0,2889105.0,0.0,0.0,6431.0,6070.0
2.020,11.111,79.798,0.0,0.0,7.071,0.0,12288.0,685987.0,2313780.0,0.0,0.0,5301.0,5114.0
2.041,15.306,70.408,0.0,0.0,12.245,0.0,0.0,1092989.0,3690127.0,0.0,0.0,8710.0,8843.0
1.031,14.433,75.258,0.0,0.0,9.278,0.0,0.0,923824.0,3124801.0,0.0,0.0,7282.0,7344.0
1.961,11.765,74.510,0.0,0.0,11.765,0.0,0.0,836233.0,2822570.0,0.0,0.0,6555.0,6428.0
3.030,11.111,75.758,0.0,0.0,10.101,0.0,0.0,830229.0,2804392.0,0.0,0.0,6553.0,6504.0
2.062,11.340,75.258,0.0,0.0,11.340,0.0,40960.0,902076.0,3047827.0,0.0,0.0,7030.0,7101.0
2.941,14.706,70.588,0.0,0.0,11.765,0.0,0.0,983315.0,3314082.0,0.0,0.0,7860.0,8052.0
3.030,14.141,73.737,0.0,0.0,9.091,0.0,0.0,946226.0,3190292.0,0.0,0.0,7377.0,7087.0
1.0,9.0,77.0,0.0,0.0,13.0,0.0,0.0,774736.0,2614399.0,0.0,0.0,6310.0,6361.0
3.774,15.094,70.755,0.0,0.0,10.377,0.0,0.0,860318.0,2900483.0,0.0,0.0,6569.0,6169.0
0.980,9.804,79.412,0.0,0.0,9.804,0.0,12288.0,652475.0,2202119.0,0.0,0.0,5082.0,4998.0
2.041,8.163,77.551,0.0,0.0,12.245,0.0,0.0,863487.0,2910855.0,0.0,0.0,6671.0,6501.0
1.0,11.0,78.0,0.0,0.0,10.0,0.0,0.0,768199.0,2603818.0,0.0,0.0,6064.0,5928.0
2.083,11.458,75.0,0.0,0.0,11.458,0.0,0.0,1022988.0,3436791.0,0.0,0.0,6158.0,2318.0
1.980,11.881,74.257,0.0,0.0,11.881,0.0,0.0,957076.0,3222732.0,0.0,0.0,5720.0,2488.0
2.041,14.286,77.551,0.0,0.0,6.122,0.0,12288.0,900087.0,3032780.0,0.0,0.0,5324.0,2112.0
0.980,3.922,92.157,0.0,0.0,2.941,0.0,0.0,239933.0,813299.0,0.0,0.0,1455.0,611.0
2.020,9.091,80.808,0.0,0.0,8.081,0.0,0.0,735833.0,2484886.0,0.0,0.0,4416.0,1807.0
1.010,8.081,81.818,0.0,0.0,9.091,0.0,0.0,610327.0,2044108.0,0.0,0.0,5134.0,5789.0
2.0,10.0,77.0,0.0,0.0,11.0,0.0,0.0,769504.0,2599044.0,0.0,0.0,6140.0,6479.0
2.020,7.071,81.818,0.0,0.0,9.091,0.0,12288.0,658607.0,2221366.0,0.0,0.0,5026.0,4741.0
1.980,13.861,74.257,0.0,0.0,9.901,0.0,0.0,870413.0,2944564.0,0.0,0.0,6786.0,6899.0
2.020,13.131,73.737,0.0,0.0,11.111,0.0,8192.0,940697.0,3156161.0,0.0,0.0,7343.0,7306.0
3.846,10.577,74.038,0.0,0.0,11.538,0.0,0.0,803698.0,2712558.0,0.0,0.0,6320.0,6263.0
1.020,14.286,77.551,0.0,0.0,7.143,0.0,0.0,812039.0,2740042.0,0.0,0.0,6351.0,6145.0
1.020,9.184,79.592,0.0,0.0,10.204,0.0,24576.0,787167.0,2655326.0,0.0,0.0,6252.0,6396.0
2.041,9.184,79.592,0.0,0.0,9.184,0.0,0.0,749260.0,2527282.0,0.0,0.0,5981.0,6159.0
3.030,16.162,70.707,0.0,0.0,10.101,0.0,32768.0,1014459.0,3404636.0,0.0,0.0,8226.0,8656.0
3.0,14.0,68.0,0.0,0.0,15.0,0.0,0.0,1084062.0,3672461.0,0.0,0.0,8502.0,8731.0
1.010,12.121,78.788,0.0,0.0,8.081,0.0,0.0,758706.0,2561973.0,0.0,0.0,5937.0,6075.0
2.857,17.143,65.714,0.0,0.0,14.286,0.0,12288.0,1043779.0,3518919.0,0.0,0.0,8271.0,8503.0
2.041,9.184,77.551,0.0,0.0,11.224,0.0,0.0,790000.0,2668575.0,0.0,0.0,6326.0,6486.0
1.0,10.0,79.0,0.0,0.0,10.0,0.0,0.0,703770.0,2390012.0,0.0,0.0,5435.0,5499.0
1.980,12.871,74.257,0.0,0.0,10.891,0.0,0.0,870055.0,2926454.0,0.0,0.0,7021.0,7442.0
4.040,6.061,74.747,0.0,0.0,15.152,0.0,0.0,860137.0,2900251.0,0.0,0.0,6715.0,6812.0
3.158,9.474,80.0,0.0,0.0,7.368,0.0,12288.0,807951.0,2726208.0,0.0,0.0,6380.0,6489.0
1.0,11.0,76.0,0.0,0.0,12.0,0.0,0.0,830983.0,2805248.0,0.0,0.0,6726.0,7144.0
2.857,11.429,72.381,0.0,0.0,13.333,0.0,8192.0,808767.0,2727993.0,0.0,0.0,6265.0,6209.0
1.961,13.725,73.529,0.0,0.0,10.784,0.0,0.0,848802.0,2859691.0,0.0,0.0,6598.0,6355.0
2.062,14.433,75.258,0.0,0.0,8.247,0.0,0.0,925555.0,3123165.0,0.0,0.0,7232.0,7037.0
2.970,9.901,73.267,0.0,0.0,13.861,0.0,12288.0,882132.0,2979260.0,0.0,0.0,6870.0,6717.0
1.042,9.375,78.125,0.0,0.0,11.458,0.0,0.0,834070.0,2817019.0,0.0,0.0,6667.0,6945.0
3.030,10.101,71.717,0.0,0.0,15.152,0.0,0.0,977628.0,3295321.0,0.0,0.0,7665.0,7746.0
0.980,8.824,82.353,0.0,0.0,7.843,0.0,0.0,557215.0,1864990.0,0.0,0.0,4302.0,4012.0
1.020,4.082,89.796,0.0,0.0,5.102,0.0,0.0,407012.0,1399726.0,0.0,0.0,3187.0,3162.0
