"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -C total --output c8.csv",,,,"Date:","21 May 2018 22:17:33 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
1.923,15.385,62.500,0.0,0.0,20.192,0.0,0.0,1066517.0,3587973.0,0.0,0.0,8650.0,10352.0
2.941,16.667,65.686,0.0,0.0,14.706,0.0,0.0,1049495.0,3529995.0,0.0,0.0,8609.0,10366.0
3.0,15.0,68.0,0.0,0.0,14.0,0.0,0.0,1009207.0,3394044.0,0.0,0.0,8358.0,10014.0
2.041,15.306,69.388,0.0,0.0,13.265,0.0,16384.0,984551.0,3311280.0,0.0,0.0,8193.0,9898.0
2.970,13.861,66.337,0.0,0.0,16.832,0.0,0.0,1005110.0,3377126.0,0.0,0.0,8257.0,10020.0
0.0,11.828,72.043,0.0,0.0,16.129,0.0,0.0,1021868.0,3435778.0,0.0,0.0,8485.0,10219.0
1.031,16.495,70.103,0.0,0.0,12.371,0.0,0.0,875634.0,2944993.0,0.0,0.0,7158.0,8648.0
2.941,13.725,68.627,0.0,0.0,14.706,0.0,0.0,887407.0,2985188.0,0.0,0.0,7370.0,8778.0
4.082,11.224,75.510,0.0,0.0,9.184,0.0,12288.0,808449.0,2720152.0,0.0,0.0,6687.0,7955.0
1.053,15.789,72.632,0.0,0.0,10.526,0.0,0.0,977879.0,3287724.0,0.0,0.0,8239.0,9927.0
3.0,15.0,69.0,0.0,0.0,13.0,0.0,0.0,1027887.0,3458982.0,0.0,0.0,8622.0,10299.0
3.0,14.0,69.0,0.0,0.0,14.0,0.0,0.0,1025979.0,3449376.0,0.0,0.0,8662.0,10258.0
1.031,17.526,65.979,0.0,0.0,15.464,0.0,0.0,1029148.0,3462420.0,0.0,0.0,8380.0,9988.0
1.961,17.647,63.725,0.0,0.0,16.667,0.0,12288.0,1098096.0,3693268.0,0.0,0.0,9051.0,10732.0
0.0,14.286,67.347,0.0,0.0,18.367,0.0,0.0,1092001.0,3673857.0,0.0,0.0,9002.0,10855.0
2.0,16.0,67.0,0.0,0.0,15.0,0.0,0.0,1075719.0,3616469.0,0.0,0.0,8893.0,10713.0
2.941,16.667,62.745,0.0,0.0,17.647,0.0,0.0,1069954.0,3599800.0,0.0,0.0,8651.0,10447.0
4.673,15.888,63.551,0.0,0.0,15.888,0.0,0.0,1038315.0,3492233.0,0.0,0.0,8493.0,10250.0
1.980,16.832,64.356,0.0,0.0,16.832,0.0,12288.0,1087734.0,3660831.0,0.0,0.0,8878.0,10651.0
2.020,16.162,66.667,0.0,0.0,15.152,0.0,0.0,1083722.0,3645070.0,0.0,0.0,8948.0,10793.0
4.082,14.286,68.367,0.0,0.0,13.265,0.0,0.0,1058826.0,3560593.0,0.0,0.0,8797.0,10632.0
4.0,19.0,67.0,0.0,0.0,10.0,0.0,0.0,1067485.0,3588563.0,0.0,0.0,8781.0,10532.0
3.774,19.811,60.377,0.0,0.0,16.038,0.0,0.0,1069895.0,3598561.0,0.0,0.0,8654.0,10483.0
4.040,19.192,66.667,0.0,0.0,10.101,0.0,12288.0,1064790.0,3578859.0,0.0,0.0,8863.0,10666.0
0.980,17.647,64.706,0.0,0.0,16.667,0.0,0.0,1063583.0,3579106.0,0.0,0.0,8719.0,10497.0
2.857,18.095,62.857,0.0,0.0,16.190,0.0,8192.0,1053507.0,3542136.0,0.0,0.0,8628.0,10283.0
2.105,15.789,65.263,0.0,0.0,16.842,0.0,0.0,1058547.0,3562122.0,0.0,0.0,8642.0,10222.0
4.630,17.593,62.037,0.0,0.0,15.741,0.0,0.0,1053264.0,3540245.0,0.0,0.0,8690.0,10477.0
0.990,17.822,64.356,0.0,0.0,16.832,0.0,24576.0,1050367.0,3532020.0,0.0,0.0,8578.0,10194.0
3.061,15.306,69.388,0.0,0.0,12.245,0.0,0.0,1034703.0,3486148.0,0.0,0.0,8666.0,10458.0
4.167,13.542,69.792,0.0,0.0,12.500,0.0,0.0,1033491.0,3474126.0,0.0,0.0,8433.0,10154.0
2.941,17.647,65.686,0.0,0.0,13.725,0.0,0.0,1042360.0,3506974.0,0.0,0.0,8480.0,10299.0
2.0,18.0,66.0,0.0,0.0,14.0,0.0,0.0,1060768.0,3565107.0,0.0,0.0,8750.0,10625.0
1.980,14.851,67.327,0.0,0.0,15.842,0.0,12288.0,1017016.0,3422677.0,0.0,0.0,8517.0,10254.0
0.990,17.822,65.347,0.0,0.0,15.842,0.0,0.0,1010993.0,3401316.0,0.0,0.0,8286.0,10024.0
2.062,17.526,67.010,0.0,0.0,13.402,0.0,16384.0,1052819.0,3539973.0,0.0,0.0,8737.0,10453.0
2.0,18.0,65.0,0.0,0.0,15.0,0.0,0.0,1054970.0,3550089.0,0.0,0.0,8609.0,10409.0
2.885,14.423,65.385,0.0,0.0,17.308,0.0,0.0,1032251.0,3471673.0,0.0,0.0,8577.0,10289.0
1.0,15.0,66.0,0.0,0.0,18.0,0.0,12288.0,1028252.0,3459774.0,0.0,0.0,8393.0,10100.0
1.923,17.308,65.385,0.0,0.0,15.385,0.0,0.0,1029420.0,3464139.0,0.0,0.0,8638.0,10371.0
2.941,15.686,67.647,0.0,0.0,13.725,0.0,0.0,982620.0,3301828.0,0.0,0.0,8253.0,10005.0
0.990,17.822,66.337,0.0,0.0,14.851,0.0,0.0,1042261.0,3508561.0,0.0,0.0,8663.0,10593.0
2.062,13.402,68.041,0.0,0.0,16.495,0.0,0.0,1031052.0,3467709.0,0.0,0.0,8483.0,10281.0
2.041,17.347,68.367,0.0,0.0,12.245,0.0,12288.0,1027887.0,3457563.0,0.0,0.0,8576.0,10466.0
3.061,15.306,68.367,0.0,0.0,13.265,0.0,0.0,1013678.0,3409263.0,0.0,0.0,8456.0,10214.0
2.062,15.464,70.103,0.0,0.0,12.371,0.0,0.0,1014269.0,3411906.0,0.0,0.0,8338.0,10066.0
2.020,17.172,68.687,0.0,0.0,12.121,0.0,0.0,999436.0,3361535.0,0.0,0.0,8272.0,10027.0
1.0,13.0,70.0,0.0,0.0,16.0,0.0,0.0,976818.0,3286439.0,0.0,0.0,8106.0,9825.0
2.913,13.592,67.961,0.0,0.0,15.534,0.0,12288.0,966567.0,3251593.0,0.0,0.0,8115.0,9836.0
1.980,15.842,68.317,0.0,0.0,13.861,0.0,0.0,969326.0,3260016.0,0.0,0.0,8100.0,9898.0
2.857,13.333,65.714,0.0,0.0,18.095,0.0,0.0,971916.0,3268511.0,0.0,0.0,8257.0,10092.0
3.0,13.0,67.0,0.0,0.0,17.0,0.0,0.0,962722.0,3239394.0,0.0,0.0,8054.0,9694.0
5.825,12.621,66.990,0.0,0.0,14.563,0.0,0.0,948575.0,3190744.0,0.0,0.0,7997.0,9647.0
1.053,15.789,71.579,0.0,0.0,11.579,0.0,12288.0,1022542.0,3438930.0,0.0,0.0,8498.0,10275.0
3.810,12.381,64.762,0.0,0.0,19.048,0.0,0.0,1006930.0,3387110.0,0.0,0.0,8402.0,10212.0
4.082,12.245,68.367,0.0,0.0,15.306,0.0,0.0,1002510.0,3371969.0,0.0,0.0,8187.0,9920.0
2.941,13.725,66.667,0.0,0.0,16.667,0.0,0.0,958935.0,3225264.0,0.0,0.0,7950.0,9642.0
1.942,14.563,66.990,0.0,0.0,16.505,0.0,0.0,976043.0,3281010.0,0.0,0.0,8083.0,9689.0
3.960,15.842,67.327,0.0,0.0,12.871,0.0,12288.0,933650.0,3142033.0,0.0,0.0,7599.0,9192.0
3.960,13.861,69.307,0.0,0.0,12.871,0.0,0.0,935740.0,3146768.0,0.0,0.0,7843.0,9618.0
2.174,14.130,72.826,0.0,0.0,10.870,0.0,8192.0,961251.0,3233859.0,0.0,0.0,7965.0,9616.0
2.020,15.152,65.657,0.0,0.0,17.172,0.0,0.0,1008263.0,3392007.0,0.0,0.0,8243.0,9878.0
3.093,16.495,70.103,0.0,0.0,10.309,0.0,0.0,1013245.0,3406349.0,0.0,0.0,8467.0,10216.0
3.093,13.402,70.103,0.0,0.0,13.402,0.0,24576.0,981180.0,3300900.0,0.0,0.0,8134.0,9975.0
1.031,16.495,69.072,0.0,0.0,13.402,0.0,0.0,995280.0,3344713.0,0.0,0.0,8204.0,9992.0
2.062,10.309,70.103,0.0,0.0,17.526,0.0,0.0,948495.0,3189287.0,0.0,0.0,7868.0,9415.0
2.778,17.593,63.889,0.0,0.0,15.741,0.0,0.0,960723.0,3229226.0,0.0,0.0,7999.0,9624.0
3.030,17.172,66.667,0.0,0.0,13.131,0.0,0.0,1082604.0,3641536.0,0.0,0.0,8817.0,10686.0
3.030,14.141,66.667,0.0,0.0,16.162,0.0,12288.0,1081379.0,3636753.0,0.0,0.0,8890.0,10596.0
3.125,14.583,68.750,0.0,0.0,13.542,0.0,0.0,1084262.0,3647932.0,0.0,0.0,8958.0,10810.0
3.846,17.308,61.538,0.0,0.0,17.308,0.0,0.0,1079057.0,3628086.0,0.0,0.0,8790.0,10480.0
2.885,19.231,63.462,0.0,0.0,14.423,0.0,0.0,1053577.0,3545138.0,0.0,0.0,8742.0,10563.0
3.883,16.505,62.136,0.0,0.0,17.476,0.0,0.0,1053507.0,3542136.0,0.0,0.0,8508.0,10190.0
2.970,17.822,64.356,0.0,0.0,14.851,0.0,12288.0,1066278.0,3589354.0,0.0,0.0,8713.0,10472.0
2.970,16.832,64.356,0.0,0.0,15.842,0.0,0.0,1070504.0,3599269.0,0.0,0.0,8756.0,10472.0
3.061,14.286,68.367,0.0,0.0,14.286,0.0,0.0,1035486.0,3483320.0,0.0,0.0,8668.0,10491.0
2.020,14.141,68.687,0.0,0.0,15.152,0.0,0.0,1024475.0,3446809.0,0.0,0.0,8498.0,10361.0
1.0,18.0,65.0,0.0,0.0,16.0,0.0,0.0,1003561.0,3375607.0,0.0,0.0,8263.0,9838.0
2.830,17.925,62.264,0.0,0.0,16.981,0.0,12288.0,1064679.0,3582351.0,0.0,0.0,8663.0,10450.0
2.062,15.464,68.041,0.0,0.0,14.433,0.0,0.0,1053042.0,3541778.0,0.0,0.0,8698.0,10454.0
3.0,14.0,66.0,0.0,0.0,17.0,0.0,0.0,1043316.0,3509043.0,0.0,0.0,8538.0,10194.0
2.083,12.500,70.833,0.0,0.0,14.583,0.0,0.0,1029072.0,3461403.0,0.0,0.0,8436.0,10076.0
1.980,17.822,66.337,0.0,0.0,13.861,0.0,0.0,1022637.0,3441586.0,0.0,0.0,8482.0,10185.0
3.030,16.162,65.657,0.0,0.0,15.152,0.0,12288.0,1044101.0,3510986.0,0.0,0.0,8446.0,10268.0
3.093,12.371,68.041,0.0,0.0,16.495,0.0,0.0,1033041.0,3473350.0,0.0,0.0,8454.0,10158.0
4.854,14.563,63.107,0.0,0.0,17.476,0.0,0.0,1008503.0,3391280.0,0.0,0.0,8183.0,9845.0
5.825,15.534,65.049,0.0,0.0,13.592,0.0,0.0,1013851.0,3411394.0,0.0,0.0,8352.0,10097.0
0.971,15.534,66.019,0.0,0.0,17.476,0.0,0.0,976828.0,3284366.0,0.0,0.0,8220.0,9895.0
2.913,17.476,63.107,0.0,0.0,16.505,0.0,12288.0,1040695.0,3500304.0,0.0,0.0,8524.0,10211.0
1.020,11.224,68.367,0.0,0.0,19.388,0.0,0.0,1027625.0,3454481.0,0.0,0.0,8515.0,10241.0
4.0,13.0,68.0,0.0,0.0,15.0,0.0,0.0,1026074.0,3452032.0,0.0,0.0,8493.0,10147.0
3.0,15.0,63.0,0.0,0.0,19.0,0.0,4096.0,1049559.0,3529971.0,0.0,0.0,8615.0,10256.0
2.020,12.121,66.667,0.0,0.0,19.192,0.0,0.0,1031769.0,3471081.0,0.0,0.0,8598.0,10361.0
2.752,16.514,62.385,0.0,0.0,18.349,0.0,12288.0,1008160.0,3390996.0,0.0,0.0,8403.0,10043.0
0.0,20.619,69.072,0.0,0.0,10.309,0.0,0.0,1009862.0,3397502.0,0.0,0.0,8397.0,10157.0
3.922,14.706,64.706,0.0,0.0,16.667,0.0,0.0,1020195.0,3430609.0,0.0,0.0,8435.0,10095.0
3.810,16.190,63.810,0.0,0.0,16.190,0.0,8192.0,1024887.0,3448668.0,0.0,0.0,8556.0,10324.0
2.941,13.725,64.706,0.0,0.0,18.627,0.0,0.0,1018384.0,3425134.0,0.0,0.0,8379.0,10019.0
2.0,14.0,69.0,0.0,0.0,15.0,0.0,12288.0,967177.0,3253560.0,0.0,0.0,8041.0,9697.0
1.980,15.842,67.327,0.0,0.0,14.851,0.0,0.0,941087.0,3165469.0,0.0,0.0,7724.0,9143.0
2.970,15.842,64.356,0.0,0.0,16.832,0.0,0.0,1068833.0,3596502.0,0.0,0.0,8928.0,10699.0
2.041,16.327,64.286,0.0,0.0,17.347,0.0,0.0,1033102.0,3470888.0,0.0,0.0,8404.0,9937.0
1.923,17.308,65.385,0.0,0.0,15.385,0.0,0.0,1045698.0,3519279.0,0.0,0.0,8673.0,10424.0
2.105,10.526,69.474,0.0,0.0,17.895,0.0,12288.0,1038247.0,3492149.0,0.0,0.0,8604.0,10404.0
2.062,11.340,70.103,0.0,0.0,16.495,0.0,0.0,1035140.0,3482908.0,0.0,0.0,8747.0,10480.0
2.970,16.832,66.337,0.0,0.0,13.861,0.0,0.0,1048059.0,3523241.0,0.0,0.0,8676.0,10513.0
3.0,15.0,67.0,0.0,0.0,15.0,0.0,0.0,993955.0,3343875.0,0.0,0.0,8121.0,9863.0
4.0,15.0,68.0,0.0,0.0,13.0,0.0,0.0,1006132.0,3382489.0,0.0,0.0,8194.0,9882.0
3.061,14.286,68.367,0.0,0.0,14.286,0.0,12288.0,1098544.0,3694619.0,0.0,0.0,9166.0,11137.0
4.167,19.792,66.667,0.0,0.0,9.375,0.0,0.0,1070852.0,3600596.0,0.0,0.0,8746.0,10498.0
1.042,15.625,67.708,0.0,0.0,15.625,0.0,0.0,1094111.0,3680799.0,0.0,0.0,8944.0,10753.0
2.041,15.306,66.327,0.0,0.0,16.327,0.0,0.0,1104139.0,3712537.0,0.0,0.0,8943.0,10749.0
1.923,18.269,62.500,0.0,0.0,17.308,0.0,0.0,1086446.0,3655014.0,0.0,0.0,8923.0,10632.0
2.941,15.686,63.725,0.0,0.0,17.647,0.0,12288.0,1038243.0,3492013.0,0.0,0.0,8485.0,10163.0
2.885,17.308,64.423,0.0,0.0,15.385,0.0,0.0,1008463.0,3392409.0,0.0,0.0,8499.0,10154.0
3.0,14.0,67.0,0.0,0.0,16.0,0.0,0.0,1025979.0,3450757.0,0.0,0.0,8502.0,10296.0
4.0,14.0,68.0,0.0,0.0,14.0,0.0,0.0,993259.0,3342144.0,0.0,0.0,8238.0,9894.0
1.980,19.802,62.376,0.0,0.0,15.842,0.0,0.0,1008854.0,3390960.0,0.0,0.0,8192.0,9751.0
1.0,13.0,68.0,0.0,0.0,18.0,0.0,12288.0,1013950.0,3411964.0,0.0,0.0,8450.0,10157.0
4.0,15.0,67.0,0.0,0.0,14.0,0.0,0.0,1005486.0,3380922.0,0.0,0.0,8192.0,9804.0
3.922,13.725,65.686,0.0,0.0,16.667,0.0,0.0,1002230.0,3371173.0,0.0,0.0,8353.0,10006.0
1.961,14.706,68.627,0.0,0.0,14.706,0.0,0.0,902401.0,3031961.0,0.0,0.0,7530.0,9064.0
3.0,17.0,70.0,0.0,0.0,10.0,0.0,0.0,896939.0,3017405.0,0.0,0.0,7521.0,9058.0
3.158,10.526,73.684,0.0,0.0,12.632,0.0,12288.0,887156.0,2984604.0,0.0,0.0,7542.0,9156.0
1.980,11.881,72.277,0.0,0.0,13.861,0.0,0.0,870196.0,2925881.0,0.0,0.0,7428.0,9054.0
1.942,13.592,68.932,0.0,0.0,15.534,0.0,0.0,857617.0,2882973.0,0.0,0.0,7061.0,8478.0
0.0,15.152,66.667,0.0,0.0,18.182,0.0,8192.0,1020529.0,3432898.0,0.0,0.0,8411.0,10125.0
3.960,13.861,67.327,0.0,0.0,14.851,0.0,0.0,944899.0,3178851.0,0.0,0.0,7719.0,9287.0
3.922,15.686,65.686,0.0,0.0,14.706,0.0,24576.0,987561.0,3320399.0,0.0,0.0,8231.0,9948.0
1.942,9.709,67.961,0.0,0.0,20.388,0.0,0.0,881647.0,2964614.0,0.0,0.0,7356.0,8743.0
3.960,14.851,66.337,0.0,0.0,14.851,0.0,0.0,1020616.0,3433487.0,0.0,0.0,8527.0,10261.0
2.062,14.433,64.948,0.0,0.0,18.557,0.0,0.0,1050676.0,3534684.0,0.0,0.0,8606.0,10252.0
2.020,14.141,67.677,0.0,0.0,16.162,0.0,0.0,1008621.0,3387712.0,0.0,0.0,8313.0,10021.0
3.810,17.143,62.857,0.0,0.0,16.190,0.0,12288.0,998123.0,3354779.0,0.0,0.0,8148.0,9707.0
3.883,16.505,66.019,0.0,0.0,13.592,0.0,0.0,953075.0,3206355.0,0.0,0.0,7858.0,9428.0
1.042,16.667,69.792,0.0,0.0,12.500,0.0,0.0,995836.0,3351919.0,0.0,0.0,8139.0,9767.0
3.061,12.245,70.408,0.0,0.0,14.286,0.0,0.0,965930.0,3249116.0,0.0,0.0,8002.0,9630.0
1.905,19.048,66.667,0.0,0.0,12.381,0.0,0.0,958222.0,3221457.0,0.0,0.0,8009.0,9619.0
0.0,19.417,64.078,0.0,0.0,16.505,0.0,12288.0,1010427.0,3399501.0,0.0,0.0,8287.0,9950.0
3.922,16.667,66.667,0.0,0.0,12.745,0.0,0.0,981118.0,3299499.0,0.0,0.0,8201.0,9813.0
3.738,16.822,65.421,0.0,0.0,14.019,0.0,0.0,945443.0,3177536.0,0.0,0.0,7918.0,9560.0
1.923,19.231,66.346,0.0,0.0,12.500,0.0,0.0,918914.0,3091434.0,0.0,0.0,7649.0,9186.0
0.0,16.327,69.388,0.0,0.0,14.286,0.0,0.0,1016645.0,3421164.0,0.0,0.0,8453.0,10141.0
3.093,17.526,69.072,0.0,0.0,10.309,0.0,12288.0,1023780.0,3442992.0,0.0,0.0,8515.0,10375.0
0.0,13.978,75.269,0.0,0.0,10.753,0.0,0.0,951482.0,3201876.0,0.0,0.0,7924.0,9633.0
2.778,15.741,64.815,0.0,0.0,16.667,0.0,0.0,960448.0,3222630.0,0.0,0.0,8049.0,9719.0
2.970,16.832,63.366,0.0,0.0,16.832,0.0,0.0,1018186.0,3431148.0,0.0,0.0,8398.0,10003.0
2.830,18.868,64.151,0.0,0.0,14.151,0.0,0.0,1024555.0,3446080.0,0.0,0.0,8500.0,10279.0
2.041,17.347,65.306,0.0,0.0,15.306,0.0,12288.0,1022339.0,3438488.0,0.0,0.0,8318.0,9837.0
2.0,15.0,69.0,0.0,0.0,14.0,0.0,0.0,970428.0,3260234.0,0.0,0.0,8096.0,9736.0
3.030,14.141,70.707,0.0,0.0,12.121,0.0,0.0,930459.0,3129792.0,0.0,0.0,7778.0,9352.0
1.961,15.686,65.686,0.0,0.0,16.667,0.0,0.0,956858.0,3215672.0,0.0,0.0,8049.0,9627.0
1.980,13.861,67.327,0.0,0.0,16.832,0.0,0.0,950281.0,3197760.0,0.0,0.0,7953.0,9589.0
2.804,16.822,63.551,0.0,0.0,16.822,0.0,12288.0,1004216.0,3377060.0,0.0,0.0,8499.0,10196.0
1.020,16.327,69.388,0.0,0.0,13.265,0.0,0.0,964762.0,3245892.0,0.0,0.0,8008.0,9671.0
2.913,17.476,66.019,0.0,0.0,13.592,0.0,0.0,942931.0,3170780.0,0.0,0.0,7908.0,9522.0
4.211,13.684,70.526,0.0,0.0,11.579,0.0,0.0,967297.0,3252888.0,0.0,0.0,8027.0,9711.0
1.961,17.647,66.667,0.0,0.0,13.725,0.0,8192.0,986164.0,3316961.0,0.0,0.0,8243.0,9951.0
2.105,12.632,73.684,0.0,0.0,11.579,0.0,20480.0,948676.0,3191778.0,0.0,0.0,7977.0,9647.0
2.062,13.402,70.103,0.0,0.0,14.433,0.0,0.0,965920.0,3246534.0,0.0,0.0,8104.0,9672.0
1.961,17.647,62.745,0.0,0.0,17.647,0.0,0.0,993510.0,3343603.0,0.0,0.0,8080.0,9575.0
4.0,15.0,67.0,0.0,0.0,14.0,0.0,0.0,991995.0,3334357.0,0.0,0.0,8224.0,9919.0
2.105,11.579,70.526,0.0,0.0,15.789,0.0,8192.0,994532.0,3347041.0,0.0,0.0,8173.0,9751.0
0.962,17.308,64.423,0.0,0.0,17.308,0.0,12288.0,980751.0,3294886.0,0.0,0.0,8025.0,9634.0
2.857,15.238,62.857,0.0,0.0,19.048,0.0,0.0,995488.0,3349032.0,0.0,0.0,8287.0,9933.0
2.941,17.647,65.686,0.0,0.0,13.725,0.0,0.0,999665.0,3361741.0,0.0,0.0,8240.0,9882.0
2.020,16.162,69.697,0.0,0.0,12.121,0.0,0.0,916654.0,3084100.0,0.0,0.0,7653.0,9238.0
2.941,15.686,67.647,0.0,0.0,13.725,0.0,0.0,983333.0,3305330.0,0.0,0.0,8156.0,9772.0
2.941,18.627,64.706,0.0,0.0,13.725,0.0,12288.0,1045360.0,3517222.0,0.0,0.0,8589.0,10365.0
2.041,16.327,70.408,0.0,0.0,11.224,0.0,0.0,950324.0,3194912.0,0.0,0.0,7903.0,9431.0
1.020,17.347,68.367,0.0,0.0,13.265,0.0,0.0,1013818.0,3409469.0,0.0,0.0,8405.0,10136.0
2.020,19.192,67.677,0.0,0.0,11.111,0.0,0.0,1049662.0,3530117.0,0.0,0.0,8771.0,10561.0
2.041,21.429,62.245,0.0,0.0,14.286,0.0,0.0,1041643.0,3503602.0,0.0,0.0,8393.0,9944.0
3.093,18.557,67.010,0.0,0.0,11.340,0.0,12288.0,1071093.0,3602307.0,0.0,0.0,8718.0,10425.0
3.030,13.131,67.677,0.0,0.0,16.162,0.0,0.0,1013373.0,3409197.0,0.0,0.0,8355.0,10023.0
3.093,14.433,69.072,0.0,0.0,13.402,0.0,0.0,1002306.0,3370044.0,0.0,0.0,8179.0,9760.0
3.158,12.632,69.474,0.0,0.0,14.737,0.0,0.0,943360.0,3172325.0,0.0,0.0,7597.0,8883.0
