"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c16.csv",,,,"Date:","30 May 2018 18:35:21 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
30-05 18:35:58,4.0,0.0,0.0,207396864.0,95842304.0,376750080.0,1417392128.0,0.0,0.0,0.0,0.0,9050.0,46187.0,54.455,32.673,0.0,0.0,0.0,12.871,3493761.0,1327131.0,0.0,0.0,1.810,2.490,2.390,
30-05 18:35:59,1.0,0.0,0.0,207314944.0,95842304.0,376750080.0,1417474048.0,0.0,0.0,0.0,0.0,9547.0,49026.0,53.0,34.0,0.0,0.0,0.0,13.0,3688139.0,1348353.0,0.0,0.0,1.810,2.490,2.390,
30-05 18:36:00,2.0,0.0,0.0,207101952.0,95842304.0,376750080.0,1417687040.0,0.0,0.0,0.0,0.0,9134.0,47971.0,55.446,30.693,0.0,0.0,0.0,13.861,3563251.0,1355625.0,0.0,0.0,1.810,2.490,2.390,
30-05 18:36:01,2.0,0.0,0.0,207101952.0,95842304.0,376750080.0,1417687040.0,0.0,0.0,0.0,0.0,9329.0,49209.0,48.485,35.354,0.0,0.0,0.0,16.162,3636216.0,1324213.0,0.0,0.0,1.810,2.490,2.390,
30-05 18:36:02,3.0,0.0,0.0,207163392.0,95846400.0,376750080.0,1417621504.0,0.0,0.0,0.0,12288.0,8092.0,44493.0,51.0,32.0,0.0,0.0,0.0,17.0,3256386.0,1166863.0,0.0,2.0,1.750,2.460,2.380,
30-05 18:36:03,1.0,0.0,0.0,207421440.0,95846400.0,376754176.0,1417359360.0,0.0,0.0,0.0,0.0,8615.0,46344.0,46.0,37.0,0.0,0.0,0.0,17.0,3404076.0,1029036.0,0.0,0.0,1.750,2.460,2.380,
30-05 18:36:04,4.0,0.0,0.0,207192064.0,95846400.0,376754176.0,1417588736.0,0.0,0.0,0.0,0.0,9307.0,48681.0,47.0,35.0,0.0,0.0,0.0,18.0,3602931.0,1501727.0,0.0,0.0,1.750,2.460,2.380,
30-05 18:36:05,4.0,0.0,0.0,207192064.0,95846400.0,376754176.0,1417588736.0,0.0,0.0,0.0,0.0,9439.0,49073.0,50.0,33.0,0.0,0.0,0.0,17.0,3649002.0,1286002.0,0.0,0.0,1.750,2.460,2.380,
30-05 18:36:06,5.0,0.0,0.0,206929920.0,95846400.0,376754176.0,1417850880.0,0.0,0.0,0.0,0.0,9159.0,47085.0,48.0,34.0,0.0,0.0,0.0,18.0,3482529.0,1296955.0,0.0,0.0,1.750,2.460,2.380,
30-05 18:36:07,4.0,0.0,0.0,207192064.0,95846400.0,376754176.0,1417588736.0,0.0,0.0,0.0,12288.0,9551.0,49171.0,51.0,36.0,0.0,0.0,0.0,13.0,3636473.0,1244729.0,0.0,2.0,1.930,2.490,2.390,
30-05 18:36:08,1.0,0.0,0.0,207192064.0,95846400.0,376754176.0,1417588736.0,0.0,0.0,0.0,0.0,9364.0,49299.0,51.515,30.303,0.0,0.0,0.0,18.182,3639474.0,1372336.0,0.0,0.0,1.930,2.490,2.390,
30-05 18:36:09,1.0,0.0,0.0,207368192.0,95846400.0,376754176.0,1417412608.0,0.0,0.0,0.0,0.0,8996.0,47335.0,49.505,34.653,0.0,0.0,0.0,15.842,3526218.0,1280740.0,0.0,0.0,1.930,2.490,2.390,
30-05 18:36:10,4.0,0.0,0.0,207302656.0,95846400.0,376754176.0,1417478144.0,0.0,0.0,0.0,16384.0,9590.0,49144.0,52.0,32.0,0.0,0.0,0.0,16.0,3696654.0,1362757.0,0.0,1.0,1.930,2.490,2.390,
30-05 18:36:11,1.0,0.0,0.0,207433728.0,95846400.0,376754176.0,1417347072.0,0.0,0.0,0.0,0.0,9526.0,48555.0,50.505,33.333,0.0,0.0,0.0,16.162,3666675.0,1385512.0,0.0,0.0,1.930,2.490,2.390,
30-05 18:36:12,3.0,0.0,0.0,207556608.0,95850496.0,376754176.0,1417220096.0,0.0,0.0,0.0,16384.0,9373.0,48412.0,51.485,34.653,0.0,0.0,0.0,13.861,3650159.0,1356647.0,0.0,2.0,2.010,2.500,2.390,
30-05 18:36:13,5.0,0.0,0.0,207409152.0,95850496.0,376754176.0,1417367552.0,0.0,0.0,0.0,0.0,9363.0,48620.0,52.0,30.0,0.0,0.0,0.0,18.0,3649689.0,1291873.0,0.0,0.0,2.010,2.500,2.390,
30-05 18:36:14,2.0,0.0,0.0,207589376.0,95850496.0,376754176.0,1417187328.0,0.0,0.0,0.0,0.0,9464.0,49832.0,56.566,27.273,0.0,0.0,0.0,16.162,3661717.0,1202305.0,0.0,0.0,2.010,2.500,2.390,
30-05 18:36:15,1.0,0.0,0.0,207589376.0,95850496.0,376754176.0,1417187328.0,0.0,0.0,0.0,0.0,9116.0,48544.0,51.0,29.0,0.0,0.0,0.0,20.0,3592194.0,1249678.0,0.0,0.0,2.010,2.500,2.390,
30-05 18:36:16,4.0,0.0,0.0,207589376.0,95850496.0,376754176.0,1417187328.0,0.0,0.0,0.0,0.0,9479.0,50071.0,50.495,35.644,0.0,0.0,0.0,13.861,3705708.0,1362512.0,0.0,0.0,2.010,2.500,2.390,
30-05 18:36:17,4.0,0.0,0.0,207421440.0,95854592.0,376754176.0,1417351168.0,0.0,0.0,0.0,12288.0,9400.0,48739.0,46.465,32.323,0.0,0.0,0.0,21.212,3609373.0,1436577.0,0.0,2.0,1.930,2.470,2.390,
30-05 18:36:18,4.0,0.0,0.0,207323136.0,95854592.0,376754176.0,1417449472.0,0.0,0.0,0.0,0.0,9620.0,49476.0,53.0,31.0,0.0,0.0,0.0,16.0,3677505.0,1334207.0,0.0,0.0,1.930,2.470,2.390,
30-05 18:36:19,5.0,0.0,0.0,207585280.0,95854592.0,376754176.0,1417187328.0,0.0,0.0,0.0,0.0,9357.0,49517.0,59.0,27.0,0.0,0.0,0.0,14.0,3658081.0,1162473.0,0.0,0.0,1.930,2.470,2.390,
30-05 18:36:20,4.0,0.0,0.0,207519744.0,95854592.0,376754176.0,1417252864.0,0.0,0.0,0.0,0.0,9045.0,47981.0,52.0,33.0,0.0,0.0,0.0,15.0,3541470.0,1330868.0,0.0,0.0,1.930,2.470,2.390,
30-05 18:36:21,4.0,0.0,0.0,207355904.0,95854592.0,376754176.0,1417416704.0,0.0,0.0,0.0,0.0,8984.0,47321.0,47.0,35.0,0.0,0.0,0.0,18.0,3489912.0,1358728.0,0.0,0.0,1.930,2.470,2.390,
30-05 18:36:22,4.0,0.0,0.0,207454208.0,95854592.0,376754176.0,1417318400.0,0.0,0.0,0.0,12288.0,9271.0,48076.0,46.0,36.0,0.0,0.0,0.0,18.0,3576525.0,1285695.0,0.0,2.0,2.100,2.500,2.390,
30-05 18:36:23,3.0,0.0,0.0,207454208.0,95854592.0,376754176.0,1417318400.0,0.0,0.0,0.0,0.0,9138.0,47722.0,51.0,34.0,0.0,0.0,0.0,15.0,3539700.0,1273822.0,0.0,0.0,2.100,2.500,2.390,
30-05 18:36:24,3.0,0.0,0.0,207519744.0,95854592.0,376754176.0,1417252864.0,0.0,0.0,0.0,0.0,9062.0,48051.0,56.436,29.703,0.0,0.0,0.0,13.861,3546507.0,1249177.0,0.0,0.0,2.100,2.500,2.390,
30-05 18:36:25,3.0,0.0,0.0,207384576.0,95854592.0,376758272.0,1417383936.0,0.0,0.0,0.0,0.0,8769.0,46490.0,53.535,29.293,0.0,0.0,0.0,17.172,3427983.0,1226385.0,0.0,0.0,2.100,2.500,2.390,
30-05 18:36:26,4.0,0.0,0.0,207351808.0,95854592.0,376758272.0,1417416704.0,0.0,0.0,0.0,0.0,9046.0,47425.0,51.485,33.663,0.0,0.0,0.0,14.851,3493530.0,1314320.0,0.0,0.0,2.100,2.500,2.390,
30-05 18:36:27,2.0,0.0,0.0,207319040.0,95854592.0,376758272.0,1417449472.0,0.0,0.0,0.0,12288.0,9064.0,47784.0,54.0,31.0,0.0,0.0,0.0,15.0,3539727.0,1274395.0,0.0,2.0,2.090,2.490,2.390,
30-05 18:36:28,4.0,0.0,0.0,207319040.0,95854592.0,376758272.0,1417449472.0,0.0,0.0,0.0,0.0,9282.0,48260.0,46.465,34.343,0.0,0.0,0.0,19.192,3580986.0,1293624.0,0.0,0.0,2.090,2.490,2.390,
30-05 18:36:29,1.0,0.0,0.0,207417344.0,95854592.0,376758272.0,1417351168.0,0.0,0.0,0.0,0.0,9673.0,49180.0,46.535,38.614,0.0,0.0,0.0,14.851,3664356.0,1330830.0,0.0,0.0,2.090,2.490,2.390,
30-05 18:36:30,4.0,0.0,0.0,207351808.0,95854592.0,376758272.0,1417416704.0,0.0,0.0,0.0,16384.0,9760.0,49952.0,43.0,35.0,0.0,0.0,0.0,22.0,3726018.0,1334724.0,0.0,2.0,2.090,2.490,2.390,
30-05 18:36:31,5.0,0.0,0.0,207515648.0,95854592.0,376758272.0,1417252864.0,0.0,0.0,0.0,0.0,9643.0,50266.0,50.505,33.333,0.0,0.0,0.0,16.162,3721128.0,1218922.0,0.0,0.0,2.090,2.490,2.390,
30-05 18:36:32,3.0,0.0,0.0,207286272.0,95854592.0,376758272.0,1417482240.0,0.0,0.0,0.0,24576.0,9748.0,50726.0,50.495,34.653,0.0,0.0,0.0,14.851,3769104.0,1466273.0,0.0,3.0,2.240,2.520,2.400,
30-05 18:36:33,1.0,0.0,0.0,207532032.0,95854592.0,376758272.0,1417236480.0,0.0,0.0,0.0,0.0,9637.0,49576.0,48.485,34.343,0.0,0.0,0.0,17.172,3731967.0,1369811.0,0.0,0.0,2.240,2.520,2.400,
30-05 18:36:34,1.0,0.0,0.0,207564800.0,95854592.0,376758272.0,1417203712.0,0.0,0.0,0.0,0.0,9718.0,49505.0,48.515,30.693,0.0,0.0,0.0,20.792,3736372.0,1390238.0,0.0,0.0,2.240,2.520,2.400,
30-05 18:36:35,5.0,0.0,0.0,207466496.0,95854592.0,376758272.0,1417302016.0,0.0,0.0,0.0,0.0,9792.0,49526.0,45.0,35.0,0.0,0.0,0.0,20.0,3754164.0,1403842.0,0.0,0.0,2.240,2.520,2.400,
30-05 18:36:36,2.0,0.0,0.0,207597568.0,95854592.0,376758272.0,1417170944.0,0.0,0.0,0.0,0.0,9491.0,48320.0,57.576,30.303,0.0,0.0,0.0,12.121,3665901.0,1383093.0,0.0,0.0,2.240,2.520,2.400,
30-05 18:36:37,4.0,0.0,0.0,207511552.0,95858688.0,376758272.0,1417252864.0,0.0,0.0,0.0,12288.0,9695.0,49179.0,51.485,31.683,0.0,0.0,0.0,16.832,3736836.0,1405642.0,0.0,2.0,2.460,2.560,2.410,
30-05 18:36:38,1.0,0.0,0.0,207527936.0,95858688.0,376758272.0,1417236480.0,0.0,0.0,0.0,0.0,9584.0,48739.0,50.0,32.0,0.0,0.0,0.0,18.0,3706599.0,1400571.0,0.0,0.0,2.460,2.560,2.410,
30-05 18:36:39,5.0,0.0,0.0,207462400.0,95858688.0,376758272.0,1417302016.0,0.0,0.0,0.0,0.0,8758.0,45100.0,47.0,35.0,0.0,0.0,0.0,18.0,3403842.0,1294286.0,0.0,0.0,2.460,2.560,2.410,
30-05 18:36:40,2.0,0.0,0.0,207364096.0,95858688.0,376758272.0,1417400320.0,0.0,0.0,0.0,16384.0,9122.0,46049.0,45.0,33.0,0.0,0.0,0.0,22.0,3458593.0,1308293.0,0.0,1.0,2.460,2.560,2.410,
30-05 18:36:41,4.0,0.0,0.0,207429632.0,95858688.0,376758272.0,1417334784.0,0.0,0.0,0.0,0.0,9358.0,47499.0,53.0,34.0,0.0,0.0,0.0,13.0,3546597.0,1254147.0,0.0,0.0,2.460,2.560,2.410,
30-05 18:36:42,4.0,0.0,0.0,207380480.0,95858688.0,376758272.0,1417383936.0,0.0,0.0,0.0,16384.0,8958.0,46737.0,46.0,34.0,0.0,0.0,0.0,20.0,3463026.0,1322396.0,0.0,2.0,2.430,2.550,2.410,
30-05 18:36:43,1.0,0.0,0.0,207478784.0,95858688.0,376758272.0,1417285632.0,0.0,0.0,0.0,0.0,9044.0,47352.0,45.0,38.0,0.0,0.0,0.0,17.0,3517890.0,1290400.0,0.0,0.0,2.430,2.550,2.410,
30-05 18:36:44,2.0,0.0,0.0,207347712.0,95858688.0,376758272.0,1417416704.0,0.0,0.0,0.0,0.0,8824.0,46391.0,47.0,38.0,0.0,0.0,0.0,15.0,3457593.0,1254553.0,0.0,0.0,2.430,2.550,2.410,
30-05 18:36:45,4.0,0.0,0.0,207429632.0,95858688.0,376758272.0,1417334784.0,0.0,0.0,0.0,0.0,9004.0,46644.0,49.0,33.0,0.0,0.0,0.0,18.0,3471441.0,1286099.0,0.0,0.0,2.430,2.550,2.410,
30-05 18:36:46,5.0,0.0,0.0,207511552.0,95858688.0,376758272.0,1417252864.0,0.0,0.0,0.0,0.0,9036.0,47053.0,47.475,35.354,0.0,0.0,0.0,17.172,3531243.0,1301595.0,0.0,0.0,2.430,2.550,2.410,
30-05 18:36:47,5.0,0.0,0.0,207441920.0,95862784.0,376758272.0,1417318400.0,0.0,0.0,0.0,12288.0,9076.0,47238.0,44.554,35.644,0.0,0.0,0.0,19.802,3531441.0,1282863.0,0.0,2.0,2.310,2.520,2.400,
30-05 18:36:48,3.0,0.0,0.0,207437824.0,95862784.0,376762368.0,1417318400.0,0.0,0.0,0.0,0.0,9082.0,47240.0,45.0,37.0,0.0,0.0,0.0,18.0,3536862.0,1327662.0,0.0,0.0,2.310,2.520,2.400,
30-05 18:36:49,4.0,0.0,0.0,207470592.0,95862784.0,376762368.0,1417285632.0,0.0,0.0,0.0,0.0,9271.0,47905.0,47.0,33.0,0.0,0.0,0.0,20.0,3601386.0,1335308.0,0.0,0.0,2.310,2.520,2.400,
30-05 18:36:50,4.0,0.0,0.0,207470592.0,95862784.0,376762368.0,1417285632.0,0.0,0.0,0.0,0.0,9421.0,48277.0,44.0,38.0,0.0,0.0,0.0,18.0,3644004.0,1355258.0,0.0,0.0,2.310,2.520,2.400,
30-05 18:36:51,4.0,0.0,0.0,207339520.0,95862784.0,376762368.0,1417416704.0,0.0,0.0,0.0,0.0,9566.0,48416.0,48.485,34.343,0.0,0.0,0.0,17.172,3634201.0,1351123.0,0.0,0.0,2.310,2.520,2.400,
30-05 18:36:52,2.0,0.0,0.0,207421440.0,95862784.0,376762368.0,1417334784.0,0.0,0.0,0.0,12288.0,9357.0,48678.0,52.0,32.0,0.0,0.0,0.0,16.0,3608944.0,1318574.0,0.0,2.0,2.210,2.500,2.400,
30-05 18:36:53,5.0,0.0,0.0,207552512.0,95862784.0,376762368.0,1417203712.0,0.0,0.0,0.0,0.0,9006.0,46795.0,48.0,35.0,0.0,0.0,0.0,17.0,3519339.0,1319581.0,0.0,0.0,2.210,2.500,2.400,
30-05 18:36:54,5.0,0.0,0.0,207421440.0,95862784.0,376762368.0,1417334784.0,0.0,0.0,0.0,0.0,8668.0,44843.0,44.0,38.0,0.0,0.0,0.0,18.0,3392460.0,1276208.0,0.0,0.0,2.210,2.500,2.400,
30-05 18:36:55,3.0,0.0,0.0,207405056.0,95862784.0,376762368.0,1417351168.0,0.0,0.0,0.0,0.0,8092.0,42703.0,54.0,30.0,0.0,0.0,0.0,16.0,3170460.0,1200752.0,0.0,0.0,2.210,2.500,2.400,
30-05 18:36:56,7.0,0.0,0.0,207306752.0,95862784.0,376762368.0,1417449472.0,0.0,0.0,0.0,0.0,8788.0,46076.0,46.0,39.0,0.0,0.0,0.0,15.0,3458493.0,1279949.0,0.0,0.0,2.210,2.500,2.400,
30-05 18:36:57,5.0,0.0,0.0,207319040.0,95866880.0,376762368.0,1417433088.0,0.0,0.0,0.0,12288.0,8679.0,44952.0,47.0,37.0,0.0,0.0,0.0,16.0,3365286.0,1258080.0,0.0,2.0,2.430,2.540,2.410,
30-05 18:36:58,4.0,0.0,0.0,207400960.0,95866880.0,376762368.0,1417351168.0,0.0,0.0,0.0,0.0,8401.0,44154.0,48.0,36.0,0.0,0.0,0.0,16.0,3304776.0,1224410.0,0.0,0.0,2.430,2.540,2.410,
30-05 18:36:59,5.0,0.0,0.0,207351808.0,95866880.0,376762368.0,1417400320.0,0.0,0.0,0.0,0.0,9346.0,48686.0,52.475,30.693,0.0,0.0,0.0,16.832,3618398.0,1318410.0,0.0,0.0,2.430,2.540,2.410,
30-05 18:37:00,5.0,0.0,0.0,207351808.0,95866880.0,376762368.0,1417400320.0,0.0,0.0,0.0,0.0,9335.0,48709.0,50.0,34.0,0.0,0.0,0.0,16.0,3611469.0,1311925.0,0.0,0.0,2.430,2.540,2.410,
30-05 18:37:01,2.0,0.0,0.0,207482880.0,95866880.0,376762368.0,1417269248.0,0.0,0.0,0.0,0.0,8958.0,47190.0,47.475,32.323,0.0,0.0,0.0,20.202,3502316.0,1182652.0,0.0,0.0,2.430,2.540,2.410,
30-05 18:37:02,3.0,0.0,0.0,207675392.0,95870976.0,376762368.0,1417072640.0,0.0,0.0,0.0,12288.0,8700.0,45206.0,50.495,35.644,0.0,0.0,0.0,13.861,3325194.0,1012274.0,0.0,2.0,2.480,2.550,2.410,
30-05 18:37:03,2.0,0.0,0.0,207740928.0,95870976.0,376762368.0,1417007104.0,0.0,0.0,0.0,0.0,9358.0,48773.0,46.939,32.653,0.0,0.0,0.0,20.408,3613145.0,1171141.0,0.0,0.0,2.480,2.550,2.410,
