"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c2.csv",,,,"Date:","30 May 2018 18:04:55 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
30-05 18:05:11,6.0,0.0,0.0,204124160.0,95047680.0,376459264.0,1421750272.0,0.0,0.0,0.0,28672.0,9262.0,42288.0,50.0,31.0,0.0,0.0,0.0,19.0,3786384.0,1392412.0,0.0,3.0,0.680,0.590,0.690,
30-05 18:05:12,6.0,0.0,0.0,204697600.0,95047680.0,376459264.0,1421176832.0,0.0,0.0,0.0,0.0,8904.0,41035.0,50.0,36.0,0.0,0.0,0.0,14.0,3680037.0,1344607.0,0.0,0.0,0.680,0.590,0.690,
30-05 18:05:13,6.0,0.0,0.0,204009472.0,95047680.0,376459264.0,1421864960.0,0.0,0.0,0.0,0.0,9269.0,42960.0,51.485,30.693,0.0,0.0,0.0,17.822,3681801.0,1324490.0,0.0,0.0,0.680,0.590,0.690,
30-05 18:05:14,5.0,0.0,0.0,204124160.0,95047680.0,376459264.0,1421750272.0,0.0,0.0,0.0,0.0,8919.0,42370.0,50.505,32.323,0.0,0.0,0.0,17.172,3614020.0,1334528.0,0.0,0.0,0.680,0.590,0.690,
30-05 18:05:15,4.0,0.0,0.0,204152832.0,95047680.0,376463360.0,1421717504.0,0.0,0.0,0.0,0.0,8965.0,44675.0,52.0,32.0,1.0,0.0,0.0,15.0,3473337.0,1310853.0,0.0,0.0,0.700,0.590,0.690,
30-05 18:05:16,2.0,0.0,0.0,204230656.0,95051776.0,376463360.0,1421635584.0,0.0,0.0,0.0,16384.0,9285.0,47096.0,48.0,35.0,0.0,0.0,0.0,17.0,3590106.0,1377674.0,0.0,2.0,0.700,0.590,0.690,
30-05 18:05:17,5.0,0.0,0.0,204181504.0,95051776.0,376463360.0,1421684736.0,0.0,0.0,0.0,0.0,9109.0,45740.0,53.465,28.713,0.990,0.0,0.0,16.832,3537774.0,1350352.0,0.0,0.0,0.700,0.590,0.690,
30-05 18:05:18,3.0,0.0,0.0,204181504.0,95051776.0,376463360.0,1421684736.0,0.0,0.0,0.0,0.0,9463.0,47302.0,49.505,35.644,0.0,0.0,0.0,14.851,3595404.0,1363700.0,0.0,0.0,0.700,0.590,0.690,
30-05 18:05:19,3.0,0.0,0.0,203968512.0,95051776.0,376463360.0,1421897728.0,0.0,0.0,0.0,0.0,9168.0,46193.0,47.0,34.0,1.0,0.0,0.0,18.0,3510074.0,1341300.0,0.0,0.0,0.700,0.590,0.690,
30-05 18:05:20,1.0,0.0,0.0,204115968.0,95051776.0,376463360.0,1421750272.0,0.0,0.0,0.0,0.0,9464.0,47240.0,46.939,34.694,0.0,0.0,0.0,18.367,3595860.0,1377532.0,0.0,0.0,1.050,0.670,0.710,
30-05 18:05:21,3.0,0.0,0.0,204226560.0,95055872.0,376463360.0,1421635584.0,0.0,0.0,0.0,12288.0,9424.0,47279.0,44.554,36.634,0.990,0.0,0.0,17.822,3597009.0,1382167.0,0.0,2.0,1.050,0.670,0.710,
30-05 18:05:22,3.0,0.0,0.0,204062720.0,95055872.0,376463360.0,1421799424.0,0.0,0.0,0.0,0.0,9215.0,46359.0,47.0,33.0,0.0,0.0,0.0,20.0,3528876.0,1358118.0,0.0,0.0,1.050,0.670,0.710,
30-05 18:05:23,3.0,0.0,0.0,204226560.0,95055872.0,376463360.0,1421635584.0,0.0,0.0,0.0,0.0,8945.0,45399.0,50.0,30.0,1.0,0.0,0.0,19.0,3429828.0,1303588.0,0.0,0.0,1.050,0.670,0.710,
30-05 18:05:24,2.0,0.0,0.0,204111872.0,95055872.0,376463360.0,1421750272.0,0.0,0.0,0.0,0.0,9288.0,45061.0,43.564,39.604,0.990,0.0,0.0,15.842,3429390.0,1321888.0,0.0,0.0,1.050,0.670,0.710,
30-05 18:05:25,1.0,0.0,0.0,204111872.0,95055872.0,376463360.0,1421750272.0,0.0,0.0,0.0,0.0,9314.0,46460.0,45.545,35.644,0.990,0.0,0.0,17.822,3539856.0,1360946.0,0.0,0.0,1.120,0.690,0.720,
30-05 18:05:26,5.0,0.0,0.0,204189696.0,95059968.0,376463360.0,1421668352.0,0.0,0.0,0.0,20480.0,9181.0,45863.0,47.0,38.0,0.0,0.0,0.0,15.0,3488784.0,1340702.0,0.0,3.0,1.120,0.690,0.720,
30-05 18:05:27,4.0,0.0,0.0,204091392.0,95059968.0,376463360.0,1421766656.0,0.0,0.0,0.0,0.0,9624.0,47793.0,44.444,39.394,0.0,0.0,0.0,16.162,3658449.0,1400211.0,0.0,0.0,1.120,0.690,0.720,
30-05 18:05:28,3.0,0.0,0.0,204058624.0,95059968.0,376463360.0,1421799424.0,0.0,0.0,0.0,0.0,8772.0,44714.0,44.118,36.275,0.980,0.0,0.0,18.627,3402336.0,1309370.0,0.0,0.0,1.120,0.690,0.720,
30-05 18:05:29,1.0,0.0,0.0,204107776.0,95059968.0,376463360.0,1421750272.0,0.0,0.0,0.0,0.0,8928.0,45506.0,48.0,34.0,0.0,0.0,0.0,18.0,3441063.0,1316751.0,0.0,0.0,1.120,0.690,0.720,
30-05 18:05:30,2.0,0.0,0.0,204009472.0,95059968.0,376463360.0,1421848576.0,0.0,0.0,0.0,0.0,9461.0,47579.0,51.515,33.333,1.010,0.0,0.0,14.141,3622074.0,1385512.0,0.0,0.0,1.350,0.750,0.740,
30-05 18:05:31,2.0,0.0,0.0,204140544.0,95068160.0,376463360.0,1421709312.0,0.0,0.0,0.0,73728.0,9504.0,47340.0,54.0,31.0,0.0,0.0,0.0,15.0,3628185.0,1384857.0,0.0,13.0,1.350,0.750,0.740,
30-05 18:05:32,4.0,0.0,0.0,204083200.0,95068160.0,376463360.0,1421766656.0,0.0,0.0,0.0,0.0,9486.0,47187.0,46.939,35.714,1.020,0.0,0.0,16.327,3607599.0,1385031.0,0.0,0.0,1.350,0.750,0.740,
30-05 18:05:33,2.0,0.0,0.0,204361728.0,95068160.0,376463360.0,1421488128.0,0.0,0.0,0.0,0.0,8965.0,45530.0,50.0,31.0,1.0,0.0,0.0,18.0,3468276.0,1335714.0,0.0,0.0,1.350,0.750,0.740,
30-05 18:05:34,4.0,0.0,0.0,204083200.0,95068160.0,376463360.0,1421766656.0,0.0,0.0,0.0,0.0,9118.0,45971.0,44.0,38.0,0.0,0.0,0.0,18.0,3471999.0,1323189.0,0.0,0.0,1.350,0.750,0.740,
30-05 18:05:35,2.0,0.0,0.0,204115968.0,95068160.0,376463360.0,1421733888.0,0.0,0.0,0.0,0.0,9209.0,46026.0,49.0,33.0,1.0,0.0,0.0,17.0,3524427.0,1348445.0,0.0,0.0,1.570,0.800,0.760,
30-05 18:05:36,3.0,0.0,0.0,204210176.0,95072256.0,376463360.0,1421635584.0,0.0,0.0,0.0,12288.0,8702.0,44014.0,51.961,32.353,0.980,0.0,0.0,14.706,3340902.0,1285432.0,0.0,2.0,1.570,0.800,0.760,
30-05 18:05:37,5.0,0.0,0.0,204140544.0,95072256.0,376467456.0,1421701120.0,0.0,0.0,0.0,0.0,9122.0,45864.0,54.545,30.303,0.0,0.0,0.0,15.152,3500781.0,1343867.0,0.0,0.0,1.570,0.800,0.760,
30-05 18:05:38,5.0,0.0,0.0,203993088.0,95072256.0,376467456.0,1421848576.0,0.0,0.0,0.0,0.0,8432.0,42794.0,47.525,37.624,1.980,0.0,0.0,12.871,3256171.0,1255221.0,0.0,0.0,1.570,0.800,0.760,
30-05 18:05:39,2.0,0.0,0.0,204451840.0,95072256.0,376467456.0,1421389824.0,0.0,0.0,0.0,0.0,9226.0,45926.0,50.505,34.343,1.010,0.0,0.0,14.141,3496797.0,1340381.0,0.0,0.0,1.570,0.800,0.760,
30-05 18:05:40,3.0,0.0,0.0,204189696.0,95072256.0,376467456.0,1421651968.0,0.0,0.0,0.0,0.0,8695.0,44625.0,44.444,35.354,7.071,0.0,0.0,13.131,3312930.0,1262342.0,0.0,0.0,1.840,0.870,0.780,
30-05 18:05:41,4.0,0.0,0.0,204120064.0,95076352.0,376467456.0,1421717504.0,0.0,0.0,0.0,36864.0,8376.0,42794.0,48.515,31.683,0.990,0.0,0.0,18.812,3247236.0,1256650.0,0.0,4.0,1.840,0.870,0.780,
30-05 18:05:42,2.0,0.0,0.0,204120064.0,95076352.0,376467456.0,1421717504.0,0.0,0.0,0.0,0.0,8639.0,43918.0,52.0,28.0,1.0,0.0,0.0,19.0,3341751.0,1284337.0,0.0,0.0,1.840,0.870,0.780,
30-05 18:05:43,5.0,0.0,0.0,204070912.0,95076352.0,376467456.0,1421766656.0,0.0,0.0,0.0,0.0,9144.0,46282.0,56.566,31.313,0.0,0.0,0.0,12.121,3540798.0,1354950.0,0.0,0.0,1.840,0.870,0.780,
30-05 18:05:44,2.0,0.0,0.0,204640256.0,95076352.0,376467456.0,1421197312.0,0.0,0.0,0.0,0.0,9765.0,47351.0,49.0,37.0,0.0,0.0,0.0,14.0,3613506.0,1389262.0,0.0,0.0,1.840,0.870,0.780,
30-05 18:05:45,4.0,0.0,0.0,204124160.0,95076352.0,376467456.0,1421713408.0,0.0,0.0,0.0,0.0,9877.0,47294.0,46.0,34.0,1.0,0.0,0.0,19.0,3620991.0,1384469.0,0.0,0.0,2.020,0.920,0.800,
30-05 18:05:46,6.0,0.0,0.0,204242944.0,95084544.0,376467456.0,1421586432.0,0.0,0.0,0.0,28672.0,9799.0,48618.0,46.0,34.0,0.0,0.0,0.0,20.0,3720771.0,1425365.0,0.0,3.0,2.020,0.920,0.800,
30-05 18:05:47,2.0,0.0,0.0,204210176.0,95084544.0,376467456.0,1421619200.0,0.0,0.0,0.0,32768.0,9400.0,46692.0,43.0,38.0,1.0,0.0,0.0,18.0,3569910.0,1372468.0,0.0,5.0,2.020,0.920,0.800,
30-05 18:05:48,4.0,0.0,0.0,204095488.0,95084544.0,376467456.0,1421733888.0,0.0,0.0,0.0,0.0,8879.0,44942.0,49.0,39.0,0.0,0.0,0.0,12.0,3418128.0,1316090.0,0.0,0.0,2.020,0.920,0.800,
30-05 18:05:49,3.0,0.0,0.0,204128256.0,95084544.0,376467456.0,1421701120.0,0.0,0.0,0.0,0.0,9097.0,45453.0,48.0,36.0,0.0,0.0,0.0,16.0,3465498.0,1335080.0,0.0,0.0,2.020,0.920,0.800,
30-05 18:05:50,1.0,0.0,0.0,204062720.0,95084544.0,376467456.0,1421766656.0,0.0,0.0,0.0,0.0,9190.0,45464.0,57.0,26.0,1.0,0.0,0.0,16.0,3468156.0,1326832.0,0.0,0.0,2.170,0.970,0.820,
30-05 18:05:51,2.0,0.0,0.0,204025856.0,95088640.0,376467456.0,1421799424.0,0.0,0.0,0.0,16384.0,9229.0,46486.0,48.515,36.634,0.990,0.0,0.0,13.861,3543969.0,1348401.0,0.0,2.0,2.170,0.970,0.820,
30-05 18:05:52,2.0,0.0,0.0,204189696.0,95088640.0,376467456.0,1421635584.0,0.0,0.0,0.0,0.0,9079.0,45816.0,48.0,38.0,0.0,0.0,0.0,14.0,3482118.0,1347596.0,0.0,0.0,2.170,0.970,0.820,
30-05 18:05:53,2.0,0.0,0.0,204042240.0,95088640.0,376467456.0,1421783040.0,0.0,0.0,0.0,0.0,9183.0,46182.0,50.0,30.612,0.0,0.0,0.0,19.388,3523039.0,1356503.0,0.0,0.0,2.170,0.970,0.820,
30-05 18:05:54,4.0,0.0,0.0,204173312.0,95088640.0,376467456.0,1421651968.0,0.0,0.0,0.0,0.0,9235.0,46410.0,45.0,35.0,0.0,0.0,0.0,20.0,3537519.0,1363057.0,0.0,0.0,2.170,0.970,0.820,
30-05 18:05:55,3.0,0.0,0.0,204156928.0,95088640.0,376467456.0,1421668352.0,0.0,0.0,0.0,0.0,9491.0,47203.0,52.0,32.0,1.0,0.0,0.0,15.0,3601059.0,1380257.0,0.0,0.0,2.320,1.020,0.830,
30-05 18:05:56,1.0,0.0,0.0,204156928.0,95088640.0,376467456.0,1421668352.0,0.0,0.0,0.0,12288.0,9983.0,47876.0,46.535,36.634,0.0,0.0,0.0,16.832,3663465.0,1402327.0,0.0,2.0,2.320,1.020,0.830,
30-05 18:05:57,4.0,0.0,0.0,204140544.0,95088640.0,376467456.0,1421684736.0,0.0,0.0,0.0,0.0,9525.0,47242.0,54.455,30.693,0.990,0.0,0.0,13.861,3610263.0,1383487.0,0.0,0.0,2.320,1.020,0.830,
30-05 18:05:58,5.0,0.0,0.0,204189696.0,95088640.0,376467456.0,1421635584.0,0.0,0.0,0.0,0.0,9176.0,45553.0,46.465,36.364,0.0,0.0,0.0,17.172,3474495.0,1332067.0,0.0,0.0,2.320,1.020,0.830,
30-05 18:05:59,5.0,0.0,0.0,203976704.0,95088640.0,376467456.0,1421848576.0,0.0,0.0,0.0,0.0,9488.0,47841.0,49.0,33.0,0.0,0.0,0.0,18.0,3629346.0,1387868.0,0.0,0.0,2.320,1.020,0.830,
30-05 18:06:00,5.0,0.0,0.0,204103680.0,95088640.0,376471552.0,1421717504.0,0.0,0.0,0.0,0.0,9456.0,47048.0,48.0,35.0,1.0,0.0,0.0,16.0,3585081.0,1376311.0,0.0,0.0,2.460,1.070,0.850,
30-05 18:06:01,2.0,0.0,0.0,204066816.0,95092736.0,376471552.0,1421750272.0,0.0,0.0,0.0,12288.0,8710.0,44386.0,42.0,41.0,1.0,0.0,0.0,16.0,3362541.0,1298285.0,0.0,2.0,2.460,1.070,0.850,
30-05 18:06:02,2.0,0.0,0.0,204066816.0,95092736.0,376471552.0,1421750272.0,0.0,0.0,0.0,0.0,9110.0,46055.0,48.515,34.653,0.990,0.0,0.0,15.842,3500439.0,1342407.0,0.0,0.0,2.460,1.070,0.850,
30-05 18:06:03,2.0,0.0,0.0,204136448.0,95092736.0,376471552.0,1421680640.0,0.0,0.0,0.0,0.0,8899.0,45724.0,45.0,34.0,1.0,0.0,0.0,20.0,3432750.0,1309976.0,0.0,0.0,2.460,1.070,0.850,
30-05 18:06:04,2.0,0.0,0.0,204115968.0,95092736.0,376471552.0,1421701120.0,0.0,0.0,0.0,0.0,9184.0,46785.0,48.0,34.0,0.0,0.0,0.0,18.0,3571581.0,1369787.0,0.0,0.0,2.460,1.070,0.850,
30-05 18:06:05,4.0,0.0,0.0,204115968.0,95092736.0,376471552.0,1421701120.0,0.0,0.0,0.0,0.0,9146.0,46000.0,46.0,32.0,1.0,0.0,0.0,21.0,3490524.0,1339989.0,0.0,0.0,2.580,1.120,0.870,
30-05 18:06:06,4.0,0.0,0.0,204017664.0,95092736.0,376471552.0,1421799424.0,0.0,0.0,0.0,12288.0,8541.0,43676.0,49.505,31.683,0.0,0.0,0.0,18.812,3313563.0,1281939.0,0.0,2.0,2.580,1.120,0.870,
30-05 18:06:07,3.0,0.0,0.0,203984896.0,95092736.0,376471552.0,1421832192.0,0.0,0.0,0.0,0.0,9184.0,44880.0,46.0,35.0,1.0,0.0,0.0,18.0,3402756.0,1305766.0,0.0,0.0,2.580,1.120,0.870,
30-05 18:06:08,3.0,0.0,0.0,204001280.0,95092736.0,376471552.0,1421815808.0,0.0,0.0,0.0,0.0,8853.0,44596.0,42.857,33.673,3.061,0.0,0.0,20.408,3369540.0,1283902.0,0.0,0.0,2.580,1.120,0.870,
30-05 18:06:09,1.0,0.0,0.0,204181504.0,95092736.0,376471552.0,1421635584.0,0.0,0.0,0.0,0.0,8891.0,45503.0,45.098,35.294,0.980,0.0,0.0,18.627,3424392.0,1310480.0,0.0,0.0,2.580,1.120,0.870,
30-05 18:06:10,2.0,0.0,0.0,204132352.0,95092736.0,376471552.0,1421684736.0,0.0,0.0,0.0,0.0,9397.0,47284.0,54.082,34.694,0.0,0.0,0.0,11.224,3586440.0,1373546.0,0.0,0.0,2.610,1.150,0.880,
30-05 18:06:11,5.0,0.0,0.0,204013568.0,95096832.0,376471552.0,1421799424.0,0.0,0.0,0.0,12288.0,9081.0,45840.0,47.475,34.343,0.0,0.0,0.0,18.182,3473136.0,1339374.0,0.0,2.0,2.610,1.150,0.880,
30-05 18:06:12,4.0,0.0,0.0,204161024.0,95096832.0,376471552.0,1421651968.0,0.0,0.0,0.0,0.0,8908.0,45137.0,46.078,39.216,0.980,0.0,0.0,13.725,3420564.0,1317140.0,0.0,0.0,2.610,1.150,0.880,
30-05 18:06:13,4.0,0.0,0.0,204652544.0,95096832.0,376471552.0,1421160448.0,0.0,0.0,0.0,0.0,8308.0,42864.0,45.455,36.364,1.010,0.0,0.0,17.172,3221013.0,1235213.0,0.0,0.0,2.610,1.150,0.880,
30-05 18:06:14,5.0,0.0,0.0,204062720.0,95096832.0,376471552.0,1421750272.0,0.0,0.0,0.0,0.0,8857.0,45288.0,44.554,36.634,0.0,0.0,0.0,18.812,3411498.0,1310150.0,0.0,0.0,2.610,1.150,0.880,
30-05 18:06:15,5.0,0.0,0.0,204062720.0,95096832.0,376471552.0,1421750272.0,0.0,0.0,0.0,0.0,8947.0,45171.0,48.485,37.374,0.0,0.0,0.0,14.141,3409221.0,1313711.0,0.0,0.0,2.640,1.180,0.890,
30-05 18:06:16,4.0,0.0,0.0,204095488.0,95096832.0,376471552.0,1421717504.0,0.0,0.0,0.0,12288.0,9018.0,45579.0,51.485,26.733,0.990,0.0,0.0,20.792,3442353.0,1325219.0,0.0,2.0,2.640,1.180,0.890,
30-05 18:06:17,4.0,0.0,0.0,204111872.0,95096832.0,376471552.0,1421701120.0,0.0,0.0,0.0,16384.0,9082.0,45595.0,58.0,30.0,0.0,0.0,0.0,12.0,3440872.0,1319258.0,0.0,1.0,2.640,1.180,0.890,
30-05 18:06:18,4.0,0.0,0.0,203915264.0,95096832.0,376471552.0,1421897728.0,0.0,0.0,0.0,0.0,9265.0,46023.0,46.0,35.0,1.0,0.0,0.0,18.0,3430224.0,1289370.0,0.0,0.0,2.640,1.180,0.890,
30-05 18:06:19,3.0,0.0,0.0,204013568.0,95096832.0,376471552.0,1421799424.0,0.0,0.0,0.0,0.0,9462.0,48603.0,46.0,34.0,0.0,0.0,0.0,20.0,3630698.0,1368654.0,0.0,0.0,2.640,1.180,0.890,
30-05 18:06:20,2.0,0.0,0.0,203931648.0,95096832.0,376471552.0,1421881344.0,0.0,0.0,0.0,0.0,9397.0,49261.0,50.0,32.0,1.0,0.0,0.0,17.0,3613373.0,1344735.0,0.0,0.0,2.750,1.230,0.910,
30-05 18:06:21,3.0,0.0,0.0,203948032.0,95096832.0,376471552.0,1421864960.0,0.0,0.0,0.0,16384.0,9307.0,47827.0,50.0,36.0,1.0,0.0,0.0,13.0,3563242.0,1331776.0,0.0,2.0,2.750,1.230,0.910,
30-05 18:06:22,4.0,0.0,0.0,203927552.0,95096832.0,376475648.0,1421881344.0,0.0,0.0,0.0,16384.0,9407.0,48156.0,44.554,34.653,0.990,0.0,0.0,19.802,3601149.0,1356975.0,0.0,2.0,2.750,1.230,0.910,
30-05 18:06:23,3.0,0.0,0.0,203976704.0,95096832.0,376475648.0,1421832192.0,0.0,0.0,0.0,0.0,9281.0,47234.0,52.0,29.0,0.0,0.0,0.0,19.0,3546019.0,1338375.0,0.0,0.0,2.750,1.230,0.910,
30-05 18:06:24,1.0,0.0,0.0,203862016.0,95096832.0,376475648.0,1421946880.0,0.0,0.0,0.0,0.0,9003.0,46211.0,52.0,31.0,1.0,0.0,0.0,16.0,3445437.0,1292193.0,0.0,0.0,2.750,1.230,0.910,
30-05 18:06:25,4.0,0.0,0.0,204009472.0,95096832.0,376475648.0,1421799424.0,0.0,0.0,0.0,0.0,9065.0,46861.0,48.515,37.624,1.980,0.0,0.0,11.881,3464816.0,1229222.0,0.0,0.0,2.930,1.290,0.930,
30-05 18:06:26,1.0,0.0,0.0,203968512.0,95105024.0,376475648.0,1421832192.0,0.0,0.0,0.0,24576.0,8913.0,46891.0,47.475,33.333,0.0,0.0,0.0,19.192,3439053.0,1293969.0,0.0,3.0,2.930,1.290,0.930,
30-05 18:06:27,5.0,0.0,0.0,203837440.0,95105024.0,376475648.0,1421963264.0,0.0,0.0,0.0,0.0,9081.0,47837.0,50.495,28.713,1.980,0.0,0.0,18.812,3507702.0,1314624.0,0.0,0.0,2.930,1.290,0.930,
30-05 18:06:28,2.0,0.0,0.0,203837440.0,95105024.0,376475648.0,1421963264.0,0.0,0.0,0.0,0.0,9466.0,48786.0,48.0,33.0,0.0,0.0,0.0,19.0,3599817.0,1324009.0,0.0,0.0,2.930,1.290,0.930,
30-05 18:06:29,2.0,0.0,0.0,203935744.0,95105024.0,376475648.0,1421864960.0,0.0,0.0,0.0,0.0,9359.0,47727.0,50.0,30.0,1.0,0.0,0.0,19.0,3515352.0,1288826.0,0.0,0.0,2.930,1.290,0.930,
30-05 18:06:30,1.0,0.0,0.0,203902976.0,95105024.0,376475648.0,1421897728.0,0.0,0.0,0.0,0.0,9447.0,48473.0,41.584,37.624,0.990,0.0,0.0,19.802,3587145.0,1312033.0,0.0,0.0,2.860,1.310,0.940,
30-05 18:06:31,4.0,0.0,0.0,203980800.0,95109120.0,376475648.0,1421815808.0,0.0,0.0,0.0,12288.0,9087.0,47630.0,46.535,34.653,0.990,0.0,0.0,17.822,3518247.0,1301469.0,0.0,2.0,2.860,1.310,0.940,
30-05 18:06:32,2.0,0.0,0.0,203816960.0,95109120.0,376475648.0,1421979648.0,0.0,0.0,0.0,0.0,9181.0,48231.0,54.545,26.263,1.010,0.0,0.0,18.182,3576996.0,1326462.0,0.0,0.0,2.860,1.310,0.940,
30-05 18:06:33,4.0,0.0,0.0,203997184.0,95109120.0,376475648.0,1421799424.0,0.0,0.0,0.0,0.0,9363.0,48397.0,47.0,33.0,0.0,0.0,0.0,20.0,3601992.0,1339360.0,0.0,0.0,2.860,1.310,0.940,
30-05 18:06:34,4.0,0.0,0.0,203931648.0,95109120.0,376475648.0,1421864960.0,0.0,0.0,0.0,0.0,9003.0,46532.0,51.485,29.703,0.990,0.0,0.0,17.822,3457779.0,1291981.0,0.0,0.0,2.860,1.310,0.940,
30-05 18:06:35,4.0,0.0,0.0,203980800.0,95109120.0,376475648.0,1421815808.0,0.0,0.0,0.0,0.0,9151.0,47275.0,46.939,33.673,0.0,0.0,0.0,19.388,3510054.0,1305048.0,0.0,0.0,2.790,1.320,0.940,
30-05 18:06:36,4.0,0.0,0.0,203980800.0,95109120.0,376475648.0,1421815808.0,0.0,0.0,0.0,12288.0,9635.0,49133.0,48.515,35.644,0.990,0.0,0.0,14.851,3695196.0,1382962.0,0.0,2.0,2.790,1.320,0.940,
30-05 18:06:37,4.0,0.0,0.0,203948032.0,95109120.0,376475648.0,1421848576.0,0.0,0.0,0.0,0.0,8952.0,45946.0,51.515,32.323,0.0,0.0,0.0,16.162,3449424.0,1311748.0,0.0,0.0,2.790,1.320,0.940,
