"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat512.txt",,,,"Date:","14 May 2018 17:34:52 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
40.206,29.381,14.948,0.0,0.0,15.464
43.005,21.762,18.135,0.0,0.0,17.098
36.500,26.0,19.0,0.0,0.0,18.500
41.026,26.154,17.436,0.0,0.0,15.385
41.117,24.365,17.766,0.0,0.0,16.751
41.837,26.531,18.878,0.0,0.0,12.755
40.206,24.227,19.072,0.0,0.0,16.495
40.404,27.778,18.687,0.0,0.0,13.131
40.722,25.773,16.495,0.0,0.0,17.010
39.899,25.253,17.677,0.0,0.0,17.172
41.624,27.919,17.766,0.0,0.0,12.690
39.899,28.788,19.192,0.0,0.0,12.121
41.327,29.082,13.776,0.0,0.0,15.816
43.523,25.389,17.098,0.0,0.0,13.990
42.714,28.643,14.573,0.0,0.0,14.070
45.771,26.368,14.925,0.0,0.0,12.935
40.594,28.713,15.347,0.0,0.0,15.347
47.150,22.798,17.098,0.0,0.0,12.953
46.907,25.258,13.402,0.0,0.0,14.433
42.640,25.888,16.244,0.0,0.0,15.228
39.796,23.469,23.980,0.0,0.0,12.755
37.755,23.980,23.469,0.0,0.0,14.796
38.265,28.061,20.918,0.0,0.0,12.755
43.455,22.513,20.419,0.0,0.0,13.613
39.500,28.500,19.500,0.0,0.0,12.500
41.885,23.037,20.419,0.0,0.0,14.660
38.693,26.131,21.608,0.0,0.0,13.568
38.071,25.888,20.305,0.0,0.0,15.736
38.579,25.381,20.812,0.0,0.0,15.228
41.117,22.843,21.320,0.0,0.0,14.721
38.660,22.680,22.680,0.0,0.0,15.979
38.860,26.943,20.725,0.0,0.0,13.472
41.667,25.0,19.792,0.0,0.0,13.542
38.860,23.834,23.834,0.0,0.0,13.472
34.848,28.283,21.717,0.0,0.0,15.152
38.071,24.365,23.350,0.0,0.0,14.213
40.0,20.513,22.564,0.0,0.0,16.923
37.895,24.211,25.789,0.0,0.0,12.105
38.342,24.352,23.834,0.0,0.0,13.472
39.896,26.425,20.725,0.0,0.0,12.953
41.624,22.843,18.782,0.0,0.0,16.751
37.879,24.747,24.242,0.0,0.0,13.131
41.237,22.165,22.165,0.0,0.0,14.433
42.268,21.649,23.711,0.0,0.0,12.371
41.837,22.449,21.939,0.0,0.0,13.776
40.0,26.316,21.579,0.0,0.0,12.105
38.660,26.289,20.619,0.0,0.0,14.433
37.629,26.804,22.680,0.0,0.0,12.887
41.753,26.289,21.134,0.0,0.0,10.825
35.417,24.479,25.0,0.0,0.0,15.104
33.508,26.702,25.654,0.0,0.0,14.136
40.0,23.077,25.128,0.0,0.0,11.795
38.071,24.365,24.365,0.0,0.0,13.198
39.378,23.316,23.316,0.0,0.0,13.990
37.436,24.615,22.564,0.0,0.0,15.385
40.816,23.980,24.490,0.0,0.0,10.714
39.594,24.365,23.858,0.0,0.0,12.183
36.0,28.0,21.0,0.0,0.0,15.0
42.021,21.277,22.340,0.0,0.0,14.362
43.814,21.134,21.134,0.0,0.0,13.918
42.564,19.487,24.103,0.513,0.0,13.333
40.513,24.103,22.051,0.0,0.0,13.333
40.933,23.316,20.725,0.0,0.0,15.026
38.776,25.510,21.429,0.0,0.0,14.286
38.660,24.227,25.773,0.0,0.0,11.340
35.263,24.211,24.737,0.0,0.0,15.789
41.361,24.084,20.942,0.0,0.0,13.613
38.071,21.827,25.381,0.0,0.0,14.721
38.071,25.888,19.797,0.0,0.0,16.244
40.609,25.381,20.812,0.0,0.0,13.198
40.933,22.798,22.280,0.0,0.0,13.990
40.838,22.513,21.466,0.0,0.0,15.183
40.314,24.607,21.466,0.0,0.0,13.613
41.451,21.762,20.725,0.0,0.0,16.062
40.0,25.641,18.462,0.0,0.0,15.897
44.898,25.510,14.796,0.0,0.0,14.796
41.667,27.083,18.750,0.0,0.0,12.500
46.392,21.649,16.495,0.0,0.0,15.464
40.513,26.667,17.949,0.0,0.0,14.872
42.640,24.873,17.259,0.0,0.0,15.228
43.077,26.667,17.949,0.513,0.0,11.795
37.949,28.205,16.410,0.0,0.0,17.436
41.237,23.711,19.588,0.0,0.0,15.464
45.729,24.121,17.085,0.0,0.0,13.065
41.885,29.319,16.754,0.0,0.0,12.042
45.455,23.232,15.657,0.0,0.0,15.657
44.845,26.289,14.433,0.0,0.0,14.433
40.625,26.562,17.708,0.0,0.0,15.104
42.857,24.490,17.857,0.0,0.0,14.796
42.051,25.641,14.359,0.0,0.0,17.949
38.860,29.016,18.653,0.0,0.0,13.472
43.781,24.876,16.418,0.0,0.0,14.925
40.415,25.389,20.207,0.0,0.0,13.990
35.751,25.907,23.834,0.0,0.0,14.508
38.071,23.858,24.873,0.0,0.0,13.198
44.162,22.335,19.797,0.0,0.0,13.706
41.919,27.778,18.687,0.0,0.0,11.616
43.655,25.888,15.228,0.0,0.0,15.228
46.154,25.641,14.359,0.0,0.0,13.846
43.005,23.834,20.207,0.0,0.0,12.953
46.970,24.242,15.152,0.0,0.0,13.636
39.500,28.500,16.500,0.0,0.0,15.500
42.784,26.804,18.557,0.0,0.0,11.856
42.784,26.289,18.041,0.0,0.0,12.887
43.719,24.623,16.583,0.0,0.0,15.075
46.231,23.116,15.075,0.0,0.0,15.578
41.206,26.633,17.085,0.0,0.0,15.075
44.560,22.798,17.098,0.0,0.0,15.544
38.0,30.0,16.500,0.0,0.0,15.500
44.898,23.469,17.347,0.0,0.0,14.286
38.500,30.500,17.0,0.0,0.0,14.0
44.898,23.469,17.347,0.0,0.0,14.286
43.229,26.562,13.021,0.0,0.0,17.188
45.312,28.125,16.667,0.0,0.0,9.896
40.722,29.381,16.495,0.0,0.0,13.402
41.885,26.702,17.801,0.0,0.0,13.613
40.206,28.866,15.979,0.0,0.0,14.948
42.487,25.907,17.098,0.0,0.0,14.508
45.0,22.0,17.0,0.0,0.0,16.0
43.229,26.562,18.229,0.0,0.0,11.979
45.178,25.888,15.228,0.0,0.0,13.706
41.206,27.638,18.090,0.0,0.0,13.065
41.753,27.320,18.557,0.0,0.0,12.371
41.753,24.227,18.041,0.0,0.0,15.979
42.714,29.146,14.573,0.0,0.0,13.568
43.216,24.623,17.085,0.0,0.0,15.075
42.929,27.778,15.657,0.0,0.0,13.636
44.388,25.0,17.857,0.0,0.0,12.755
43.077,26.154,16.410,0.0,0.0,14.359
43.655,25.888,18.782,0.0,0.0,11.675
47.449,21.429,18.367,0.0,0.0,12.755
39.899,26.263,16.667,0.0,0.0,17.172
38.693,24.623,20.101,0.0,0.0,16.583
43.069,22.277,18.812,0.0,0.0,15.842
45.0,26.0,16.500,0.0,0.0,12.500
39.796,28.571,14.796,0.0,0.0,16.837
41.146,22.917,18.229,0.0,0.0,17.708
43.158,23.158,19.474,0.0,0.0,14.211
43.284,24.378,19.900,0.0,0.0,12.438
44.974,22.222,16.931,0.0,0.0,15.873
41.414,25.758,17.172,0.0,0.0,15.657
44.898,22.449,16.837,0.0,0.0,15.816
40.201,27.638,17.085,0.0,0.0,15.075
49.215,21.990,14.136,0.0,0.0,14.660
43.750,25.0,15.625,0.0,0.0,15.625
37.949,27.692,11.795,9.231,0.0,13.333
44.974,24.339,16.931,0.0,0.0,13.757
44.162,22.843,16.751,0.0,0.0,16.244
39.487,24.615,18.462,0.0,0.0,17.436
41.919,26.768,18.182,0.0,0.0,13.131
41.837,25.510,19.898,0.0,0.0,12.755
0.0,0.505,99.495,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
