"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat1.txt",,,,"Date:","14 May 2018 16:12:12 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
14.428,11.443,70.149,0.0,0.0,3.980
2.551,1.531,95.408,0.0,0.0,0.510
9.091,7.576,80.808,0.0,0.0,2.525
7.035,5.528,84.422,0.0,0.0,3.015
4.545,2.020,92.424,0.0,0.0,1.010
14.070,10.050,71.859,0.0,0.0,4.020
0.0,0.0,99.502,0.498,0.0,0.0
7.179,5.128,85.641,0.0,0.0,2.051
7.853,3.141,86.911,0.0,0.0,2.094
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
11.881,12.871,70.792,0.0,0.0,4.455
17.098,11.399,67.876,0.0,0.0,3.627
2.513,1.508,95.477,0.0,0.0,0.503
9.500,6.500,81.0,0.0,0.0,3.0
8.629,4.061,85.279,0.0,0.0,2.030
1.005,2.010,95.477,0.0,0.0,1.508
18.462,12.308,65.641,0.0,0.0,3.590
15.979,14.433,67.526,0.0,0.0,2.062
17.098,12.953,67.358,0.0,0.0,2.591
17.112,10.160,69.519,0.0,0.0,3.209
16.500,13.0,64.500,0.0,0.0,6.0
11.340,9.794,74.742,0.0,0.0,4.124
0.0,0.0,100.0,0.0,0.0,0.0
11.220,7.805,74.146,0.0,0.0,6.829
4.545,2.020,89.899,0.0,0.0,3.535
0.0,0.0,100.0,0.0,0.0,0.0
14.428,11.443,66.667,0.0,0.0,7.463
3.941,1.970,93.103,0.0,0.0,0.985
12.755,8.163,73.469,0.0,0.0,5.612
13.684,12.632,67.895,0.0,0.0,5.789
15.263,13.684,68.421,0.0,0.0,2.632
6.091,4.061,89.340,0.0,0.0,0.508
14.737,12.632,72.105,0.0,0.0,0.526
0.0,0.0,100.0,0.0,0.0,0.0
10.417,8.333,80.729,0.0,0.0,0.521
3.046,3.046,93.909,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
1.508,1.005,97.487,0.0,0.0,0.0
14.516,9.677,73.656,0.0,0.0,2.151
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
4.145,3.109,92.228,0.0,0.0,0.518
9.043,6.915,84.043,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
7.071,8.586,80.303,0.0,0.0,4.040
9.278,9.278,78.351,0.0,0.0,3.093
11.616,10.606,73.737,0.0,0.0,4.040
12.563,11.055,71.357,0.0,0.0,5.025
12.621,12.136,67.476,0.0,0.0,7.767
17.188,10.938,67.188,0.0,0.0,4.688
10.660,6.091,80.203,0.0,0.0,3.046
6.667,4.615,86.154,0.0,0.0,2.564
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
14.573,13.568,66.332,0.0,0.0,5.528
4.040,1.515,93.939,0.0,0.0,0.505
11.518,6.806,81.152,0.0,0.0,0.524
11.892,7.027,80.541,0.0,0.0,0.541
2.525,2.020,94.949,0.0,0.0,0.505
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
2.525,1.515,95.960,0.0,0.0,0.0
15.104,9.896,75.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.887,7.732,78.866,0.0,0.0,0.515
6.599,2.030,89.848,0.0,0.0,1.523
0.0,0.0,100.0,0.0,0.0,0.0
9.326,6.736,82.902,0.0,0.0,1.036
8.673,5.612,85.714,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
11.224,12.245,75.510,0.0,0.0,1.020
4.124,2.577,93.299,0.0,0.0,0.0
4.040,3.030,91.919,0.0,0.0,1.010
11.340,9.794,77.835,0.0,0.0,1.031
13.198,9.645,75.127,0.0,0.0,2.030
10.050,9.548,78.392,0.0,0.0,2.010
14.359,9.231,72.821,0.0,0.0,3.590
14.706,10.784,68.627,0.0,0.0,5.882
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
11.675,4.061,82.741,0.0,0.0,1.523
10.294,9.804,75.0,0.0,0.0,4.902
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
1.500,1.500,96.500,0.0,0.0,0.500
17.0,10.500,67.500,0.0,0.0,5.0
4.082,4.082,87.755,0.0,0.0,4.082
16.0,14.500,65.500,0.0,0.0,4.0
12.935,7.463,76.119,0.0,0.0,3.483
10.714,8.163,78.061,0.0,0.0,3.061
5.612,2.551,90.306,0.0,0.0,1.531
0.0,0.0,99.502,0.498,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
6.091,4.569,88.325,0.0,0.0,1.015
11.282,7.179,76.923,0.0,0.0,4.615
10.582,7.937,77.249,0.0,0.0,4.233
0.0,0.0,100.0,0.0,0.0,0.0
5.025,2.513,90.955,0.0,0.0,1.508
8.290,7.772,80.829,0.0,0.0,3.109
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
2.041,2.041,94.898,0.0,0.0,1.020
8.586,6.061,82.323,0.0,0.0,3.030
6.091,5.584,85.279,0.0,0.0,3.046
15.026,11.399,68.912,0.0,0.0,4.663
15.228,13.198,67.005,0.0,0.0,4.569
15.026,11.399,68.394,0.0,0.0,5.181
9.137,7.614,79.695,0.0,0.0,3.553
2.010,2.010,95.980,0.0,0.0,0.0
10.825,8.763,76.289,0.0,0.0,4.124
1.980,0.495,97.525,0.0,0.0,0.0
14.0,13.500,68.0,0.0,0.0,4.500
0.500,0.0,99.500,0.0,0.0,0.0
15.385,11.282,68.205,0.0,0.0,5.128
0.0,0.0,100.0,0.0,0.0,0.0
11.823,9.360,71.921,0.0,0.0,6.897
2.525,1.515,95.455,0.0,0.0,0.505
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,1.0,99.0,0.0,0.0,0.0
16.327,10.204,68.367,0.0,0.0,5.102
0.498,0.0,99.502,0.0,0.0,0.0
14.428,8.458,71.642,0.0,0.0,5.473
12.935,8.458,76.119,0.0,0.0,2.488
7.107,4.569,85.787,0.0,0.0,2.538
0.0,0.0,100.0,0.0,0.0,0.0
13.706,12.690,69.543,0.0,0.0,4.061
0.0,0.503,99.497,0.0,0.0,0.0
7.921,7.426,82.178,0.0,0.0,2.475
6.154,6.154,85.128,0.0,0.0,2.564
0.0,0.0,100.0,0.0,0.0,0.0
13.198,13.706,70.051,0.0,0.0,3.046
1.0,0.500,98.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
10.256,8.718,76.923,0.0,0.0,4.103
15.578,14.070,65.829,0.0,0.0,4.523
7.692,3.077,88.205,0.0,0.0,1.026
0.0,0.0,100.0,0.0,0.0,0.0
1.990,2.488,94.527,0.0,0.0,0.995
14.141,7.576,72.727,0.0,0.0,5.556
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
14.508,12.953,70.984,0.0,0.0,1.554
0.508,0.508,98.985,0.0,0.0,0.0
7.143,6.122,85.714,0.0,0.0,1.020
15.183,12.565,71.204,0.0,0.0,1.047
8.629,6.599,84.264,0.0,0.0,0.508
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.596,9.091,79.293,0.0,0.0,2.020
4.061,2.538,93.401,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
3.553,2.030,94.416,0.0,0.0,0.0
9.845,9.326,77.202,0.0,0.0,3.627
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
3.608,3.093,92.784,0.0,0.0,0.515
13.265,15.306,66.327,0.0,0.0,5.102
14.815,10.053,69.312,0.0,0.0,5.820
9.326,8.290,78.238,0.0,0.0,4.145
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
1.500,1.0,97.0,0.0,0.0,0.500
12.821,9.744,72.821,0.0,0.0,4.615
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.453,7.960,79.602,0.0,0.0,2.985
5.446,3.960,87.624,0.0,0.0,2.970
0.0,0.0,100.0,0.0,0.0,0.0
10.309,6.186,79.897,0.0,0.0,3.608
4.523,3.015,90.452,0.0,0.0,2.010
13.198,9.137,72.081,0.0,0.0,5.584
3.500,2.500,92.500,0.0,0.0,1.500
15.152,11.111,69.697,0.0,0.0,4.040
1.508,1.508,96.985,0.0,0.0,0.0
13.568,12.563,68.342,0.0,0.0,5.528
10.050,4.523,82.412,0.0,0.0,3.015
16.080,12.060,67.337,0.0,0.0,4.523
17.085,11.055,65.327,0.0,0.0,6.533
6.599,4.061,87.817,0.0,0.0,1.523
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
5.500,6.0,87.0,0.0,0.0,1.500
9.744,5.641,79.487,0.0,0.0,5.128
0.505,1.010,97.980,0.0,0.0,0.505
15.578,12.060,65.829,0.0,0.0,6.533
2.525,3.030,94.444,0.0,0.0,0.0
14.595,10.811,72.432,0.0,0.0,2.162
15.464,13.402,69.072,0.0,0.0,2.062
17.010,9.278,69.588,0.0,0.0,4.124
14.660,11.518,71.204,0.0,0.0,2.618
0.995,0.0,98.507,0.0,0.0,0.498
0.500,0.500,99.0,0.0,0.0,0.0
18.229,7.292,72.396,0.0,0.0,2.083
13.158,8.947,74.211,0.0,0.0,3.684
17.0,11.0,66.0,0.0,0.0,6.0
14.211,10.526,69.474,0.0,0.0,5.789
14.359,11.282,68.205,0.0,0.0,6.154
0.0,0.500,99.500,0.0,0.0,0.0
11.917,9.326,72.021,0.0,0.0,6.736
17.436,10.769,67.179,0.0,0.0,4.615
10.714,9.184,76.531,0.0,0.0,3.571
15.897,11.795,66.667,0.0,0.0,5.641
5.970,4.478,87.562,0.0,0.0,1.990
12.500,9.0,73.500,0.0,0.0,5.0
3.518,2.513,92.462,0.0,0.0,1.508
2.551,3.571,92.347,0.0,0.0,1.531
10.606,8.586,75.758,0.0,0.0,5.051
9.744,6.667,80.0,0.0,0.0,3.590
6.154,2.564,89.231,0.0,0.0,2.051
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.060,8.040,75.879,0.0,0.0,4.020
3.518,3.015,92.462,0.0,0.0,1.005
5.670,3.608,89.691,0.0,0.0,1.031
13.065,8.040,77.387,0.0,0.0,1.508
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.503,99.497,0.0,0.0,0.0
8.247,9.278,81.443,0.0,0.0,1.031
6.030,3.518,90.452,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.887,10.825,74.742,0.0,0.0,1.546
1.508,1.508,96.482,0.0,0.0,0.503
5.025,3.015,89.950,0.0,0.0,2.010
9.0,8.500,77.500,0.0,0.0,5.0
8.122,7.107,81.218,0.0,0.0,3.553
10.714,8.163,74.490,0.510,0.0,6.122
16.915,11.443,66.169,0.0,0.0,5.473
8.205,6.667,82.564,0.0,0.0,2.564
12.0,8.500,75.0,0.0,0.0,4.500
18.049,12.683,63.902,0.0,0.0,5.366
17.436,10.256,68.205,0.0,0.0,4.103
17.010,9.794,68.041,0.0,0.0,5.155
15.385,12.308,67.692,0.0,0.0,4.615
14.872,13.333,67.692,0.0,0.0,4.103
13.613,12.042,69.110,0.0,0.0,5.236
5.500,4.0,89.0,0.0,0.0,1.500
19.500,9.0,68.500,0.0,0.0,3.0
6.030,4.020,87.437,0.0,0.0,2.513
11.735,8.163,75.510,0.0,0.0,4.592
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
15.897,12.308,67.179,0.0,0.0,4.615
16.327,11.735,66.837,0.0,0.0,5.102
2.488,1.493,95.522,0.0,0.0,0.498
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.503,0.503,98.995,0.0,0.0,0.0
16.751,10.660,69.036,0.0,0.0,3.553
0.0,0.0,100.0,0.0,0.0,0.0
6.599,6.599,82.741,0.0,0.0,4.061
7.500,5.500,84.0,0.0,0.0,3.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.406,7.921,79.703,0.0,0.0,2.970
15.183,9.948,68.586,0.0,0.0,6.283
5.500,4.500,87.500,0.0,0.0,2.500
0.495,0.990,98.515,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.935,12.438,70.149,0.0,0.0,4.478
3.483,2.985,92.040,0.0,0.0,1.493
11.055,8.543,74.874,0.0,0.0,5.528
0.0,0.0,100.0,0.0,0.0,0.0
11.795,12.821,72.308,0.0,0.0,3.077
15.897,12.821,67.179,0.0,0.0,4.103
0.503,0.503,98.995,0.0,0.0,0.0
6.030,3.518,88.945,0.0,0.0,1.508
11.675,8.122,77.157,0.0,0.0,3.046
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
10.881,7.772,77.202,0.0,0.0,4.145
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
7.692,6.154,82.051,0.0,0.0,4.103
3.030,1.515,93.939,0.0,0.0,1.515
0.0,0.0,100.0,0.0,0.0,0.0
7.882,5.419,83.251,0.0,0.0,3.448
8.586,5.051,83.838,0.0,0.0,2.525
2.0,2.500,94.500,0.0,0.0,1.0
13.861,10.891,71.287,0.0,0.0,3.960
14.500,14.0,67.500,0.0,0.0,4.0
0.0,0.0,100.0,0.0,0.0,0.0
2.538,1.523,94.924,0.0,0.0,1.015
9.794,4.639,80.412,0.0,0.0,5.155
9.137,8.122,79.188,0.0,0.0,3.553
1.508,2.010,95.477,0.0,0.0,1.005
4.478,3.980,89.055,0.0,0.0,2.488
8.543,5.025,82.915,0.0,0.0,3.518
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
14.070,7.035,74.874,0.0,0.0,4.020
0.500,0.500,99.0,0.0,0.0,0.0
0.500,0.500,99.0,0.0,0.0,0.0
16.162,10.606,66.667,0.0,0.0,6.566
11.111,8.995,74.603,0.0,0.0,5.291
16.580,10.363,66.839,0.0,0.0,6.218
16.749,13.300,64.039,0.0,0.0,5.911
14.872,12.308,67.692,0.0,0.0,5.128
17.085,11.055,66.332,0.0,0.0,5.528
6.061,4.040,87.879,0.0,0.0,2.020
11.111,11.616,73.737,0.0,0.0,3.535
0.0,0.0,100.0,0.0,0.0,0.0
16.327,10.714,67.857,0.0,0.0,5.102
0.0,0.503,99.497,0.0,0.0,0.0
4.040,3.030,91.919,0.0,0.0,1.010
9.744,9.744,76.410,0.0,0.0,4.103
4.040,3.535,91.414,0.0,0.0,1.010
12.060,8.040,75.879,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
3.553,3.046,92.386,0.0,0.0,1.015
18.0,11.500,64.500,0.0,0.0,6.0
9.744,8.718,78.974,0.0,0.0,2.564
0.500,0.0,99.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
9.524,7.937,77.778,0.0,0.0,4.762
16.080,11.558,65.327,0.0,0.0,7.035
14.660,11.518,69.110,0.524,0.0,4.188
9.950,8.458,77.612,0.0,0.0,3.980
7.107,7.107,83.756,0.0,0.0,2.030
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
16.244,10.660,67.513,0.0,0.0,5.584
3.046,2.538,93.401,0.0,0.0,1.015
10.825,9.794,73.711,0.0,0.0,5.670
4.500,4.500,89.0,0.0,0.0,2.0
9.184,6.633,80.102,0.0,0.0,4.082
7.463,4.975,84.577,0.0,0.0,2.985
9.184,6.122,82.653,0.0,0.0,2.041
4.523,4.523,89.447,0.0,0.0,1.508
12.935,5.473,77.612,0.0,0.0,3.980
14.286,13.265,69.388,0.0,0.0,3.061
11.0,5.0,79.0,0.0,0.0,5.0
9.231,6.154,80.513,0.0,0.0,4.103
7.107,4.061,85.279,0.0,0.0,3.553
11.616,7.576,74.747,0.0,0.0,6.061
14.141,12.626,69.192,0.0,0.0,4.040
12.500,8.0,74.500,0.0,0.0,5.0
10.660,6.599,78.173,0.0,0.0,4.569
0.503,1.005,96.985,0.0,0.0,1.508
14.0,9.500,72.500,0.0,0.0,4.0
2.538,1.523,94.924,0.0,0.0,1.015
13.065,10.553,69.849,0.0,0.0,6.533
16.410,11.795,66.154,0.0,0.0,5.641
12.500,10.500,72.0,0.0,0.0,5.0
11.340,8.247,76.289,0.0,0.0,4.124
16.146,11.458,67.708,0.0,0.0,4.688
13.706,13.706,68.020,0.0,0.0,4.569
2.525,2.020,94.949,0.0,0.0,0.505
10.714,8.163,77.551,0.0,0.0,3.571
16.751,11.675,64.975,0.0,0.0,6.599
10.825,7.216,79.381,0.0,0.0,2.577
0.0,0.0,100.0,0.0,0.0,0.0
12.245,11.224,70.918,0.0,0.0,5.612
17.327,15.347,62.376,0.0,0.0,4.950
18.367,12.755,64.286,0.0,0.0,4.592
15.026,13.472,66.321,0.0,0.0,5.181
15.897,12.308,66.667,0.0,0.0,5.128
8.543,6.533,82.915,0.0,0.0,2.010
10.769,11.282,73.846,0.0,0.0,4.103
17.347,10.204,66.837,0.0,0.0,5.612
3.553,1.523,94.416,0.0,0.0,0.508
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
5.556,5.556,86.869,0.0,0.0,2.020
10.050,6.030,80.402,0.0,0.0,3.518
15.625,12.500,68.229,0.0,0.0,3.646
2.513,4.523,91.457,0.0,0.0,1.508
10.945,8.955,76.119,0.0,0.0,3.980
7.882,5.419,82.759,0.0,0.0,3.941
5.0,5.500,88.0,0.0,0.0,1.500
13.930,7.463,74.129,0.0,0.0,4.478
7.143,2.551,88.265,0.0,0.0,2.041
7.071,6.566,83.838,0.0,0.0,2.525
0.0,0.0,100.0,0.0,0.0,0.0
7.960,7.463,80.597,0.0,0.0,3.980
15.0,8.500,71.0,0.0,0.0,5.500
16.754,10.471,67.016,0.0,0.0,5.759
16.327,9.694,66.837,0.0,0.0,7.143
7.426,6.436,84.158,0.0,0.0,1.980
16.837,8.673,69.898,0.0,0.0,4.592
2.500,2.0,94.0,0.0,0.0,1.500
13.065,7.538,72.864,0.0,0.0,6.533
0.0,0.500,99.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
9.645,5.584,80.711,0.0,0.0,4.061
3.030,1.010,94.444,0.0,0.0,1.515
10.471,7.853,77.487,0.0,0.0,4.188
7.179,3.077,85.641,0.0,0.0,4.103
17.0,7.500,72.0,0.0,0.0,3.500
4.0,4.500,88.0,0.0,0.0,3.500
14.433,11.340,71.134,0.0,0.0,3.093
18.462,10.256,67.179,0.0,0.0,4.103
19.500,11.0,65.500,0.0,0.0,4.0
3.500,2.0,93.500,0.0,0.0,1.0
12.121,7.576,75.253,0.0,0.0,5.051
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
13.568,8.040,71.357,0.0,0.0,7.035
14.925,7.463,73.134,0.0,0.0,4.478
7.107,5.584,84.772,0.0,0.0,2.538
5.911,3.448,87.685,0.0,0.0,2.956
12.0,9.0,75.0,0.0,0.0,4.0
3.483,0.995,94.527,0.0,0.0,0.995
17.085,9.045,67.337,0.0,0.0,6.533
15.707,7.853,71.728,0.0,0.0,4.712
14.070,11.558,70.352,0.0,0.0,4.020
12.621,9.709,73.301,0.0,0.0,4.369
0.0,0.0,99.495,0.0,0.0,0.505
16.580,10.881,66.839,0.0,0.0,5.699
11.443,9.950,76.617,0.0,0.0,1.990
3.571,3.571,89.796,0.0,0.0,3.061
9.091,8.081,78.283,0.0,0.0,4.545
4.040,3.030,90.909,0.0,0.0,2.020
7.0,5.0,86.0,0.0,0.0,2.0
8.374,6.404,81.281,0.0,0.0,3.941
13.265,8.163,71.429,0.0,0.0,7.143
0.505,0.505,97.980,0.0,0.0,1.010
1.980,0.990,96.040,0.0,0.0,0.990
15.152,11.111,70.707,0.0,0.0,3.030
0.0,0.0,100.0,0.0,0.0,0.0
7.882,6.897,82.759,0.0,0.0,2.463
9.045,4.020,83.920,0.0,0.0,3.015
1.005,1.005,97.990,0.0,0.0,0.0
15.152,10.606,70.707,0.0,0.0,3.535
2.020,2.020,94.949,0.0,0.0,1.010
13.333,12.308,70.769,0.0,0.0,3.590
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
7.538,6.533,84.422,0.0,0.0,1.508
16.580,12.953,66.839,0.0,0.0,3.627
10.769,10.256,75.385,0.0,0.0,3.590
12.245,6.122,77.551,0.0,0.0,4.082
14.762,10.0,71.905,0.0,0.0,3.333
15.122,10.244,71.220,0.0,0.0,3.415
14.508,13.472,66.321,0.0,0.0,5.699
13.846,8.205,72.821,0.0,0.0,5.128
8.586,5.556,81.818,0.0,0.0,4.040
3.061,3.571,91.837,0.0,0.0,1.531
10.101,7.576,78.283,0.0,0.0,4.040
0.503,0.0,99.497,0.0,0.0,0.0
17.073,10.732,68.293,0.0,0.0,3.902
2.030,0.508,96.447,0.0,0.0,1.015
12.308,12.821,70.256,0.0,0.0,4.615
