"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat256.txt",,,,"Date:","14 May 2018 17:31:15 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
39.796,26.020,21.429,0.0,0.0,12.755
37.037,25.397,22.222,0.0,0.0,15.344
37.436,23.077,24.615,0.0,0.0,14.872
40.426,21.809,21.277,0.0,0.0,16.489
43.158,22.632,20.0,0.0,0.0,14.211
37.895,26.316,18.947,0.0,0.0,16.842
41.919,29.293,16.667,0.0,0.0,12.121
43.147,26.396,16.244,0.0,0.0,14.213
39.196,28.643,17.588,0.0,0.0,14.573
42.211,23.618,19.598,0.0,0.0,14.573
42.640,26.904,17.766,0.0,0.0,12.690
43.367,23.469,19.388,0.0,0.0,13.776
44.670,21.320,17.766,0.0,0.0,16.244
46.392,23.196,16.495,0.0,0.0,13.918
40.513,25.641,18.974,0.0,0.0,14.872
41.837,27.041,16.327,0.0,0.0,14.796
40.816,28.061,15.816,0.0,0.0,15.306
45.128,27.179,17.436,0.0,0.0,10.256
45.960,24.747,17.677,0.0,0.0,11.616
44.388,27.551,15.306,0.0,0.0,12.755
43.500,21.500,18.0,0.0,0.0,17.0
40.404,24.242,20.707,0.0,0.0,14.646
41.0,25.500,19.0,0.0,0.0,14.500
40.201,27.638,18.593,0.0,0.0,13.568
41.919,25.253,16.667,0.0,0.0,16.162
40.415,26.943,20.207,0.0,0.0,12.435
40.102,26.396,19.797,0.0,0.0,13.706
42.564,24.615,19.487,0.0,0.0,13.333
39.594,26.396,21.320,0.0,0.0,12.690
42.132,24.873,17.766,0.0,0.0,15.228
39.698,26.131,19.598,0.0,0.0,14.573
37.696,26.702,18.848,0.0,0.0,16.754
36.364,27.273,22.222,0.0,0.0,14.141
38.144,26.289,19.072,0.0,0.0,16.495
41.709,22.111,21.608,0.0,0.0,14.573
40.102,23.858,21.827,0.0,0.0,14.213
40.609,21.320,21.320,0.0,0.0,16.751
34.848,18.182,33.838,0.0,0.0,13.131
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
