"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1000.csv",,,,"Date:","19 Jun 2018 22:17:18 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 22:17:46,1.0,0.0,0.0,335495168.0,44969984.0,757383168.0,959393792.0,0.0,0.0,0.0,0.0,31319.0,52816.0,61.224,28.571,10.204,0.0,0.0,0.0,21.782,22.772,15.842,0.0,0.0,39.604,9101104.0,3151810.0,0.0,0.0,3.010,2.760,2.790,
19-06 22:17:47,6.0,0.0,0.0,331776000.0,44969984.0,757383168.0,963112960.0,0.0,0.0,0.0,20480.0,29758.0,51845.0,53.0,34.0,13.0,0.0,0.0,0.0,22.222,22.222,16.162,0.0,0.0,39.394,8651518.0,2970911.0,0.0,1.0,3.010,2.760,2.790,
19-06 22:17:48,4.0,0.0,0.0,329973760.0,44978176.0,757383168.0,964907008.0,0.0,0.0,0.0,12288.0,31384.0,64474.0,52.475,33.663,13.861,0.0,0.0,0.0,28.283,23.232,16.162,0.0,0.0,32.323,9127146.0,3046841.0,0.0,2.0,3.010,2.760,2.790,
19-06 22:17:49,2.0,0.0,0.0,326377472.0,44978176.0,757383168.0,968503296.0,0.0,0.0,0.0,0.0,29925.0,68628.0,50.0,30.612,19.388,0.0,0.0,0.0,32.692,22.115,11.538,0.0,0.0,33.654,8327916.0,2790722.0,0.0,0.0,3.010,2.760,2.790,
19-06 22:17:50,8.0,0.0,0.0,325689344.0,44978176.0,757383168.0,969191424.0,0.0,0.0,0.0,0.0,31106.0,71679.0,46.465,31.313,22.222,0.0,0.0,0.0,31.959,25.773,7.216,0.0,0.0,35.052,8754264.0,2981297.0,0.0,0.0,3.010,2.760,2.790,
19-06 22:17:51,5.0,0.0,0.0,323489792.0,44978176.0,757383168.0,971390976.0,0.0,0.0,0.0,0.0,31868.0,72451.0,57.292,29.167,13.542,0.0,0.0,0.0,28.571,22.857,16.190,0.0,0.0,32.381,8820374.0,2960962.0,0.0,0.0,3.330,2.830,2.810,
19-06 22:17:52,3.0,0.0,0.0,322068480.0,44978176.0,757383168.0,972812288.0,0.0,0.0,0.0,8192.0,32008.0,72952.0,45.0,36.0,19.0,0.0,0.0,0.0,34.314,26.471,4.902,0.0,0.0,34.314,9222090.0,3084713.0,0.0,1.0,3.330,2.830,2.810,
19-06 22:17:53,8.0,0.0,2.0,321839104.0,44982272.0,757387264.0,973033472.0,0.0,0.0,0.0,20480.0,31192.0,72313.0,38.889,36.667,24.444,0.0,0.0,0.0,34.653,18.812,12.871,0.0,0.0,33.663,8988985.0,2997090.0,0.0,2.0,3.330,2.830,2.810,
19-06 22:17:54,5.0,0.0,0.0,319610880.0,44982272.0,757387264.0,975261696.0,0.0,0.0,0.0,0.0,28658.0,68159.0,41.237,34.021,24.742,0.0,0.0,0.0,29.293,14.141,20.202,0.0,0.0,36.364,7812152.0,2660655.0,0.0,0.0,3.330,2.830,2.810,
19-06 22:17:55,2.0,0.0,0.0,315224064.0,44982272.0,757387264.0,979648512.0,0.0,0.0,0.0,0.0,29510.0,65892.0,40.206,34.021,25.773,0.0,0.0,0.0,29.703,17.822,17.822,0.0,0.0,34.653,7972132.0,2688890.0,0.0,0.0,3.330,2.830,2.810,
19-06 22:17:56,7.0,0.0,0.0,311828480.0,44982272.0,757387264.0,983044096.0,0.0,0.0,0.0,0.0,29624.0,69521.0,52.083,26.042,21.875,0.0,0.0,0.0,25.472,16.981,18.868,0.0,0.0,38.679,8288048.0,2775725.0,0.0,0.0,3.540,2.880,2.830,
19-06 22:17:57,4.0,0.0,0.0,309260288.0,44982272.0,757387264.0,985612288.0,0.0,0.0,0.0,0.0,27141.0,66538.0,40.426,31.915,27.660,0.0,0.0,0.0,30.769,13.462,22.115,0.0,0.0,33.654,7580040.0,2558085.0,0.0,0.0,3.540,2.880,2.830,
19-06 22:17:58,7.0,0.0,0.0,308555776.0,44982272.0,757387264.0,986316800.0,0.0,0.0,0.0,20480.0,29722.0,68552.0,43.0,33.0,24.0,0.0,0.0,0.0,29.703,14.851,16.832,0.0,0.0,38.614,8273436.0,2846341.0,0.0,2.0,3.540,2.880,2.830,
19-06 22:17:59,4.0,0.0,0.0,305065984.0,44982272.0,757387264.0,989806592.0,0.0,0.0,0.0,0.0,31212.0,71216.0,41.237,34.021,24.742,0.0,0.0,0.0,32.353,17.647,14.706,0.0,0.0,35.294,8578946.0,2885970.0,0.0,0.0,3.540,2.880,2.830,
19-06 22:18:00,5.0,0.0,0.0,302751744.0,44982272.0,757387264.0,992120832.0,0.0,0.0,0.0,0.0,28777.0,64705.0,40.0,35.789,24.211,0.0,0.0,0.0,27.451,19.608,18.627,0.0,0.0,34.314,7822910.0,2646374.0,0.0,0.0,3.540,2.880,2.830,
19-06 22:18:01,3.0,0.0,0.0,300097536.0,44982272.0,757387264.0,994775040.0,0.0,0.0,0.0,0.0,29384.0,72467.0,42.553,37.234,20.213,0.0,0.0,0.0,30.097,16.505,17.476,0.0,0.0,35.922,8287016.0,2839313.0,0.0,0.0,3.900,2.970,2.860,
19-06 22:18:02,4.0,0.0,0.0,298577920.0,44982272.0,757387264.0,996294656.0,0.0,0.0,0.0,0.0,29289.0,72426.0,43.299,34.021,22.680,0.0,0.0,0.0,29.524,15.238,15.238,0.0,0.0,40.0,8445468.0,2811824.0,0.0,0.0,3.900,2.970,2.860,
19-06 22:18:03,4.0,0.0,0.0,302260224.0,44986368.0,757387264.0,992608256.0,0.0,0.0,0.0,12288.0,29712.0,68895.0,38.710,33.333,27.957,0.0,0.0,0.0,32.075,18.868,16.038,0.0,0.0,33.019,8315786.0,2856908.0,0.0,2.0,3.900,2.970,2.860,
19-06 22:18:04,5.0,0.0,0.0,305766400.0,44986368.0,757387264.0,989102080.0,0.0,0.0,0.0,0.0,30520.0,69445.0,49.505,27.723,22.772,0.0,0.0,0.0,29.524,17.143,19.048,0.0,0.0,34.286,8352196.0,2827916.0,0.0,0.0,3.900,2.970,2.860,
19-06 22:18:05,9.0,0.0,0.0,307752960.0,44986368.0,757387264.0,987115520.0,0.0,0.0,0.0,0.0,31264.0,74978.0,44.681,36.170,19.149,0.0,0.0,0.0,26.471,14.706,19.608,0.0,0.0,39.216,8712594.0,2900026.0,0.0,0.0,3.900,2.970,2.860,
19-06 22:18:06,5.0,0.0,0.0,307613696.0,44986368.0,757387264.0,987254784.0,0.0,0.0,0.0,0.0,29467.0,68630.0,38.710,38.710,22.581,0.0,0.0,0.0,30.769,19.231,14.423,0.0,0.0,35.577,8234776.0,2777675.0,0.0,0.0,3.910,2.980,2.860,
19-06 22:18:07,5.0,0.0,0.0,308133888.0,44986368.0,757387264.0,986734592.0,0.0,0.0,0.0,0.0,29755.0,74652.0,50.0,31.250,18.750,0.0,0.0,0.0,29.412,16.667,15.686,0.0,0.0,38.235,8651720.0,2862730.0,0.0,0.0,3.910,2.980,2.860,
19-06 22:18:08,6.0,0.0,0.0,308371456.0,44994560.0,757387264.0,986488832.0,0.0,0.0,0.0,12288.0,27983.0,66247.0,37.634,32.258,30.108,0.0,0.0,0.0,36.0,18.0,13.0,0.0,0.0,33.0,7943564.0,2664962.0,0.0,2.0,3.910,2.980,2.860,
19-06 22:18:09,5.0,0.0,0.0,306515968.0,44994560.0,757387264.0,988344320.0,0.0,0.0,0.0,0.0,29665.0,66397.0,41.667,33.333,25.0,0.0,0.0,0.0,37.736,15.094,14.151,0.0,0.0,33.019,8069146.0,2814226.0,0.0,0.0,3.910,2.980,2.860,
19-06 22:18:10,4.0,0.0,0.0,304734208.0,44994560.0,757387264.0,990126080.0,0.0,0.0,0.0,0.0,28879.0,69232.0,44.898,31.633,23.469,0.0,0.0,0.0,31.0,18.0,18.0,0.0,0.0,33.0,8093738.0,2704707.0,0.0,0.0,3.910,2.980,2.860,
19-06 22:18:11,6.0,0.0,0.0,303198208.0,44994560.0,757387264.0,991662080.0,0.0,0.0,0.0,0.0,31030.0,72319.0,39.362,35.106,25.532,0.0,0.0,0.0,28.571,20.952,12.381,0.0,0.0,38.095,8668728.0,2917539.0,0.0,0.0,4.080,3.030,2.880,
19-06 22:18:12,4.0,0.0,0.0,302080000.0,44994560.0,757391360.0,992776192.0,0.0,0.0,0.0,0.0,31031.0,68300.0,41.304,27.174,31.522,0.0,0.0,0.0,32.673,20.792,10.891,0.0,0.0,35.644,8568740.0,2928433.0,0.0,0.0,4.080,3.030,2.880,
19-06 22:18:13,3.0,0.0,0.0,300195840.0,45002752.0,757391360.0,994652160.0,0.0,0.0,0.0,12288.0,29653.0,70150.0,51.0,28.0,21.0,0.0,0.0,0.0,28.713,16.832,17.822,0.0,0.0,36.634,8469224.0,2800644.0,0.0,2.0,4.080,3.030,2.880,
19-06 22:18:14,2.0,0.0,0.0,310366208.0,45002752.0,757391360.0,984481792.0,0.0,0.0,0.0,0.0,30367.0,67238.0,38.043,29.348,32.609,0.0,0.0,0.0,34.951,16.505,15.534,0.0,0.0,33.010,8197490.0,2747016.0,0.0,0.0,4.080,3.030,2.880,
19-06 22:18:15,3.0,0.0,0.0,311328768.0,45002752.0,757391360.0,983519232.0,0.0,0.0,0.0,0.0,30098.0,71146.0,44.681,32.979,22.340,0.0,0.0,0.0,30.392,21.569,17.647,0.0,0.0,30.392,8328534.0,2824874.0,0.0,0.0,4.080,3.030,2.880,
19-06 22:18:16,4.0,0.0,0.0,308465664.0,45002752.0,757391360.0,986382336.0,0.0,0.0,0.0,0.0,29341.0,69085.0,41.837,36.735,21.429,0.0,0.0,0.0,34.951,17.476,13.592,0.0,0.0,33.981,8220504.0,2770274.0,0.0,0.0,3.990,3.030,2.880,
19-06 22:18:17,7.0,0.0,0.0,305356800.0,45002752.0,757391360.0,989491200.0,0.0,0.0,0.0,20480.0,30589.0,70522.0,41.935,33.333,24.731,0.0,0.0,0.0,26.471,22.549,12.745,0.0,0.0,38.235,8682642.0,2873999.0,0.0,1.0,3.990,3.030,2.880,
19-06 22:18:18,4.0,0.0,0.0,302825472.0,45010944.0,757391360.0,992014336.0,0.0,0.0,0.0,12288.0,28998.0,68402.0,40.426,34.043,25.532,0.0,0.0,0.0,33.333,14.706,15.686,0.0,0.0,36.275,8122236.0,2719784.0,0.0,2.0,3.990,3.030,2.880,
19-06 22:18:19,6.0,0.0,0.0,299171840.0,45010944.0,757391360.0,995667968.0,0.0,0.0,0.0,0.0,29658.0,72347.0,46.939,31.633,21.429,0.0,0.0,0.0,34.653,18.812,14.851,0.0,0.0,31.683,8306518.0,2802644.0,0.0,0.0,3.990,3.030,2.880,
19-06 22:18:20,7.0,0.0,0.0,296976384.0,45010944.0,757391360.0,997863424.0,0.0,0.0,0.0,0.0,29788.0,70120.0,42.857,33.673,23.469,0.0,0.0,0.0,33.333,13.725,19.608,0.0,0.0,33.333,8398480.0,2790429.0,0.0,0.0,3.990,3.030,2.880,
19-06 22:18:21,4.0,0.0,0.0,296611840.0,45010944.0,757391360.0,998227968.0,0.0,0.0,0.0,0.0,28966.0,65375.0,37.634,25.806,36.559,0.0,0.0,0.0,32.039,19.417,11.650,0.0,0.0,36.893,8006220.0,2648827.0,0.0,0.0,3.910,3.030,2.880,
19-06 22:18:22,11.0,0.0,0.0,295612416.0,45010944.0,757391360.0,999227392.0,0.0,0.0,0.0,0.0,30693.0,67355.0,36.471,28.235,35.294,0.0,0.0,0.0,33.663,18.812,7.921,0.0,0.0,39.604,8495752.0,2860431.0,0.0,0.0,3.910,3.030,2.880,
19-06 22:18:23,2.0,0.0,0.0,293789696.0,45019136.0,757391360.0,1001041920.0,0.0,0.0,0.0,12288.0,29017.0,64707.0,40.404,31.313,28.283,0.0,0.0,0.0,35.922,13.592,17.476,0.0,0.0,33.010,7885374.0,2671278.0,0.0,2.0,3.910,3.030,2.880,
19-06 22:18:24,3.0,0.0,0.0,301449216.0,45019136.0,757391360.0,993382400.0,0.0,0.0,0.0,0.0,29685.0,65450.0,35.417,32.292,32.292,0.0,0.0,0.0,32.673,17.822,12.871,0.0,0.0,36.634,8009486.0,2753931.0,0.0,0.0,3.910,3.030,2.880,
19-06 22:18:25,3.0,0.0,0.0,305934336.0,45019136.0,757391360.0,988897280.0,0.0,0.0,0.0,0.0,29600.0,65489.0,38.384,32.323,29.293,0.0,0.0,0.0,34.653,19.802,14.851,0.0,0.0,30.693,8159104.0,2751569.0,0.0,0.0,3.910,3.030,2.880,
19-06 22:18:26,4.0,0.0,0.0,327024640.0,45019136.0,757391360.0,967806976.0,0.0,0.0,0.0,0.0,31517.0,72730.0,42.105,34.737,23.158,0.0,0.0,0.0,32.673,16.832,15.842,0.0,0.0,34.653,8498446.0,2886450.0,0.0,0.0,3.840,3.030,2.880,
19-06 22:18:27,7.0,0.0,0.0,327831552.0,45019136.0,757391360.0,967000064.0,0.0,0.0,0.0,28672.0,29490.0,65423.0,34.066,32.967,32.967,0.0,0.0,0.0,36.0,17.0,13.0,0.0,0.0,34.0,8209754.0,2755165.0,0.0,6.0,3.840,3.030,2.880,
19-06 22:18:28,5.0,0.0,0.0,325943296.0,45023232.0,757391360.0,968884224.0,0.0,0.0,0.0,20480.0,30965.0,64166.0,32.584,31.461,35.955,0.0,0.0,0.0,36.893,20.388,9.709,0.0,0.0,33.010,8105120.0,2771021.0,0.0,2.0,3.840,3.030,2.880,
19-06 22:18:29,4.0,0.0,0.0,324165632.0,45023232.0,757391360.0,970661888.0,0.0,0.0,0.0,0.0,31186.0,68792.0,40.0,32.632,27.368,0.0,0.0,0.0,42.857,15.306,7.143,0.0,0.0,34.694,8560774.0,2906145.0,0.0,0.0,3.840,3.030,2.880,
19-06 22:18:30,7.0,0.0,0.0,321318912.0,45023232.0,757395456.0,973504512.0,0.0,0.0,0.0,0.0,28407.0,61753.0,34.043,31.915,34.043,0.0,0.0,0.0,35.294,20.588,9.804,0.0,0.0,34.314,7848778.0,2638611.0,0.0,0.0,3.840,3.030,2.880,
19-06 22:18:31,4.0,0.0,0.0,319315968.0,45023232.0,757395456.0,975507456.0,0.0,0.0,0.0,0.0,30493.0,68328.0,37.234,31.915,30.851,0.0,0.0,0.0,40.777,11.650,11.650,0.0,0.0,35.922,8495788.0,2780061.0,0.0,0.0,4.010,3.080,2.900,
19-06 22:18:32,6.0,0.0,0.0,315985920.0,45023232.0,757395456.0,978837504.0,0.0,0.0,0.0,0.0,31215.0,66421.0,39.785,33.333,26.882,0.0,0.0,0.0,32.0,21.0,12.0,0.0,0.0,35.0,8477400.0,2875036.0,0.0,0.0,4.010,3.080,2.900,
19-06 22:18:33,3.0,0.0,0.0,313712640.0,45027328.0,757391360.0,981110784.0,0.0,0.0,0.0,12288.0,30794.0,71093.0,48.485,35.354,16.162,0.0,0.0,0.0,32.653,23.469,8.163,0.0,0.0,35.714,8902406.0,2973721.0,0.0,2.0,4.010,3.080,2.900,
19-06 22:18:34,11.0,0.0,0.0,311492608.0,45027328.0,757395456.0,983326720.0,0.0,0.0,0.0,0.0,30259.0,69775.0,47.423,29.897,22.680,0.0,0.0,0.0,36.275,22.549,7.843,0.0,0.0,33.333,8773794.0,2956753.0,0.0,0.0,4.010,3.080,2.900,
19-06 22:18:35,4.0,0.0,0.0,309825536.0,45027328.0,757395456.0,984993792.0,0.0,0.0,0.0,0.0,31029.0,72704.0,48.485,33.333,18.182,0.0,0.0,0.0,33.663,22.772,7.921,0.0,0.0,35.644,9242982.0,3037968.0,0.0,0.0,4.010,3.080,2.900,
19-06 22:18:36,8.0,0.0,0.0,318095360.0,45027328.0,757395456.0,976723968.0,0.0,0.0,0.0,0.0,32731.0,73867.0,50.0,33.0,17.0,0.0,0.0,0.0,36.0,25.0,7.0,0.0,0.0,32.0,9423500.0,3177707.0,0.0,0.0,4.090,3.110,2.910,
19-06 22:18:37,3.0,0.0,0.0,317186048.0,45027328.0,757395456.0,977633280.0,0.0,0.0,0.0,0.0,30408.0,71519.0,48.515,30.693,20.792,0.0,0.0,0.0,33.673,19.388,11.224,0.0,0.0,35.714,8819922.0,2854158.0,0.0,0.0,4.090,3.110,2.910,
19-06 22:18:38,4.0,0.0,0.0,317751296.0,45027328.0,757395456.0,977068032.0,0.0,0.0,0.0,0.0,29837.0,69604.0,67.347,29.592,3.061,0.0,0.0,0.0,37.255,21.569,5.882,0.0,0.0,35.294,9180706.0,3010141.0,0.0,0.0,4.090,3.110,2.910,
19-06 22:18:39,2.0,0.0,0.0,330932224.0,45035520.0,757395456.0,963878912.0,0.0,0.0,0.0,12288.0,31611.0,74084.0,53.608,25.773,20.619,0.0,0.0,0.0,36.634,19.802,8.911,0.0,0.0,34.653,9315010.0,3113074.0,0.0,2.0,4.090,3.110,2.910,
19-06 22:18:40,5.0,0.0,1.0,330326016.0,45035520.0,757395456.0,964485120.0,0.0,0.0,0.0,0.0,30677.0,69774.0,44.211,31.579,24.211,0.0,0.0,0.0,36.634,24.752,6.931,0.0,0.0,31.683,8992822.0,3051501.0,0.0,0.0,4.090,3.110,2.910,
19-06 22:18:41,6.0,0.0,0.0,343146496.0,45035520.0,757395456.0,951664640.0,0.0,0.0,0.0,0.0,31770.0,72819.0,49.0,32.0,19.0,0.0,0.0,0.0,38.614,26.733,7.921,0.0,0.0,26.733,9016686.0,3031576.0,0.0,0.0,4.160,3.140,2.920,
19-06 22:18:42,6.0,0.0,0.0,344121344.0,45035520.0,757395456.0,950689792.0,0.0,0.0,0.0,0.0,31738.0,73560.0,55.670,26.804,17.526,0.0,0.0,0.0,33.333,19.608,9.804,0.0,0.0,37.255,9212806.0,3077863.0,0.0,0.0,4.160,3.140,2.920,
19-06 22:18:43,5.0,0.0,0.0,340701184.0,45035520.0,757395456.0,954109952.0,0.0,0.0,0.0,0.0,32452.0,70018.0,49.485,34.021,16.495,0.0,0.0,0.0,36.275,18.627,9.804,0.0,0.0,35.294,9149316.0,3085986.0,0.0,0.0,4.160,3.140,2.920,
19-06 22:18:44,1.0,0.0,0.0,336326656.0,45035520.0,757395456.0,958484480.0,0.0,0.0,0.0,0.0,32861.0,56505.0,58.333,29.167,12.500,0.0,0.0,0.0,23.469,23.469,16.327,0.0,0.0,36.735,9027522.0,3189627.0,0.0,0.0,4.160,3.140,2.920,
