"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c128.csv",,,,"Date:","21 Jun 2018 01:28:03 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:28:13,3.0,0.0,0.0,534892544.0,122494976.0,655110144.0,784744448.0,0.0,0.0,0.0,0.0,3993.0,10386.0,71.717,4.040,24.242,0.0,0.0,0.0,81.633,7.143,5.102,0.0,0.0,6.122,2152380.0,370797.0,0.0,0.0,0.500,1.080,1.310,
21-06 01:28:14,2.0,0.0,0.0,535379968.0,122503168.0,655110144.0,784248832.0,0.0,0.0,0.0,12288.0,4252.0,11040.0,84.848,8.081,7.071,0.0,0.0,0.0,78.788,7.071,6.061,0.0,0.0,8.081,2347372.0,390594.0,0.0,2.0,0.500,1.080,1.310,
21-06 01:28:15,4.0,0.0,0.0,535216128.0,122503168.0,655110144.0,784412672.0,0.0,0.0,0.0,0.0,4285.0,9792.0,89.899,1.010,9.091,0.0,0.0,0.0,72.727,6.061,15.152,0.0,0.0,6.061,2175570.0,365140.0,0.0,0.0,0.620,1.090,1.310,
21-06 01:28:16,3.0,0.0,0.0,535810048.0,122503168.0,655110144.0,783818752.0,0.0,0.0,0.0,0.0,4260.0,9974.0,76.289,5.155,18.557,0.0,0.0,0.0,78.0,8.0,10.0,0.0,0.0,4.0,2097564.0,362912.0,0.0,0.0,0.620,1.090,1.310,
21-06 01:28:17,2.0,0.0,0.0,535699456.0,122503168.0,655110144.0,783929344.0,0.0,0.0,0.0,0.0,4412.0,10270.0,84.694,6.122,9.184,0.0,0.0,0.0,75.758,4.040,13.131,0.0,0.0,7.071,2234448.0,377626.0,0.0,0.0,0.620,1.090,1.310,
21-06 01:28:18,2.0,0.0,0.0,535859200.0,122503168.0,655110144.0,783769600.0,0.0,0.0,0.0,20480.0,4034.0,10715.0,87.500,3.125,9.375,0.0,0.0,0.0,78.788,10.101,6.061,0.0,0.0,5.051,2307368.0,392237.0,0.0,5.0,0.620,1.090,1.310,
21-06 01:28:19,2.0,0.0,0.0,536227840.0,122511360.0,655110144.0,783392768.0,0.0,0.0,0.0,12288.0,4679.0,10756.0,89.796,3.061,7.143,0.0,0.0,0.0,79.798,6.061,10.101,0.0,0.0,4.040,2317782.0,363478.0,0.0,2.0,0.620,1.090,1.310,
21-06 01:28:20,2.0,0.0,0.0,536219648.0,122511360.0,655114240.0,783396864.0,0.0,0.0,0.0,0.0,4210.0,10387.0,87.0,5.0,8.0,0.0,0.0,0.0,76.531,9.184,8.163,0.0,0.0,6.122,2284128.0,381814.0,0.0,0.0,0.730,1.110,1.320,
21-06 01:28:21,2.0,0.0,0.0,536199168.0,122511360.0,655114240.0,783417344.0,0.0,0.0,0.0,0.0,4471.0,10185.0,87.755,2.041,10.204,0.0,0.0,0.0,84.694,3.061,8.163,0.0,0.0,4.082,2237112.0,357344.0,0.0,0.0,0.730,1.110,1.320,
21-06 01:28:22,2.0,0.0,0.0,536645632.0,122511360.0,655114240.0,782970880.0,0.0,0.0,0.0,0.0,3493.0,10393.0,58.0,4.0,38.0,0.0,0.0,0.0,90.0,6.0,2.0,0.0,0.0,2.0,1982360.0,361329.0,0.0,0.0,0.730,1.110,1.320,
21-06 01:28:23,2.0,0.0,0.0,536379392.0,122511360.0,655114240.0,783237120.0,0.0,0.0,0.0,0.0,4033.0,10414.0,84.536,3.093,12.371,0.0,0.0,0.0,76.768,10.101,8.081,0.0,0.0,5.051,2258528.0,384203.0,0.0,0.0,0.730,1.110,1.320,
21-06 01:28:24,2.0,0.0,0.0,536907776.0,122519552.0,655114240.0,782700544.0,0.0,0.0,0.0,12288.0,3800.0,10632.0,72.0,3.0,25.0,0.0,0.0,0.0,82.828,7.071,6.061,0.0,0.0,4.040,2091290.0,369523.0,0.0,2.0,0.730,1.110,1.320,
21-06 01:28:25,2.0,0.0,0.0,536621056.0,122519552.0,655114240.0,782987264.0,0.0,0.0,0.0,0.0,4144.0,9728.0,90.909,4.040,5.051,0.0,0.0,0.0,66.327,8.163,18.367,0.0,0.0,7.143,2193276.0,364394.0,0.0,0.0,0.830,1.120,1.320,
21-06 01:28:26,2.0,0.0,0.0,536694784.0,122519552.0,655114240.0,782913536.0,0.0,0.0,0.0,0.0,3686.0,10588.0,64.948,4.124,30.928,0.0,0.0,0.0,89.899,4.040,1.010,0.0,0.0,5.051,2088984.0,376081.0,0.0,0.0,0.830,1.120,1.320,
21-06 01:28:27,2.0,0.0,0.0,536719360.0,122519552.0,655114240.0,782888960.0,0.0,0.0,0.0,0.0,4117.0,10130.0,80.808,4.040,15.152,0.0,0.0,0.0,83.0,6.0,5.0,0.0,0.0,6.0,2178858.0,377739.0,0.0,0.0,0.830,1.120,1.320,
21-06 01:28:28,2.0,0.0,0.0,536514560.0,122519552.0,655114240.0,783093760.0,0.0,0.0,0.0,16384.0,4391.0,9972.0,83.673,1.020,15.306,0.0,0.0,0.0,76.531,5.102,15.306,0.0,0.0,3.061,2095096.0,355902.0,0.0,2.0,0.830,1.120,1.320,
21-06 01:28:29,1.0,0.0,0.0,536616960.0,122523648.0,655114240.0,782987264.0,0.0,0.0,0.0,16384.0,3992.0,9695.0,80.612,3.061,16.327,0.0,0.0,0.0,75.510,8.163,11.224,0.0,0.0,5.102,2139618.0,361584.0,0.0,2.0,0.830,1.120,1.320,
21-06 01:28:30,2.0,0.0,0.0,537141248.0,122523648.0,655114240.0,782462976.0,0.0,0.0,0.0,0.0,4025.0,10457.0,82.653,2.041,15.306,0.0,0.0,0.0,77.551,8.163,10.204,0.0,0.0,4.082,2184112.0,374556.0,0.0,0.0,0.920,1.140,1.320,
21-06 01:28:31,2.0,0.0,2.0,537882624.0,122523648.0,655114240.0,781721600.0,0.0,0.0,0.0,0.0,4529.0,10232.0,93.939,2.020,4.040,0.0,0.0,0.0,76.0,5.0,15.0,0.0,0.0,4.0,2290395.0,383583.0,0.0,0.0,0.920,1.140,1.320,
21-06 01:28:32,1.0,0.0,0.0,537128960.0,122523648.0,655114240.0,782475264.0,0.0,0.0,0.0,0.0,4480.0,9587.0,97.980,1.010,1.010,0.0,0.0,0.0,60.606,9.091,27.273,0.0,0.0,3.030,2180232.0,338730.0,0.0,0.0,0.920,1.140,1.320,
21-06 01:28:33,1.0,0.0,0.0,537018368.0,122523648.0,655114240.0,782585856.0,0.0,0.0,0.0,0.0,3696.0,9886.0,66.667,2.020,31.313,0.0,0.0,0.0,82.0,8.0,6.0,0.0,0.0,4.0,1980116.0,351117.0,0.0,0.0,0.920,1.140,1.320,
21-06 01:28:34,2.0,0.0,0.0,537145344.0,122527744.0,655114240.0,782454784.0,0.0,0.0,0.0,20480.0,4099.0,9756.0,75.258,3.093,21.649,0.0,0.0,0.0,78.218,5.941,11.881,0.0,0.0,3.960,2016704.0,353381.0,0.0,2.0,0.920,1.140,1.320,
21-06 01:28:35,3.0,0.0,0.0,536891392.0,122527744.0,655114240.0,782708736.0,0.0,0.0,0.0,0.0,4302.0,10147.0,78.125,3.125,18.750,0.0,0.0,0.0,80.808,6.061,10.101,0.0,0.0,3.030,2136644.0,369919.0,0.0,0.0,1.010,1.150,1.330,
21-06 01:28:36,2.0,0.0,0.0,536629248.0,122527744.0,655114240.0,782970880.0,0.0,0.0,0.0,0.0,4280.0,9990.0,85.859,4.040,10.101,0.0,0.0,0.0,75.758,8.081,12.121,0.0,0.0,4.040,2172528.0,371222.0,0.0,0.0,1.010,1.150,1.330,
21-06 01:28:37,1.0,0.0,0.0,536817664.0,122527744.0,655114240.0,782782464.0,0.0,0.0,0.0,0.0,3756.0,9959.0,76.289,3.093,20.619,0.0,0.0,0.0,77.0,8.0,10.0,0.0,0.0,5.0,2042770.0,356727.0,0.0,0.0,1.010,1.150,1.330,
21-06 01:28:38,2.0,0.0,0.0,536416256.0,122527744.0,655114240.0,783183872.0,0.0,0.0,0.0,8192.0,4258.0,9498.0,94.949,3.030,2.020,0.0,0.0,0.0,64.286,7.143,22.449,0.0,0.0,6.122,2167996.0,356867.0,0.0,1.0,1.010,1.150,1.330,
21-06 01:28:39,3.0,0.0,0.0,536698880.0,122535936.0,655118336.0,782888960.0,0.0,0.0,0.0,20480.0,4097.0,10035.0,82.0,4.0,14.0,0.0,0.0,0.0,73.469,7.143,14.286,0.0,0.0,5.102,2136518.0,365628.0,0.0,2.0,1.010,1.150,1.330,
21-06 01:28:40,2.0,0.0,0.0,537124864.0,122535936.0,655118336.0,782462976.0,0.0,0.0,0.0,0.0,4009.0,10252.0,86.869,1.010,12.121,0.0,0.0,0.0,83.838,7.071,6.061,0.0,0.0,3.030,2197684.0,380882.0,0.0,0.0,1.090,1.170,1.330,
21-06 01:28:41,1.0,0.0,0.0,536952832.0,122535936.0,655118336.0,782635008.0,0.0,0.0,0.0,0.0,4068.0,10545.0,85.714,1.020,13.265,0.0,0.0,0.0,81.373,6.863,7.843,0.0,0.0,3.922,2227208.0,385316.0,0.0,0.0,1.090,1.170,1.330,
21-06 01:28:42,1.0,0.0,1.0,537886720.0,122535936.0,655118336.0,781701120.0,0.0,0.0,0.0,0.0,3768.0,10645.0,71.277,1.064,27.660,0.0,0.0,0.0,82.828,6.061,4.040,0.0,0.0,7.071,2083776.0,371189.0,0.0,0.0,1.090,1.170,1.330,
21-06 01:28:43,3.0,0.0,1.0,537792512.0,122535936.0,655118336.0,781795328.0,0.0,0.0,0.0,0.0,3994.0,9972.0,79.798,3.030,17.172,0.0,0.0,0.0,73.469,6.122,16.327,0.0,0.0,4.082,2071691.0,355025.0,0.0,0.0,1.090,1.170,1.330,
21-06 01:28:44,2.0,0.0,0.0,537559040.0,122540032.0,655118336.0,782024704.0,0.0,0.0,0.0,20480.0,4337.0,10997.0,80.0,6.0,14.0,0.0,0.0,0.0,83.168,7.921,4.950,0.0,0.0,3.960,2296668.0,379441.0,0.0,2.0,1.090,1.170,1.330,
21-06 01:28:45,1.0,0.0,0.0,537649152.0,122540032.0,655118336.0,781934592.0,0.0,0.0,0.0,0.0,3822.0,10434.0,70.408,6.122,23.469,0.0,0.0,0.0,79.798,8.081,7.071,0.0,0.0,5.051,2108836.0,369795.0,0.0,0.0,1.160,1.180,1.340,
21-06 01:28:46,2.0,0.0,0.0,537329664.0,122540032.0,655118336.0,782254080.0,0.0,0.0,0.0,0.0,4481.0,9679.0,92.708,4.167,3.125,0.0,0.0,0.0,74.490,6.122,17.347,0.0,0.0,2.041,2169750.0,363210.0,0.0,0.0,1.160,1.180,1.340,
21-06 01:28:47,1.0,0.0,0.0,537452544.0,122540032.0,655118336.0,782131200.0,0.0,0.0,0.0,0.0,4617.0,9854.0,93.069,2.970,3.960,0.0,0.0,0.0,72.277,4.950,18.812,0.0,0.0,3.960,2186420.0,363602.0,0.0,0.0,1.160,1.180,1.340,
21-06 01:28:48,1.0,0.0,0.0,536629248.0,122540032.0,655118336.0,782954496.0,0.0,0.0,0.0,0.0,3924.0,10175.0,64.948,2.062,32.990,0.0,0.0,0.0,82.828,6.061,7.071,0.0,0.0,4.040,1965984.0,351834.0,0.0,0.0,1.160,1.180,1.340,
21-06 01:28:49,2.0,0.0,0.0,535519232.0,122548224.0,655118336.0,784056320.0,0.0,0.0,0.0,12288.0,4526.0,10787.0,71.717,5.051,23.232,0.0,0.0,0.0,86.869,4.040,5.051,0.0,0.0,4.040,2161140.0,349442.0,0.0,2.0,1.160,1.180,1.340,
21-06 01:28:50,2.0,0.0,0.0,534011904.0,122548224.0,655118336.0,785563648.0,0.0,0.0,0.0,0.0,4499.0,10073.0,85.417,3.125,11.458,0.0,0.0,0.0,82.292,2.083,11.458,0.0,0.0,4.167,2204474.0,365358.0,0.0,0.0,1.230,1.190,1.340,
21-06 01:28:51,1.0,0.0,0.0,533204992.0,122548224.0,655118336.0,786370560.0,0.0,0.0,0.0,0.0,3457.0,9919.0,57.0,4.0,39.0,0.0,0.0,0.0,88.0,7.0,3.0,0.0,0.0,2.0,1900618.0,346326.0,0.0,0.0,1.230,1.190,1.340,
21-06 01:28:52,2.0,0.0,0.0,531238912.0,122548224.0,655118336.0,788336640.0,0.0,0.0,0.0,0.0,4171.0,9567.0,93.939,1.010,5.051,0.0,0.0,0.0,72.0,4.0,19.0,0.0,0.0,5.0,2179724.0,358099.0,0.0,0.0,1.230,1.190,1.340,
21-06 01:28:53,2.0,0.0,0.0,535113728.0,122548224.0,655118336.0,784461824.0,0.0,0.0,0.0,0.0,4930.0,10141.0,95.918,3.061,1.020,0.0,0.0,0.0,70.408,7.143,18.367,0.0,0.0,4.082,2278000.0,375287.0,0.0,0.0,1.230,1.190,1.340,
21-06 01:28:54,2.0,0.0,0.0,535175168.0,122552320.0,655118336.0,784396288.0,0.0,0.0,0.0,12288.0,5042.0,9953.0,93.939,3.030,3.030,0.0,0.0,0.0,69.388,5.102,21.429,0.0,0.0,4.082,2177058.0,356238.0,0.0,2.0,1.230,1.190,1.340,
21-06 01:28:55,1.0,0.0,0.0,534192128.0,122552320.0,655118336.0,785379328.0,0.0,0.0,0.0,0.0,4198.0,10564.0,75.0,3.0,22.0,0.0,0.0,0.0,82.653,6.122,8.163,0.0,0.0,3.061,2139666.0,372684.0,0.0,0.0,1.290,1.210,1.340,
21-06 01:28:56,2.0,0.0,0.0,535748608.0,122552320.0,655118336.0,783822848.0,0.0,0.0,0.0,0.0,4335.0,10446.0,79.592,3.061,17.347,0.0,0.0,0.0,79.208,7.921,7.921,0.0,0.0,4.950,2162738.0,375311.0,0.0,0.0,1.290,1.210,1.340,
21-06 01:28:57,2.0,0.0,0.0,536211456.0,122552320.0,655118336.0,783360000.0,0.0,0.0,0.0,0.0,4136.0,10092.0,74.747,6.061,19.192,0.0,0.0,0.0,79.592,10.204,8.163,0.0,0.0,2.041,2086720.0,360188.0,0.0,0.0,1.290,1.210,1.340,
21-06 01:28:58,2.0,0.0,0.0,535764992.0,122552320.0,655122432.0,783802368.0,0.0,0.0,0.0,16384.0,4176.0,10004.0,92.929,2.020,5.051,0.0,0.0,0.0,77.551,8.163,11.224,0.0,0.0,3.061,2254410.0,380267.0,0.0,2.0,1.290,1.210,1.340,
21-06 01:28:59,2.0,0.0,0.0,536825856.0,122560512.0,655122432.0,782733312.0,0.0,0.0,0.0,16384.0,4604.0,9682.0,93.0,2.0,5.0,0.0,0.0,0.0,65.657,10.101,19.192,0.0,0.0,5.051,2198770.0,363235.0,0.0,2.0,1.290,1.210,1.340,
21-06 01:29:00,3.0,0.0,0.0,537358336.0,122560512.0,655122432.0,782200832.0,0.0,0.0,0.0,0.0,4542.0,10092.0,94.0,4.0,2.0,0.0,0.0,0.0,68.0,8.0,18.0,0.0,0.0,6.0,2254382.0,373402.0,0.0,0.0,1.270,1.200,1.340,
21-06 01:29:01,2.0,0.0,0.0,536961024.0,122560512.0,655122432.0,782598144.0,0.0,0.0,0.0,0.0,4174.0,10053.0,92.929,2.020,5.051,0.0,0.0,0.0,75.758,6.061,14.141,0.0,0.0,4.040,2266760.0,379962.0,0.0,0.0,1.270,1.200,1.340,
21-06 01:29:02,1.0,0.0,0.0,536899584.0,122560512.0,655122432.0,782659584.0,0.0,0.0,0.0,0.0,4044.0,10283.0,75.0,6.0,19.0,0.0,0.0,0.0,83.673,8.163,5.102,0.0,0.0,3.061,2163902.0,375479.0,0.0,0.0,1.270,1.200,1.340,
21-06 01:29:03,2.0,0.0,0.0,535310336.0,122560512.0,655122432.0,784248832.0,0.0,0.0,0.0,28672.0,3791.0,10768.0,66.327,4.082,29.592,0.0,0.0,0.0,88.119,5.941,2.970,0.0,0.0,2.970,2152182.0,384540.0,0.0,7.0,1.270,1.200,1.340,
21-06 01:29:04,2.0,0.0,0.0,533741568.0,122568704.0,655122432.0,785809408.0,0.0,0.0,0.0,12288.0,3790.0,9262.0,71.717,6.061,22.222,0.0,0.0,0.0,66.667,8.081,20.202,0.0,0.0,5.051,1817940.0,316179.0,0.0,2.0,1.270,1.200,1.340,
21-06 01:29:05,2.0,0.0,0.0,533274624.0,122568704.0,655122432.0,786276352.0,0.0,0.0,0.0,0.0,4408.0,10146.0,78.788,4.040,17.172,0.0,0.0,0.0,78.431,6.863,11.765,0.0,0.0,2.941,2132684.0,367206.0,0.0,0.0,1.330,1.220,1.350,
21-06 01:29:06,3.0,0.0,0.0,531886080.0,122568704.0,655122432.0,787664896.0,0.0,0.0,0.0,0.0,3459.0,9899.0,50.505,5.051,44.444,0.0,0.0,0.0,88.889,7.071,3.030,0.0,0.0,1.010,1835222.0,338266.0,0.0,0.0,1.330,1.220,1.350,
21-06 01:29:07,2.0,0.0,0.0,530567168.0,122568704.0,655122432.0,788983808.0,0.0,0.0,0.0,0.0,4725.0,9670.0,89.0,4.0,7.0,0.0,0.0,0.0,73.267,5.941,14.851,0.0,0.0,5.941,2141590.0,362116.0,0.0,0.0,1.330,1.220,1.350,
21-06 01:29:08,2.0,0.0,0.0,536535040.0,122568704.0,655122432.0,783015936.0,0.0,0.0,0.0,0.0,4836.0,10001.0,87.629,3.093,9.278,0.0,0.0,0.0,71.717,9.091,13.131,0.0,0.0,6.061,2214924.0,373464.0,0.0,0.0,1.330,1.220,1.350,
21-06 01:29:09,2.0,0.0,0.0,536752128.0,122572800.0,655122432.0,782794752.0,0.0,0.0,0.0,12288.0,4688.0,10018.0,85.714,4.082,10.204,0.0,0.0,0.0,75.0,4.0,15.0,0.0,0.0,6.0,2156564.0,364190.0,0.0,2.0,1.330,1.220,1.350,
21-06 01:29:10,2.0,0.0,0.0,536522752.0,122572800.0,655122432.0,783024128.0,0.0,0.0,0.0,0.0,3432.0,10836.0,55.556,3.030,41.414,0.0,0.0,0.0,87.0,7.0,1.0,0.0,0.0,5.0,1936034.0,355934.0,0.0,0.0,1.380,1.230,1.350,
21-06 01:29:11,2.0,0.0,0.0,536166400.0,122572800.0,655122432.0,783380480.0,0.0,0.0,0.0,0.0,3843.0,10740.0,75.0,4.0,21.0,0.0,0.0,0.0,87.879,7.071,3.030,0.0,0.0,2.020,2126754.0,375647.0,0.0,0.0,1.380,1.230,1.350,
21-06 01:29:12,2.0,0.0,0.0,536387584.0,122572800.0,655122432.0,783159296.0,0.0,0.0,0.0,0.0,3543.0,10569.0,65.0,2.0,33.0,0.0,0.0,0.0,89.0,7.0,1.0,0.0,0.0,3.0,1971618.0,355114.0,0.0,0.0,1.380,1.230,1.350,
21-06 01:29:13,2.0,0.0,0.0,536965120.0,122572800.0,655122432.0,782581760.0,0.0,0.0,0.0,12288.0,4663.0,10372.0,86.735,3.061,10.204,0.0,0.0,0.0,74.490,5.102,16.327,0.0,0.0,4.082,2186156.0,370620.0,0.0,1.0,1.380,1.230,1.350,
21-06 01:29:14,1.0,0.0,0.0,536911872.0,122576896.0,655122432.0,782630912.0,0.0,0.0,0.0,20480.0,4240.0,10234.0,89.796,2.041,8.163,0.0,0.0,0.0,79.0,6.0,11.0,0.0,0.0,4.0,2289960.0,385453.0,0.0,2.0,1.380,1.230,1.350,
21-06 01:29:15,2.0,0.0,0.0,537067520.0,122576896.0,655122432.0,782475264.0,0.0,0.0,0.0,0.0,4158.0,10101.0,77.0,6.0,17.0,0.0,0.0,0.0,80.808,6.061,9.091,0.0,0.0,4.040,2116880.0,367077.0,0.0,0.0,1.430,1.240,1.350,
21-06 01:29:16,2.0,0.0,0.0,537239552.0,122576896.0,655122432.0,782303232.0,0.0,0.0,0.0,0.0,3725.0,9987.0,72.277,3.960,23.762,0.0,0.0,0.0,79.798,8.081,7.071,0.0,0.0,5.051,2037806.0,358958.0,0.0,0.0,1.430,1.240,1.350,
21-06 01:29:17,2.0,0.0,1.0,537153536.0,122576896.0,655126528.0,782385152.0,0.0,0.0,0.0,0.0,4215.0,9646.0,85.714,4.082,10.204,0.0,0.0,0.0,79.0,7.0,11.0,0.0,0.0,3.0,2206432.0,350576.0,0.0,0.0,1.430,1.240,1.350,
21-06 01:29:18,2.0,0.0,0.0,537251840.0,122576896.0,655126528.0,782286848.0,0.0,0.0,0.0,0.0,4169.0,9440.0,88.0,4.0,7.0,0.0,0.0,1.0,74.747,6.061,16.162,0.0,0.0,3.030,2215556.0,361372.0,0.0,0.0,1.430,1.240,1.350,
21-06 01:29:19,2.0,0.0,0.0,537018368.0,122585088.0,655126528.0,782512128.0,0.0,0.0,0.0,12288.0,4666.0,10024.0,92.929,4.040,3.030,0.0,0.0,0.0,72.277,3.960,17.822,0.0,0.0,5.941,2245238.0,346199.0,0.0,2.0,1.430,1.240,1.350,
21-06 01:29:20,2.0,0.0,0.0,537096192.0,122585088.0,655126528.0,782434304.0,0.0,0.0,0.0,0.0,4564.0,9885.0,94.949,3.030,2.020,0.0,0.0,0.0,68.317,5.941,20.792,0.0,0.0,4.950,2218766.0,346483.0,0.0,0.0,1.480,1.260,1.360,
21-06 01:29:21,1.0,0.0,0.0,537669632.0,122585088.0,655126528.0,781860864.0,0.0,0.0,0.0,0.0,4375.0,9931.0,81.0,5.0,14.0,0.0,0.0,0.0,72.0,8.0,15.0,0.0,0.0,5.0,2114658.0,357544.0,0.0,0.0,1.480,1.260,1.360,
21-06 01:29:22,2.0,0.0,0.0,537399296.0,122585088.0,655126528.0,782131200.0,0.0,0.0,0.0,0.0,4245.0,9714.0,87.755,3.061,9.184,0.0,0.0,0.0,77.228,5.941,12.871,0.0,0.0,3.960,2146294.0,345428.0,0.0,0.0,1.480,1.260,1.360,
21-06 01:29:23,2.0,0.0,0.0,537382912.0,122585088.0,655126528.0,782147584.0,0.0,0.0,0.0,0.0,4123.0,10455.0,81.633,1.020,17.347,0.0,0.0,0.0,77.778,8.081,9.091,0.0,0.0,5.051,2211218.0,365638.0,0.0,0.0,1.480,1.260,1.360,
21-06 01:29:24,3.0,0.0,0.0,537821184.0,122593280.0,655126528.0,781701120.0,0.0,0.0,0.0,12288.0,4457.0,10611.0,82.653,4.082,13.265,0.0,0.0,0.0,79.798,6.061,9.091,0.0,0.0,5.051,2249860.0,388316.0,0.0,2.0,1.480,1.260,1.360,
21-06 01:29:25,3.0,0.0,0.0,537427968.0,122593280.0,655126528.0,782094336.0,0.0,0.0,0.0,0.0,4035.0,9951.0,86.869,2.020,11.111,0.0,0.0,0.0,72.277,8.911,15.842,0.0,0.0,2.970,2158446.0,363237.0,0.0,0.0,1.680,1.300,1.370,
21-06 01:29:26,2.0,0.0,0.0,537165824.0,122593280.0,655126528.0,782356480.0,0.0,0.0,0.0,0.0,4297.0,10041.0,86.0,4.0,10.0,0.0,0.0,0.0,74.0,7.0,13.0,0.0,0.0,6.0,2209346.0,373542.0,0.0,0.0,1.680,1.300,1.370,
21-06 01:29:27,2.0,0.0,0.0,537305088.0,122593280.0,655126528.0,782217216.0,0.0,0.0,0.0,0.0,4326.0,9994.0,96.907,1.031,2.062,0.0,0.0,0.0,68.627,12.745,14.706,0.0,0.0,3.922,2300690.0,380199.0,0.0,0.0,1.680,1.300,1.370,
21-06 01:29:28,3.0,0.0,0.0,537432064.0,122593280.0,655126528.0,782090240.0,0.0,0.0,0.0,16384.0,4448.0,9727.0,91.837,2.041,6.122,0.0,0.0,0.0,73.267,8.911,13.861,0.0,0.0,3.960,2245500.0,371737.0,0.0,2.0,1.680,1.300,1.370,
21-06 01:29:29,3.0,0.0,0.0,537755648.0,122597376.0,655126528.0,781762560.0,0.0,0.0,0.0,16384.0,4030.0,10138.0,84.0,3.0,13.0,0.0,0.0,0.0,77.551,10.204,10.204,0.0,0.0,2.041,2164644.0,369551.0,0.0,2.0,1.680,1.300,1.370,
