"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -C total --output c2.csv",,,,"Date:","21 May 2018 19:02:44 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
2.941,14.706,65.686,0.0,0.0,16.667,0.0,0.0,906016.0,3042261.0,0.0,0.0,7173.0,7891.0
1.942,12.621,68.932,0.0,0.0,16.505,0.0,49152.0,863398.0,2901103.0,0.0,0.0,6954.0,7934.0
2.041,13.265,72.449,0.0,0.0,12.245,0.0,0.0,852107.0,2861442.0,0.0,0.0,6850.0,7804.0
2.752,18.349,65.138,0.0,0.0,13.761,0.0,0.0,831881.0,2794385.0,0.0,0.0,6583.0,7458.0
3.810,14.286,66.667,0.0,0.0,15.238,0.0,0.0,872382.0,2930342.0,0.0,0.0,6957.0,7604.0
3.030,16.162,69.697,0.0,0.0,11.111,0.0,0.0,920848.0,3089212.0,0.0,0.0,7402.0,8460.0
2.970,11.881,70.297,0.0,0.0,14.851,0.0,12288.0,844184.0,2832657.0,0.0,0.0,6621.0,7572.0
2.941,14.706,66.667,0.0,0.0,15.686,0.0,0.0,902770.0,3031751.0,0.0,0.0,7229.0,8038.0
2.913,15.534,63.107,0.0,0.0,18.447,0.0,0.0,910695.0,3059267.0,0.0,0.0,7061.0,7691.0
1.010,13.131,67.677,0.0,0.0,18.182,0.0,0.0,915227.0,3069631.0,0.0,0.0,7223.0,8028.0
5.155,12.371,70.103,0.0,0.0,12.371,0.0,0.0,909413.0,3055467.0,0.0,0.0,7239.0,8258.0
3.030,14.141,71.717,0.0,0.0,11.111,0.0,12288.0,885112.0,2977728.0,0.0,0.0,7239.0,8260.0
3.030,14.141,68.687,0.0,0.0,14.141,0.0,0.0,933339.0,3135159.0,0.0,0.0,7504.0,8583.0
0.962,16.346,66.346,0.0,0.0,16.346,0.0,0.0,890642.0,2993595.0,0.0,0.0,7093.0,7903.0
2.128,12.766,72.340,0.0,0.0,12.766,0.0,0.0,966938.0,3252834.0,0.0,0.0,7799.0,8829.0
2.020,16.162,65.657,0.0,0.0,16.162,0.0,0.0,1036380.0,3481779.0,0.0,0.0,8282.0,9157.0
3.030,11.111,69.697,0.0,0.0,16.162,0.0,12288.0,908584.0,3047874.0,0.0,0.0,7272.0,8361.0
3.191,12.766,70.213,0.0,0.0,13.830,0.0,0.0,917237.0,3076369.0,0.0,0.0,7235.0,8007.0
1.942,18.447,66.019,0.0,0.0,13.592,0.0,0.0,871063.0,2926888.0,0.0,0.0,6858.0,7675.0
3.030,12.121,72.727,0.0,0.0,12.121,0.0,0.0,827958.0,2780493.0,0.0,0.0,6615.0,7737.0
3.125,11.458,75.0,0.0,0.0,10.417,0.0,0.0,881641.0,2956973.0,0.0,0.0,7107.0,8230.0
3.061,11.224,71.429,0.0,0.0,14.286,0.0,12288.0,845538.0,2840002.0,0.0,0.0,6829.0,7874.0
3.960,8.911,73.267,0.0,0.0,13.861,0.0,0.0,780686.0,2617278.0,0.0,0.0,6233.0,7168.0
3.093,9.278,75.258,0.0,0.0,12.371,0.0,0.0,760613.0,2554087.0,0.0,0.0,6070.0,7057.0
3.061,10.204,72.449,0.0,0.0,14.286,0.0,0.0,827342.0,2778992.0,0.0,0.0,6538.0,7532.0
1.923,11.538,73.077,0.0,0.0,13.462,0.0,0.0,693499.0,2327223.0,0.0,0.0,5489.0,6524.0
0.971,14.563,69.903,0.0,0.0,14.563,0.0,12288.0,858506.0,2879564.0,0.0,0.0,6907.0,8000.0
5.607,12.150,69.159,0.0,0.0,13.084,0.0,0.0,686020.0,2298496.0,0.0,0.0,5357.0,6147.0
4.040,13.131,68.687,0.0,0.0,14.141,0.0,0.0,897747.0,3020497.0,0.0,0.0,7065.0,8012.0
0.990,16.832,69.307,0.0,0.0,12.871,0.0,0.0,923861.0,3103805.0,0.0,0.0,7433.0,8468.0
4.082,11.224,69.388,0.0,0.0,15.306,0.0,0.0,989920.0,3325762.0,0.0,0.0,7920.0,9014.0
3.0,16.0,66.0,0.0,0.0,15.0,0.0,20480.0,976028.0,3275511.0,0.0,0.0,7831.0,8831.0
2.105,13.684,72.632,0.0,0.0,11.579,0.0,0.0,933490.0,3134969.0,0.0,0.0,7477.0,8521.0
4.167,13.542,69.792,0.0,0.0,12.500,0.0,0.0,995885.0,3341081.0,0.0,0.0,7922.0,9096.0
2.083,13.542,72.917,0.0,0.0,11.458,0.0,0.0,931121.0,3117969.0,0.0,0.0,7459.0,8584.0
3.883,15.534,65.049,0.0,0.0,15.534,0.0,0.0,897215.0,3015658.0,0.0,0.0,7129.0,7994.0
3.061,15.306,65.306,0.0,0.0,16.327,0.0,24576.0,918988.0,3086681.0,0.0,0.0,7163.0,7794.0
1.031,11.340,72.165,0.0,0.0,15.464,0.0,0.0,853265.0,2871290.0,0.0,0.0,6701.0,7627.0
4.040,14.141,67.677,0.0,0.0,14.141,0.0,0.0,888091.0,2983475.0,0.0,0.0,7083.0,7861.0
1.923,13.462,67.308,0.0,0.0,17.308,0.0,0.0,864750.0,2904261.0,0.0,0.0,6915.0,7874.0
3.030,13.131,70.707,0.0,0.0,13.131,0.0,0.0,930133.0,3124639.0,0.0,0.0,7489.0,8563.0
3.883,13.592,66.019,0.0,0.0,16.505,0.0,12288.0,971734.0,3260684.0,0.0,0.0,7836.0,8823.0
3.061,18.367,69.388,0.0,0.0,9.184,0.0,0.0,970739.0,3261887.0,0.0,0.0,7790.0,8755.0
3.0,11.0,73.0,0.0,0.0,13.0,0.0,0.0,788294.0,2652849.0,0.0,0.0,6261.0,7296.0
2.083,12.500,71.875,0.0,0.0,13.542,0.0,0.0,937805.0,3154981.0,0.0,0.0,7537.0,8758.0
2.0,10.0,73.0,0.0,0.0,15.0,0.0,0.0,775401.0,2603930.0,0.0,0.0,6264.0,7274.0
2.020,17.172,66.667,0.0,0.0,14.141,0.0,12288.0,921166.0,3095730.0,0.0,0.0,7254.0,8021.0
3.0,14.0,68.0,0.0,0.0,15.0,0.0,0.0,891157.0,2993789.0,0.0,0.0,7123.0,7924.0
1.031,10.309,71.134,0.0,0.0,17.526,0.0,0.0,910130.0,3057470.0,0.0,0.0,7367.0,8367.0
3.125,14.583,72.917,0.0,0.0,9.375,0.0,0.0,893799.0,3006951.0,0.0,0.0,7281.0,8303.0
3.030,14.141,71.717,0.0,0.0,11.111,0.0,0.0,806107.0,2711543.0,0.0,0.0,6435.0,7406.0
1.042,14.583,72.917,0.0,0.0,11.458,0.0,12288.0,844158.0,2840340.0,0.0,0.0,6738.0,7655.0
4.950,11.881,72.277,0.0,0.0,10.891,0.0,0.0,810048.0,2720674.0,0.0,0.0,6520.0,7582.0
2.062,13.402,71.134,0.0,0.0,13.402,0.0,0.0,855519.0,2874984.0,0.0,0.0,6887.0,7802.0
0.952,11.429,71.429,0.0,0.0,16.190,0.0,0.0,712874.0,2392595.0,0.0,0.0,5746.0,6701.0
2.941,12.745,70.588,0.0,0.0,13.725,0.0,0.0,714323.0,2402331.0,0.0,0.0,5492.0,6223.0
1.887,13.208,68.868,0.0,0.0,16.038,0.0,12288.0,705644.0,2374527.0,0.0,0.0,5580.0,6347.0
3.960,11.881,70.297,0.0,0.0,13.861,0.0,0.0,761376.0,2560221.0,0.0,0.0,5943.0,6740.0
2.020,11.111,76.768,0.0,0.0,10.101,0.0,0.0,731547.0,2460815.0,0.0,0.0,5875.0,6914.0
0.980,12.745,70.588,0.0,0.0,15.686,0.0,0.0,849325.0,2854484.0,0.0,0.0,6857.0,7984.0
2.062,9.278,78.351,0.0,0.0,10.309,0.0,0.0,670689.0,2246820.0,0.0,0.0,5779.0,7067.0
2.020,12.121,70.707,0.0,0.0,15.152,0.0,12288.0,862562.0,2902026.0,0.0,0.0,7265.0,8802.0
1.053,10.526,74.737,0.0,0.0,13.684,0.0,8192.0,834610.0,2807963.0,0.0,0.0,6977.0,8580.0
3.922,12.745,67.647,0.0,0.0,15.686,0.0,0.0,803430.0,2697993.0,0.0,0.0,6683.0,8151.0
4.124,14.433,71.134,0.0,0.0,10.309,0.0,0.0,799470.0,2689220.0,0.0,0.0,6621.0,8013.0
2.913,11.650,70.874,0.0,0.0,14.563,0.0,0.0,818237.0,2754192.0,0.0,0.0,6924.0,8496.0
4.167,10.417,70.833,0.0,0.0,14.583,0.0,24576.0,889785.0,2989300.0,0.0,0.0,7369.0,9098.0
1.961,16.667,68.627,0.0,0.0,12.745,0.0,8192.0,853244.0,2866789.0,0.0,0.0,7235.0,8874.0
2.0,13.0,69.0,0.0,0.0,16.0,0.0,0.0,882145.0,2967208.0,0.0,0.0,7277.0,8976.0
3.922,15.686,68.627,0.0,0.0,11.765,0.0,0.0,827509.0,2783687.0,0.0,0.0,6969.0,8486.0
2.041,10.204,76.531,0.0,0.0,11.224,0.0,0.0,788446.0,2648270.0,0.0,0.0,6799.0,8347.0
2.041,12.245,71.429,0.0,0.0,14.286,0.0,12288.0,801893.0,2694555.0,0.0,0.0,6678.0,8163.0
2.885,13.462,71.154,0.0,0.0,12.500,0.0,0.0,683605.0,2299163.0,0.0,0.0,5641.0,6871.0
2.020,9.091,74.747,0.0,0.0,14.141,0.0,0.0,773248.0,2598225.0,0.0,0.0,6539.0,8080.0
1.042,9.375,77.083,0.0,0.0,12.500,0.0,0.0,783845.0,2632877.0,0.0,0.0,6615.0,8195.0
1.942,12.621,71.845,0.0,0.0,13.592,0.0,0.0,771464.0,2594457.0,0.0,0.0,6526.0,8031.0
1.980,10.891,73.267,0.0,0.0,13.861,0.0,12288.0,761058.0,2557097.0,0.0,0.0,6420.0,7952.0
2.941,13.725,73.529,0.0,0.0,9.804,0.0,0.0,743532.0,2495707.0,0.0,0.0,6277.0,7738.0
1.961,14.706,70.588,0.0,0.0,12.745,0.0,0.0,755336.0,2533493.0,0.0,0.0,6289.0,7701.0
0.980,11.765,74.510,0.0,0.0,12.745,0.0,0.0,699664.0,2349320.0,0.0,0.0,5793.0,7140.0
3.0,13.0,73.0,0.0,0.0,11.0,0.0,0.0,772055.0,2593328.0,0.0,0.0,6537.0,7991.0
3.846,11.538,71.154,0.0,0.0,13.462,0.0,12288.0,757428.0,2548056.0,0.0,0.0,6284.0,7813.0
2.020,13.131,70.707,0.0,0.0,14.141,0.0,0.0,946572.0,3184214.0,0.0,0.0,7975.0,9865.0
1.905,14.286,65.714,0.0,0.0,18.095,0.0,0.0,937784.0,3153644.0,0.0,0.0,7866.0,9671.0
3.125,14.583,69.792,0.0,0.0,12.500,0.0,0.0,948558.0,3190938.0,0.0,0.0,7856.0,9750.0
4.673,16.822,62.617,0.0,0.0,15.888,0.0,0.0,942257.0,3165771.0,0.0,0.0,7736.0,9581.0
0.980,14.706,67.647,0.0,0.0,16.667,0.0,12288.0,878246.0,2951540.0,0.0,0.0,7351.0,9001.0
3.883,16.505,64.078,0.0,0.0,15.534,0.0,0.0,919475.0,3094426.0,0.0,0.0,7499.0,9266.0
2.020,13.131,72.727,0.0,0.0,12.121,0.0,0.0,817819.0,2745158.0,0.0,0.0,7008.0,8526.0
3.883,14.563,67.961,0.0,0.0,13.592,0.0,0.0,898171.0,3017649.0,0.0,0.0,7562.0,9335.0
2.041,13.265,72.449,0.0,0.0,12.245,0.0,0.0,859768.0,2892062.0,0.0,0.0,7305.0,8936.0
2.041,10.204,73.469,0.0,0.0,14.286,0.0,12288.0,851386.0,2864274.0,0.0,0.0,7268.0,8918.0
4.040,11.111,70.707,0.0,0.0,14.141,0.0,0.0,900508.0,3030745.0,0.0,0.0,7665.0,9387.0
2.0,13.0,69.0,0.0,0.0,16.0,0.0,0.0,880513.0,2962257.0,0.0,0.0,7339.0,8970.0
3.030,13.131,70.707,0.0,0.0,13.131,0.0,0.0,897660.0,3014821.0,0.0,0.0,7473.0,9250.0
2.970,15.842,65.347,0.0,0.0,15.842,0.0,0.0,917437.0,3086729.0,0.0,0.0,7602.0,9404.0
1.923,13.462,66.346,0.0,0.0,18.269,0.0,12288.0,917894.0,3086549.0,0.0,0.0,7664.0,9396.0
1.942,15.534,66.990,0.0,0.0,15.534,0.0,4096.0,892843.0,3003591.0,0.0,0.0,7413.0,9019.0
1.961,16.667,66.667,0.0,0.0,14.706,0.0,0.0,848320.0,2852851.0,0.0,0.0,6964.0,8466.0
2.970,12.871,71.287,0.0,0.0,12.871,0.0,0.0,868109.0,2920795.0,0.0,0.0,7322.0,8961.0
3.093,14.433,70.103,0.0,0.0,12.371,0.0,0.0,903998.0,3037102.0,0.0,0.0,7460.0,9100.0
2.941,13.725,68.627,0.0,0.0,14.706,0.0,12288.0,887275.0,2980581.0,0.0,0.0,7327.0,9043.0
2.885,11.538,73.077,0.0,0.0,12.500,0.0,0.0,739663.0,2489416.0,0.0,0.0,6233.0,7720.0
2.752,11.927,71.560,0.0,0.0,13.761,0.0,0.0,572088.0,1919726.0,0.0,0.0,4524.0,5632.0
5.0,7.0,75.0,0.0,0.0,13.0,0.0,0.0,729083.0,2442930.0,0.0,0.0,6156.0,7586.0
2.0,12.0,74.0,0.0,0.0,12.0,0.0,0.0,780847.0,2624014.0,0.0,0.0,6622.0,8162.0
1.961,12.745,72.549,0.0,0.0,12.745,0.0,12288.0,780609.0,2616026.0,0.0,0.0,6654.0,8210.0
4.0,9.0,74.0,0.0,0.0,13.0,0.0,0.0,741779.0,2496370.0,0.0,0.0,6101.0,7361.0
1.020,12.245,71.429,0.0,0.0,15.306,0.0,0.0,893712.0,3002384.0,0.0,0.0,7197.0,8259.0
1.923,12.500,68.269,0.0,0.0,17.308,0.0,0.0,853094.0,2866727.0,0.0,0.0,6824.0,7927.0
2.913,15.534,67.961,0.0,0.0,13.592,0.0,0.0,955032.0,3208664.0,0.0,0.0,7589.0,8751.0
4.950,14.851,65.347,0.0,0.0,14.851,0.0,12288.0,959858.0,3228908.0,0.0,0.0,7580.0,8498.0
3.261,14.130,69.565,0.0,0.0,13.043,0.0,0.0,957163.0,3220107.0,0.0,0.0,7535.0,8254.0
2.0,12.0,68.0,0.0,0.0,18.0,0.0,0.0,945900.0,3179301.0,0.0,0.0,7602.0,8549.0
1.980,12.871,72.277,0.0,0.0,12.871,0.0,0.0,786926.0,2646051.0,0.0,0.0,6300.0,7248.0
2.970,13.861,68.317,0.0,0.0,14.851,0.0,0.0,880937.0,2959409.0,0.0,0.0,7101.0,7972.0
3.061,13.265,71.429,0.0,0.0,12.245,0.0,12288.0,935849.0,3145061.0,0.0,0.0,7598.0,8587.0
1.010,12.121,72.727,0.0,0.0,14.141,0.0,0.0,868521.0,2922732.0,0.0,0.0,7159.0,8179.0
3.158,9.474,72.632,0.0,0.0,14.737,0.0,0.0,884434.0,2969867.0,0.0,0.0,7132.0,8054.0
2.941,15.686,65.686,0.0,0.0,15.686,0.0,0.0,858540.0,2888340.0,0.0,0.0,6828.0,7473.0
4.082,12.245,71.429,0.0,0.0,12.245,0.0,0.0,828477.0,2778147.0,0.0,0.0,6639.0,7504.0
3.030,15.152,68.687,0.0,0.0,13.131,0.0,12288.0,956858.0,3220041.0,0.0,0.0,7744.0,8755.0
3.0,12.0,71.0,0.0,0.0,14.0,0.0,0.0,855086.0,2867189.0,0.0,0.0,6841.0,7766.0
1.980,9.901,70.297,0.0,0.0,17.822,0.0,0.0,878980.0,2957100.0,0.0,0.0,7125.0,8189.0
1.010,10.101,71.717,0.0,0.0,17.172,0.0,0.0,876610.0,2944300.0,0.0,0.0,7161.0,8134.0
3.061,11.224,71.429,0.0,0.0,14.286,0.0,0.0,891310.0,2998776.0,0.0,0.0,7192.0,8241.0
2.020,14.141,69.697,0.0,0.0,14.141,0.0,12288.0,912016.0,3069561.0,0.0,0.0,7292.0,8252.0
2.083,14.583,68.750,0.0,0.0,14.583,0.0,0.0,913967.0,3073992.0,0.0,0.0,7157.0,7912.0
3.061,15.306,67.347,0.0,0.0,14.286,0.0,8192.0,922275.0,3103009.0,0.0,0.0,7217.0,7941.0
1.064,17.021,71.277,0.0,0.0,10.638,0.0,0.0,969938.0,3263082.0,0.0,0.0,7806.0,8774.0
4.0,14.0,70.0,0.0,0.0,12.0,0.0,0.0,951966.0,3198350.0,0.0,0.0,7674.0,8853.0
2.020,13.131,68.687,0.0,0.0,16.162,0.0,24576.0,976918.0,3278014.0,0.0,0.0,7791.0,8863.0
1.961,15.686,66.667,0.0,0.0,15.686,0.0,0.0,1020972.0,3430675.0,0.0,0.0,8271.0,9510.0
3.093,14.433,72.165,0.0,0.0,10.309,0.0,0.0,929423.0,3127063.0,0.0,0.0,7793.0,9575.0
4.124,13.402,73.196,0.0,0.0,9.278,0.0,0.0,827136.0,2777339.0,0.0,0.0,6960.0,8484.0
2.020,13.131,70.707,0.0,0.0,14.141,0.0,0.0,747534.0,2515407.0,0.0,0.0,6152.0,7459.0
2.885,13.462,71.154,0.0,0.0,12.500,0.0,12288.0,764853.0,2564629.0,0.0,0.0,6408.0,7941.0
3.030,12.121,74.747,0.0,0.0,10.101,0.0,0.0,812550.0,2733630.0,0.0,0.0,6935.0,8487.0
3.922,15.686,67.647,0.0,0.0,12.745,0.0,0.0,923742.0,3106719.0,0.0,0.0,7706.0,9506.0
2.105,12.632,73.684,0.0,0.0,11.579,0.0,0.0,908671.0,3052441.0,0.0,0.0,7661.0,9415.0
1.042,12.500,73.958,0.0,0.0,12.500,0.0,0.0,887686.0,2981824.0,0.0,0.0,7454.0,9269.0
4.808,13.462,68.269,0.0,0.0,13.462,0.0,12288.0,892830.0,2999152.0,0.0,0.0,7550.0,9194.0
1.942,13.592,68.932,0.0,0.0,15.534,0.0,0.0,911663.0,3063996.0,0.0,0.0,7722.0,9399.0
1.031,12.371,72.165,0.0,0.0,14.433,0.0,0.0,908659.0,3054226.0,0.0,0.0,7703.0,9463.0
3.960,13.861,64.356,0.0,0.0,17.822,0.0,0.0,909088.0,3056180.0,0.0,0.0,7451.0,8925.0
3.093,13.402,72.165,0.0,0.0,11.340,0.0,0.0,827553.0,2782007.0,0.0,0.0,6970.0,8653.0
2.941,11.765,71.569,0.0,0.0,13.725,0.0,20480.0,867413.0,2918367.0,0.0,0.0,7375.0,9099.0
3.061,11.224,74.490,0.0,0.0,11.224,0.0,0.0,792324.0,2662034.0,0.0,0.0,6667.0,8133.0
3.960,11.881,70.297,0.0,0.0,13.861,0.0,0.0,880068.0,2962051.0,0.0,0.0,7363.0,9120.0
3.093,9.278,72.165,0.0,0.0,15.464,0.0,0.0,888394.0,2983619.0,0.0,0.0,7439.0,9140.0
4.040,10.101,70.707,0.0,0.0,15.152,0.0,0.0,938820.0,3153862.0,0.0,0.0,7836.0,9694.0
3.125,13.542,70.833,0.0,0.0,12.500,0.0,12288.0,882046.0,2967414.0,0.0,0.0,7429.0,9132.0
3.061,11.224,71.429,0.0,0.0,14.286,0.0,0.0,835742.0,2803364.0,0.0,0.0,7008.0,8542.0
3.191,12.766,73.404,0.0,0.0,10.638,0.0,0.0,932103.0,3131375.0,0.0,0.0,7823.0,9589.0
2.083,13.542,71.875,0.0,0.0,12.500,0.0,0.0,930949.0,3127805.0,0.0,0.0,7881.0,9520.0
2.062,11.340,74.227,0.0,0.0,12.371,0.0,0.0,871652.0,2923900.0,0.0,0.0,7499.0,9128.0
1.020,11.224,73.469,0.0,0.0,14.286,0.0,12288.0,830435.0,2793795.0,0.0,0.0,7121.0,8729.0
0.943,16.981,70.755,0.0,0.0,11.321,0.0,0.0,758416.0,2543935.0,0.0,0.0,6527.0,8012.0
4.082,12.245,72.449,0.0,0.0,11.224,0.0,0.0,829305.0,2779932.0,0.0,0.0,7053.0,8555.0
3.061,12.245,73.469,0.0,0.0,11.224,0.0,8192.0,856144.0,2875452.0,0.0,0.0,7309.0,8944.0
5.051,13.131,68.687,0.0,0.0,13.131,0.0,0.0,907933.0,3045949.0,0.0,0.0,7529.0,9238.0
3.922,15.686,67.647,0.0,0.0,12.745,0.0,24576.0,891854.0,2995074.0,0.0,0.0,7476.0,9124.0
3.093,11.340,73.196,0.0,0.0,12.371,0.0,0.0,899904.0,3023066.0,0.0,0.0,7636.0,9379.0
5.102,9.184,75.510,0.0,0.0,10.204,0.0,0.0,784424.0,2634596.0,0.0,0.0,6689.0,8204.0
0.971,12.621,69.903,0.0,0.0,16.505,0.0,16384.0,865136.0,2906164.0,0.0,0.0,7392.0,8942.0
3.158,9.474,75.789,0.0,0.0,11.579,0.0,0.0,879968.0,2951610.0,0.0,0.0,7553.0,9295.0
2.062,11.340,74.227,0.0,0.0,12.371,0.0,12288.0,816970.0,2749909.0,0.0,0.0,7054.0,8698.0
2.105,12.632,71.579,0.0,0.0,13.684,0.0,0.0,980908.0,3299181.0,0.0,0.0,8329.0,10062.0
2.062,14.433,70.103,0.0,0.0,13.402,0.0,0.0,933570.0,3136466.0,0.0,0.0,7711.0,9491.0
3.922,13.725,66.667,0.0,0.0,15.686,0.0,0.0,791094.0,2652430.0,0.0,0.0,6488.0,7875.0
0.971,15.534,69.903,0.0,0.0,13.592,0.0,0.0,826359.0,2777195.0,0.0,0.0,6981.0,8525.0
2.857,12.381,70.476,0.0,0.0,14.286,0.0,12288.0,787066.0,2649127.0,0.0,0.0,6706.0,8195.0
2.970,12.871,72.277,0.0,0.0,11.881,0.0,0.0,803125.0,2696534.0,0.0,0.0,6855.0,8461.0
1.923,13.462,72.115,0.0,0.0,12.500,0.0,0.0,736901.0,2474741.0,0.0,0.0,6272.0,7581.0
5.208,11.458,77.083,0.0,0.0,6.250,0.0,0.0,814062.0,2734286.0,0.0,0.0,7010.0,8528.0
2.128,12.766,74.468,0.0,0.0,10.638,0.0,0.0,926676.0,3112696.0,0.0,0.0,7783.0,9457.0
3.125,11.458,72.917,0.0,0.0,12.500,0.0,12288.0,911804.0,3067272.0,0.0,0.0,7791.0,9490.0
1.010,17.172,69.697,0.0,0.0,12.121,0.0,0.0,919534.0,3090053.0,0.0,0.0,7687.0,9403.0
3.0,14.0,71.0,0.0,0.0,12.0,0.0,0.0,875992.0,2942079.0,0.0,0.0,7455.0,9106.0
3.960,12.871,68.317,0.0,0.0,14.851,0.0,8192.0,911737.0,3064136.0,0.0,0.0,7649.0,9362.0
1.020,12.245,74.490,0.0,0.0,12.245,0.0,0.0,835339.0,2809332.0,0.0,0.0,7164.0,8708.0
1.980,14.851,71.287,0.0,0.0,11.881,0.0,12288.0,855082.0,2873393.0,0.0,0.0,7225.0,8785.0
2.062,12.371,73.196,0.0,0.0,12.371,0.0,0.0,843634.0,2833922.0,0.0,0.0,7178.0,8736.0
2.0,13.0,74.0,0.0,0.0,11.0,0.0,0.0,807711.0,2707578.0,0.0,0.0,6877.0,8523.0
1.031,12.371,76.289,0.0,0.0,10.309,0.0,0.0,788957.0,2649923.0,0.0,0.0,6840.0,8351.0
1.0,10.0,75.0,0.0,0.0,14.0,0.0,0.0,759239.0,2550307.0,0.0,0.0,6574.0,8070.0
2.913,14.563,70.874,0.0,0.0,11.650,0.0,12288.0,793676.0,2666186.0,0.0,0.0,6717.0,8200.0
3.810,13.333,69.524,0.0,0.0,13.333,0.0,0.0,704304.0,2360430.0,0.0,0.0,5851.0,7091.0
