"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -C total --output c4.csv",,,,"Date:","21 May 2018 22:07:48 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
2.913,8.738,78.641,0.0,0.0,9.709,0.0,0.0,541885.0,1822420.0,0.0,0.0,4721.0,5840.0
1.0,11.0,79.0,0.0,0.0,9.0,0.0,0.0,572891.0,1927501.0,0.0,0.0,4968.0,6107.0
1.0,10.0,79.0,0.0,0.0,10.0,0.0,12288.0,637669.0,2146494.0,0.0,0.0,5544.0,6800.0
2.0,10.0,77.0,0.0,0.0,11.0,0.0,0.0,659429.0,2216801.0,0.0,0.0,5762.0,7068.0
1.031,9.278,80.412,0.0,0.0,9.278,0.0,0.0,678602.0,2281805.0,0.0,0.0,6023.0,7309.0
3.0,13.0,76.0,0.0,0.0,8.0,0.0,0.0,634759.0,2135656.0,0.0,0.0,5511.0,6763.0
2.041,7.143,79.592,0.0,0.0,11.224,0.0,0.0,673352.0,2264409.0,0.0,0.0,5854.0,7103.0
3.125,9.375,78.125,0.0,0.0,9.375,0.0,12288.0,689547.0,2318428.0,0.0,0.0,5932.0,7273.0
2.0,9.0,77.0,0.0,0.0,12.0,0.0,0.0,699718.0,2353525.0,0.0,0.0,6155.0,7525.0
1.031,10.309,76.289,0.0,0.0,12.371,0.0,0.0,726638.0,2442954.0,0.0,0.0,6249.0,7586.0
2.0,12.0,76.0,0.0,0.0,10.0,0.0,0.0,671069.0,2258914.0,0.0,0.0,5803.0,7101.0
2.062,12.371,75.258,0.0,0.0,10.309,0.0,0.0,671320.0,2254891.0,0.0,0.0,5743.0,6875.0
2.041,7.143,78.571,0.0,0.0,12.245,0.0,12288.0,658434.0,2216145.0,0.0,0.0,5781.0,7003.0
2.041,10.204,77.551,0.0,0.0,10.204,0.0,0.0,648156.0,2177058.0,0.0,0.0,5648.0,6856.0
2.885,13.462,73.077,0.0,0.0,10.577,0.0,4096.0,700130.0,2355450.0,0.0,0.0,6016.0,7239.0
3.125,10.417,77.083,0.0,0.0,9.375,0.0,0.0,717611.0,2412767.0,0.0,0.0,5990.0,7130.0
2.083,8.333,80.208,0.0,0.0,9.375,0.0,0.0,659761.0,2219649.0,0.0,0.0,5724.0,6978.0
2.083,10.417,78.125,0.0,0.0,9.375,0.0,24576.0,692986.0,2328742.0,0.0,0.0,5982.0,7282.0
2.041,7.143,79.592,0.0,0.0,11.224,0.0,0.0,652912.0,2197096.0,0.0,0.0,5694.0,6995.0
0.0,11.111,76.768,0.0,0.0,12.121,0.0,20480.0,684771.0,2302671.0,0.0,0.0,5943.0,7223.0
2.020,11.111,77.778,0.0,0.0,9.091,0.0,0.0,649541.0,2185269.0,0.0,0.0,5596.0,6843.0
2.198,6.593,82.418,0.0,0.0,8.791,0.0,0.0,713288.0,2397378.0,0.0,0.0,6121.0,7423.0
0.0,12.500,79.167,0.0,0.0,8.333,0.0,12288.0,700131.0,2354949.0,0.0,0.0,6102.0,7460.0
2.970,11.881,73.267,0.0,0.0,11.881,0.0,0.0,675812.0,2271729.0,0.0,0.0,5760.0,6958.0
3.0,10.0,78.0,0.0,0.0,9.0,0.0,0.0,657272.0,2212501.0,0.0,0.0,5708.0,7031.0
1.075,9.677,79.570,0.0,0.0,9.677,0.0,0.0,710900.0,2390408.0,0.0,0.0,6112.0,7465.0
1.010,12.121,76.768,0.0,0.0,10.101,0.0,0.0,711504.0,2393972.0,0.0,0.0,6164.0,7479.0
2.105,8.421,80.0,0.0,0.0,9.474,0.0,12288.0,699592.0,2351143.0,0.0,0.0,6022.0,7321.0
1.010,11.111,76.768,0.0,0.0,11.111,0.0,0.0,715771.0,2407790.0,0.0,0.0,6203.0,7519.0
2.083,12.500,76.042,0.0,0.0,9.375,0.0,0.0,778206.0,2620176.0,0.0,0.0,6596.0,7920.0
0.971,12.621,72.816,0.0,0.0,13.592,0.0,0.0,784793.0,2639793.0,0.0,0.0,6772.0,8203.0
4.082,7.143,75.510,0.0,0.0,13.265,0.0,0.0,742749.0,2498399.0,0.0,0.0,6384.0,7770.0
2.0,12.0,74.0,0.0,0.0,12.0,0.0,12288.0,767314.0,2579576.0,0.0,0.0,6564.0,7967.0
1.980,11.881,74.257,0.0,0.0,11.881,0.0,0.0,762266.0,2563515.0,0.0,0.0,6552.0,7994.0
1.010,10.101,74.747,0.0,0.0,14.141,0.0,0.0,771474.0,2595039.0,0.0,0.0,6649.0,8052.0
2.885,14.423,69.231,0.0,0.0,13.462,0.0,0.0,744315.0,2503284.0,0.0,0.0,6252.0,7482.0
1.923,14.423,71.154,0.0,0.0,12.500,0.0,0.0,756309.0,2544710.0,0.0,0.0,6539.0,7909.0
1.961,14.706,72.549,0.0,0.0,10.784,0.0,12288.0,734878.0,2472342.0,0.0,0.0,6204.0,7636.0
2.062,9.278,77.320,0.0,0.0,11.340,0.0,0.0,728509.0,2448850.0,0.0,0.0,6319.0,7720.0
3.061,8.163,74.490,0.0,0.0,14.286,0.0,0.0,738290.0,2484515.0,0.0,0.0,6296.0,7615.0
0.0,12.0,77.0,0.0,0.0,11.0,0.0,0.0,666445.0,2240801.0,0.0,0.0,5745.0,6985.0
2.970,11.881,73.267,0.0,0.0,11.881,0.0,0.0,712699.0,2398285.0,0.0,0.0,6067.0,7434.0
2.083,9.375,79.167,0.0,0.0,9.375,0.0,12288.0,744746.0,2504616.0,0.0,0.0,6355.0,7720.0
3.125,11.458,77.083,0.0,0.0,8.333,0.0,0.0,712699.0,2396772.0,0.0,0.0,6203.0,7527.0
1.031,8.247,77.320,0.0,0.0,13.402,0.0,0.0,743240.0,2500080.0,0.0,0.0,6462.0,7850.0
2.0,11.0,73.0,0.0,0.0,14.0,0.0,0.0,752804.0,2529931.0,0.0,0.0,6342.0,7690.0
0.980,14.706,70.588,0.0,0.0,13.725,0.0,0.0,799742.0,2692308.0,0.0,0.0,6811.0,8235.0
2.970,13.861,71.287,0.0,0.0,11.881,0.0,12288.0,816333.0,2744328.0,0.0,0.0,6833.0,8148.0
3.125,10.417,76.042,0.0,0.0,10.417,0.0,0.0,809690.0,2724969.0,0.0,0.0,6982.0,8497.0
1.980,14.851,72.277,0.0,0.0,10.891,0.0,8192.0,801926.0,2694815.0,0.0,0.0,6826.0,8288.0
1.020,13.265,72.449,0.0,0.0,13.265,0.0,0.0,845308.0,2843634.0,0.0,0.0,6995.0,8378.0
1.020,16.327,71.429,0.0,0.0,11.224,0.0,0.0,850570.0,2861070.0,0.0,0.0,7017.0,8528.0
1.980,15.842,72.277,0.0,0.0,9.901,0.0,24576.0,837284.0,2817795.0,0.0,0.0,7082.0,8613.0
3.0,17.0,69.0,0.0,0.0,11.0,0.0,0.0,860860.0,2894073.0,0.0,0.0,7176.0,8682.0
2.041,11.224,74.490,0.0,0.0,12.245,0.0,0.0,822671.0,2768216.0,0.0,0.0,6950.0,8397.0
1.031,15.464,72.165,0.0,0.0,11.340,0.0,0.0,863411.0,2902616.0,0.0,0.0,7141.0,8595.0
1.010,13.131,74.747,0.0,0.0,11.111,0.0,0.0,790717.0,2661226.0,0.0,0.0,6674.0,8035.0
0.0,12.245,73.469,0.0,0.0,14.286,0.0,12288.0,827717.0,2782476.0,0.0,0.0,6988.0,8584.0
1.075,7.527,80.645,0.0,0.0,10.753,0.0,0.0,803929.0,2705854.0,0.0,0.0,6902.0,8329.0
2.062,12.371,72.165,0.0,0.0,13.402,0.0,0.0,859366.0,2888930.0,0.0,0.0,7270.0,8864.0
3.0,11.0,73.0,0.0,0.0,13.0,0.0,0.0,829858.0,2790629.0,0.0,0.0,7092.0,8608.0
1.942,13.592,69.903,0.0,0.0,14.563,0.0,0.0,847560.0,2850964.0,0.0,0.0,7170.0,8665.0
0.0,11.458,75.0,0.0,0.0,13.542,0.0,12288.0,827390.0,2784359.0,0.0,0.0,7083.0,8663.0
1.942,12.621,69.903,0.0,0.0,15.534,0.0,0.0,844650.0,2839079.0,0.0,0.0,7142.0,8721.0
2.941,12.745,70.588,0.0,0.0,13.725,0.0,0.0,874388.0,2941903.0,0.0,0.0,7376.0,8845.0
2.041,13.265,73.469,0.0,0.0,11.224,0.0,0.0,849478.0,2856049.0,0.0,0.0,7162.0,8740.0
4.082,9.184,73.469,0.0,0.0,13.265,0.0,0.0,870433.0,2929464.0,0.0,0.0,7430.0,8976.0
1.020,11.224,71.429,0.0,0.0,16.327,0.0,12288.0,879190.0,2956023.0,0.0,0.0,7268.0,8848.0
1.042,12.500,71.875,0.0,0.0,14.583,0.0,0.0,875980.0,2946786.0,0.0,0.0,7361.0,8948.0
1.942,15.534,66.019,0.0,0.0,16.505,0.0,0.0,891586.0,2998660.0,0.0,0.0,7429.0,9071.0
2.0,14.0,71.0,0.0,0.0,13.0,0.0,0.0,875098.0,2945001.0,0.0,0.0,7367.0,8938.0
1.980,16.832,69.307,0.0,0.0,11.881,0.0,0.0,900207.0,3026502.0,0.0,0.0,7487.0,9136.0
3.226,11.828,72.043,0.0,0.0,12.903,0.0,12288.0,951847.0,3201264.0,0.0,0.0,7760.0,9240.0
0.990,15.842,68.317,0.0,0.0,14.851,0.0,0.0,931592.0,3131037.0,0.0,0.0,7681.0,9189.0
3.226,10.753,74.194,0.0,0.0,11.828,0.0,0.0,966538.0,3251493.0,0.0,0.0,8018.0,9736.0
2.041,14.286,69.388,0.0,0.0,14.286,0.0,0.0,975048.0,3280272.0,0.0,0.0,8025.0,9745.0
5.556,14.815,62.963,0.0,0.0,16.667,0.0,0.0,995393.0,3346376.0,0.0,0.0,8116.0,10009.0
3.0,16.0,64.0,0.0,0.0,17.0,0.0,12288.0,1042055.0,3506908.0,0.0,0.0,8445.0,10317.0
2.970,15.842,65.347,0.0,0.0,15.842,0.0,0.0,1058477.0,3559186.0,0.0,0.0,8675.0,10450.0
3.061,19.388,66.327,0.0,0.0,11.224,0.0,0.0,1059874.0,3565626.0,0.0,0.0,8691.0,10573.0
1.923,16.346,64.423,0.0,0.0,17.308,0.0,8192.0,1050783.0,3531968.0,0.0,0.0,8607.0,10427.0
4.040,13.131,67.677,0.0,0.0,15.152,0.0,0.0,1011634.0,3402469.0,0.0,0.0,8374.0,10174.0
5.051,17.172,65.657,0.0,0.0,12.121,0.0,24576.0,998111.0,3358811.0,0.0,0.0,8277.0,10161.0
3.810,17.143,64.762,0.0,0.0,14.286,0.0,0.0,982787.0,3306197.0,0.0,0.0,8113.0,9860.0
2.941,13.725,67.647,0.0,0.0,15.686,0.0,0.0,1019336.0,3428476.0,0.0,0.0,8572.0,10446.0
2.0,13.0,70.0,0.0,0.0,15.0,0.0,8192.0,958696.0,3225264.0,0.0,0.0,8000.0,9750.0
4.808,14.423,62.500,0.0,0.0,18.269,0.0,0.0,1056336.0,3552258.0,0.0,0.0,8665.0,10463.0
2.0,19.0,65.0,0.0,0.0,14.0,0.0,12288.0,1100309.0,3701493.0,0.0,0.0,9028.0,11088.0
1.980,14.851,64.356,0.0,0.0,18.812,0.0,0.0,1086627.0,3653819.0,0.0,0.0,8881.0,10808.0
1.980,13.861,64.356,0.0,0.0,19.802,0.0,0.0,1043728.0,3512271.0,0.0,0.0,8546.0,10411.0
4.124,12.371,70.103,0.0,0.0,13.402,0.0,0.0,1011166.0,3399597.0,0.0,0.0,8400.0,10263.0
3.846,15.385,64.423,0.0,0.0,16.346,0.0,0.0,1027986.0,3458842.0,0.0,0.0,8547.0,10434.0
3.030,16.162,67.677,0.0,0.0,13.131,0.0,12288.0,1043765.0,3509953.0,0.0,0.0,8636.0,10437.0
2.885,14.423,63.462,0.0,0.0,19.231,0.0,0.0,1040456.0,3500304.0,0.0,0.0,8617.0,10348.0
1.923,19.231,63.462,0.0,0.0,15.385,0.0,0.0,1045669.0,3517864.0,0.0,0.0,8566.0,10374.0
0.971,19.417,64.078,0.0,0.0,15.534,0.0,0.0,1056709.0,3552212.0,0.0,0.0,8732.0,10587.0
2.970,16.832,65.347,0.0,0.0,14.851,0.0,0.0,1050952.0,3531490.0,0.0,0.0,8695.0,10531.0
2.041,15.306,67.347,0.0,0.0,15.306,0.0,12288.0,993932.0,3344251.0,0.0,0.0,8282.0,10003.0
3.810,16.190,64.762,0.0,0.0,15.238,0.0,0.0,1003796.0,3377983.0,0.0,0.0,8320.0,10173.0
3.093,17.526,68.041,0.0,0.0,11.340,0.0,0.0,1089463.0,3664033.0,0.0,0.0,8881.0,10830.0
1.042,16.667,66.667,0.0,0.0,15.625,0.0,0.0,1103449.0,3711947.0,0.0,0.0,9018.0,10946.0
2.885,15.385,64.423,0.0,0.0,17.308,0.0,0.0,1075783.0,3617646.0,0.0,0.0,8893.0,10798.0
3.0,15.0,65.0,0.0,0.0,17.0,0.0,12288.0,1052070.0,3540569.0,0.0,0.0,8608.0,10444.0
3.960,15.842,65.347,0.0,0.0,14.851,0.0,0.0,1066488.0,3586764.0,0.0,0.0,8746.0,10715.0
4.040,17.172,66.667,0.0,0.0,12.121,0.0,0.0,1035247.0,3483320.0,0.0,0.0,8448.0,10267.0
1.961,21.569,63.725,0.0,0.0,12.745,0.0,0.0,1045030.0,3512927.0,0.0,0.0,8576.0,10333.0
3.030,15.152,68.687,0.0,0.0,13.131,0.0,0.0,1024986.0,3448528.0,0.0,0.0,8596.0,10496.0
4.902,15.686,65.686,0.0,0.0,13.725,0.0,12288.0,1043561.0,3509477.0,0.0,0.0,8754.0,10428.0
1.980,16.832,63.366,0.0,0.0,17.822,0.0,0.0,1060385.0,3567345.0,0.0,0.0,8659.0,10410.0
3.883,18.447,64.078,0.0,0.0,13.592,0.0,0.0,1051945.0,3536993.0,0.0,0.0,8709.0,10624.0
2.062,15.464,67.010,0.0,0.0,15.464,0.0,0.0,1029725.0,3464205.0,0.0,0.0,8335.0,10073.0
3.125,12.500,68.750,0.0,0.0,15.625,0.0,0.0,1028742.0,3459626.0,0.0,0.0,8527.0,10375.0
1.031,15.464,70.103,0.0,0.0,13.402,0.0,12288.0,1007561.0,3389025.0,0.0,0.0,8338.0,10104.0
3.883,18.447,64.078,0.0,0.0,13.592,0.0,0.0,1032181.0,3470018.0,0.0,0.0,8532.0,10273.0
3.030,15.152,66.667,0.0,0.0,15.152,0.0,0.0,981147.0,3302553.0,0.0,0.0,8043.0,9730.0
3.0,17.0,68.0,0.0,0.0,12.0,0.0,4096.0,978017.0,3289309.0,0.0,0.0,8074.0,9870.0
2.062,18.557,67.010,0.0,0.0,12.371,0.0,0.0,977603.0,3288867.0,0.0,0.0,7850.0,9488.0
2.885,14.423,65.385,0.0,0.0,17.308,0.0,12288.0,990584.0,3330507.0,0.0,0.0,8229.0,9955.0
2.062,15.464,70.103,0.0,0.0,12.371,0.0,0.0,1032286.0,3473138.0,0.0,0.0,8614.0,10331.0
3.0,15.0,68.0,0.0,0.0,14.0,0.0,0.0,985583.0,3315300.0,0.0,0.0,8255.0,9973.0
1.961,13.725,67.647,0.0,0.0,16.667,0.0,0.0,978180.0,3290924.0,0.0,0.0,8271.0,9954.0
0.0,17.822,69.307,0.0,0.0,12.871,0.0,0.0,949333.0,3191350.0,0.0,0.0,8102.0,9649.0
2.0,16.0,69.0,0.0,0.0,13.0,0.0,12288.0,936517.0,3149295.0,0.0,0.0,7966.0,9579.0
2.857,14.286,64.762,0.0,0.0,18.095,0.0,0.0,995867.0,3351003.0,0.0,0.0,8385.0,9996.0
0.990,15.842,65.347,0.0,0.0,17.822,0.0,0.0,1001109.0,3367941.0,0.0,0.0,8267.0,9925.0
1.053,13.684,71.579,0.0,0.0,13.684,0.0,0.0,1007653.0,3390494.0,0.0,0.0,8421.0,10213.0
3.0,17.0,65.0,0.0,0.0,15.0,0.0,0.0,970587.0,3263454.0,0.0,0.0,7957.0,9492.0
0.971,19.417,65.049,0.0,0.0,14.563,0.0,12288.0,985169.0,3314924.0,0.0,0.0,8175.0,9882.0
2.885,15.385,63.462,0.0,0.0,18.269,0.0,0.0,981598.0,3299771.0,0.0,0.0,8157.0,9849.0
3.125,9.375,72.917,0.0,0.0,14.583,0.0,0.0,915838.0,3082315.0,0.0,0.0,7753.0,9395.0
2.062,15.464,71.134,0.0,0.0,11.340,0.0,0.0,979896.0,3293167.0,0.0,0.0,8207.0,9894.0
3.0,16.0,70.0,0.0,0.0,11.0,0.0,0.0,965199.0,3247405.0,0.0,0.0,8250.0,9914.0
2.020,14.141,69.697,0.0,0.0,14.141,0.0,12288.0,976939.0,3281134.0,0.0,0.0,8148.0,9778.0
1.923,14.423,66.346,0.0,0.0,17.308,0.0,0.0,1001315.0,3369594.0,0.0,0.0,8536.0,10266.0
1.980,16.832,68.317,0.0,0.0,12.871,0.0,0.0,991204.0,3332432.0,0.0,0.0,8318.0,9995.0
2.0,15.0,70.0,0.0,0.0,13.0,0.0,0.0,895909.0,3015274.0,0.0,0.0,7654.0,9189.0
4.0,11.0,70.0,0.0,0.0,15.0,0.0,0.0,894349.0,3007529.0,0.0,0.0,7660.0,9220.0
2.0,13.0,70.0,0.0,0.0,15.0,0.0,12288.0,969427.0,3261363.0,0.0,0.0,8282.0,9939.0
2.062,15.464,70.103,0.0,0.0,12.371,0.0,0.0,987487.0,3318886.0,0.0,0.0,8328.0,10107.0
2.857,16.190,65.714,0.0,0.0,15.238,0.0,0.0,990963.0,3333701.0,0.0,0.0,8428.0,10120.0
3.226,13.978,70.968,0.0,0.0,11.828,0.0,0.0,1000940.0,3366592.0,0.0,0.0,8241.0,9927.0
4.167,9.375,70.833,0.0,0.0,15.625,0.0,0.0,1030030.0,3464353.0,0.0,0.0,8687.0,10474.0
1.961,16.667,64.706,0.0,0.0,16.667,0.0,12288.0,1056828.0,3554691.0,0.0,0.0,8687.0,10606.0
2.0,18.0,67.0,0.0,0.0,13.0,0.0,0.0,1045878.0,3517834.0,0.0,0.0,8650.0,10477.0
1.0,17.0,67.0,0.0,0.0,15.0,0.0,0.0,1067073.0,3588623.0,0.0,0.0,8876.0,10826.0
1.980,14.851,66.337,0.0,0.0,16.832,0.0,0.0,1044033.0,3512337.0,0.0,0.0,8738.0,10503.0
2.913,14.563,66.019,0.0,0.0,16.505,0.0,8192.0,996267.0,3349594.0,0.0,0.0,8378.0,10109.0
2.0,15.0,68.0,0.0,0.0,15.0,0.0,20480.0,1022763.0,3441652.0,0.0,0.0,8667.0,10470.0
3.061,15.306,67.347,0.0,0.0,14.286,0.0,0.0,1023675.0,3442522.0,0.0,0.0,8537.0,10343.0
3.191,15.957,70.213,0.0,0.0,10.638,0.0,0.0,1012450.0,3405697.0,0.0,0.0,8394.0,10091.0
3.061,13.265,68.367,0.0,0.0,15.306,0.0,0.0,1008026.0,3390590.0,0.0,0.0,8458.0,10148.0
3.061,13.265,70.408,0.0,0.0,13.265,0.0,0.0,999782.0,3364437.0,0.0,0.0,8461.0,10130.0
2.970,14.851,66.337,0.0,0.0,15.842,0.0,12288.0,1035146.0,3478885.0,0.0,0.0,8640.0,10431.0
4.950,13.861,66.337,0.0,0.0,14.851,0.0,0.0,1034695.0,3481189.0,0.0,0.0,8685.0,10380.0
3.0,12.0,68.0,0.0,0.0,17.0,0.0,0.0,972188.0,3271611.0,0.0,0.0,8214.0,10021.0
3.030,14.141,69.697,0.0,0.0,13.131,0.0,0.0,972190.0,3268813.0,0.0,0.0,8194.0,9834.0
3.093,17.526,68.041,0.0,0.0,11.340,0.0,0.0,1066072.0,3587701.0,0.0,0.0,8883.0,10782.0
3.0,17.0,66.0,0.0,0.0,14.0,0.0,12288.0,1076739.0,3619555.0,0.0,0.0,8915.0,10693.0
3.922,15.686,64.706,0.0,0.0,15.686,0.0,0.0,1059874.0,3565626.0,0.0,0.0,8825.0,10714.0
1.031,14.433,71.134,0.0,0.0,13.402,0.0,0.0,1071298.0,3602713.0,0.0,0.0,8946.0,10800.0
2.970,15.842,65.347,0.0,0.0,15.842,0.0,0.0,1068741.0,3595083.0,0.0,0.0,8775.0,10630.0
4.854,18.447,65.049,0.0,0.0,11.650,0.0,0.0,1042844.0,3506187.0,0.0,0.0,8655.0,10460.0
2.062,15.464,67.010,1.031,0.0,14.433,0.0,12288.0,1017156.0,3423609.0,0.0,0.0,8397.0,10026.0
2.885,17.308,66.346,0.0,0.0,13.462,0.0,0.0,1011193.0,3398156.0,0.0,0.0,8599.0,10384.0
3.922,14.706,63.725,0.0,0.0,17.647,0.0,0.0,1032280.0,3474181.0,0.0,0.0,8549.0,10390.0
2.041,11.224,72.449,0.0,0.0,14.286,0.0,0.0,980403.0,3297974.0,0.0,0.0,8286.0,10020.0
4.040,13.131,65.657,0.0,0.0,17.172,0.0,0.0,1011568.0,3400940.0,0.0,0.0,8444.0,10087.0
0.990,16.832,66.337,0.0,0.0,15.842,0.0,12288.0,1022581.0,3438738.0,0.0,0.0,8444.0,10228.0
3.030,16.162,66.667,0.0,0.0,14.141,0.0,0.0,1039335.0,3497072.0,0.0,0.0,8505.0,10342.0
1.010,14.141,67.677,0.0,0.0,17.172,0.0,0.0,1045125.0,3514360.0,0.0,0.0,8746.0,10562.0
3.093,14.433,65.979,0.0,0.0,16.495,0.0,0.0,1092512.0,3674195.0,0.0,0.0,8903.0,10823.0
2.062,12.371,67.010,0.0,0.0,18.557,0.0,0.0,1047855.0,3524688.0,0.0,0.0,8541.0,10305.0
3.030,18.182,63.636,0.0,0.0,15.152,0.0,12288.0,1073465.0,3610386.0,0.0,0.0,8717.0,10546.0
3.883,17.476,64.078,0.0,0.0,14.563,0.0,0.0,1080623.0,3635534.0,0.0,0.0,8955.0,10862.0
2.970,14.851,67.327,0.0,0.0,14.851,0.0,0.0,1052349.0,3540047.0,0.0,0.0,8654.0,10633.0
2.041,13.265,69.388,0.0,0.0,15.306,0.0,0.0,1013919.0,3411424.0,0.0,0.0,8326.0,10178.0
3.846,18.269,67.308,0.0,0.0,10.577,0.0,0.0,963089.0,3239082.0,0.0,0.0,8142.0,9886.0
4.0,12.0,69.0,0.0,0.0,15.0,0.0,20480.0,989807.0,3329460.0,0.0,0.0,8469.0,10232.0
2.970,12.871,68.317,0.0,0.0,15.842,0.0,0.0,1019810.0,3429891.0,0.0,0.0,8607.0,10460.0
3.226,11.828,73.118,0.0,0.0,11.828,0.0,0.0,1043561.0,3509283.0,0.0,0.0,8880.0,10712.0
2.830,16.981,62.264,0.0,0.0,17.925,0.0,0.0,1067539.0,3591411.0,0.0,0.0,8895.0,10667.0
1.0,19.0,68.0,0.0,0.0,12.0,0.0,0.0,1022942.0,3440353.0,0.0,0.0,8521.0,10339.0
2.020,16.162,68.687,0.0,0.0,13.131,0.0,24576.0,1032702.0,3474358.0,0.0,0.0,8567.0,10275.0
3.922,18.627,66.667,0.0,0.0,10.784,0.0,0.0,1031629.0,3470875.0,0.0,0.0,8587.0,10474.0
2.041,17.347,68.367,0.0,0.0,12.245,0.0,0.0,1028843.0,3462420.0,0.0,0.0,8577.0,10266.0
3.191,13.830,73.404,0.0,0.0,9.574,0.0,0.0,1042811.0,3507692.0,0.0,0.0,8653.0,10551.0
2.083,15.625,67.708,0.0,0.0,14.583,0.0,0.0,1088324.0,3658858.0,0.0,0.0,8891.0,10783.0
3.226,13.978,67.742,0.0,0.0,15.054,0.0,12288.0,1080862.0,3636409.0,0.0,0.0,8788.0,10652.0
3.670,15.596,62.385,0.0,0.0,18.349,0.0,0.0,1044816.0,3516047.0,0.0,0.0,8601.0,10353.0
1.923,15.385,65.385,0.0,0.0,17.308,0.0,0.0,1016202.0,3416985.0,0.0,0.0,8366.0,10115.0
3.0,17.0,66.0,0.0,0.0,14.0,0.0,0.0,996304.0,3349444.0,0.0,0.0,8134.0,9810.0
2.062,13.402,72.165,0.0,0.0,12.371,0.0,0.0,1029525.0,3464589.0,0.0,0.0,8547.0,10387.0
2.0,19.0,64.0,0.0,0.0,15.0,0.0,12288.0,1075781.0,3618981.0,0.0,0.0,8637.0,10451.0
3.061,11.224,67.347,0.0,0.0,18.367,0.0,0.0,1057473.0,3554117.0,0.0,0.0,8678.0,10585.0
4.211,11.579,68.421,0.0,0.0,15.789,0.0,0.0,982342.0,3304544.0,0.0,0.0,8007.0,9552.0
2.041,15.306,66.327,0.0,0.0,16.327,0.0,0.0,994977.0,3347313.0,0.0,0.0,8135.0,9888.0
4.082,14.286,67.347,0.0,0.0,14.286,0.0,0.0,996926.0,3352848.0,0.0,0.0,8052.0,9898.0
2.970,17.822,68.317,0.0,0.0,10.891,0.0,12288.0,895357.0,3011904.0,0.0,0.0,7532.0,9124.0
1.980,13.861,68.317,0.0,0.0,15.842,0.0,0.0,979894.0,3294820.0,0.0,0.0,8195.0,9972.0
2.941,16.667,66.667,0.0,0.0,13.725,0.0,0.0,979002.0,3294156.0,0.0,0.0,8086.0,9906.0
2.885,18.269,63.462,0.0,0.0,15.385,0.0,0.0,1051461.0,3536705.0,0.0,0.0,8630.0,10517.0
1.961,21.569,64.706,0.0,0.0,11.765,0.0,0.0,1066443.0,3586806.0,0.0,0.0,8855.0,10711.0
