"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c256.csv",,,,"Date:","21 Jun 2018 15:39:00 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:39:11,4.0,0.0,0.0,446930944.0,132657152.0,665571328.0,852082688.0,0.0,0.0,0.0,0.0,4509.0,10516.0,90.816,6.122,3.061,0.0,0.0,0.0,87.879,4.040,5.051,0.0,0.0,3.030,2539050.0,358556.0,0.0,0.0,2.010,2.980,2.570,
21-06 15:39:12,4.0,0.0,0.0,447066112.0,132657152.0,665571328.0,851947520.0,0.0,0.0,0.0,0.0,4425.0,10868.0,91.919,5.051,3.030,0.0,0.0,0.0,80.0,13.0,1.0,0.0,0.0,6.0,2659854.0,433463.0,0.0,0.0,2.010,2.980,2.570,
21-06 15:39:13,4.0,0.0,0.0,446906368.0,132657152.0,665571328.0,852107264.0,0.0,0.0,0.0,0.0,4138.0,10112.0,95.918,2.041,2.041,0.0,0.0,0.0,82.828,11.111,1.010,0.0,0.0,5.051,2659608.0,436331.0,0.0,0.0,2.010,2.980,2.570,
21-06 15:39:14,5.0,0.0,0.0,447102976.0,132657152.0,665571328.0,851910656.0,0.0,0.0,0.0,0.0,4084.0,10222.0,94.898,3.061,2.041,0.0,0.0,0.0,85.859,9.091,2.020,0.0,0.0,3.030,2566992.0,434264.0,0.0,0.0,2.010,2.980,2.570,
21-06 15:39:15,5.0,0.0,0.0,447324160.0,132657152.0,665571328.0,851689472.0,0.0,0.0,0.0,0.0,4439.0,10649.0,93.878,3.061,3.061,0.0,0.0,0.0,86.598,8.247,0.0,0.0,0.0,5.155,2620986.0,447080.0,0.0,0.0,2.170,3.0,2.580,
21-06 15:39:16,5.0,0.0,0.0,447082496.0,132661248.0,665571328.0,851927040.0,0.0,0.0,0.0,16384.0,5079.0,11110.0,86.275,8.824,4.902,0.0,0.0,0.0,80.808,10.101,2.020,0.0,0.0,7.071,2594166.0,410049.0,0.0,2.0,2.170,3.0,2.580,
21-06 15:39:17,4.0,0.0,0.0,447275008.0,132661248.0,665575424.0,851730432.0,0.0,0.0,0.0,0.0,4361.0,10280.0,93.0,3.0,4.0,0.0,0.0,0.0,83.838,11.111,1.010,0.0,0.0,4.040,2519964.0,410214.0,0.0,0.0,2.170,3.0,2.580,
21-06 15:39:18,4.0,0.0,0.0,447156224.0,132661248.0,665575424.0,851849216.0,0.0,0.0,0.0,0.0,4409.0,10564.0,95.876,2.062,2.062,0.0,0.0,0.0,79.0,12.0,1.0,0.0,0.0,8.0,2652226.0,430833.0,0.0,0.0,2.170,3.0,2.580,
21-06 15:39:19,4.0,0.0,0.0,447336448.0,132661248.0,665575424.0,851668992.0,0.0,0.0,0.0,0.0,4538.0,10846.0,90.909,6.061,3.030,0.0,0.0,0.0,85.714,7.143,1.020,0.0,0.0,6.122,2563330.0,433613.0,0.0,0.0,2.170,3.0,2.580,
21-06 15:39:20,4.0,0.0,0.0,447361024.0,132661248.0,665575424.0,851644416.0,0.0,0.0,0.0,0.0,4124.0,10448.0,92.929,4.040,3.030,0.0,0.0,0.0,80.0,11.0,1.0,0.0,0.0,8.0,2578354.0,432351.0,0.0,0.0,2.310,3.020,2.590,
21-06 15:39:21,2.0,0.0,0.0,447553536.0,132661248.0,665575424.0,851451904.0,0.0,0.0,0.0,0.0,4079.0,10648.0,91.0,5.0,4.0,0.0,0.0,0.0,78.788,13.131,1.010,0.0,0.0,7.071,2583562.0,440108.0,0.0,0.0,2.310,3.020,2.590,
21-06 15:39:22,4.0,0.0,0.0,448233472.0,132665344.0,665575424.0,850767872.0,0.0,0.0,0.0,12288.0,4569.0,11465.0,89.691,8.247,2.062,0.0,0.0,0.0,85.859,6.061,4.040,0.0,0.0,4.040,2585676.0,413445.0,0.0,2.0,2.310,3.020,2.590,
21-06 15:39:23,5.0,0.0,0.0,448880640.0,132665344.0,665575424.0,850120704.0,0.0,0.0,0.0,0.0,4621.0,11101.0,87.879,9.091,3.030,0.0,0.0,0.0,89.0,4.0,3.0,0.0,0.0,4.0,2599780.0,417340.0,0.0,0.0,2.310,3.020,2.590,
21-06 15:39:24,4.0,0.0,0.0,448315392.0,132665344.0,665575424.0,850685952.0,0.0,0.0,0.0,0.0,4440.0,11952.0,86.869,9.091,4.040,0.0,0.0,0.0,88.542,5.208,4.167,0.0,0.0,2.083,2627772.0,396972.0,0.0,0.0,2.310,3.020,2.590,
21-06 15:39:25,5.0,0.0,0.0,448323584.0,132665344.0,665575424.0,850677760.0,0.0,0.0,0.0,0.0,4340.0,11380.0,89.691,7.216,3.093,0.0,0.0,0.0,88.776,5.102,3.061,0.0,0.0,3.061,2611456.0,409367.0,0.0,0.0,2.370,3.020,2.590,
21-06 15:39:26,4.0,0.0,0.0,448626688.0,132665344.0,665575424.0,850374656.0,0.0,0.0,0.0,0.0,4264.0,11260.0,92.857,6.122,1.020,0.0,0.0,0.0,90.722,3.093,3.093,0.0,0.0,3.093,2718482.0,403325.0,0.0,0.0,2.370,3.020,2.590,
21-06 15:39:27,4.0,0.0,0.0,448798720.0,132665344.0,665575424.0,850202624.0,0.0,0.0,0.0,0.0,4058.0,10930.0,88.0,10.0,2.0,0.0,0.0,0.0,85.417,5.208,3.125,0.0,0.0,6.250,2609680.0,448329.0,0.0,0.0,2.370,3.020,2.590,
21-06 15:39:28,4.0,0.0,0.0,448684032.0,132665344.0,665575424.0,850317312.0,0.0,0.0,0.0,57344.0,4308.0,11695.0,86.869,11.111,2.020,0.0,0.0,0.0,86.735,4.082,2.041,0.0,0.0,7.143,2616712.0,451893.0,0.0,11.0,2.370,3.020,2.590,
21-06 15:39:29,3.0,0.0,0.0,448774144.0,132665344.0,665575424.0,850227200.0,0.0,0.0,0.0,0.0,4172.0,11536.0,92.0,6.0,2.0,0.0,0.0,0.0,90.816,4.082,2.041,0.0,0.0,3.061,2639272.0,439396.0,0.0,0.0,2.370,3.020,2.590,
21-06 15:39:30,4.0,0.0,0.0,448520192.0,132665344.0,665575424.0,850481152.0,0.0,0.0,0.0,0.0,4653.0,11234.0,94.949,4.040,1.010,0.0,0.0,0.0,86.598,6.186,3.093,0.0,0.0,4.124,2571012.0,398418.0,0.0,0.0,2.500,3.030,2.600,
21-06 15:39:31,4.0,0.0,0.0,448897024.0,132665344.0,665575424.0,850104320.0,0.0,0.0,0.0,0.0,4570.0,10650.0,88.889,9.091,2.020,0.0,0.0,0.0,87.0,4.0,2.0,0.0,0.0,7.0,2618822.0,453845.0,0.0,0.0,2.500,3.030,2.600,
21-06 15:39:32,4.0,0.0,0.0,448520192.0,132665344.0,665575424.0,850481152.0,0.0,0.0,0.0,0.0,4742.0,11031.0,91.919,7.071,1.010,0.0,0.0,0.0,84.848,6.061,2.020,0.0,0.0,7.071,2696700.0,435357.0,0.0,0.0,2.500,3.030,2.600,
21-06 15:39:33,4.0,0.0,0.0,449081344.0,132665344.0,665575424.0,849920000.0,0.0,0.0,0.0,53248.0,4407.0,11063.0,89.0,7.0,4.0,0.0,0.0,0.0,83.0,6.0,4.0,0.0,0.0,7.0,2577996.0,397702.0,0.0,6.0,2.500,3.030,2.600,
21-06 15:39:34,4.0,0.0,0.0,448901120.0,132665344.0,665575424.0,850100224.0,0.0,0.0,0.0,0.0,4227.0,10772.0,91.837,7.143,1.020,0.0,0.0,0.0,86.869,5.051,3.030,0.0,0.0,5.051,2625396.0,389565.0,0.0,0.0,2.500,3.030,2.600,
21-06 15:39:35,4.0,0.0,0.0,448937984.0,132665344.0,665575424.0,850063360.0,0.0,0.0,0.0,0.0,4275.0,10935.0,88.889,9.091,2.020,0.0,0.0,0.0,88.0,5.0,3.0,0.0,0.0,4.0,2620446.0,402990.0,0.0,0.0,2.540,3.030,2.600,
21-06 15:39:36,3.0,0.0,0.0,448843776.0,132665344.0,665579520.0,850153472.0,0.0,0.0,0.0,0.0,4231.0,11306.0,90.0,10.0,0.0,0.0,0.0,0.0,88.776,4.082,1.020,0.0,0.0,6.122,2690744.0,357656.0,0.0,0.0,2.540,3.030,2.600,
21-06 15:39:37,3.0,0.0,0.0,448573440.0,132665344.0,665579520.0,850423808.0,0.0,0.0,0.0,0.0,4765.0,10977.0,88.0,10.0,2.0,0.0,0.0,0.0,89.691,4.124,2.062,0.0,0.0,4.124,2659516.0,372001.0,0.0,0.0,2.540,3.030,2.600,
21-06 15:39:38,3.0,0.0,0.0,448851968.0,132665344.0,665579520.0,850145280.0,0.0,0.0,0.0,57344.0,4432.0,11131.0,88.889,10.101,1.010,0.0,0.0,0.0,88.776,4.082,2.041,0.0,0.0,5.102,2732814.0,454346.0,0.0,8.0,2.540,3.030,2.600,
21-06 15:39:39,3.0,0.0,0.0,449228800.0,132665344.0,665579520.0,849768448.0,0.0,0.0,0.0,0.0,4413.0,10862.0,93.0,6.0,1.0,0.0,0.0,0.0,87.879,4.040,2.020,0.0,0.0,6.061,2612642.0,390393.0,0.0,0.0,2.540,3.030,2.600,
21-06 15:39:40,5.0,0.0,0.0,448835584.0,132665344.0,665579520.0,850161664.0,0.0,0.0,0.0,0.0,4497.0,10390.0,87.0,12.0,1.0,0.0,0.0,0.0,87.629,4.124,3.093,0.0,0.0,5.155,2569206.0,390683.0,0.0,0.0,2.740,3.060,2.610,
21-06 15:39:41,3.0,0.0,0.0,449064960.0,132665344.0,665579520.0,849932288.0,0.0,0.0,0.0,0.0,4910.0,11036.0,88.660,10.309,1.031,0.0,0.0,0.0,81.633,8.163,3.061,0.0,0.0,7.143,2604628.0,393744.0,0.0,0.0,2.740,3.060,2.610,
21-06 15:39:42,4.0,0.0,0.0,448868352.0,132665344.0,665579520.0,850128896.0,0.0,0.0,0.0,0.0,4786.0,10735.0,90.0,8.0,2.0,0.0,0.0,0.0,90.816,4.082,2.041,0.0,0.0,3.061,2662496.0,415554.0,0.0,0.0,2.740,3.060,2.610,
21-06 15:39:43,4.0,0.0,0.0,449056768.0,132665344.0,665579520.0,849940480.0,0.0,0.0,0.0,0.0,4831.0,11247.0,87.879,11.111,1.010,0.0,0.0,0.0,80.808,7.071,3.030,0.0,0.0,9.091,2684732.0,389844.0,0.0,0.0,2.740,3.060,2.610,
21-06 15:39:44,6.0,0.0,0.0,449384448.0,132665344.0,665579520.0,849612800.0,0.0,0.0,0.0,16384.0,4762.0,10657.0,88.889,10.101,1.010,0.0,0.0,0.0,87.629,3.093,3.093,0.0,0.0,6.186,2654948.0,412392.0,0.0,2.0,2.740,3.060,2.610,
21-06 15:39:45,5.0,0.0,0.0,449949696.0,132665344.0,665579520.0,849047552.0,0.0,0.0,0.0,0.0,4804.0,10432.0,87.129,10.891,1.980,0.0,0.0,0.0,85.859,5.051,3.030,0.0,0.0,6.061,2562444.0,398315.0,0.0,0.0,2.840,3.080,2.620,
21-06 15:39:46,5.0,0.0,0.0,450318336.0,132665344.0,665579520.0,848678912.0,0.0,0.0,0.0,0.0,5076.0,10896.0,87.879,11.111,1.010,0.0,0.0,0.0,88.0,2.0,2.0,0.0,0.0,8.0,2674630.0,416735.0,0.0,0.0,2.840,3.080,2.620,
21-06 15:39:47,4.0,0.0,0.0,449961984.0,132665344.0,665579520.0,849035264.0,0.0,0.0,0.0,0.0,4542.0,10754.0,85.0,12.0,3.0,0.0,0.0,0.0,86.869,2.020,2.020,0.0,0.0,9.091,2628150.0,399670.0,0.0,0.0,2.840,3.080,2.620,
21-06 15:39:48,6.0,0.0,0.0,450301952.0,132665344.0,665579520.0,848695296.0,0.0,0.0,0.0,0.0,4748.0,11222.0,90.909,9.091,0.0,0.0,0.0,0.0,88.889,1.010,3.030,0.0,0.0,7.071,2667130.0,409124.0,0.0,0.0,2.840,3.080,2.620,
21-06 15:39:49,5.0,0.0,0.0,450473984.0,132673536.0,665579520.0,848515072.0,0.0,0.0,0.0,12288.0,4702.0,10818.0,87.879,10.101,2.020,0.0,0.0,0.0,85.859,6.061,3.030,0.0,0.0,5.051,2520286.0,398096.0,0.0,2.0,2.840,3.080,2.620,
21-06 15:39:50,4.0,0.0,0.0,450203648.0,132673536.0,665579520.0,848785408.0,0.0,0.0,0.0,0.0,4626.0,10920.0,86.0,12.0,2.0,0.0,0.0,0.0,88.889,3.030,2.020,0.0,0.0,6.061,2604736.0,421331.0,0.0,0.0,3.010,3.110,2.630,
21-06 15:39:51,4.0,0.0,0.0,450179072.0,132673536.0,665579520.0,848809984.0,0.0,0.0,0.0,0.0,4663.0,10463.0,84.848,15.152,0.0,0.0,0.0,0.0,86.735,3.061,2.041,0.0,0.0,8.163,2563304.0,400411.0,0.0,0.0,3.010,3.110,2.630,
21-06 15:39:52,4.0,0.0,0.0,450293760.0,132673536.0,665579520.0,848695296.0,0.0,0.0,0.0,0.0,4887.0,11197.0,91.089,6.931,1.980,0.0,0.0,0.0,92.784,2.062,2.062,0.0,0.0,3.093,2742640.0,426659.0,0.0,0.0,3.010,3.110,2.630,
21-06 15:39:53,4.0,0.0,0.0,450424832.0,132673536.0,665579520.0,848564224.0,0.0,0.0,0.0,0.0,4855.0,11791.0,86.598,13.402,0.0,0.0,0.0,0.0,86.0,2.0,3.0,0.0,0.0,9.0,2711800.0,444795.0,0.0,0.0,3.010,3.110,2.630,
21-06 15:39:54,4.0,0.0,0.0,450252800.0,132673536.0,665579520.0,848736256.0,0.0,0.0,0.0,12288.0,4565.0,10866.0,89.216,8.824,1.961,0.0,0.0,0.0,90.816,2.041,3.061,0.0,0.0,4.082,2552258.0,324601.0,0.0,2.0,3.010,3.110,2.630,
21-06 15:39:55,3.0,0.0,0.0,450330624.0,132673536.0,665583616.0,848654336.0,0.0,0.0,0.0,0.0,4663.0,10502.0,88.119,10.891,0.990,0.0,0.0,0.0,89.899,4.040,2.020,0.0,0.0,4.040,2626310.0,419768.0,0.0,0.0,3.090,3.130,2.640,
21-06 15:39:56,3.0,0.0,4.0,453054464.0,132673536.0,665583616.0,845930496.0,0.0,0.0,0.0,0.0,4616.0,10352.0,84.694,14.286,1.020,0.0,0.0,0.0,87.755,4.082,3.061,0.0,0.0,5.102,2612998.0,435480.0,0.0,0.0,3.090,3.130,2.640,
21-06 15:39:57,4.0,0.0,0.0,453230592.0,132673536.0,665583616.0,845754368.0,0.0,0.0,0.0,0.0,4699.0,10665.0,83.0,13.0,4.0,0.0,0.0,0.0,84.375,5.208,3.125,0.0,0.0,7.292,2506834.0,414970.0,0.0,0.0,3.090,3.130,2.640,
21-06 15:39:58,4.0,0.0,0.0,452263936.0,132673536.0,665583616.0,846721024.0,0.0,0.0,0.0,0.0,4669.0,11042.0,89.0,10.0,1.0,0.0,0.0,0.0,89.691,3.093,2.062,0.0,0.0,5.155,2652292.0,404075.0,0.0,0.0,3.090,3.130,2.640,
21-06 15:39:59,4.0,0.0,0.0,452382720.0,132681728.0,665583616.0,846594048.0,0.0,0.0,0.0,20480.0,4184.0,10889.0,91.919,7.071,1.010,0.0,0.0,0.0,90.099,2.970,1.980,0.0,0.0,4.950,2640008.0,400035.0,0.0,2.0,3.090,3.130,2.640,
21-06 15:40:00,4.0,0.0,0.0,452620288.0,132681728.0,665583616.0,846356480.0,0.0,0.0,0.0,0.0,4383.0,11050.0,86.869,11.111,2.020,0.0,0.0,0.0,85.417,7.292,4.167,0.0,0.0,3.125,2581530.0,415116.0,0.0,0.0,3.160,3.140,2.650,
21-06 15:40:01,3.0,0.0,0.0,452112384.0,132681728.0,665583616.0,846864384.0,0.0,0.0,0.0,0.0,4481.0,10578.0,87.879,11.111,1.010,0.0,0.0,0.0,87.879,5.051,3.030,0.0,0.0,4.040,2592632.0,413049.0,0.0,0.0,3.160,3.140,2.650,
21-06 15:40:02,3.0,0.0,0.0,452096000.0,132681728.0,665583616.0,846880768.0,0.0,0.0,0.0,0.0,4528.0,10749.0,87.0,12.0,1.0,0.0,0.0,0.0,89.796,2.041,3.061,0.0,0.0,5.102,2510194.0,413739.0,0.0,0.0,3.160,3.140,2.650,
21-06 15:40:03,3.0,0.0,0.0,452005888.0,132681728.0,665583616.0,846970880.0,0.0,0.0,0.0,0.0,4538.0,10225.0,91.0,8.0,1.0,0.0,0.0,0.0,90.909,2.020,2.020,0.0,0.0,5.051,2531772.0,404955.0,0.0,0.0,3.160,3.140,2.650,
21-06 15:40:04,3.0,0.0,0.0,452734976.0,132681728.0,665583616.0,846241792.0,0.0,0.0,0.0,12288.0,4799.0,11331.0,83.838,15.152,1.010,0.0,0.0,0.0,87.0,3.0,3.0,0.0,0.0,7.0,2575744.0,436058.0,0.0,2.0,3.160,3.140,2.650,
21-06 15:40:05,2.0,0.0,0.0,452595712.0,132681728.0,665583616.0,846381056.0,0.0,0.0,0.0,0.0,4527.0,11095.0,88.0,11.0,1.0,0.0,0.0,0.0,89.796,2.041,3.061,0.0,0.0,5.102,2643154.0,441606.0,0.0,0.0,3.230,3.160,2.650,
21-06 15:40:06,4.0,0.0,0.0,452268032.0,132681728.0,665583616.0,846708736.0,0.0,0.0,0.0,0.0,4622.0,10479.0,90.816,8.163,1.020,0.0,0.0,0.0,90.625,4.167,2.083,0.0,0.0,3.125,2570750.0,415653.0,0.0,0.0,3.230,3.160,2.650,
21-06 15:40:07,5.0,0.0,0.0,452210688.0,132681728.0,665583616.0,846766080.0,0.0,0.0,0.0,0.0,4885.0,10777.0,90.0,8.0,2.0,0.0,0.0,0.0,86.0,6.0,2.0,0.0,0.0,6.0,2507392.0,408380.0,0.0,0.0,3.230,3.160,2.650,
21-06 15:40:08,3.0,0.0,0.0,452161536.0,132681728.0,665583616.0,846815232.0,0.0,0.0,0.0,36864.0,4806.0,10812.0,91.0,7.0,2.0,0.0,0.0,0.0,86.869,4.040,3.030,0.0,0.0,6.061,2606600.0,420216.0,0.0,5.0,3.230,3.160,2.650,
21-06 15:40:09,2.0,0.0,0.0,452272128.0,132685824.0,665583616.0,846700544.0,0.0,0.0,0.0,16384.0,4685.0,10686.0,86.869,11.111,2.020,0.0,0.0,0.0,88.660,1.031,3.093,0.0,0.0,7.216,2497784.0,394251.0,0.0,2.0,3.230,3.160,2.650,
21-06 15:40:10,4.0,0.0,2.0,452345856.0,132685824.0,665583616.0,846626816.0,0.0,0.0,0.0,0.0,4754.0,10571.0,91.667,6.250,2.083,0.0,0.0,0.0,87.0,8.0,3.0,0.0,0.0,2.0,2444757.0,379758.0,0.0,0.0,3.290,3.170,2.660,
21-06 15:40:11,4.0,0.0,0.0,452689920.0,132685824.0,665583616.0,846282752.0,0.0,0.0,0.0,0.0,4810.0,11106.0,87.879,9.091,3.030,0.0,0.0,0.0,84.694,5.102,2.041,0.0,0.0,8.163,2536580.0,396328.0,0.0,0.0,3.290,3.170,2.660,
21-06 15:40:12,4.0,0.0,0.0,452632576.0,132685824.0,665583616.0,846340096.0,0.0,0.0,0.0,0.0,4949.0,11213.0,89.583,7.292,3.125,0.0,0.0,0.0,83.838,8.081,3.030,0.0,0.0,5.051,2580248.0,404410.0,0.0,0.0,3.290,3.170,2.660,
21-06 15:40:13,4.0,0.0,0.0,451833856.0,132685824.0,665583616.0,847138816.0,0.0,0.0,0.0,8192.0,5199.0,11242.0,89.796,6.122,4.082,0.0,0.0,0.0,84.848,7.071,2.020,0.0,0.0,6.061,2651250.0,416539.0,0.0,1.0,3.290,3.170,2.660,
21-06 15:40:14,3.0,0.0,0.0,451563520.0,132685824.0,665587712.0,847405056.0,0.0,0.0,0.0,0.0,4625.0,10452.0,92.784,4.124,3.093,0.0,0.0,0.0,81.443,10.309,4.124,0.0,0.0,4.124,2491586.0,388674.0,0.0,0.0,3.290,3.170,2.660,
21-06 15:40:15,4.0,0.0,0.0,452206592.0,132685824.0,665587712.0,846761984.0,0.0,0.0,0.0,36864.0,4721.0,11356.0,90.909,6.061,3.030,0.0,0.0,0.0,87.879,5.051,2.020,0.0,0.0,5.051,2664642.0,399033.0,0.0,3.0,3.350,3.180,2.670,
21-06 15:40:16,4.0,0.0,0.0,451977216.0,132685824.0,665587712.0,846991360.0,0.0,0.0,0.0,0.0,4930.0,10799.0,90.816,5.102,4.082,0.0,0.0,0.0,82.474,9.278,4.124,0.0,0.0,4.124,2539634.0,398558.0,0.0,0.0,3.350,3.180,2.670,
21-06 15:40:17,3.0,0.0,0.0,451887104.0,132685824.0,665587712.0,847081472.0,0.0,0.0,0.0,0.0,4679.0,10237.0,90.722,6.186,3.093,0.0,0.0,0.0,86.598,8.247,2.062,0.0,0.0,3.093,2412426.0,376402.0,0.0,0.0,3.350,3.180,2.670,
21-06 15:40:18,4.0,0.0,0.0,452091904.0,132685824.0,665587712.0,846876672.0,0.0,0.0,0.0,0.0,4955.0,11083.0,92.929,5.051,2.020,0.0,0.0,0.0,84.848,7.071,2.020,0.0,0.0,6.061,2590708.0,425663.0,0.0,0.0,3.350,3.180,2.670,
21-06 15:40:19,4.0,0.0,0.0,451977216.0,132685824.0,665587712.0,846991360.0,0.0,0.0,0.0,0.0,5002.0,10742.0,92.929,5.051,2.020,0.0,0.0,0.0,85.0,8.0,2.0,0.0,0.0,5.0,2598618.0,432764.0,0.0,0.0,3.350,3.180,2.670,
21-06 15:40:20,5.0,0.0,0.0,451903488.0,132685824.0,665587712.0,847065088.0,0.0,0.0,0.0,0.0,4552.0,10493.0,92.929,4.040,3.030,0.0,0.0,0.0,82.0,12.0,1.0,0.0,0.0,5.0,2541698.0,440505.0,0.0,0.0,3.400,3.200,2.680,
21-06 15:40:21,5.0,0.0,0.0,452050944.0,132685824.0,665587712.0,846917632.0,0.0,0.0,0.0,12288.0,5072.0,11204.0,91.667,6.250,2.083,0.0,0.0,0.0,80.0,14.0,1.0,0.0,0.0,5.0,2681832.0,457728.0,0.0,2.0,3.400,3.200,2.680,
21-06 15:40:22,4.0,0.0,0.0,452165632.0,132685824.0,665587712.0,846802944.0,0.0,0.0,0.0,0.0,4701.0,10455.0,88.889,8.081,3.030,0.0,0.0,0.0,83.168,9.901,0.0,0.0,0.0,6.931,2592184.0,447698.0,0.0,0.0,3.400,3.200,2.680,
21-06 15:40:23,6.0,0.0,0.0,452124672.0,132685824.0,665587712.0,846843904.0,0.0,0.0,0.0,0.0,4396.0,10905.0,94.898,3.061,2.041,0.0,0.0,0.0,86.869,6.061,1.010,0.0,0.0,6.061,2630158.0,443322.0,0.0,0.0,3.400,3.200,2.680,
21-06 15:40:24,6.0,0.0,0.0,452235264.0,132685824.0,665587712.0,846733312.0,0.0,0.0,0.0,0.0,4644.0,11114.0,91.919,5.051,3.030,0.0,0.0,0.0,84.375,6.250,3.125,0.0,0.0,6.250,2644012.0,428517.0,0.0,0.0,3.400,3.200,2.680,
21-06 15:40:25,4.0,0.0,0.0,453242880.0,132685824.0,665587712.0,845725696.0,0.0,0.0,0.0,0.0,4385.0,10760.0,87.879,9.091,3.030,0.0,0.0,0.0,87.879,4.040,4.040,0.0,0.0,4.040,2508686.0,410152.0,0.0,0.0,3.450,3.210,2.680,
21-06 15:40:26,2.0,0.0,0.0,453562368.0,132685824.0,665587712.0,845406208.0,0.0,0.0,0.0,0.0,4285.0,10948.0,88.0,9.0,3.0,0.0,0.0,0.0,85.567,6.186,3.093,0.0,0.0,5.155,2501622.0,408907.0,0.0,0.0,3.450,3.210,2.680,
