"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat4.txt",,,,"Date:","14 May 2018 17:02:28 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
42.718,21.359,22.816,0.0,0.0,13.107
39.086,23.350,25.888,0.0,0.0,11.675
35.938,26.042,27.083,0.0,0.0,10.938
38.660,23.196,25.773,0.0,0.0,12.371
35.897,25.128,25.128,0.0,0.0,13.846
37.811,24.378,25.871,0.0,0.0,11.940
32.828,28.788,24.242,0.0,0.0,14.141
39.691,24.227,25.258,0.0,0.0,10.825
38.974,24.615,24.103,0.0,0.0,12.308
36.735,21.939,27.041,0.0,0.0,14.286
33.990,28.571,24.138,0.0,0.0,13.300
35.052,27.835,25.258,0.0,0.0,11.856
34.896,27.083,23.958,0.0,0.0,14.062
34.536,24.742,26.289,0.0,0.0,14.433
36.0,27.0,26.0,0.0,0.0,11.0
35.644,25.743,25.743,0.0,0.0,12.871
43.147,21.827,24.365,0.0,0.0,10.660
23.834,17.617,50.259,0.0,0.0,8.290
17.259,11.168,63.452,0.0,0.0,8.122
33.503,25.888,27.411,0.0,0.0,13.198
41.500,20.0,26.500,0.0,0.0,12.0
38.265,25.0,25.510,0.0,0.0,11.224
32.474,23.196,29.897,0.0,0.0,14.433
38.071,23.350,28.426,0.0,0.0,10.152
36.816,24.378,25.871,0.0,0.0,12.935
36.318,26.866,24.876,0.0,0.0,11.940
40.196,23.039,24.510,0.0,0.0,12.255
35.821,23.881,27.861,0.0,0.0,12.438
33.163,27.551,27.551,0.0,0.0,11.735
33.168,27.228,26.238,0.0,0.0,13.366
37.186,24.623,26.633,0.0,0.0,11.558
34.328,25.871,26.368,0.0,0.0,13.433
38.384,25.758,24.747,0.0,0.0,11.111
37.563,25.888,25.381,0.0,0.0,11.168
39.796,22.959,24.490,0.0,0.0,12.755
35.714,26.020,28.571,0.0,0.0,9.694
38.0,27.0,23.0,0.0,0.0,12.0
36.500,26.0,24.500,0.0,0.0,13.0
38.119,25.248,22.772,0.0,0.0,13.861
38.342,21.244,27.979,0.0,0.0,12.435
37.500,24.500,27.500,0.0,0.0,10.500
35.385,24.103,26.667,0.0,0.0,13.846
39.604,23.762,24.752,0.0,0.0,11.881
36.181,24.121,25.628,0.0,0.0,14.070
36.364,25.253,27.778,0.0,0.0,10.606
38.191,24.623,25.126,0.0,0.0,12.060
37.563,23.858,25.888,0.0,0.0,12.690
38.265,24.490,26.020,0.0,0.0,11.224
38.071,24.365,26.396,0.0,0.0,11.168
7.071,2.525,88.889,0.0,0.0,1.515
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.495,0.495,99.010,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
