"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat1000.txt",,,,"Date:","14 May 2018 17:38:44 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
42.051,25.128,20.0,0.0,0.0,12.821
42.328,28.571,15.873,0.0,0.0,13.228
35.859,30.303,18.182,0.0,0.0,15.657
44.271,22.396,18.750,0.0,0.0,14.583
40.513,26.667,17.949,0.0,0.0,14.872
43.005,24.870,17.098,0.0,0.0,15.026
45.226,24.623,16.583,0.0,0.0,13.568
41.237,25.773,17.526,0.0,0.0,15.464
41.919,25.758,17.172,0.0,0.0,15.152
43.814,27.320,14.948,0.0,0.0,13.918
41.709,26.131,19.598,0.0,0.0,12.563
37.755,27.041,18.367,0.0,0.0,16.837
42.188,26.562,16.146,0.0,0.0,15.104
42.857,25.0,17.347,0.0,0.0,14.796
40.594,26.238,16.832,0.0,0.0,16.337
42.132,27.919,15.736,0.0,0.0,14.213
42.857,25.0,18.367,0.0,0.0,13.776
42.424,24.747,15.657,0.0,0.0,17.172
45.550,24.084,18.325,0.0,0.0,12.042
44.444,24.747,18.687,0.0,0.0,12.121
39.791,24.607,23.037,0.0,0.0,12.565
41.667,21.354,22.917,0.0,0.0,14.062
39.583,23.438,22.917,0.0,0.0,14.062
39.267,23.037,24.084,0.0,0.0,13.613
41.489,24.468,21.277,0.0,0.0,12.766
41.579,24.211,21.053,0.0,0.0,13.158
40.816,25.0,20.408,0.0,0.0,13.776
40.415,29.016,16.580,0.0,0.0,13.990
43.878,27.041,14.286,0.0,0.0,14.796
49.485,24.227,12.887,0.0,0.0,13.402
39.109,31.683,12.871,0.0,0.0,16.337
40.513,26.667,17.436,0.0,0.0,15.385
42.408,26.178,15.183,0.0,0.0,16.230
42.929,26.263,16.162,0.0,0.0,14.646
46.907,24.742,14.433,0.0,0.0,13.918
43.655,26.904,15.228,0.0,0.0,14.213
41.753,26.804,17.526,0.0,0.0,13.918
44.330,23.711,18.041,0.0,0.0,13.918
42.487,28.497,16.580,0.0,0.0,12.435
44.898,22.959,18.878,0.0,0.0,13.265
37.755,27.041,19.388,0.0,0.0,15.816
48.223,22.843,14.213,0.0,0.0,14.721
49.239,24.873,12.183,0.0,0.0,13.706
43.216,23.618,17.085,0.0,0.0,16.080
45.596,28.497,12.953,0.0,0.0,12.953
47.423,22.165,14.948,0.0,0.0,15.464
45.408,22.959,16.837,0.0,0.0,14.796
43.814,23.711,15.464,0.0,0.0,17.010
44.162,28.934,13.198,0.0,0.0,13.706
43.590,24.103,17.949,0.0,0.0,14.359
43.367,26.531,14.796,0.0,0.0,15.306
46.429,24.490,17.347,0.0,0.0,11.735
48.205,22.051,13.846,0.0,0.0,15.897
39.899,26.768,19.192,0.0,0.0,14.141
42.857,25.510,19.388,0.0,0.0,12.245
42.708,21.875,21.875,0.0,0.0,13.542
42.784,27.320,18.557,0.0,0.0,11.340
36.458,25.0,23.958,0.0,0.0,14.583
41.500,23.500,21.0,0.0,0.0,14.0
40.102,26.904,19.797,0.0,0.0,13.198
40.933,22.280,23.316,0.0,0.0,13.472
40.314,21.990,21.990,0.0,0.0,15.707
40.314,23.037,21.466,0.0,0.0,15.183
39.487,25.641,22.051,0.0,0.0,12.821
41.538,22.564,20.513,0.0,0.0,15.385
38.660,27.320,20.619,0.0,0.0,13.402
38.191,27.638,21.106,0.0,0.0,13.065
40.722,24.742,19.072,0.0,0.0,15.464
41.624,26.396,20.812,0.0,0.0,11.168
43.0,26.500,19.0,0.0,0.0,11.500
42.564,27.692,14.872,0.0,0.0,14.872
45.918,25.0,14.796,0.0,0.0,14.286
42.929,26.263,18.182,0.0,0.0,12.626
40.513,29.231,16.410,0.0,0.0,13.846
40.625,24.479,19.271,0.0,0.0,15.625
44.560,26.943,13.990,0.0,0.0,14.508
42.640,26.904,16.244,0.0,0.0,14.213
43.077,24.103,15.385,0.0,0.0,17.436
41.026,24.615,21.026,0.0,0.0,13.333
44.670,23.858,15.736,0.0,0.0,15.736
42.564,23.590,21.026,0.0,0.0,12.821
40.722,27.835,16.495,0.0,0.0,14.948
40.609,26.904,16.751,0.0,0.0,15.736
41.117,25.381,17.766,0.0,0.0,15.736
44.271,22.917,16.667,0.0,0.0,16.146
44.041,24.870,16.062,0.0,0.0,15.026
41.327,25.510,18.878,0.0,0.0,14.286
43.005,25.389,18.653,0.0,0.0,12.953
43.299,25.258,14.433,0.0,0.0,17.010
42.564,29.744,15.385,0.0,0.0,12.308
45.729,26.633,14.573,0.0,0.0,13.065
44.444,24.747,16.162,0.0,0.0,14.646
43.500,26.500,15.500,0.0,0.0,14.500
43.719,23.116,14.070,0.0,0.0,19.095
42.211,28.643,13.568,0.0,0.0,15.578
42.347,26.020,17.347,0.0,0.0,14.286
44.444,26.768,16.667,0.0,0.0,12.121
42.347,28.571,16.837,0.0,0.0,12.245
40.201,28.643,16.080,0.0,0.0,15.075
43.590,24.103,20.513,0.0,0.0,11.795
43.299,29.897,14.433,0.0,0.0,12.371
44.670,26.396,14.213,0.0,0.0,14.721
44.845,28.351,14.433,0.0,0.0,12.371
44.845,23.196,16.495,0.0,0.0,15.464
37.563,27.919,20.305,0.0,0.0,14.213
39.594,26.396,23.858,0.0,0.0,10.152
38.860,23.316,21.244,0.0,0.0,16.580
42.347,20.918,20.408,0.0,0.0,16.327
42.708,20.833,23.438,0.0,0.0,13.021
37.563,26.904,20.812,0.0,0.0,14.721
39.796,24.490,21.429,0.0,0.0,14.286
42.051,25.128,21.538,0.0,0.0,11.282
38.860,26.943,20.207,0.0,0.0,13.990
39.487,26.667,21.026,0.0,0.0,12.821
39.487,25.641,20.513,0.0,0.0,14.359
35.533,26.904,23.350,0.0,0.0,14.213
39.459,23.784,23.243,0.0,0.0,13.514
42.857,22.959,20.408,0.0,0.0,13.776
37.173,24.607,24.607,0.0,0.0,13.613
39.086,28.426,20.305,0.0,0.0,12.183
39.378,24.870,19.689,0.0,0.0,16.062
39.796,26.020,23.980,0.0,0.0,10.204
40.513,25.128,21.538,0.0,0.0,12.821
42.347,27.041,17.857,0.0,0.0,12.755
44.898,26.020,15.306,0.0,0.0,13.776
45.596,24.870,15.026,0.0,0.0,14.508
45.226,23.116,16.583,0.0,0.0,15.075
43.655,24.873,16.244,0.0,0.0,15.228
45.771,29.353,12.438,0.0,0.0,12.438
43.077,26.667,15.897,0.0,0.0,14.359
41.791,25.373,19.900,0.0,0.0,12.935
44.724,22.613,18.090,0.0,0.0,14.573
44.724,26.633,15.578,0.0,0.0,13.065
42.714,26.633,17.085,0.0,0.0,13.568
36.041,31.472,16.244,0.0,0.0,16.244
43.147,25.381,17.259,0.508,0.0,13.706
41.885,25.131,19.372,0.0,0.0,13.613
41.667,20.833,23.958,0.0,0.0,13.542
39.062,25.521,20.833,0.0,0.0,14.583
41.579,24.211,23.158,0.0,0.0,11.053
41.624,21.827,22.843,0.0,0.0,13.706
35.417,25.0,22.917,0.0,0.0,16.667
39.086,23.350,23.350,0.0,0.0,14.213
38.144,25.773,21.649,0.0,0.0,14.433
42.188,24.479,21.354,0.0,0.0,11.979
37.113,24.742,23.196,0.0,0.0,14.948
41.117,23.858,21.827,0.0,0.0,13.198
38.579,25.381,22.843,0.0,0.0,13.198
40.212,25.397,21.693,0.0,0.0,12.698
40.104,25.0,20.312,0.0,0.0,14.583
40.306,20.918,23.980,0.0,0.0,14.796
35.385,25.128,24.615,0.0,0.0,14.872
40.104,26.042,19.792,0.0,0.0,14.062
41.361,24.607,21.990,0.0,0.0,12.042
36.598,23.196,25.773,0.0,0.0,14.433
39.691,24.742,23.196,0.0,0.0,12.371
42.473,23.656,21.505,0.0,0.0,12.366
42.188,21.875,23.958,0.0,0.0,11.979
42.857,24.339,21.693,0.0,0.0,11.111
39.896,25.907,21.244,0.0,0.0,12.953
38.947,23.684,25.789,0.0,0.0,11.579
41.538,25.128,16.410,0.0,0.0,16.923
41.711,25.134,18.717,0.0,0.0,14.439
40.609,24.873,21.827,0.0,0.0,12.690
47.179,22.564,17.436,0.0,0.0,12.821
41.538,25.128,20.0,0.0,0.0,13.333
46.231,23.618,14.070,0.0,0.0,16.080
45.408,25.510,16.837,0.0,0.0,12.245
38.021,27.604,22.917,0.0,0.0,11.458
44.845,19.588,22.680,0.0,0.0,12.887
35.204,26.020,26.531,0.0,0.0,12.245
38.660,26.289,22.165,0.0,0.0,12.887
44.444,20.635,19.577,0.0,0.0,15.344
42.0,24.0,19.0,0.0,0.0,15.0
39.267,27.225,19.372,0.0,0.0,14.136
7.0,5.0,85.0,0.0,0.0,3.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
