"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat32.txt",,,,"Date:","14 May 2018 17:19:37 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
37.186,24.121,25.126,0.0,0.0,13.568
36.735,23.980,29.082,0.0,0.0,10.204
37.245,30.612,20.408,0.0,0.0,11.735
41.414,23.232,22.222,0.0,0.0,13.131
40.299,24.378,20.896,0.0,0.0,14.428
40.909,25.758,20.707,0.0,0.0,12.626
40.909,25.758,20.202,0.0,0.0,13.131
40.201,23.116,22.111,0.0,0.0,14.573
35.859,23.232,28.283,0.0,0.0,12.626
38.660,21.649,28.351,0.0,0.0,11.340
37.255,23.529,26.961,0.0,0.0,12.255
37.949,23.077,26.667,0.0,0.0,12.308
41.451,20.207,25.389,0.0,0.0,12.953
33.505,25.258,28.351,0.0,0.0,12.887
36.082,23.711,28.351,0.0,0.0,11.856
40.909,23.737,23.737,0.0,0.0,11.616
32.124,24.352,26.943,0.0,0.0,16.580
35.938,19.271,29.167,0.0,0.0,15.625
36.224,20.918,28.571,0.0,0.0,14.286
35.859,25.253,26.263,0.0,0.0,12.626
35.0,23.500,30.500,0.0,0.0,11.0
35.533,24.365,25.888,0.0,0.0,14.213
36.181,23.618,25.126,0.0,0.0,15.075
36.181,24.623,25.126,0.0,0.0,14.070
40.306,21.939,23.980,0.0,0.0,13.776
33.659,29.268,22.439,0.0,0.0,14.634
40.299,21.891,23.383,0.0,0.0,14.428
40.816,23.469,20.408,0.0,0.0,15.306
39.394,23.737,24.242,0.0,0.0,12.626
40.099,26.238,20.792,0.0,0.0,12.871
40.609,23.858,22.843,0.0,0.0,12.690
37.824,24.870,24.352,0.0,0.0,12.953
44.271,22.396,21.875,0.0,0.0,11.458
39.896,24.870,24.352,0.0,0.0,10.881
37.245,26.531,25.0,0.0,0.0,11.224
38.500,24.0,22.0,0.0,0.0,15.500
38.660,22.680,24.742,0.0,0.0,13.918
38.0,25.0,20.0,0.0,0.0,17.0
39.500,22.0,23.500,0.0,0.0,15.0
35.821,27.363,23.383,0.0,0.0,13.433
38.889,23.737,23.232,0.0,0.0,14.141
36.735,21.429,25.0,0.0,0.0,16.837
41.0,23.500,22.500,0.0,0.0,13.0
32.828,27.778,23.232,0.0,0.0,16.162
36.816,27.363,20.896,0.0,0.0,14.925
40.838,23.560,22.513,0.0,0.0,13.089
35.025,25.888,25.381,0.0,0.0,13.706
40.609,21.827,24.365,0.0,0.0,13.198
36.500,25.0,23.0,0.0,0.0,15.500
37.688,27.136,22.613,0.0,0.0,12.563
38.462,23.590,22.051,0.0,0.0,15.897
40.404,25.253,20.707,0.0,0.0,13.636
42.347,21.429,22.959,0.0,0.0,13.265
40.704,23.618,21.106,0.0,0.0,14.573
37.500,28.0,21.500,0.0,0.0,13.0
42.289,23.383,19.900,0.0,0.0,14.428
43.655,22.335,22.843,0.0,0.0,11.168
38.500,26.500,23.500,0.0,0.0,11.500
39.196,23.116,24.121,0.0,0.0,13.568
39.691,25.773,21.134,0.0,0.0,13.402
38.579,26.396,22.335,0.0,0.0,12.690
39.409,24.138,23.153,0.0,0.0,13.300
37.186,29.146,21.106,0.0,0.0,12.563
42.640,21.827,21.827,0.0,0.0,13.706
41.327,21.939,23.980,0.0,0.0,12.755
41.0,24.0,23.500,0.0,0.0,11.500
40.704,26.633,21.106,0.0,0.0,11.558
39.791,20.942,25.654,0.0,0.0,13.613
41.206,23.116,23.116,0.0,0.0,12.563
32.821,26.667,28.205,0.0,0.0,12.308
36.224,24.490,27.041,0.0,0.0,12.245
37.245,22.449,28.571,0.0,0.0,11.735
38.693,25.628,23.116,0.0,0.0,12.563
37.688,23.618,27.136,0.0,0.0,11.558
38.265,23.469,25.510,0.0,0.0,12.755
36.683,24.121,27.136,0.0,0.0,12.060
38.071,23.858,26.396,0.0,0.0,11.675
37.245,22.449,28.061,0.0,0.0,12.245
35.176,24.121,26.131,0.0,0.0,14.573
37.368,23.158,28.947,0.0,0.0,10.526
38.265,19.388,28.061,0.0,0.0,14.286
36.548,29.442,20.812,0.0,0.0,13.198
35.714,29.082,19.898,0.0,0.0,15.306
41.117,26.904,19.797,0.0,0.0,12.183
41.117,22.335,23.858,0.0,0.0,12.690
36.923,26.667,22.564,0.0,0.0,13.846
37.563,20.812,24.873,0.0,0.0,16.751
39.604,22.772,23.762,0.0,0.0,13.861
41.837,22.959,19.388,0.0,0.0,15.816
38.462,24.615,20.513,0.0,0.0,16.410
38.860,22.280,24.352,0.0,0.0,14.508
39.487,25.128,17.949,0.0,0.0,17.436
37.824,23.834,24.870,0.0,0.0,13.472
35.025,25.888,24.873,0.0,0.0,14.213
42.574,20.792,24.752,0.0,0.0,11.881
36.410,24.615,25.128,0.0,0.0,13.846
38.462,25.641,22.564,0.0,0.0,13.333
38.021,24.479,25.0,0.0,0.0,12.500
41.538,23.077,21.538,0.0,0.0,13.846
42.500,24.0,21.500,0.0,0.0,12.0
39.691,25.773,24.227,0.0,0.0,10.309
38.660,23.711,24.227,0.0,0.0,13.402
39.196,22.613,22.613,0.0,0.0,15.578
36.410,26.154,23.590,0.0,0.0,13.846
37.500,26.500,23.500,0.0,0.0,12.500
38.693,26.131,21.106,0.0,0.0,14.070
39.698,24.623,22.613,0.0,0.0,13.065
37.563,23.350,24.365,0.0,0.0,14.721
40.206,26.289,22.165,0.0,0.0,11.340
40.838,25.131,23.560,0.0,0.0,10.471
40.0,24.0,25.500,0.0,0.0,10.500
41.146,23.958,21.354,0.0,0.0,13.542
38.0,21.500,27.0,0.0,0.0,13.500
34.896,23.438,27.604,0.0,0.0,14.062
35.714,25.510,26.020,0.0,0.0,12.755
37.755,25.0,23.469,0.0,0.0,13.776
39.378,20.207,26.943,0.0,0.0,13.472
37.755,21.429,27.551,0.0,0.0,13.265
36.181,25.126,26.131,0.0,0.0,12.563
36.041,26.904,25.381,0.0,0.0,11.675
38.579,20.812,28.426,0.0,0.0,12.183
36.269,26.425,24.352,0.0,0.0,12.953
38.462,20.0,27.692,0.0,0.0,13.846
38.384,23.737,26.768,0.0,0.0,11.111
41.237,21.134,26.804,0.0,0.0,10.825
36.598,21.649,25.773,0.0,0.0,15.979
36.683,24.121,27.136,0.0,0.0,12.060
41.026,20.513,27.692,0.0,0.0,10.769
32.821,27.692,23.590,0.0,0.0,15.897
40.314,18.848,28.796,0.0,0.0,12.042
38.071,25.381,22.335,0.0,0.0,14.213
41.206,25.126,23.116,0.0,0.0,10.553
39.698,24.623,19.598,0.0,0.0,16.080
41.538,23.077,18.462,0.0,0.0,16.923
38.889,24.242,21.717,0.0,0.0,15.152
40.704,22.111,22.613,0.0,0.0,14.573
39.0,27.500,19.500,0.0,0.0,14.0
36.181,27.638,19.598,0.0,0.0,16.583
39.175,25.258,19.072,0.0,0.0,16.495
36.683,24.121,22.111,0.0,0.0,17.085
40.415,21.244,24.352,0.0,0.0,13.990
36.139,23.762,24.752,0.0,0.0,15.347
41.624,20.812,21.827,0.0,0.0,15.736
38.384,27.273,20.707,0.0,0.0,13.636
40.609,21.320,21.827,0.0,0.0,16.244
39.801,23.881,25.373,0.0,0.0,10.945
37.563,22.843,25.381,0.0,0.0,14.213
38.974,22.564,25.641,0.0,0.0,12.821
42.211,22.613,22.613,0.0,0.0,12.563
36.181,25.126,21.608,0.0,0.0,17.085
37.629,26.289,22.680,0.0,0.0,13.402
40.104,23.438,22.396,0.0,0.0,14.062
39.796,22.449,22.449,0.0,0.0,15.306
39.062,25.0,21.354,0.0,0.0,14.583
37.755,23.980,22.449,0.0,0.0,15.816
38.743,24.084,25.131,0.0,0.0,12.042
37.824,25.907,24.352,0.0,0.0,11.917
41.117,22.335,23.350,0.0,0.0,13.198
36.500,26.500,22.500,0.0,0.0,14.500
38.776,27.041,22.449,0.0,0.0,11.735
38.660,21.649,27.320,0.0,0.0,12.371
33.673,28.061,22.959,0.0,0.0,15.306
40.099,22.277,21.287,0.0,0.0,16.337
40.909,25.253,19.192,0.0,0.0,14.646
6.500,3.500,87.500,0.0,0.0,2.500
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,99.502,0.0,0.0,0.498
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.500,99.0,0.0,0.0,0.0
0.498,0.498,99.005,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.498,99.502,0.0,0.0,0.0
