"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat2.txt",,,,"Date:","14 May 2018 16:39:11 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
0.0,0.0,100.0,0.0,0.0,0.0
15.657,9.596,70.707,0.0,0.0,4.040
0.0,0.0,100.0,0.0,0.0,0.0
12.121,8.586,74.242,0.0,0.0,5.051
15.979,11.856,67.526,0.0,0.0,4.639
22.277,17.327,54.455,0.0,0.0,5.941
29.442,21.320,39.594,0.0,0.0,9.645
28.788,21.212,42.424,0.0,0.0,7.576
14.796,10.204,70.408,0.0,0.0,4.592
16.244,5.584,74.112,0.0,0.0,4.061
17.500,12.500,64.0,0.0,0.0,6.0
24.747,20.707,46.970,0.0,0.0,7.576
10.101,10.101,77.273,0.0,0.0,2.525
4.0,3.0,92.500,0.0,0.0,0.500
16.667,8.081,70.707,0.0,0.0,4.545
11.917,9.326,75.130,0.0,0.0,3.627
22.613,19.095,51.759,0.0,0.0,6.533
23.077,13.846,56.410,0.0,0.0,6.667
8.081,4.545,85.859,0.505,0.0,1.010
7.463,6.468,84.080,0.0,0.0,1.990
11.675,6.599,77.665,0.0,0.0,4.061
3.030,1.515,94.444,0.0,0.0,1.010
6.500,5.0,86.0,0.0,0.0,2.500
7.538,4.523,84.925,0.0,0.0,3.015
6.030,4.523,88.442,0.0,0.0,1.005
8.458,6.468,82.090,0.0,0.0,2.985
5.076,3.553,88.832,0.0,0.0,2.538
10.050,6.533,80.905,0.0,0.0,2.513
13.500,11.0,70.500,0.0,0.0,5.0
0.0,0.0,100.0,0.0,0.0,0.0
16.832,10.891,67.822,0.0,0.0,4.455
15.578,9.548,69.347,0.0,0.0,5.528
17.259,9.645,68.020,0.0,0.0,5.076
0.0,0.0,100.0,0.0,0.0,0.0
15.0,12.0,68.500,0.0,0.0,4.500
4.040,2.020,92.929,0.0,0.0,1.010
25.854,20.0,45.854,0.0,0.0,8.293
0.500,0.0,99.500,0.0,0.0,0.0
14.573,10.050,70.352,0.0,0.0,5.025
0.0,0.0,100.0,0.0,0.0,0.0
22.680,11.340,58.247,0.0,0.0,7.732
16.749,10.837,66.502,0.0,0.0,5.911
6.566,4.545,86.364,0.0,0.0,2.525
28.426,16.244,44.162,0.0,0.0,11.168
14.778,11.330,66.502,0.0,0.0,7.389
1.523,1.015,96.954,0.0,0.0,0.508
5.051,2.525,90.404,0.0,0.0,2.020
9.360,5.911,79.803,0.0,0.0,4.926
2.985,1.990,94.030,0.0,0.0,0.995
13.265,8.163,74.490,0.0,0.0,4.082
0.0,0.0,100.0,0.0,0.0,0.0
13.861,9.901,71.782,0.0,0.0,4.455
10.714,7.653,79.082,0.0,0.0,2.551
16.667,12.626,65.152,0.0,0.0,5.556
14.500,11.0,69.0,0.0,0.0,5.500
13.131,9.596,73.737,0.0,0.0,3.535
16.418,8.458,70.647,0.0,0.0,4.478
6.500,4.0,87.0,0.0,0.0,2.500
7.614,4.061,87.817,0.0,0.0,0.508
14.070,10.553,72.362,0.0,0.0,3.015
0.0,0.0,100.0,0.0,0.0,0.0
13.568,9.045,72.362,0.0,0.0,5.025
0.0,0.0,100.0,0.0,0.0,0.0
18.687,10.606,63.636,0.0,0.0,7.071
24.352,16.580,51.813,0.0,0.0,7.254
3.553,1.015,95.431,0.0,0.0,0.0
17.413,9.950,66.667,0.0,0.0,5.970
0.500,0.500,97.500,0.0,0.0,1.500
6.0,2.500,90.0,0.0,0.0,1.500
9.0,5.500,81.500,0.0,0.0,4.0
16.244,10.660,68.528,0.0,0.0,4.569
4.500,3.0,90.500,0.0,0.0,2.0
9.596,7.576,79.798,0.0,0.0,3.030
23.383,14.428,54.726,0.0,0.0,7.463
5.556,4.040,89.394,0.0,0.0,1.010
7.426,5.941,84.158,0.0,0.0,2.475
10.714,4.082,83.163,0.0,0.0,2.041
13.198,6.599,76.142,0.0,0.0,4.061
13.846,9.744,72.821,0.0,0.0,3.590
16.583,8.040,68.844,0.0,0.0,6.533
13.500,10.0,72.500,0.0,0.0,4.0
23.684,22.105,48.421,0.0,0.0,5.789
20.202,9.596,64.646,0.0,0.0,5.556
12.935,9.453,74.627,0.0,0.0,2.985
21.649,11.856,60.825,0.0,0.0,5.670
23.350,15.228,55.330,0.0,0.0,6.091
8.040,8.543,79.899,0.0,0.0,3.518
26.263,18.182,48.990,0.0,0.0,6.566
11.399,10.363,74.093,0.0,0.0,4.145
14.573,11.055,72.362,0.0,0.0,2.010
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
6.965,4.975,86.070,0.0,0.0,1.990
8.629,3.553,85.279,0.0,0.0,2.538
11.675,6.091,77.665,0.0,0.0,4.569
2.525,1.515,95.960,0.0,0.0,0.0
15.075,10.553,70.352,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
4.569,1.523,93.909,0.0,0.0,0.0
27.363,16.418,47.761,0.0,0.0,8.458
14.213,9.137,73.604,0.0,0.0,3.046
16.410,9.231,69.744,0.0,0.0,4.615
11.111,5.556,80.303,0.0,0.0,3.030
15.464,11.856,67.010,0.0,0.0,5.670
2.500,3.0,94.0,0.0,0.0,0.500
22.513,17.277,56.021,0.0,0.0,4.188
15.578,8.040,72.362,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
1.508,0.503,97.487,0.0,0.0,0.503
10.204,7.143,78.571,0.0,0.0,4.082
14.925,10.448,69.652,0.0,0.0,4.975
28.866,18.557,44.845,0.0,0.0,7.732
15.306,10.204,69.388,0.0,0.0,5.102
0.0,0.0,100.0,0.0,0.0,0.0
17.347,9.184,69.388,0.0,0.0,4.082
0.995,0.498,98.010,0.0,0.0,0.498
15.385,7.179,74.359,0.0,0.0,3.077
10.309,5.155,80.928,0.0,0.0,3.608
2.488,1.493,94.527,0.0,0.0,1.493
13.300,6.897,74.384,0.0,0.0,5.419
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
14.0,12.500,70.500,0.0,0.0,3.0
1.010,1.010,97.980,0.0,0.0,0.0
28.947,18.421,44.737,0.0,0.0,7.895
20.312,12.500,63.021,0.0,0.0,4.167
3.015,2.010,94.472,0.0,0.0,0.503
15.075,7.538,71.357,0.0,0.0,6.030
0.0,0.0,100.0,0.0,0.0,0.0
13.265,7.653,75.510,0.0,0.0,3.571
0.0,0.0,100.0,0.0,0.0,0.0
14.646,10.606,72.222,0.0,0.0,2.525
0.0,0.0,100.0,0.0,0.0,0.0
12.632,8.421,77.368,0.0,0.0,1.579
1.500,1.0,97.0,0.0,0.0,0.500
28.351,17.010,49.485,0.0,0.0,5.155
14.500,10.0,72.500,0.0,0.0,3.0
13.333,8.205,74.359,0.0,0.0,4.103
16.583,7.538,71.859,0.0,0.0,4.020
1.0,1.0,97.500,0.0,0.0,0.500
12.245,7.653,76.020,0.0,0.0,4.082
15.026,7.772,73.057,0.0,0.0,4.145
0.498,0.0,99.502,0.0,0.0,0.0
22.564,17.949,51.795,0.0,0.0,7.692
19.689,9.326,64.767,0.0,0.0,6.218
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
16.837,7.653,71.429,0.0,0.0,4.082
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
14.070,11.558,69.849,0.0,0.0,4.523
0.0,0.0,100.0,0.0,0.0,0.0
14.213,10.660,70.051,0.0,0.0,5.076
0.995,1.493,96.517,0.0,0.0,0.995
12.121,7.576,75.758,0.0,0.0,4.545
0.0,0.0,100.0,0.0,0.0,0.0
8.040,4.523,83.417,0.0,0.0,4.020
22.886,14.428,55.721,0.0,0.0,6.965
0.0,0.0,100.0,0.0,0.0,0.0
12.371,9.794,71.134,0.0,0.0,6.701
16.0,10.500,68.0,0.0,0.0,5.500
14.286,8.673,74.490,0.0,0.0,2.551
8.673,8.163,80.612,0.0,0.0,2.551
13.636,8.586,75.758,0.0,0.0,2.020
9.794,7.216,79.381,0.0,0.0,3.608
27.895,16.842,45.263,0.0,0.0,10.0
15.075,9.548,69.849,0.0,0.0,5.528
14.062,7.812,74.479,0.0,0.0,3.646
9.744,9.231,78.462,0.0,0.0,2.564
16.751,7.614,70.051,0.0,0.0,5.584
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
11.795,7.179,75.897,0.513,0.0,4.615
0.0,0.0,100.0,0.0,0.0,0.0
23.529,15.508,57.219,0.0,0.0,3.743
19.307,12.871,60.891,0.0,0.0,6.931
3.960,2.475,92.079,0.0,0.0,1.485
16.162,8.081,71.212,0.0,0.0,4.545
16.583,10.553,66.834,0.0,0.0,6.030
8.040,5.025,84.422,0.0,0.0,2.513
10.050,8.040,77.387,0.0,0.0,4.523
27.638,18.593,42.714,0.0,0.0,11.055
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
17.822,12.376,63.366,0.0,0.0,6.436
5.500,3.500,89.0,0.0,0.0,2.0
15.0,8.0,71.500,0.0,0.0,5.500
11.282,7.692,76.923,0.0,0.0,4.103
2.513,2.513,94.472,0.0,0.0,0.503
25.628,23.116,42.714,0.0,0.0,8.543
0.985,0.985,97.537,0.0,0.0,0.493
12.245,10.204,72.449,0.0,0.0,5.102
0.0,0.0,100.0,0.0,0.0,0.0
12.755,11.224,70.408,0.0,0.0,5.612
5.970,5.970,85.572,0.0,0.0,2.488
21.134,17.526,53.608,0.0,0.0,7.732
13.198,10.660,70.558,0.0,0.0,5.584
26.263,19.192,43.939,0.0,0.0,10.606
14.070,10.553,71.357,0.0,0.0,4.020
3.500,3.0,90.0,0.0,0.0,3.500
0.0,0.0,100.0,0.0,0.0,0.0
14.796,10.714,68.367,0.0,0.0,6.122
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
7.538,7.538,81.910,0.0,0.0,3.015
7.071,4.040,86.364,0.0,0.0,2.525
15.228,9.645,69.036,0.0,0.0,6.091
0.0,0.0,100.0,0.0,0.0,0.0
13.568,10.050,70.854,0.0,0.0,5.528
0.0,0.0,100.0,0.0,0.0,0.0
18.090,12.060,62.312,0.0,0.0,7.538
14.141,7.576,72.727,0.0,0.0,5.556
12.438,8.458,75.124,0.0,0.0,3.980
12.690,12.690,71.066,0.0,0.0,3.553
0.0,0.0,100.0,0.0,0.0,0.0
7.0,6.500,84.0,0.0,0.0,2.500
5.584,5.584,85.787,0.0,0.0,3.046
0.0,0.0,100.0,0.0,0.0,0.0
15.306,9.694,69.898,0.0,0.0,5.102
17.677,11.111,64.646,0.0,0.0,6.566
27.411,17.766,45.685,0.0,0.0,9.137
13.333,9.231,72.308,0.0,0.0,5.128
0.0,0.0,100.0,0.0,0.0,0.0
14.573,10.050,71.357,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
3.015,2.010,93.467,0.0,0.0,1.508
10.606,7.071,78.283,0.0,0.0,4.040
20.0,11.500,62.0,0.0,0.0,6.500
25.0,22.449,43.367,0.0,0.0,9.184
12.935,9.950,71.642,0.0,0.0,5.473
8.586,5.556,83.333,0.0,0.0,2.525
6.030,4.523,85.930,0.0,0.0,3.518
0.0,0.0,100.0,0.0,0.0,0.0
13.402,9.278,72.165,0.0,0.0,5.155
0.995,0.0,98.507,0.0,0.0,0.498
13.065,9.045,72.362,0.0,0.0,5.528
0.0,0.0,100.0,0.0,0.0,0.0
14.359,10.769,70.769,0.0,0.0,4.103
1.0,1.0,98.0,0.0,0.0,0.0
16.327,9.694,67.347,0.0,0.0,6.633
10.050,6.533,78.894,0.0,0.0,4.523
4.082,4.082,90.306,0.0,0.0,1.531
0.0,0.0,100.0,0.0,0.0,0.0
9.548,6.533,81.910,0.0,0.0,2.010
9.137,7.107,79.188,0.0,0.0,4.569
18.750,12.500,60.938,0.0,0.0,7.812
0.500,0.0,99.500,0.0,0.0,0.0
22.335,17.259,52.284,0.0,0.0,8.122
18.557,9.278,67.526,0.0,0.0,4.639
8.040,8.040,80.905,0.0,0.0,3.015
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
12.755,7.653,71.939,0.0,0.0,7.653
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
16.749,14.286,63.054,0.0,0.0,5.911
5.556,5.556,86.869,0.0,0.0,2.020
23.858,17.766,50.254,0.0,0.0,8.122
13.265,9.184,73.980,0.0,0.0,3.571
13.846,8.718,72.821,0.0,0.0,4.615
11.111,8.081,76.768,0.0,0.0,4.040
6.468,5.473,83.085,0.0,0.0,4.975
0.0,0.0,100.0,0.0,0.0,0.0
18.041,10.309,65.979,0.0,0.0,5.670
14.070,10.553,70.352,0.0,0.0,5.025
0.0,0.0,100.0,0.0,0.0,0.0
13.333,11.282,71.282,0.0,0.0,4.103
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
16.0,10.500,69.0,0.0,0.0,4.500
12.626,8.081,73.737,0.0,0.0,5.556
16.244,15.228,59.898,0.0,0.0,8.629
24.623,20.603,43.216,0.0,0.0,11.558
3.015,2.513,93.467,0.0,0.0,1.005
14.872,8.205,72.308,0.0,0.0,4.615
6.500,6.0,84.500,0.0,0.0,3.0
16.162,9.596,68.687,0.0,0.0,5.556
12.183,12.183,69.543,0.0,0.0,6.091
22.222,13.131,54.040,0.0,0.0,10.606
0.0,0.0,100.0,0.0,0.0,0.0
14.721,9.137,72.589,0.0,0.0,3.553
1.493,0.995,97.015,0.0,0.0,0.498
2.0,1.500,95.500,0.0,0.0,1.0
13.930,9.453,72.637,0.0,0.0,3.980
0.0,0.0,100.0,0.0,0.0,0.0
16.0,10.0,70.0,0.0,0.0,4.0
7.071,6.566,84.343,0.0,0.0,2.020
7.960,3.980,86.070,0.0,0.0,1.990
14.500,11.0,69.0,0.0,0.0,5.500
12.808,8.374,74.877,0.0,0.0,3.941
19.500,14.0,60.0,0.0,0.0,6.500
0.0,0.0,99.502,0.498,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
15.152,11.111,70.707,0.0,0.0,3.030
1.485,0.990,97.030,0.0,0.0,0.495
15.736,9.137,71.066,0.0,0.0,4.061
15.228,10.152,71.066,0.0,0.0,3.553
0.0,0.0,100.0,0.0,0.0,0.0
12.755,10.714,70.408,0.0,0.0,6.122
0.0,0.0,100.0,0.0,0.0,0.0
4.926,3.941,89.655,0.0,0.0,1.478
12.500,12.0,70.0,0.0,0.0,5.500
4.975,3.483,90.050,0.0,0.0,1.493
14.213,9.137,72.081,0.0,0.0,4.569
1.010,0.0,97.980,0.0,0.0,1.010
16.162,7.576,71.212,0.0,0.0,5.051
27.363,18.905,43.781,0.0,0.0,9.950
6.599,2.538,89.340,0.0,0.0,1.523
13.636,10.101,70.202,0.0,0.0,6.061
0.0,0.0,99.500,0.0,0.0,0.500
14.141,12.121,66.667,0.0,0.0,7.071
0.0,0.0,100.0,0.0,0.0,0.0
16.583,11.055,66.834,0.0,0.0,5.528
13.433,13.930,69.154,0.0,0.0,3.483
2.985,3.483,92.040,0.0,0.0,1.493
12.935,6.965,75.124,0.0,0.0,4.975
23.438,16.146,53.125,0.0,0.0,7.292
11.940,6.965,76.119,0.0,0.0,4.975
17.588,8.040,69.849,0.0,0.0,4.523
7.538,5.528,84.422,0.0,0.0,2.513
7.500,4.0,86.0,0.0,0.0,2.500
0.0,0.0,100.0,0.0,0.0,0.0
18.182,9.596,67.677,0.0,0.0,4.545
0.0,0.0,100.0,0.0,0.0,0.0
13.300,14.778,67.488,0.0,0.0,4.433
0.0,0.0,100.0,0.0,0.0,0.0
17.436,10.256,68.205,0.0,0.0,4.103
12.308,8.205,77.949,0.0,0.0,1.538
28.125,18.750,45.312,0.0,0.0,7.812
9.548,7.538,80.402,0.0,0.0,2.513
14.573,8.040,74.372,0.0,0.0,3.015
0.0,0.0,100.0,0.0,0.0,0.0
15.385,9.231,71.795,0.0,0.0,3.590
14.583,8.333,76.042,0.0,0.0,1.042
1.0,0.500,98.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
15.228,10.660,71.066,0.0,0.0,3.046
0.0,0.0,100.0,0.0,0.0,0.0
25.0,14.583,56.771,0.0,0.0,3.646
22.105,16.842,55.789,0.0,0.0,5.263
0.0,0.0,100.0,0.0,0.0,0.0
15.026,9.845,72.539,0.0,0.0,2.591
7.0,5.0,86.0,0.0,0.0,2.0
8.673,4.082,85.204,0.0,0.0,2.041
0.0,0.0,100.0,0.0,0.0,0.0
12.821,8.205,74.359,0.0,0.0,4.615
6.633,4.592,86.224,0.0,0.0,2.551
11.224,5.612,80.612,0.0,0.0,2.551
25.131,14.136,51.832,0.0,0.0,8.901
9.574,7.979,77.660,0.0,0.0,4.787
5.584,4.061,86.802,0.0,0.0,3.553
6.599,2.030,89.340,0.0,0.0,2.030
0.0,0.498,99.502,0.0,0.0,0.0
5.128,4.615,84.103,0.0,0.0,6.154
13.500,6.500,74.0,0.0,0.0,6.0
5.025,3.015,87.940,0.0,0.0,4.020
24.623,17.588,46.734,0.0,0.0,11.055
2.010,1.508,94.472,0.0,0.0,2.010
13.265,7.653,71.429,0.0,0.0,7.653
0.0,0.503,99.497,0.0,0.0,0.0
15.228,12.183,62.944,0.0,0.0,9.645
16.915,13.433,61.194,0.0,0.0,8.458
0.0,0.0,100.0,0.0,0.0,0.0
13.636,9.091,70.707,0.0,0.0,6.566
9.645,10.152,76.142,0.0,0.0,4.061
2.0,2.500,93.500,0.0,0.0,2.0
9.424,8.377,78.010,0.0,0.0,4.188
1.010,2.525,95.455,0.0,0.0,1.010
14.721,8.122,73.096,0.0,0.0,4.061
1.980,2.475,94.554,0.0,0.0,0.990
13.265,10.714,70.918,0.0,0.0,5.102
0.0,0.0,100.0,0.0,0.0,0.0
14.433,9.794,71.134,0.0,0.0,4.639
10.050,7.538,78.894,0.0,0.0,3.518
9.091,4.545,83.333,0.0,0.0,3.030
9.694,8.673,77.041,0.0,0.0,4.592
13.265,12.755,69.388,0.0,0.0,4.592
15.152,10.101,70.202,0.0,0.0,4.545
9.596,6.061,80.808,0.0,0.0,3.535
15.979,10.825,69.072,0.0,0.0,4.124
4.061,3.046,89.848,0.0,0.0,3.046
15.464,11.856,67.526,0.0,0.0,5.155
27.604,21.354,45.833,0.0,0.0,5.208
15.789,9.474,71.579,0.0,0.0,3.158
6.599,5.076,84.264,0.0,0.0,4.061
12.308,8.718,75.897,0.0,0.0,3.077
10.256,8.718,77.949,0.0,0.0,3.077
13.131,11.111,69.697,0.0,0.0,6.061
0.0,0.0,100.0,0.0,0.0,0.0
14.433,10.309,71.649,0.0,0.0,3.608
20.106,15.873,58.730,0.0,0.0,5.291
10.881,5.181,80.311,0.0,0.0,3.627
16.230,5.759,72.251,0.0,0.0,5.759
6.030,4.523,86.935,0.0,0.0,2.513
25.654,12.042,51.832,0.0,0.0,10.471
11.458,6.771,75.521,0.0,0.0,6.250
6.533,5.528,83.920,0.0,0.0,4.020
3.608,2.577,92.268,0.0,0.0,1.546
13.990,7.254,74.093,0.0,0.0,4.663
3.015,2.010,93.970,0.0,0.0,1.005
9.645,7.107,79.188,0.0,0.0,4.061
2.488,2.985,93.532,0.0,0.0,0.995
12.0,9.500,74.0,0.0,0.0,4.500
0.0,0.0,100.0,0.0,0.0,0.0
18.325,13.613,62.304,0.0,0.0,5.759
25.907,17.617,47.668,0.0,0.0,8.808
11.675,10.152,73.096,0.0,0.0,5.076
3.500,2.500,93.0,0.0,0.0,1.0
12.821,10.769,72.308,0.0,0.0,4.103
0.995,0.498,97.015,0.0,0.0,1.493
12.500,10.417,72.917,0.0,0.0,4.167
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
15.464,10.309,69.072,0.0,0.0,5.155
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
3.553,2.030,93.909,0.0,0.0,0.508
10.769,7.179,78.462,0.0,0.0,3.590
4.040,5.556,86.869,0.505,0.0,3.030
8.629,4.569,84.264,0.0,0.0,2.538
18.719,12.808,61.084,0.0,0.0,7.389
0.0,0.0,100.0,0.0,0.0,0.0
13.918,10.825,69.072,0.0,0.0,6.186
1.015,0.508,97.462,0.0,0.0,1.015
8.0,5.0,84.0,0.0,0.0,3.0
8.040,5.528,83.920,0.0,0.0,2.513
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
15.423,12.438,66.667,0.0,0.0,5.473
0.0,0.0,100.0,0.0,0.0,0.0
15.979,10.309,69.072,0.0,0.0,4.639
15.979,9.278,69.072,0.0,0.0,5.670
16.667,10.101,69.697,0.0,0.0,3.535
13.402,11.340,71.134,0.0,0.0,4.124
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.0,99.500,0.0,0.0,0.0
25.888,17.766,45.685,0.0,0.0,10.660
5.025,3.518,89.950,0.0,0.0,1.508
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
16.080,10.050,68.342,0.0,0.0,5.528
10.101,7.576,77.273,0.0,0.0,5.051
10.714,4.082,82.143,0.0,0.0,3.061
22.613,13.568,56.281,0.0,0.0,7.538
5.556,5.051,86.869,0.0,0.0,2.525
23.980,15.816,52.041,0.0,0.0,8.163
13.568,9.548,71.859,0.0,0.0,5.025
4.523,4.020,89.447,0.0,0.0,2.010
9.901,5.941,81.188,0.0,0.0,2.970
1.0,1.0,98.0,0.0,0.0,0.0
11.0,10.500,71.500,0.0,0.0,7.0
0.0,0.503,99.497,0.0,0.0,0.0
28.0,20.0,44.0,0.0,0.0,8.0
23.711,10.309,58.247,0.0,0.0,7.732
1.523,2.538,94.416,0.0,0.0,1.523
11.111,7.576,76.768,0.0,0.0,4.545
18.0,10.0,67.500,0.0,0.0,4.500
5.528,5.025,86.432,0.0,0.0,3.015
11.616,8.586,77.273,0.0,0.0,2.525
12.690,10.660,72.081,0.0,0.0,4.569
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
5.025,5.025,87.940,0.0,0.0,2.010
8.040,6.533,81.407,0.0,0.0,4.020
0.0,0.0,100.0,0.0,0.0,0.0
27.411,18.274,45.178,0.0,0.0,9.137
