"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat64.txt",,,,"Date:","14 May 2018 17:23:55 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
44.444,23.232,17.172,0.0,0.0,15.152
43.434,26.263,15.152,0.0,0.0,15.152
41.624,25.888,17.259,0.0,0.0,15.228
46.465,24.242,17.677,0.0,0.0,11.616
41.919,25.253,18.182,0.0,0.0,14.646
45.960,23.232,17.677,0.0,0.0,13.131
43.719,23.618,16.583,0.0,0.0,16.080
43.367,27.551,16.837,0.0,0.0,12.245
42.714,27.638,17.085,0.0,0.0,12.563
44.330,21.649,17.010,0.0,0.0,17.010
42.079,25.248,18.317,0.0,0.0,14.356
40.0,28.205,18.462,0.0,0.0,13.333
38.889,26.768,19.192,0.0,0.0,15.152
46.269,23.881,16.418,0.0,0.0,13.433
41.451,25.907,20.207,0.0,0.0,12.435
41.885,21.990,21.466,0.0,0.0,14.660
40.306,25.510,22.959,0.0,0.0,11.224
40.0,24.615,18.462,0.0,0.0,16.923
42.857,22.959,20.408,0.0,0.0,13.776
39.086,25.888,20.812,0.0,0.0,14.213
36.598,26.804,22.165,0.0,0.0,14.433
38.579,25.381,20.305,0.0,0.0,15.736
40.500,26.0,18.0,0.0,0.0,15.500
44.388,23.469,17.857,0.0,0.0,14.286
40.609,28.426,12.690,0.0,0.0,18.274
43.216,21.608,19.598,0.0,0.0,15.578
45.408,21.939,18.878,0.0,0.0,13.776
39.796,24.490,18.367,0.0,0.0,17.347
45.408,25.510,15.816,0.0,0.0,13.265
41.919,27.273,16.667,0.0,0.0,14.141
42.268,24.227,19.588,0.0,0.0,13.918
37.811,26.368,20.398,0.0,0.0,15.423
40.704,27.136,18.090,0.0,0.0,14.070
40.796,23.881,20.896,0.0,0.0,14.428
43.229,23.438,18.229,0.0,0.0,15.104
41.237,24.742,19.588,0.0,0.0,14.433
41.0,24.0,19.500,0.0,0.0,15.500
37.374,27.778,20.202,0.0,0.0,14.646
38.308,25.871,19.900,0.0,0.0,15.920
40.404,26.263,20.202,0.0,0.0,13.131
39.286,27.041,18.367,0.0,0.0,15.306
40.102,30.457,17.766,0.0,0.0,11.675
42.132,26.396,15.228,0.0,0.0,16.244
41.089,26.238,17.822,0.0,0.0,14.851
41.294,26.368,17.413,0.0,0.0,14.925
37.0,26.500,21.500,0.0,0.0,15.0
39.896,25.389,20.207,0.0,0.0,14.508
40.609,24.873,19.289,0.0,0.0,15.228
41.237,25.773,17.526,0.0,0.0,15.464
40.206,26.804,18.041,0.0,0.0,14.948
41.919,24.747,18.687,0.0,0.0,14.646
40.704,24.623,20.603,0.0,0.0,14.070
45.455,25.253,15.152,0.0,0.0,14.141
44.330,25.773,19.588,0.0,0.0,10.309
40.306,27.041,16.837,0.0,0.0,15.816
41.414,25.253,18.182,0.0,0.0,15.152
40.909,26.768,18.182,0.0,0.0,14.141
41.709,28.141,17.085,0.0,0.0,13.065
47.449,22.449,16.327,0.0,0.0,13.776
40.909,26.768,16.667,0.0,0.0,15.657
40.201,23.618,19.095,0.0,0.0,17.085
40.0,25.641,17.949,0.0,0.0,16.410
47.716,23.858,15.228,0.0,0.0,13.198
40.404,30.303,15.152,0.0,0.0,14.141
42.640,25.888,17.259,0.0,0.0,14.213
42.929,21.212,21.717,0.0,0.0,14.141
38.860,22.280,25.389,0.0,0.0,13.472
36.842,24.737,25.263,0.0,0.0,13.158
36.788,23.834,23.316,0.0,0.0,16.062
39.691,22.680,24.227,0.0,0.0,13.402
40.838,20.942,24.607,0.0,0.0,13.613
36.979,25.521,23.958,0.0,0.0,13.542
41.237,21.134,26.289,0.0,0.0,11.340
16.667,11.111,66.667,0.0,0.0,5.556
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
