"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c32.csv",,,,"Date:","19 Jun 2018 21:47:07 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 21:47:17,6.0,0.0,0.0,248979456.0,43347968.0,754417664.0,1050497024.0,0.0,0.0,0.0,0.0,29009.0,75265.0,48.980,34.694,16.327,0.0,0.0,0.0,33.333,19.192,18.182,0.0,0.0,29.293,8191762.0,2900576.0,0.0,0.0,2.820,3.140,2.390,
19-06 21:47:18,4.0,0.0,1.0,249139200.0,43356160.0,754417664.0,1050329088.0,0.0,0.0,0.0,12288.0,28252.0,72468.0,44.898,33.673,21.429,0.0,0.0,0.0,29.0,21.0,21.0,0.0,0.0,29.0,7793254.0,2747823.0,0.0,2.0,2.820,3.140,2.390,
19-06 21:47:19,2.0,0.0,0.0,249311232.0,43356160.0,754417664.0,1050157056.0,0.0,0.0,0.0,0.0,32204.0,52606.0,57.426,31.683,10.891,0.0,0.0,0.0,22.917,22.917,30.208,0.0,0.0,23.958,8474946.0,3065229.0,0.0,0.0,2.830,3.140,2.390,
19-06 21:47:20,4.0,0.0,0.0,248893440.0,43356160.0,754417664.0,1050574848.0,0.0,0.0,0.0,0.0,29512.0,54899.0,50.0,25.510,24.490,0.0,0.0,0.0,21.0,27.0,20.0,0.0,0.0,32.0,8235994.0,2968745.0,0.0,0.0,2.830,3.140,2.390,
19-06 21:47:21,8.0,0.0,0.0,249552896.0,43356160.0,754417664.0,1049915392.0,0.0,0.0,0.0,0.0,30762.0,55361.0,54.167,27.083,18.750,0.0,0.0,0.0,20.619,24.742,21.649,0.0,0.0,32.990,8371946.0,3004940.0,0.0,0.0,2.830,3.140,2.390,
19-06 21:47:22,5.0,0.0,0.0,249159680.0,43356160.0,754417664.0,1050308608.0,0.0,0.0,0.0,0.0,30172.0,56371.0,47.475,27.273,25.253,0.0,0.0,0.0,25.0,21.0,22.0,0.0,0.0,32.0,7801782.0,2811550.0,0.0,0.0,2.830,3.140,2.390,
19-06 21:47:23,7.0,0.0,1.0,249180160.0,43364352.0,754421760.0,1050275840.0,0.0,0.0,0.0,12288.0,29507.0,55216.0,48.485,26.263,25.253,0.0,0.0,0.0,24.752,22.772,18.812,0.0,0.0,33.663,7951264.0,2842708.0,0.0,2.0,2.830,3.140,2.390,
19-06 21:47:24,4.0,0.0,0.0,249573376.0,43364352.0,754421760.0,1049882624.0,0.0,0.0,0.0,0.0,30686.0,60464.0,46.939,29.592,23.469,0.0,0.0,0.0,29.592,22.449,19.388,0.0,0.0,28.571,8053268.0,2903539.0,0.0,0.0,3.170,3.200,2.420,
19-06 21:47:25,7.0,0.0,0.0,249040896.0,43364352.0,754421760.0,1050415104.0,0.0,0.0,0.0,0.0,30207.0,61033.0,44.444,29.293,26.263,0.0,0.0,0.0,27.551,25.510,20.408,0.0,0.0,26.531,7815558.0,2784504.0,0.0,0.0,3.170,3.200,2.420,
19-06 21:47:26,2.0,0.0,0.0,248930304.0,43364352.0,754421760.0,1050525696.0,0.0,0.0,0.0,0.0,28723.0,53343.0,55.446,24.752,19.802,0.0,0.0,0.0,24.242,29.293,19.192,0.0,0.0,27.273,8004196.0,2853546.0,0.0,0.0,3.170,3.200,2.420,
19-06 21:47:27,2.0,0.0,0.0,249245696.0,43364352.0,754421760.0,1050210304.0,0.0,0.0,0.0,0.0,29452.0,54606.0,50.515,27.835,21.649,0.0,0.0,0.0,25.773,24.742,21.649,0.0,0.0,27.835,7929692.0,2852842.0,0.0,0.0,3.170,3.200,2.420,
19-06 21:47:28,5.0,0.0,0.0,249290752.0,43368448.0,754421760.0,1050161152.0,0.0,0.0,0.0,12288.0,29909.0,53656.0,57.0,25.0,18.0,0.0,0.0,0.0,20.833,20.833,21.875,0.0,0.0,36.458,8170126.0,2904640.0,0.0,2.0,3.170,3.200,2.420,
19-06 21:47:29,6.0,0.0,0.0,249569280.0,43368448.0,754421760.0,1049882624.0,0.0,0.0,0.0,0.0,29676.0,54802.0,49.485,25.773,24.742,0.0,0.0,0.0,19.0,32.0,20.0,0.0,0.0,29.0,8062882.0,2893771.0,0.0,0.0,3.150,3.200,2.420,
19-06 21:47:30,3.0,0.0,0.0,249032704.0,43368448.0,754421760.0,1050419200.0,0.0,0.0,0.0,0.0,31429.0,56760.0,47.0,35.0,18.0,0.0,0.0,0.0,24.490,23.469,23.469,0.0,0.0,28.571,8278344.0,2972417.0,0.0,0.0,3.150,3.200,2.420,
19-06 21:47:31,7.0,0.0,0.0,249126912.0,43368448.0,754421760.0,1050324992.0,0.0,0.0,0.0,0.0,29962.0,58581.0,45.455,26.263,28.283,0.0,0.0,0.0,25.253,22.222,18.182,0.0,0.0,34.343,7975234.0,2843548.0,0.0,0.0,3.150,3.200,2.420,
19-06 21:47:32,3.0,0.0,0.0,249380864.0,43368448.0,754421760.0,1050071040.0,0.0,0.0,0.0,0.0,29897.0,54285.0,52.525,25.253,22.222,0.0,0.0,0.0,25.263,23.158,23.158,0.0,0.0,28.421,7872244.0,2835030.0,0.0,0.0,3.150,3.200,2.420,
19-06 21:47:33,7.0,0.0,0.0,249638912.0,43372544.0,754421760.0,1049808896.0,0.0,0.0,0.0,12288.0,30392.0,57640.0,53.061,22.449,24.490,0.0,0.0,0.0,26.804,25.773,18.557,0.0,0.0,28.866,8284622.0,2987825.0,0.0,2.0,3.150,3.200,2.420,
19-06 21:47:34,4.0,0.0,0.0,249163776.0,43372544.0,754421760.0,1050284032.0,0.0,0.0,0.0,0.0,27956.0,64863.0,48.421,23.158,28.421,0.0,0.0,0.0,25.510,26.531,18.367,0.0,0.0,29.592,7483632.0,2611484.0,0.0,0.0,3.620,3.300,2.460,
19-06 21:47:35,2.0,0.0,0.0,249245696.0,43372544.0,754421760.0,1050202112.0,0.0,0.0,0.0,0.0,29653.0,75949.0,47.959,33.673,18.367,0.0,0.0,0.0,23.762,27.723,19.802,0.0,0.0,28.713,8168018.0,2886283.0,0.0,0.0,3.620,3.300,2.460,
19-06 21:47:36,1.0,0.0,0.0,249442304.0,43372544.0,754421760.0,1050005504.0,0.0,0.0,0.0,0.0,28169.0,75427.0,50.505,33.333,16.162,0.0,0.0,0.0,27.723,22.772,23.762,0.0,0.0,25.743,7857270.0,2790810.0,0.0,0.0,3.620,3.300,2.460,
19-06 21:47:37,2.0,0.0,0.0,249266176.0,43372544.0,754421760.0,1050181632.0,0.0,0.0,0.0,0.0,26299.0,69971.0,43.750,29.167,27.083,0.0,0.0,0.0,30.392,25.490,16.667,0.0,0.0,27.451,7394582.0,2618006.0,0.0,0.0,3.620,3.300,2.460,
19-06 21:47:38,5.0,0.0,0.0,249475072.0,43376640.0,754417664.0,1049972736.0,0.0,0.0,0.0,12288.0,28101.0,70991.0,38.144,31.959,29.897,0.0,0.0,0.0,36.275,27.451,12.745,0.0,0.0,23.529,7626162.0,2691829.0,0.0,2.0,3.620,3.300,2.460,
19-06 21:47:39,4.0,0.0,0.0,249307136.0,43376640.0,754421760.0,1050136576.0,0.0,0.0,0.0,0.0,29865.0,74886.0,43.564,29.703,26.733,0.0,0.0,0.0,37.755,20.408,12.245,0.0,0.0,29.592,8280284.0,2914623.0,0.0,0.0,3.570,3.290,2.460,
19-06 21:47:40,3.0,0.0,0.0,249352192.0,43376640.0,754421760.0,1050091520.0,0.0,0.0,0.0,28672.0,27906.0,74754.0,47.423,31.959,20.619,0.0,0.0,0.0,32.323,17.172,26.263,0.0,0.0,24.242,7644460.0,2699940.0,0.0,2.0,3.570,3.290,2.460,
19-06 21:47:41,4.0,0.0,0.0,249331712.0,43376640.0,754421760.0,1050112000.0,0.0,0.0,0.0,0.0,29511.0,76976.0,45.455,36.364,18.182,0.0,0.0,0.0,30.612,17.347,23.469,0.0,0.0,28.571,8156824.0,2909165.0,0.0,0.0,3.570,3.290,2.460,
19-06 21:47:42,3.0,0.0,0.0,249270272.0,43376640.0,754425856.0,1050169344.0,0.0,0.0,0.0,0.0,27059.0,72939.0,49.505,30.693,19.802,0.0,0.0,0.0,26.042,20.833,28.125,0.0,0.0,25.0,7490144.0,2682570.0,0.0,0.0,3.570,3.290,2.460,
19-06 21:47:43,7.0,0.0,0.0,249700352.0,43376640.0,754425856.0,1049739264.0,0.0,0.0,0.0,0.0,28686.0,72956.0,45.833,28.125,26.042,0.0,0.0,0.0,31.0,21.0,21.0,0.0,0.0,27.0,7727272.0,2753131.0,0.0,0.0,3.570,3.290,2.460,
19-06 21:47:44,9.0,0.0,0.0,249581568.0,43384832.0,754425856.0,1049849856.0,0.0,0.0,0.0,28672.0,27983.0,64222.0,29.897,37.113,32.990,0.0,0.0,0.0,35.0,21.0,21.0,0.0,0.0,23.0,7179912.0,2583533.0,0.0,3.0,3.850,3.350,2.490,
19-06 21:47:45,13.0,0.0,0.0,249774080.0,43384832.0,754425856.0,1049657344.0,0.0,0.0,0.0,0.0,30226.0,67693.0,35.789,30.526,33.684,0.0,0.0,0.0,29.293,25.253,18.182,0.0,0.0,27.273,7675120.0,2744243.0,0.0,0.0,3.850,3.350,2.490,
19-06 21:47:46,5.0,0.0,0.0,249921536.0,43384832.0,754425856.0,1049509888.0,0.0,0.0,0.0,0.0,28635.0,64922.0,36.735,29.592,33.673,0.0,0.0,0.0,32.323,20.202,17.172,0.0,0.0,30.303,7378260.0,2670962.0,0.0,0.0,3.850,3.350,2.490,
19-06 21:47:47,4.0,0.0,0.0,250105856.0,43384832.0,754425856.0,1049325568.0,0.0,0.0,0.0,0.0,28486.0,69571.0,44.444,30.303,25.253,0.0,0.0,0.0,30.769,20.192,25.0,0.0,0.0,24.038,7387986.0,2613945.0,0.0,0.0,3.850,3.350,2.490,
19-06 21:47:48,4.0,0.0,0.0,250073088.0,43384832.0,754425856.0,1049358336.0,0.0,0.0,0.0,0.0,30077.0,70068.0,42.105,32.632,25.263,0.0,0.0,0.0,35.417,18.750,21.875,0.0,0.0,23.958,7768830.0,2779336.0,0.0,0.0,3.850,3.350,2.490,
19-06 21:47:49,6.0,0.0,0.0,249614336.0,43393024.0,754425856.0,1049808896.0,0.0,0.0,0.0,12288.0,29269.0,69696.0,36.458,34.375,29.167,0.0,0.0,0.0,30.392,18.627,21.569,0.0,0.0,29.412,7509456.0,2656678.0,0.0,2.0,3.780,3.350,2.490,
19-06 21:47:50,5.0,0.0,0.0,249982976.0,43393024.0,754425856.0,1049440256.0,0.0,0.0,0.0,0.0,29416.0,66065.0,35.714,30.612,33.673,0.0,0.0,0.0,35.849,16.981,18.868,0.0,0.0,28.302,7417606.0,2645722.0,0.0,0.0,3.780,3.350,2.490,
19-06 21:47:51,7.0,0.0,0.0,249946112.0,43393024.0,754425856.0,1049477120.0,0.0,0.0,0.0,0.0,30021.0,77029.0,50.0,24.490,25.510,0.0,0.0,0.0,37.113,22.680,13.402,0.0,0.0,26.804,8259628.0,2907293.0,0.0,0.0,3.780,3.350,2.490,
19-06 21:47:52,4.0,0.0,0.0,249798656.0,43393024.0,754425856.0,1049624576.0,0.0,0.0,0.0,0.0,27260.0,72543.0,35.052,29.897,35.052,0.0,0.0,0.0,37.0,24.0,14.0,0.0,0.0,25.0,7464522.0,2662571.0,0.0,0.0,3.780,3.350,2.490,
19-06 21:47:53,5.0,0.0,2.0,249704448.0,43393024.0,754425856.0,1049718784.0,0.0,0.0,0.0,0.0,26560.0,69518.0,45.361,26.804,27.835,0.0,0.0,0.0,40.594,18.812,15.842,0.0,0.0,24.752,7369257.0,2593199.0,0.0,0.0,3.780,3.350,2.490,
19-06 21:47:54,8.0,0.0,1.0,249233408.0,43401216.0,754417664.0,1050189824.0,0.0,0.0,0.0,20480.0,28163.0,74060.0,47.959,31.633,20.408,0.0,0.0,0.0,34.314,19.608,20.588,0.0,0.0,25.490,7941272.0,2774867.0,0.0,2.0,3.560,3.310,2.480,
19-06 21:47:55,5.0,0.0,0.0,248918016.0,43401216.0,754425856.0,1050497024.0,0.0,0.0,0.0,0.0,27579.0,69373.0,40.816,33.673,25.510,0.0,0.0,0.0,38.144,22.680,13.402,0.0,0.0,25.773,7585774.0,2690039.0,0.0,0.0,3.560,3.310,2.480,
19-06 21:47:56,7.0,0.0,0.0,248680448.0,43401216.0,754425856.0,1050734592.0,0.0,0.0,0.0,0.0,26579.0,69786.0,47.423,29.897,22.680,0.0,0.0,0.0,26.0,25.0,19.0,0.0,0.0,30.0,7500910.0,2609077.0,0.0,0.0,3.560,3.310,2.480,
19-06 21:47:57,5.0,0.0,1.0,249290752.0,43401216.0,754425856.0,1050124288.0,0.0,0.0,0.0,0.0,26597.0,76553.0,51.020,32.653,16.327,0.0,0.0,0.0,21.429,22.449,28.571,0.0,0.0,27.551,7682400.0,2770187.0,0.0,0.0,3.560,3.310,2.480,
19-06 21:47:58,2.0,0.0,0.0,249409536.0,43401216.0,754425856.0,1050005504.0,0.0,0.0,0.0,0.0,28160.0,64781.0,40.625,26.042,33.333,0.0,0.0,0.0,39.394,14.141,18.182,0.0,0.0,28.283,7324190.0,2628484.0,0.0,0.0,3.560,3.310,2.480,
19-06 21:47:59,5.0,0.0,0.0,249171968.0,43401216.0,754425856.0,1050243072.0,0.0,0.0,0.0,0.0,28616.0,68582.0,43.434,29.293,27.273,0.0,0.0,0.0,32.673,16.832,20.792,0.0,0.0,29.703,7553514.0,2705545.0,0.0,0.0,3.510,3.300,2.480,
19-06 21:48:00,3.0,0.0,0.0,249049088.0,43409408.0,754429952.0,1050353664.0,0.0,0.0,0.0,12288.0,29455.0,69570.0,41.053,29.474,29.474,0.0,0.0,0.0,35.714,15.306,22.449,0.0,0.0,26.531,7688118.0,2747117.0,0.0,2.0,3.510,3.300,2.480,
19-06 21:48:01,6.0,0.0,0.0,249466880.0,43409408.0,754429952.0,1049935872.0,0.0,0.0,0.0,0.0,28566.0,67372.0,36.0,35.0,29.0,0.0,0.0,0.0,34.0,20.0,18.0,0.0,0.0,28.0,7459050.0,2664747.0,0.0,0.0,3.510,3.300,2.480,
19-06 21:48:02,5.0,0.0,0.0,249425920.0,43409408.0,754429952.0,1049976832.0,0.0,0.0,0.0,0.0,30558.0,66715.0,29.167,28.125,42.708,0.0,0.0,0.0,41.0,22.0,12.0,0.0,0.0,25.0,7727472.0,2777362.0,0.0,0.0,3.510,3.300,2.480,
19-06 21:48:03,4.0,0.0,1.0,249176064.0,43409408.0,754429952.0,1050226688.0,0.0,0.0,0.0,0.0,29614.0,62563.0,29.787,29.787,40.426,0.0,0.0,0.0,42.0,20.0,15.0,0.0,0.0,23.0,7419476.0,2643095.0,0.0,0.0,3.510,3.300,2.480,
19-06 21:48:04,6.0,0.0,0.0,250101760.0,43409408.0,754429952.0,1049300992.0,0.0,0.0,0.0,0.0,30820.0,67940.0,30.435,27.174,42.391,0.0,0.0,0.0,35.294,21.569,15.686,0.0,0.0,27.451,7609642.0,2739486.0,0.0,0.0,3.630,3.330,2.500,
19-06 21:48:05,7.0,0.0,0.0,249200640.0,43417600.0,754429952.0,1050193920.0,0.0,0.0,0.0,12288.0,29421.0,68886.0,42.105,23.158,34.737,0.0,0.0,0.0,32.323,21.212,17.172,0.0,0.0,29.293,7561634.0,2723956.0,0.0,2.0,3.630,3.330,2.500,
19-06 21:48:06,4.0,0.0,0.0,249356288.0,43417600.0,754429952.0,1050038272.0,0.0,0.0,0.0,0.0,29572.0,73795.0,43.750,29.167,27.083,0.0,0.0,0.0,36.0,17.0,19.0,0.0,0.0,28.0,7968744.0,2826044.0,0.0,0.0,3.630,3.330,2.500,
19-06 21:48:07,6.0,0.0,0.0,249167872.0,43417600.0,754429952.0,1050226688.0,0.0,0.0,0.0,0.0,28984.0,67405.0,43.158,24.211,32.632,0.0,0.0,0.0,36.735,18.367,21.429,0.0,0.0,23.469,7304252.0,2610592.0,0.0,0.0,3.630,3.330,2.500,
19-06 21:48:08,4.0,0.0,0.0,249241600.0,43417600.0,754429952.0,1050152960.0,0.0,0.0,0.0,0.0,30873.0,71974.0,39.130,30.435,30.435,0.0,0.0,0.0,37.0,22.0,16.0,0.0,0.0,25.0,8007020.0,2807265.0,0.0,0.0,3.630,3.330,2.500,
19-06 21:48:09,3.0,0.0,0.0,249462784.0,43417600.0,754429952.0,1049931776.0,0.0,0.0,0.0,0.0,27526.0,70490.0,45.361,28.866,25.773,0.0,0.0,0.0,34.0,20.0,26.0,0.0,0.0,20.0,7261420.0,2616268.0,0.0,0.0,3.740,3.360,2.510,
19-06 21:48:10,7.0,0.0,0.0,249139200.0,43421696.0,754429952.0,1050251264.0,0.0,0.0,0.0,12288.0,30363.0,70727.0,38.144,27.835,34.021,0.0,0.0,0.0,36.082,20.619,15.464,0.0,0.0,27.835,7762004.0,2766236.0,0.0,2.0,3.740,3.360,2.510,
19-06 21:48:11,3.0,0.0,0.0,249626624.0,43421696.0,754429952.0,1049763840.0,0.0,0.0,0.0,49152.0,31299.0,72380.0,44.554,29.703,25.743,0.0,0.0,0.0,31.683,25.743,14.851,0.0,0.0,27.723,8406304.0,2968694.0,0.0,7.0,3.740,3.360,2.510,
19-06 21:48:12,8.0,0.0,0.0,249720832.0,43421696.0,754429952.0,1049669632.0,0.0,0.0,0.0,0.0,30266.0,57118.0,54.167,23.958,21.875,0.0,0.0,0.0,23.711,21.649,20.619,0.0,0.0,34.021,8426322.0,3005567.0,0.0,0.0,3.740,3.360,2.510,
19-06 21:48:13,5.0,0.0,0.0,249954304.0,43421696.0,754429952.0,1049436160.0,0.0,0.0,0.0,0.0,30361.0,54520.0,51.515,28.283,20.202,0.0,0.0,0.0,23.529,18.627,26.471,0.0,0.0,31.373,7910666.0,2834130.0,0.0,0.0,3.740,3.360,2.510,
19-06 21:48:14,4.0,0.0,0.0,249622528.0,43421696.0,754429952.0,1049767936.0,0.0,0.0,0.0,0.0,29126.0,53172.0,51.961,27.451,20.588,0.0,0.0,0.0,23.711,22.680,22.680,0.0,0.0,30.928,7786534.0,2815174.0,0.0,0.0,4.0,3.420,2.540,
19-06 21:48:15,2.0,0.0,0.0,249335808.0,43429888.0,754421760.0,1050054656.0,0.0,0.0,0.0,28672.0,30186.0,57577.0,49.495,24.242,26.263,0.0,0.0,0.0,23.404,23.404,24.468,0.0,0.0,28.723,7711386.0,2751987.0,0.0,3.0,4.0,3.420,2.540,
19-06 21:48:16,2.0,0.0,0.0,249491456.0,43429888.0,754429952.0,1049890816.0,0.0,0.0,0.0,0.0,29982.0,53018.0,56.566,24.242,19.192,0.0,0.0,0.0,20.408,26.531,21.429,0.0,0.0,31.633,8295284.0,2980643.0,0.0,0.0,4.0,3.420,2.540,
19-06 21:48:17,6.0,0.0,0.0,249573376.0,43429888.0,754429952.0,1049808896.0,0.0,0.0,0.0,0.0,29096.0,56044.0,49.505,25.743,24.752,0.0,0.0,0.0,25.490,27.451,17.647,0.0,0.0,29.412,8102692.0,2907825.0,0.0,0.0,4.0,3.420,2.540,
19-06 21:48:18,11.0,0.0,0.0,249544704.0,43429888.0,754429952.0,1049837568.0,0.0,0.0,0.0,0.0,29309.0,56750.0,55.102,21.429,23.469,0.0,0.0,0.0,27.451,25.490,21.569,0.0,0.0,25.490,7813304.0,2787508.0,0.0,0.0,4.0,3.420,2.540,
19-06 21:48:19,7.0,0.0,0.0,249499648.0,43429888.0,754434048.0,1049878528.0,0.0,0.0,0.0,0.0,29615.0,55899.0,51.0,25.0,24.0,0.0,0.0,0.0,24.490,25.510,20.408,0.0,0.0,29.592,8092714.0,2898557.0,0.0,0.0,3.920,3.410,2.540,
19-06 21:48:20,1.0,0.0,0.0,249917440.0,43429888.0,754434048.0,1049460736.0,0.0,0.0,0.0,0.0,31105.0,58435.0,49.515,28.155,22.330,0.0,0.0,0.0,26.042,25.0,19.792,0.0,0.0,29.167,8251506.0,3012024.0,0.0,0.0,3.920,3.410,2.540,
19-06 21:48:21,2.0,0.0,0.0,249872384.0,43438080.0,754434048.0,1049497600.0,0.0,0.0,0.0,12288.0,31448.0,59470.0,55.102,21.429,23.469,0.0,0.0,0.0,26.804,24.742,21.649,0.0,0.0,26.804,8023338.0,2846282.0,0.0,2.0,3.920,3.410,2.540,
19-06 21:48:22,2.0,0.0,0.0,249892864.0,43438080.0,754434048.0,1049477120.0,0.0,0.0,0.0,0.0,32902.0,56953.0,56.122,26.531,17.347,0.0,0.0,0.0,18.812,24.752,21.782,0.0,0.0,34.653,8751426.0,3170382.0,0.0,0.0,3.920,3.410,2.540,
19-06 21:48:23,7.0,0.0,1.0,249991168.0,43438080.0,754434048.0,1049378816.0,0.0,0.0,0.0,0.0,31921.0,59876.0,51.020,27.551,21.429,0.0,0.0,0.0,26.042,21.875,20.833,0.0,0.0,31.250,8547434.0,3023091.0,0.0,0.0,3.920,3.410,2.540,
19-06 21:48:24,3.0,0.0,0.0,249851904.0,43438080.0,754434048.0,1049518080.0,0.0,0.0,0.0,0.0,30928.0,59296.0,53.535,23.232,23.232,0.0,0.0,0.0,21.649,24.742,20.619,0.0,0.0,32.990,8294198.0,2984274.0,0.0,0.0,3.850,3.400,2.540,
19-06 21:48:25,7.0,0.0,0.0,249741312.0,43438080.0,754434048.0,1049628672.0,0.0,0.0,0.0,0.0,31015.0,54656.0,52.041,31.633,16.327,0.0,0.0,0.0,20.619,23.711,26.804,0.0,0.0,28.866,8355414.0,3000314.0,0.0,0.0,3.850,3.400,2.540,
19-06 21:48:26,4.0,0.0,0.0,249815040.0,43446272.0,754434048.0,1049546752.0,0.0,0.0,0.0,20480.0,27829.0,72988.0,50.980,32.353,16.667,0.0,0.0,0.0,30.097,19.417,21.359,0.0,0.0,29.126,7774520.0,2748271.0,0.0,4.0,3.850,3.400,2.540,
19-06 21:48:27,6.0,0.0,0.0,247648256.0,43446272.0,754434048.0,1051713536.0,0.0,0.0,0.0,0.0,29075.0,73687.0,51.020,32.653,16.327,0.0,0.0,0.0,25.0,20.0,22.0,0.0,0.0,33.0,8077686.0,2839623.0,0.0,0.0,3.850,3.400,2.540,
19-06 21:48:28,8.0,0.0,0.0,247857152.0,43446272.0,754434048.0,1051504640.0,0.0,0.0,0.0,0.0,30024.0,76748.0,56.436,26.733,16.832,0.0,0.0,0.0,25.510,19.388,20.408,0.0,0.0,34.694,8387448.0,2943168.0,0.0,0.0,3.850,3.400,2.540,
19-06 21:48:29,4.0,0.0,0.0,247836672.0,43446272.0,754434048.0,1051525120.0,0.0,0.0,0.0,0.0,28636.0,76911.0,49.495,29.293,20.202,0.0,0.0,1.010,30.303,18.182,21.212,0.0,0.0,30.303,7975914.0,2827510.0,0.0,0.0,3.940,3.430,2.560,
19-06 21:48:30,5.0,0.0,0.0,247955456.0,43446272.0,754434048.0,1051406336.0,0.0,0.0,0.0,0.0,28557.0,58674.0,25.0,29.167,45.833,0.0,0.0,0.0,37.374,20.202,15.152,0.0,0.0,27.273,7046404.0,2522689.0,0.0,0.0,3.940,3.430,2.560,
19-06 21:48:31,4.0,0.0,0.0,248082432.0,43454464.0,754434048.0,1051271168.0,0.0,0.0,0.0,12288.0,28955.0,59198.0,26.667,24.444,48.889,0.0,0.0,0.0,45.545,19.802,9.901,0.0,0.0,24.752,7323996.0,2605327.0,0.0,2.0,3.940,3.430,2.560,
19-06 21:48:32,5.0,0.0,0.0,248074240.0,43454464.0,754434048.0,1051279360.0,0.0,0.0,0.0,0.0,28786.0,64719.0,36.559,30.108,33.333,0.0,0.0,0.0,34.343,21.212,18.182,0.0,0.0,26.263,7359216.0,2597862.0,0.0,0.0,3.940,3.430,2.560,
