"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c512.csv",,,,"Date:","21 Jun 2018 01:40:21 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:40:31,3.0,0.0,0.0,554696704.0,123305984.0,655253504.0,763985920.0,0.0,0.0,0.0,0.0,3166.0,10315.0,42.857,3.061,54.082,0.0,0.0,0.0,87.755,7.143,3.061,0.0,0.0,2.041,1779542.0,332379.0,0.0,0.0,1.290,1.350,1.330,
21-06 01:40:32,1.0,0.0,0.0,554164224.0,123305984.0,655253504.0,764518400.0,0.0,0.0,0.0,0.0,3376.0,10562.0,47.959,5.102,46.939,0.0,0.0,0.0,87.129,8.911,0.990,0.0,0.0,2.970,1922828.0,354104.0,0.0,0.0,1.290,1.350,1.330,
21-06 01:40:33,2.0,0.0,0.0,552005632.0,123305984.0,655253504.0,766676992.0,0.0,0.0,0.0,0.0,3367.0,10539.0,49.495,2.020,48.485,0.0,0.0,0.0,92.929,5.051,0.0,0.0,0.0,2.020,1879868.0,349595.0,0.0,0.0,1.290,1.350,1.330,
21-06 01:40:34,1.0,0.0,0.0,554717184.0,123314176.0,655253504.0,763957248.0,0.0,0.0,0.0,12288.0,3782.0,10645.0,72.449,3.061,24.490,0.0,0.0,0.0,90.0,5.0,3.0,0.0,0.0,2.0,2138270.0,375764.0,0.0,2.0,1.350,1.360,1.330,
21-06 01:40:35,2.0,0.0,0.0,555286528.0,123314176.0,655253504.0,763387904.0,0.0,0.0,0.0,0.0,3541.0,10693.0,65.306,2.041,32.653,0.0,0.0,0.0,87.0,8.0,1.0,0.0,0.0,4.0,2002912.0,362152.0,0.0,0.0,1.350,1.360,1.330,
21-06 01:40:36,2.0,0.0,0.0,557150208.0,123314176.0,655253504.0,761524224.0,0.0,0.0,0.0,0.0,3735.0,10843.0,72.449,4.082,23.469,0.0,0.0,0.0,85.149,5.941,3.960,0.0,0.0,4.950,2137582.0,377383.0,0.0,0.0,1.350,1.360,1.330,
21-06 01:40:37,2.0,0.0,0.0,556126208.0,123314176.0,655253504.0,762548224.0,0.0,0.0,0.0,0.0,3372.0,10410.0,50.476,6.667,42.857,0.0,0.0,0.0,93.0,4.0,1.0,0.0,0.0,2.0,1901142.0,351103.0,0.0,0.0,1.350,1.360,1.330,
21-06 01:40:38,2.0,0.0,0.0,556912640.0,123314176.0,655257600.0,761757696.0,0.0,0.0,0.0,57344.0,3705.0,10564.0,70.0,4.0,26.0,0.0,0.0,0.0,89.899,6.061,1.010,0.0,0.0,3.030,2124810.0,379268.0,0.0,12.0,1.350,1.360,1.330,
21-06 01:40:39,3.0,0.0,0.0,557289472.0,123322368.0,655257600.0,761372672.0,0.0,0.0,0.0,16384.0,3677.0,10188.0,71.134,3.093,25.773,0.0,0.0,0.0,85.859,8.081,3.030,0.0,0.0,3.030,2051750.0,363054.0,0.0,2.0,1.400,1.370,1.340,
21-06 01:40:40,2.0,0.0,0.0,556912640.0,123322368.0,655257600.0,761749504.0,0.0,0.0,0.0,0.0,4456.0,9858.0,93.0,5.0,2.0,0.0,0.0,0.0,70.588,7.843,18.627,0.0,0.0,2.941,2163959.0,358103.0,0.0,0.0,1.400,1.370,1.340,
21-06 01:40:41,3.0,0.0,0.0,557240320.0,123322368.0,655257600.0,761421824.0,0.0,0.0,0.0,0.0,3748.0,10787.0,73.737,3.030,23.232,0.0,0.0,0.0,89.0,6.0,2.0,0.0,0.0,3.0,2177062.0,386330.0,0.0,0.0,1.400,1.370,1.340,
21-06 01:40:42,1.0,0.0,0.0,557142016.0,123322368.0,655257600.0,761520128.0,0.0,0.0,0.0,0.0,4290.0,10128.0,96.0,2.0,2.0,0.0,0.0,0.0,73.958,6.250,16.667,0.0,0.0,3.125,2269232.0,375811.0,0.0,0.0,1.400,1.370,1.340,
21-06 01:40:43,3.0,0.0,0.0,556470272.0,123322368.0,655257600.0,762191872.0,0.0,0.0,0.0,0.0,3613.0,9922.0,66.327,4.082,29.592,0.0,0.0,0.0,83.168,5.941,6.931,0.0,0.0,3.960,1993670.0,352519.0,0.0,0.0,1.400,1.370,1.340,
21-06 01:40:44,2.0,0.0,0.0,556113920.0,123326464.0,655257600.0,762544128.0,0.0,0.0,0.0,12288.0,4088.0,9199.0,86.0,3.0,11.0,0.0,0.0,0.0,72.165,4.124,21.649,0.0,0.0,2.062,1956926.0,325141.0,0.0,2.0,1.370,1.370,1.330,
21-06 01:40:45,2.0,0.0,0.0,556834816.0,123326464.0,655257600.0,761823232.0,0.0,0.0,0.0,0.0,4616.0,10353.0,88.889,1.010,10.101,0.0,0.0,0.0,80.612,7.143,10.204,0.0,0.0,2.041,2199358.0,372764.0,0.0,0.0,1.370,1.370,1.330,
21-06 01:40:46,3.0,0.0,0.0,556081152.0,123326464.0,655257600.0,762576896.0,0.0,0.0,0.0,0.0,3392.0,9947.0,62.0,4.0,34.0,0.0,0.0,0.0,90.0,7.0,1.0,0.0,0.0,2.0,1923610.0,350114.0,0.0,0.0,1.370,1.370,1.330,
21-06 01:40:47,2.0,0.0,0.0,556466176.0,123326464.0,655257600.0,762191872.0,0.0,0.0,0.0,0.0,3520.0,10182.0,62.626,3.030,34.343,0.0,0.0,0.0,84.0,8.0,4.0,0.0,0.0,4.0,1965388.0,354574.0,0.0,0.0,1.370,1.370,1.330,
21-06 01:40:48,2.0,0.0,0.0,556625920.0,123326464.0,655257600.0,762032128.0,0.0,0.0,0.0,0.0,3912.0,9696.0,82.0,4.0,14.0,0.0,0.0,0.0,72.449,8.163,15.306,0.0,0.0,4.082,2121228.0,358313.0,0.0,0.0,1.370,1.370,1.330,
21-06 01:40:49,2.0,0.0,0.0,556720128.0,123330560.0,655257600.0,761933824.0,0.0,0.0,0.0,12288.0,4067.0,9532.0,86.598,4.124,9.278,0.0,0.0,0.0,74.747,5.051,17.172,0.0,0.0,3.030,2044492.0,342126.0,0.0,2.0,1.340,1.360,1.330,
21-06 01:40:50,1.0,0.0,0.0,556195840.0,123330560.0,655257600.0,762458112.0,0.0,0.0,0.0,0.0,5027.0,9968.0,94.0,3.0,3.0,0.0,0.0,0.0,66.667,9.091,20.202,0.0,0.0,4.040,2185708.0,358658.0,0.0,0.0,1.340,1.360,1.330,
21-06 01:40:51,1.0,0.0,0.0,555638784.0,123330560.0,655257600.0,763015168.0,0.0,0.0,0.0,0.0,4721.0,9290.0,94.0,4.0,2.0,0.0,0.0,0.0,58.824,8.824,28.431,0.0,0.0,3.922,2020004.0,325980.0,0.0,0.0,1.340,1.360,1.330,
21-06 01:40:52,1.0,0.0,0.0,556654592.0,123330560.0,655257600.0,761999360.0,0.0,0.0,0.0,0.0,4938.0,10211.0,96.0,4.0,0.0,0.0,0.0,0.0,73.786,5.825,16.505,0.0,0.0,3.883,2183478.0,364240.0,0.0,0.0,1.340,1.360,1.330,
21-06 01:40:53,2.0,0.0,0.0,557244416.0,123330560.0,655257600.0,761409536.0,0.0,0.0,0.0,8192.0,4243.0,10040.0,83.673,2.041,14.286,0.0,0.0,0.0,77.551,8.163,10.204,0.0,0.0,4.082,2164178.0,369045.0,0.0,1.0,1.340,1.360,1.330,
21-06 01:40:54,2.0,0.0,2.0,558817280.0,123338752.0,655257600.0,759828480.0,0.0,0.0,0.0,20480.0,4601.0,10115.0,89.109,2.970,7.921,0.0,0.0,0.0,81.633,6.122,11.224,0.0,0.0,1.020,2161849.0,366371.0,0.0,2.0,1.390,1.370,1.340,
21-06 01:40:55,2.0,0.0,0.0,558194688.0,123338752.0,655257600.0,760451072.0,0.0,0.0,0.0,0.0,3627.0,10206.0,70.297,4.950,24.752,0.0,0.0,0.0,89.899,6.061,2.020,0.0,0.0,2.020,2056408.0,367460.0,0.0,0.0,1.390,1.370,1.340,
21-06 01:40:56,3.0,0.0,0.0,557477888.0,123338752.0,655257600.0,761167872.0,0.0,0.0,0.0,0.0,3634.0,10181.0,78.788,4.040,17.172,0.0,0.0,0.0,87.879,6.061,1.010,0.0,0.0,5.051,2095866.0,368780.0,0.0,0.0,1.390,1.370,1.340,
21-06 01:40:57,2.0,0.0,0.0,558063616.0,123338752.0,655261696.0,760578048.0,0.0,0.0,0.0,0.0,3815.0,9994.0,71.429,4.082,24.490,0.0,0.0,0.0,85.714,7.143,5.102,0.0,0.0,2.041,2073230.0,365328.0,0.0,0.0,1.390,1.370,1.340,
21-06 01:40:58,1.0,0.0,0.0,557867008.0,123338752.0,655261696.0,760774656.0,0.0,0.0,0.0,12288.0,3520.0,9811.0,67.010,4.124,28.866,0.0,0.0,0.0,86.0,4.0,4.0,0.0,0.0,6.0,1981790.0,340184.0,0.0,2.0,1.390,1.370,1.340,
21-06 01:40:59,1.0,0.0,0.0,556879872.0,123342848.0,655261696.0,761757696.0,0.0,0.0,0.0,32768.0,3415.0,8750.0,63.0,8.0,29.0,0.0,0.0,0.0,86.869,4.040,4.040,0.0,0.0,5.051,1886248.0,315039.0,0.0,2.0,1.440,1.380,1.340,
21-06 01:41:00,2.0,0.0,0.0,556912640.0,123342848.0,655261696.0,761724928.0,0.0,0.0,0.0,0.0,3568.0,9162.0,69.388,8.163,22.449,0.0,0.0,0.0,91.919,4.040,1.010,0.0,0.0,3.030,2020448.0,332133.0,0.0,0.0,1.440,1.380,1.340,
21-06 01:41:01,2.0,0.0,0.0,557043712.0,123342848.0,655261696.0,761593856.0,0.0,0.0,0.0,0.0,3854.0,9564.0,75.0,10.0,15.0,0.0,0.0,0.0,86.869,3.030,6.061,0.0,0.0,4.040,2115188.0,354338.0,0.0,0.0,1.440,1.380,1.340,
21-06 01:41:02,1.0,0.0,0.0,557174784.0,123342848.0,655261696.0,761462784.0,0.0,0.0,0.0,0.0,3896.0,10096.0,83.838,7.071,9.091,0.0,0.0,0.0,72.917,2.083,21.875,0.0,0.0,3.125,2046092.0,359785.0,0.0,0.0,1.440,1.380,1.340,
21-06 01:41:03,2.0,0.0,0.0,557109248.0,123342848.0,655261696.0,761528320.0,0.0,0.0,0.0,0.0,4005.0,9913.0,77.551,7.143,15.306,0.0,0.0,0.0,89.796,1.020,6.122,0.0,0.0,3.061,2196142.0,368125.0,0.0,0.0,1.440,1.380,1.340,
21-06 01:41:04,1.0,0.0,0.0,557035520.0,123351040.0,655261696.0,761593856.0,0.0,0.0,0.0,12288.0,3748.0,9490.0,70.408,7.143,22.449,0.0,0.0,0.0,90.196,1.961,2.941,0.0,0.0,4.902,2157752.0,354953.0,0.0,2.0,1.490,1.390,1.340,
21-06 01:41:05,2.0,0.0,0.0,556937216.0,123351040.0,655261696.0,761692160.0,0.0,0.0,0.0,0.0,3835.0,9787.0,74.227,7.216,18.557,0.0,0.0,0.0,96.0,0.0,1.0,0.0,0.0,3.0,2235386.0,369172.0,0.0,0.0,1.490,1.390,1.340,
21-06 01:41:06,3.0,0.0,0.0,557035520.0,123351040.0,655261696.0,761593856.0,0.0,0.0,0.0,0.0,3905.0,9831.0,73.0,10.0,17.0,0.0,0.0,0.0,96.970,0.0,0.0,0.0,0.0,3.030,2242038.0,371720.0,0.0,0.0,1.490,1.390,1.340,
21-06 01:41:07,2.0,0.0,0.0,556560384.0,123351040.0,655261696.0,762068992.0,0.0,0.0,0.0,0.0,3743.0,9240.0,68.687,9.091,22.222,0.0,0.0,0.0,93.069,1.980,0.990,0.0,0.0,3.960,2167264.0,352481.0,0.0,0.0,1.490,1.390,1.340,
21-06 01:41:08,2.0,0.0,0.0,556806144.0,123351040.0,655261696.0,761823232.0,0.0,0.0,0.0,16384.0,4078.0,10624.0,92.929,6.061,1.010,0.0,0.0,0.0,69.697,4.040,22.222,0.0,0.0,4.040,2172716.0,384165.0,0.0,2.0,1.490,1.390,1.340,
21-06 01:41:09,1.0,0.0,0.0,557719552.0,123355136.0,655261696.0,760905728.0,0.0,0.0,0.0,16384.0,4366.0,10186.0,91.0,5.0,4.0,0.0,0.0,0.0,74.227,4.124,19.588,0.0,0.0,2.062,2183162.0,369427.0,0.0,2.0,1.450,1.390,1.340,
21-06 01:41:10,2.0,0.0,0.0,557752320.0,123355136.0,655261696.0,760872960.0,0.0,0.0,0.0,0.0,3870.0,9943.0,89.216,3.922,6.863,0.0,0.0,0.0,78.218,6.931,9.901,0.0,0.0,4.950,2157296.0,345388.0,0.0,0.0,1.450,1.390,1.340,
21-06 01:41:11,2.0,0.0,0.0,556441600.0,123355136.0,655261696.0,762183680.0,0.0,0.0,0.0,0.0,3887.0,9466.0,70.297,10.891,18.812,0.0,0.0,0.0,94.118,1.961,1.961,0.0,0.0,1.961,2213016.0,362522.0,0.0,0.0,1.450,1.390,1.340,
21-06 01:41:12,2.0,0.0,0.0,557031424.0,123355136.0,655261696.0,761593856.0,0.0,0.0,0.0,0.0,4004.0,10201.0,77.0,11.0,12.0,0.0,0.0,0.0,96.970,1.010,1.010,0.0,0.0,1.010,2353156.0,392930.0,0.0,0.0,1.450,1.390,1.340,
21-06 01:41:13,1.0,0.0,0.0,557293568.0,123355136.0,655261696.0,761331712.0,0.0,0.0,0.0,28672.0,3975.0,10308.0,81.443,8.247,10.309,0.0,0.0,0.0,89.899,4.040,4.040,0.0,0.0,2.020,2249928.0,378869.0,0.0,7.0,1.450,1.390,1.340,
21-06 01:41:14,2.0,0.0,0.0,557449216.0,123363328.0,655261696.0,761167872.0,0.0,0.0,0.0,12288.0,4163.0,10930.0,94.949,3.030,2.020,0.0,0.0,0.0,76.289,5.155,17.526,0.0,0.0,1.031,2251490.0,396708.0,0.0,2.0,1.490,1.400,1.350,
21-06 01:41:15,2.0,0.0,0.0,556826624.0,123363328.0,655261696.0,761790464.0,0.0,0.0,0.0,0.0,3966.0,9529.0,81.818,1.010,17.172,0.0,0.0,0.0,82.653,5.102,10.204,0.0,0.0,2.041,2132558.0,320163.0,0.0,0.0,1.490,1.400,1.350,
21-06 01:41:16,1.0,0.0,0.0,557281280.0,123363328.0,655265792.0,761331712.0,0.0,0.0,0.0,0.0,4519.0,9453.0,95.960,3.030,1.010,0.0,0.0,0.0,77.0,8.0,12.0,0.0,0.0,3.0,2286108.0,336469.0,0.0,0.0,1.490,1.400,1.350,
21-06 01:41:17,2.0,0.0,0.0,556789760.0,123363328.0,655265792.0,761823232.0,0.0,0.0,0.0,0.0,4949.0,10116.0,96.0,3.0,1.0,0.0,0.0,0.0,74.747,6.061,16.162,0.0,0.0,3.030,2257378.0,370453.0,0.0,0.0,1.490,1.400,1.350,
21-06 01:41:18,3.0,0.0,0.0,556822528.0,123363328.0,655265792.0,761790464.0,0.0,0.0,0.0,0.0,5143.0,10402.0,93.939,4.040,2.020,0.0,0.0,0.0,72.727,10.101,12.121,0.0,0.0,5.051,2329950.0,386586.0,0.0,0.0,1.490,1.400,1.350,
21-06 01:41:19,2.0,0.0,0.0,556158976.0,123371520.0,655265792.0,762445824.0,0.0,0.0,0.0,12288.0,4557.0,9105.0,91.0,4.0,5.0,0.0,0.0,0.0,64.646,8.081,23.232,0.0,0.0,4.040,2027512.0,328327.0,0.0,2.0,1.530,1.410,1.350,
21-06 01:41:20,1.0,0.0,0.0,556584960.0,123371520.0,655265792.0,762019840.0,0.0,0.0,0.0,0.0,4589.0,9857.0,92.079,3.960,3.960,0.0,0.0,0.0,72.0,10.0,13.0,0.0,0.0,5.0,2207122.0,366649.0,0.0,0.0,1.530,1.410,1.350,
21-06 01:41:21,2.0,0.0,0.0,556617728.0,123371520.0,655265792.0,761987072.0,0.0,0.0,0.0,0.0,4061.0,9537.0,97.980,1.010,1.010,0.0,0.0,0.0,75.0,6.250,13.542,0.0,0.0,5.208,2219064.0,364857.0,0.0,0.0,1.530,1.410,1.350,
21-06 01:41:22,2.0,0.0,0.0,556552192.0,123371520.0,655265792.0,762052608.0,0.0,0.0,0.0,0.0,4170.0,9719.0,97.980,1.010,1.010,0.0,0.0,0.0,76.0,10.0,11.0,0.0,0.0,3.0,2258306.0,372480.0,0.0,0.0,1.530,1.410,1.350,
21-06 01:41:23,2.0,0.0,0.0,556478464.0,123371520.0,655265792.0,762126336.0,0.0,0.0,0.0,0.0,3952.0,9461.0,94.059,1.980,3.960,0.0,0.0,0.0,78.351,6.186,14.433,0.0,0.0,1.031,2157348.0,356829.0,0.0,0.0,1.530,1.410,1.350,
21-06 01:41:24,2.0,0.0,0.0,557527040.0,123379712.0,655265792.0,761069568.0,0.0,0.0,0.0,12288.0,4399.0,9578.0,94.949,1.010,4.040,0.0,0.0,0.0,74.0,6.0,16.0,0.0,0.0,4.0,2146072.0,325984.0,0.0,2.0,1.570,1.420,1.350,
21-06 01:41:25,4.0,0.0,0.0,557920256.0,123379712.0,655265792.0,760676352.0,0.0,0.0,0.0,0.0,4269.0,9685.0,92.929,2.020,5.051,0.0,0.0,0.0,75.510,4.082,14.286,0.0,0.0,6.122,2210428.0,354525.0,0.0,0.0,1.570,1.420,1.350,
21-06 01:41:26,3.0,0.0,0.0,558141440.0,123379712.0,655265792.0,760455168.0,0.0,0.0,0.0,0.0,3965.0,10341.0,77.778,3.030,19.192,0.0,0.0,0.0,79.592,9.184,7.143,0.0,0.0,4.082,2168268.0,375215.0,0.0,0.0,1.570,1.420,1.350,
21-06 01:41:27,2.0,0.0,0.0,557645824.0,123379712.0,655265792.0,760950784.0,0.0,0.0,0.0,0.0,3843.0,11082.0,75.510,4.082,20.408,0.0,0.0,0.0,86.0,9.0,1.0,0.0,0.0,4.0,2222030.0,389131.0,0.0,0.0,1.570,1.420,1.350,
21-06 01:41:28,2.0,0.0,0.0,558297088.0,123379712.0,655265792.0,760299520.0,0.0,0.0,0.0,12288.0,4242.0,10179.0,96.0,4.0,0.0,0.0,0.0,0.0,73.786,7.767,12.621,0.0,0.0,5.825,2328920.0,387984.0,0.0,1.0,1.570,1.420,1.350,
21-06 01:41:29,2.0,0.0,0.0,557428736.0,123387904.0,655265792.0,761159680.0,0.0,0.0,0.0,20480.0,4407.0,9899.0,96.0,1.0,3.0,0.0,0.0,0.0,71.0,8.0,15.0,0.0,0.0,6.0,2258428.0,371606.0,0.0,2.0,1.610,1.430,1.360,
21-06 01:41:30,1.0,0.0,0.0,556150784.0,123387904.0,655265792.0,762437632.0,0.0,0.0,0.0,0.0,3997.0,8936.0,97.0,3.0,0.0,0.0,0.0,0.0,62.376,7.921,23.762,0.0,0.0,5.941,2126328.0,338724.0,0.0,0.0,1.610,1.430,1.360,
21-06 01:41:31,3.0,0.0,0.0,556937216.0,123387904.0,655265792.0,761651200.0,0.0,0.0,0.0,0.0,4024.0,9576.0,94.949,1.010,4.040,0.0,0.0,0.0,72.727,8.081,15.152,0.0,0.0,4.040,2207304.0,361589.0,0.0,0.0,1.610,1.430,1.360,
21-06 01:41:32,2.0,0.0,0.0,557404160.0,123387904.0,655265792.0,761184256.0,0.0,0.0,0.0,0.0,3656.0,10893.0,71.429,5.102,23.469,0.0,0.0,0.0,88.0,7.0,1.0,0.0,0.0,4.0,2121034.0,373849.0,0.0,0.0,1.610,1.430,1.360,
21-06 01:41:33,2.0,0.0,0.0,558153728.0,123387904.0,655265792.0,760434688.0,0.0,0.0,0.0,0.0,4151.0,9804.0,95.918,2.041,2.041,0.0,0.0,0.0,73.469,6.122,16.327,0.0,0.0,4.082,2218174.0,365461.0,0.0,0.0,1.610,1.430,1.360,
21-06 01:41:34,2.0,0.0,0.0,557162496.0,123396096.0,655265792.0,761417728.0,0.0,0.0,0.0,12288.0,4201.0,9748.0,91.0,3.0,6.0,0.0,0.0,0.0,70.297,9.901,14.851,0.0,0.0,4.950,2225450.0,367997.0,0.0,2.0,1.640,1.440,1.360,
21-06 01:41:35,2.0,0.0,0.0,556929024.0,123396096.0,655269888.0,761647104.0,0.0,0.0,0.0,0.0,4144.0,9636.0,94.898,1.020,4.082,0.0,0.0,0.0,73.267,7.921,14.851,0.0,0.0,3.960,2241476.0,367749.0,0.0,0.0,1.640,1.440,1.360,
21-06 01:41:36,2.0,0.0,0.0,557092864.0,123396096.0,655269888.0,761483264.0,0.0,0.0,0.0,0.0,4241.0,9940.0,94.845,2.062,3.093,0.0,0.0,0.0,71.0,8.0,16.0,0.0,0.0,5.0,2270956.0,375238.0,0.0,0.0,1.640,1.440,1.360,
21-06 01:41:37,3.0,0.0,0.0,556929024.0,123396096.0,655269888.0,761647104.0,0.0,0.0,0.0,0.0,4060.0,9554.0,91.089,1.980,6.931,0.0,0.0,0.0,68.687,8.081,20.202,0.0,0.0,3.030,2174326.0,359156.0,0.0,0.0,1.640,1.440,1.360,
21-06 01:41:38,2.0,0.0,0.0,557383680.0,123396096.0,655269888.0,761192448.0,0.0,0.0,0.0,16384.0,4499.0,10200.0,89.796,2.041,7.143,0.0,0.0,1.020,78.788,5.051,12.121,0.0,0.0,4.040,2247248.0,363211.0,0.0,2.0,1.640,1.440,1.360,
21-06 01:41:39,3.0,0.0,0.0,557834240.0,123404288.0,655269888.0,760733696.0,0.0,0.0,0.0,16384.0,4568.0,10600.0,76.768,9.091,14.141,0.0,0.0,0.0,92.0,1.0,2.0,0.0,0.0,5.0,2251138.0,321640.0,0.0,2.0,1.670,1.450,1.370,
21-06 01:41:40,1.0,0.0,0.0,557506560.0,123404288.0,655269888.0,761061376.0,0.0,0.0,0.0,0.0,5113.0,9997.0,90.0,7.0,3.0,0.0,0.0,0.0,78.788,6.061,13.131,0.0,0.0,2.020,2266110.0,338237.0,0.0,0.0,1.670,1.450,1.370,
21-06 01:41:41,2.0,0.0,0.0,557277184.0,123404288.0,655269888.0,761290752.0,0.0,0.0,0.0,0.0,5284.0,10107.0,92.929,6.061,1.010,0.0,0.0,0.0,75.510,6.122,15.306,0.0,0.0,3.061,2299044.0,338525.0,0.0,0.0,1.670,1.450,1.370,
21-06 01:41:42,2.0,0.0,0.0,557408256.0,123404288.0,655269888.0,761159680.0,0.0,0.0,0.0,0.0,5300.0,10053.0,92.929,4.040,3.030,0.0,0.0,0.0,76.238,6.931,10.891,0.0,0.0,5.941,2309468.0,335356.0,0.0,0.0,1.670,1.450,1.370,
21-06 01:41:43,2.0,0.0,0.0,557047808.0,123404288.0,655269888.0,761520128.0,0.0,0.0,0.0,0.0,5311.0,9859.0,91.919,4.040,4.040,0.0,0.0,0.0,66.0,6.0,23.0,0.0,0.0,5.0,2175714.0,317789.0,0.0,0.0,1.670,1.450,1.370,
21-06 01:41:44,2.0,0.0,0.0,557793280.0,123412480.0,655269888.0,760766464.0,0.0,0.0,0.0,12288.0,5172.0,10859.0,86.139,7.921,5.941,0.0,0.0,0.0,85.0,6.0,6.0,0.0,0.0,3.0,2334890.0,337786.0,0.0,2.0,1.690,1.460,1.370,
21-06 01:41:45,2.0,0.0,0.0,557924352.0,123412480.0,655269888.0,760635392.0,0.0,0.0,0.0,0.0,4499.0,10297.0,87.755,4.082,8.163,0.0,0.0,0.0,85.714,5.102,6.122,0.0,0.0,3.061,2305134.0,350350.0,0.0,0.0,1.690,1.460,1.370,
21-06 01:41:46,2.0,0.0,0.0,557563904.0,123412480.0,655269888.0,760995840.0,0.0,0.0,0.0,0.0,4108.0,9793.0,94.059,1.980,3.960,0.0,0.0,0.0,71.579,7.368,16.842,0.0,0.0,4.211,2229620.0,368521.0,0.0,0.0,1.690,1.460,1.370,
21-06 01:41:47,3.0,0.0,0.0,557268992.0,123412480.0,655269888.0,761290752.0,0.0,0.0,0.0,0.0,4073.0,9751.0,95.876,0.0,4.124,0.0,0.0,0.0,72.449,8.163,16.327,0.0,0.0,3.061,2211538.0,366831.0,0.0,0.0,1.690,1.460,1.370,
