"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1.csv",,,,"Date:","21 Jun 2018 01:50:08 UTC"


"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1.csv",,,,"Date:","21 Jun 2018 01:50:28 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:51:02,2.0,0.0,0.0,314232832.0,123883520.0,655478784.0,1003646976.0,0.0,0.0,0.0,0.0,3736.0,9898.0,29.126,1.942,67.961,0.0,0.0,0.971,54.639,10.309,35.052,0.0,0.0,0.0,1358454.0,254113.0,0.0,0.0,0.730,0.670,1.040,
21-06 01:51:03,0.0,0.0,0.0,314191872.0,123891712.0,655478784.0,1003679744.0,0.0,0.0,0.0,12288.0,3812.0,9622.0,45.545,1.980,52.475,0.0,0.0,0.0,46.939,3.061,47.959,0.0,0.0,2.041,1385694.0,237554.0,0.0,2.0,0.730,0.670,1.040,
21-06 01:51:04,1.0,0.0,0.0,314191872.0,123891712.0,655478784.0,1003679744.0,0.0,0.0,0.0,8192.0,3588.0,9383.0,45.545,3.960,50.495,0.0,0.0,0.0,44.898,3.061,50.0,0.0,0.0,2.041,1378850.0,232086.0,0.0,2.0,0.730,0.670,1.040,
21-06 01:51:05,2.0,0.0,0.0,314159104.0,123891712.0,655478784.0,1003712512.0,0.0,0.0,0.0,0.0,3366.0,9441.0,30.0,2.0,68.0,0.0,0.0,0.0,53.465,7.921,35.644,0.0,0.0,2.970,1321142.0,244165.0,0.0,0.0,0.670,0.660,1.030,
21-06 01:51:06,1.0,0.0,0.0,314159104.0,123891712.0,655478784.0,1003712512.0,0.0,0.0,0.0,0.0,3705.0,9859.0,29.703,2.970,66.337,0.0,0.0,0.990,56.566,6.061,36.364,0.0,0.0,1.010,1327586.0,245727.0,0.0,0.0,0.670,0.660,1.030,
21-06 01:51:07,3.0,0.0,0.0,314159104.0,123891712.0,655478784.0,1003712512.0,0.0,0.0,0.0,0.0,3728.0,9392.0,39.175,2.062,58.763,0.0,0.0,0.0,44.898,7.143,44.898,0.0,0.0,3.061,1319864.0,233872.0,0.0,0.0,0.670,0.660,1.030,
21-06 01:51:08,4.0,0.0,0.0,314253312.0,123895808.0,655478784.0,1003614208.0,0.0,0.0,0.0,12288.0,3750.0,9013.0,42.424,6.061,51.515,0.0,0.0,0.0,40.196,7.843,50.0,0.0,0.0,1.961,1358478.0,228467.0,0.0,2.0,0.670,0.660,1.030,
21-06 01:51:09,3.0,0.0,0.0,314089472.0,123895808.0,655478784.0,1003778048.0,0.0,0.0,0.0,0.0,3750.0,9884.0,31.373,3.922,63.725,0.0,0.0,0.980,56.0,5.0,37.0,0.0,0.0,2.0,1367882.0,249160.0,0.0,0.0,0.670,0.660,1.030,
21-06 01:51:10,2.0,0.0,0.0,314122240.0,123895808.0,655478784.0,1003745280.0,0.0,0.0,0.0,0.0,3742.0,9320.0,38.0,2.0,60.0,0.0,0.0,0.0,49.505,7.921,41.584,0.0,0.0,0.990,1362544.0,230543.0,0.0,0.0,0.610,0.650,1.030,
21-06 01:51:11,2.0,0.0,0.0,314056704.0,123895808.0,655478784.0,1003810816.0,0.0,0.0,0.0,0.0,3548.0,9504.0,32.353,1.961,64.706,0.0,0.0,0.980,55.319,6.383,38.298,0.0,0.0,0.0,1328570.0,244179.0,0.0,0.0,0.610,0.650,1.030,
21-06 01:51:12,2.0,0.0,0.0,314187776.0,123895808.0,655478784.0,1003679744.0,0.0,0.0,0.0,0.0,3779.0,9834.0,46.078,4.902,49.020,0.0,0.0,0.0,43.137,0.980,51.961,0.0,0.0,3.922,1384034.0,245513.0,0.0,0.0,0.610,0.650,1.030,
21-06 01:51:13,3.0,0.0,0.0,314122240.0,123895808.0,655478784.0,1003745280.0,0.0,0.0,0.0,0.0,3670.0,9742.0,43.434,8.081,48.485,0.0,0.0,0.0,47.423,2.062,49.485,0.0,0.0,1.031,1358602.0,244562.0,0.0,0.0,0.610,0.650,1.030,
21-06 01:51:14,3.0,0.0,0.0,314175488.0,123904000.0,655482880.0,1003679744.0,0.0,0.0,0.0,12288.0,3582.0,9344.0,40.196,6.863,52.941,0.0,0.0,0.0,47.0,3.0,49.0,0.0,0.0,1.0,1334186.0,232113.0,0.0,2.0,0.610,0.650,1.030,
21-06 01:51:15,1.0,0.0,0.0,314109952.0,123904000.0,655482880.0,1003745280.0,0.0,0.0,0.0,0.0,3622.0,8827.0,50.0,3.922,46.078,0.0,0.0,0.0,38.947,0.0,60.0,0.0,0.0,1.053,1306568.0,216854.0,0.0,0.0,0.810,0.690,1.040,
21-06 01:51:16,2.0,0.0,0.0,314273792.0,123904000.0,655482880.0,1003581440.0,0.0,0.0,0.0,0.0,3597.0,8701.0,38.776,7.143,54.082,0.0,0.0,0.0,44.554,3.960,48.515,0.0,0.0,2.970,1293974.0,211437.0,0.0,0.0,0.810,0.690,1.040,
21-06 01:51:17,0.0,0.0,0.0,314306560.0,123904000.0,655482880.0,1003548672.0,0.0,0.0,0.0,0.0,3837.0,9076.0,64.0,6.0,30.0,0.0,0.0,0.0,40.816,2.041,57.143,0.0,0.0,0.0,1317984.0,239288.0,0.0,0.0,0.810,0.690,1.040,
21-06 01:51:18,3.0,0.0,0.0,314142720.0,123904000.0,655482880.0,1003712512.0,0.0,0.0,0.0,0.0,3766.0,9219.0,41.0,10.0,49.0,0.0,0.0,0.0,39.175,3.093,55.670,0.0,0.0,2.062,1364580.0,235904.0,0.0,0.0,0.810,0.690,1.040,
21-06 01:51:19,2.0,0.0,0.0,314241024.0,123904000.0,655482880.0,1003614208.0,0.0,0.0,0.0,45056.0,3789.0,9418.0,46.465,6.061,47.475,0.0,0.0,0.0,35.922,3.883,53.398,0.971,0.0,5.825,1363806.0,237463.0,0.0,5.0,0.810,0.690,1.040,
21-06 01:51:20,1.0,0.0,0.0,314109952.0,123904000.0,655482880.0,1003745280.0,0.0,0.0,0.0,0.0,3884.0,9533.0,41.414,3.030,55.556,0.0,0.0,0.0,42.708,6.250,50.0,0.0,0.0,1.042,1367032.0,235295.0,0.0,0.0,0.740,0.680,1.030,
21-06 01:51:21,4.0,0.0,0.0,314810368.0,123904000.0,655482880.0,1003044864.0,0.0,0.0,0.0,0.0,3934.0,8951.0,55.914,4.301,39.785,0.0,0.0,0.0,73.196,4.124,20.619,0.0,0.0,2.062,1333842.0,234923.0,0.0,0.0,0.740,0.680,1.030,
21-06 01:51:22,2.0,0.0,0.0,315826176.0,123904000.0,655482880.0,1002029056.0,0.0,0.0,0.0,0.0,3703.0,9072.0,76.289,4.124,19.588,0.0,0.0,0.0,73.267,4.950,18.812,0.0,0.0,2.970,1347350.0,245805.0,0.0,0.0,0.740,0.680,1.030,
21-06 01:51:23,2.0,0.0,0.0,316588032.0,123904000.0,655482880.0,1001267200.0,0.0,0.0,0.0,0.0,3615.0,7792.0,63.158,3.158,33.684,0.0,0.0,0.0,65.657,4.040,26.263,0.0,0.0,4.040,1249992.0,199534.0,0.0,0.0,0.740,0.680,1.030,
21-06 01:51:24,2.0,0.0,0.0,316006400.0,123912192.0,655482880.0,1001840640.0,0.0,0.0,0.0,40960.0,3809.0,8806.0,73.118,3.226,23.656,0.0,0.0,0.0,72.340,5.319,20.213,0.0,0.0,2.128,1372268.0,233405.0,0.0,6.0,0.740,0.680,1.030,
21-06 01:51:25,1.0,0.0,0.0,316137472.0,123912192.0,655482880.0,1001709568.0,0.0,0.0,0.0,0.0,3570.0,9557.0,41.237,2.062,56.701,0.0,0.0,0.0,43.299,6.186,49.485,0.0,0.0,1.031,1390722.0,238790.0,0.0,0.0,0.920,0.720,1.040,
21-06 01:51:26,1.0,0.0,0.0,316170240.0,123912192.0,655482880.0,1001676800.0,0.0,0.0,0.0,0.0,3420.0,9526.0,45.0,3.0,52.0,0.0,0.0,0.0,48.544,4.854,43.689,0.0,0.0,2.913,1374690.0,236712.0,0.0,0.0,0.920,0.720,1.040,
21-06 01:51:27,1.0,0.0,0.0,316137472.0,123912192.0,655482880.0,1001709568.0,0.0,0.0,0.0,0.0,3510.0,9533.0,41.584,2.970,55.446,0.0,0.0,0.0,47.959,1.020,48.980,0.0,0.0,2.041,1368082.0,232139.0,0.0,0.0,0.920,0.720,1.040,
21-06 01:51:28,2.0,0.0,0.0,316039168.0,123912192.0,655482880.0,1001807872.0,0.0,0.0,0.0,0.0,3341.0,9289.0,30.693,1.980,67.327,0.0,0.0,0.0,59.0,3.0,35.0,0.0,0.0,3.0,1299836.0,235951.0,0.0,0.0,0.920,0.720,1.040,
21-06 01:51:29,2.0,0.0,0.0,315998208.0,123920384.0,655482880.0,1001840640.0,0.0,0.0,0.0,12288.0,3249.0,9376.0,36.634,1.980,61.386,0.0,0.0,0.0,58.763,8.247,29.897,0.0,0.0,3.093,1332928.0,238181.0,0.0,2.0,0.920,0.720,1.040,
21-06 01:51:30,1.0,0.0,0.0,315932672.0,123920384.0,655482880.0,1001906176.0,0.0,0.0,0.0,0.0,3305.0,9581.0,26.263,3.030,70.707,0.0,0.0,0.0,57.576,7.071,33.333,0.0,0.0,2.020,1322276.0,246846.0,0.0,0.0,1.170,0.770,1.060,
21-06 01:51:31,2.0,0.0,0.0,315965440.0,123920384.0,655482880.0,1001873408.0,0.0,0.0,0.0,0.0,3394.0,9343.0,34.343,1.010,64.646,0.0,0.0,0.0,57.732,3.093,38.144,0.0,0.0,1.031,1322240.0,240651.0,0.0,0.0,1.170,0.770,1.060,
21-06 01:51:32,3.0,0.0,0.0,316129280.0,123920384.0,655482880.0,1001709568.0,0.0,0.0,0.0,0.0,3524.0,9301.0,32.323,5.051,62.626,0.0,0.0,0.0,58.0,1.0,39.0,0.0,0.0,2.0,1310554.0,228955.0,0.0,0.0,1.170,0.770,1.060,
21-06 01:51:33,1.0,0.0,0.0,316092416.0,123920384.0,655486976.0,1001742336.0,0.0,0.0,0.0,0.0,3578.0,9474.0,47.059,8.824,44.118,0.0,0.0,0.0,44.0,3.0,51.0,0.0,0.0,2.0,1315644.0,232500.0,0.0,0.0,1.170,0.770,1.060,
21-06 01:51:34,2.0,0.0,0.0,316215296.0,123928576.0,655486976.0,1001611264.0,0.0,0.0,0.0,12288.0,3654.0,9186.0,50.505,7.071,42.424,0.0,0.0,0.0,37.255,1.961,59.804,0.0,0.0,0.980,1301402.0,222976.0,0.0,2.0,1.170,0.770,1.060,
21-06 01:51:35,1.0,0.0,0.0,316051456.0,123928576.0,655486976.0,1001775104.0,0.0,0.0,0.0,0.0,3601.0,8906.0,37.234,9.574,53.191,0.0,0.0,0.0,33.0,4.0,54.0,0.0,0.0,9.0,1302212.0,225136.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:36,2.0,0.0,0.0,316116992.0,123928576.0,655486976.0,1001709568.0,0.0,0.0,0.0,0.0,3635.0,9078.0,44.330,5.155,50.515,0.0,0.0,0.0,41.414,3.030,53.535,0.0,0.0,2.020,1293186.0,224705.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:37,3.0,0.0,0.0,316018688.0,123928576.0,655486976.0,1001807872.0,0.0,0.0,0.0,0.0,3659.0,9147.0,51.020,5.102,42.857,0.0,0.0,1.020,36.893,1.942,59.223,0.0,0.0,1.942,1304862.0,236143.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:38,1.0,0.0,0.0,316051456.0,123928576.0,655486976.0,1001775104.0,0.0,0.0,0.0,0.0,3796.0,9373.0,34.737,5.263,60.0,0.0,0.0,0.0,47.059,3.922,46.078,0.0,0.0,2.941,1364954.0,227559.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:39,2.0,0.0,0.0,316076032.0,123936768.0,655486976.0,1001742336.0,0.0,0.0,0.0,12288.0,3768.0,9539.0,47.959,7.143,44.898,0.0,0.0,0.0,36.634,2.970,58.416,0.0,0.0,1.980,1363336.0,244660.0,0.0,2.0,1.070,0.760,1.050,
21-06 01:51:40,2.0,0.0,0.0,315977728.0,123936768.0,655486976.0,1001840640.0,0.0,0.0,0.0,0.0,3835.0,9886.0,51.546,4.124,44.330,0.0,0.0,0.0,36.0,2.0,60.0,0.0,0.0,2.0,1376796.0,247465.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:41,3.0,0.0,0.0,316108800.0,123936768.0,655486976.0,1001709568.0,0.0,0.0,0.0,0.0,3875.0,9650.0,46.316,4.211,48.421,0.0,0.0,1.053,38.0,4.0,57.0,0.0,0.0,1.0,1387098.0,242983.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:42,1.0,0.0,0.0,316010496.0,123936768.0,655486976.0,1001807872.0,0.0,0.0,0.0,0.0,3814.0,9142.0,42.424,3.030,54.545,0.0,0.0,0.0,39.604,7.921,48.515,0.0,0.0,3.960,1356432.0,224145.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:43,0.0,0.0,0.0,316141568.0,123936768.0,655486976.0,1001676800.0,0.0,0.0,0.0,0.0,3701.0,8666.0,32.673,4.950,62.376,0.0,0.0,0.0,56.122,1.020,40.816,0.0,0.0,2.041,1332202.0,213772.0,0.0,0.0,1.070,0.760,1.050,
21-06 01:51:44,1.0,0.0,0.0,316108800.0,123940864.0,655482880.0,1001709568.0,0.0,0.0,0.0,12288.0,3815.0,9302.0,42.0,5.0,53.0,0.0,0.0,0.0,44.554,2.970,50.495,0.0,0.0,1.980,1360198.0,228531.0,0.0,2.0,1.070,0.760,1.050,
21-06 01:51:45,2.0,0.0,0.0,315940864.0,123940864.0,655486976.0,1001873408.0,0.0,0.0,0.0,0.0,3739.0,9044.0,37.374,9.091,53.535,0.0,0.0,0.0,47.0,2.0,50.0,0.0,0.0,1.0,1343680.0,221937.0,0.0,0.0,1.140,0.780,1.060,
21-06 01:51:46,1.0,0.0,0.0,315973632.0,123940864.0,655486976.0,1001840640.0,0.0,0.0,0.0,0.0,3620.0,8846.0,41.414,4.040,54.545,0.0,0.0,0.0,46.078,2.941,48.039,0.0,0.0,2.941,1300648.0,216265.0,0.0,0.0,1.140,0.780,1.060,
21-06 01:51:47,1.0,0.0,0.0,316006400.0,123940864.0,655486976.0,1001807872.0,0.0,0.0,0.0,0.0,3751.0,9519.0,48.485,5.051,46.465,0.0,0.0,0.0,37.374,3.030,57.576,0.0,0.0,2.020,1328504.0,233789.0,0.0,0.0,1.140,0.780,1.060,
21-06 01:51:48,1.0,0.0,0.0,315973632.0,123940864.0,655486976.0,1001840640.0,0.0,0.0,0.0,0.0,3597.0,9629.0,48.515,8.911,42.574,0.0,0.0,0.0,34.343,2.020,61.616,0.0,0.0,2.020,1363016.0,246513.0,0.0,0.0,1.140,0.780,1.060,
21-06 01:51:49,1.0,0.0,0.0,316137472.0,123940864.0,655486976.0,1001676800.0,0.0,0.0,0.0,20480.0,3546.0,9653.0,51.0,9.0,40.0,0.0,0.0,0.0,33.333,2.941,59.804,0.0,0.0,3.922,1330430.0,241883.0,0.0,1.0,1.140,0.780,1.060,
21-06 01:51:50,3.0,0.0,0.0,316035072.0,123944960.0,655486976.0,1001775104.0,0.0,0.0,0.0,16384.0,3488.0,9071.0,52.475,6.931,40.594,0.0,0.0,0.0,33.333,1.010,62.626,0.0,0.0,3.030,1279422.0,228463.0,0.0,2.0,1.290,0.820,1.070,
21-06 01:51:51,1.0,0.0,0.0,316227584.0,123944960.0,655486976.0,1001582592.0,0.0,0.0,0.0,0.0,3779.0,9503.0,50.0,5.0,45.0,0.0,0.0,0.0,35.922,1.942,58.252,0.0,0.0,3.883,1335920.0,236584.0,0.0,0.0,1.290,0.820,1.070,
21-06 01:51:52,2.0,0.0,0.0,316321792.0,123944960.0,655491072.0,1001484288.0,0.0,0.0,0.0,0.0,3796.0,9698.0,58.252,5.825,35.922,0.0,0.0,0.0,28.571,1.020,67.347,0.0,0.0,3.061,1331522.0,245890.0,0.0,0.0,1.290,0.820,1.070,
21-06 01:51:53,1.0,0.0,0.0,316157952.0,123944960.0,655491072.0,1001648128.0,0.0,0.0,0.0,0.0,3846.0,9525.0,50.0,8.0,42.0,0.0,0.0,0.0,32.673,2.970,61.386,0.0,0.0,2.970,1345230.0,245198.0,0.0,0.0,1.290,0.820,1.070,
