"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c64.csv",,,,"Date:","21 Jun 2018 15:30:42 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:30:52,5.0,0.0,0.0,401293312.0,132493312.0,665456640.0,897998848.0,0.0,0.0,0.0,0.0,4367.0,10789.0,92.784,3.093,4.124,0.0,0.0,0.0,86.869,6.061,2.020,0.0,0.0,5.051,2611164.0,445153.0,0.0,0.0,3.030,3.130,2.160,
21-06 15:30:53,6.0,0.0,0.0,400162816.0,132497408.0,665456640.0,899125248.0,0.0,0.0,0.0,12288.0,4363.0,11077.0,92.929,3.030,4.040,0.0,0.0,0.0,81.0,12.0,3.0,0.0,0.0,4.0,2655148.0,445749.0,0.0,2.0,3.030,3.130,2.160,
21-06 15:30:54,4.0,0.0,0.0,399228928.0,132497408.0,665456640.0,900059136.0,0.0,0.0,0.0,0.0,4859.0,11424.0,88.889,8.081,3.030,0.0,0.0,0.0,89.691,5.155,3.093,0.0,0.0,2.062,2609294.0,404167.0,0.0,0.0,3.110,3.140,2.170,
21-06 15:30:55,4.0,0.0,0.0,397168640.0,132497408.0,665456640.0,902119424.0,0.0,0.0,0.0,0.0,4411.0,11205.0,92.929,4.040,3.030,0.0,0.0,0.0,89.691,4.124,3.093,0.0,0.0,3.093,2588118.0,412397.0,0.0,0.0,3.110,3.140,2.170,
21-06 15:30:56,4.0,0.0,0.0,396681216.0,132497408.0,665456640.0,902606848.0,0.0,0.0,0.0,0.0,4214.0,10778.0,92.784,4.124,3.093,0.0,0.0,0.0,79.0,14.0,1.0,0.0,0.0,6.0,2593786.0,442680.0,0.0,0.0,3.110,3.140,2.170,
21-06 15:30:57,5.0,0.0,0.0,394326016.0,132497408.0,665456640.0,904962048.0,0.0,0.0,0.0,32768.0,4293.0,9982.0,94.845,3.093,2.062,0.0,0.0,0.0,85.149,7.921,1.980,0.0,0.0,4.950,2585416.0,440648.0,0.0,8.0,3.110,3.140,2.170,
21-06 15:30:58,5.0,0.0,0.0,418156544.0,132497408.0,665456640.0,881131520.0,0.0,0.0,0.0,24576.0,4816.0,10580.0,92.784,4.124,3.093,0.0,0.0,0.0,83.168,10.891,0.990,0.0,0.0,4.950,2606376.0,440212.0,0.0,2.0,3.110,3.140,2.170,
21-06 15:30:59,4.0,0.0,0.0,419667968.0,132497408.0,665460736.0,879616000.0,0.0,0.0,0.0,0.0,4322.0,11075.0,93.0,4.0,3.0,0.0,0.0,0.0,83.838,8.081,2.020,0.0,0.0,6.061,2624292.0,432798.0,0.0,0.0,3.100,3.140,2.180,
21-06 15:31:00,4.0,0.0,0.0,419422208.0,132497408.0,665460736.0,879861760.0,0.0,0.0,0.0,0.0,4269.0,10168.0,94.059,3.960,1.980,0.0,0.0,0.0,84.694,6.122,2.041,0.0,0.0,7.143,2502120.0,420920.0,0.0,0.0,3.100,3.140,2.180,
21-06 15:31:01,5.0,0.0,0.0,420151296.0,132497408.0,665460736.0,879132672.0,0.0,0.0,0.0,0.0,3951.0,10522.0,94.845,2.062,3.093,0.0,0.0,0.0,87.0,8.0,1.0,0.0,0.0,4.0,2533246.0,432242.0,0.0,0.0,3.100,3.140,2.180,
21-06 15:31:02,2.0,0.0,0.0,419909632.0,132497408.0,665460736.0,879374336.0,0.0,0.0,0.0,0.0,3981.0,10098.0,91.837,4.082,4.082,0.0,0.0,0.0,77.228,13.861,1.980,0.0,0.0,6.931,2520520.0,429157.0,0.0,0.0,3.100,3.140,2.180,
21-06 15:31:03,5.0,0.0,0.0,419581952.0,132497408.0,665460736.0,879702016.0,0.0,0.0,0.0,12288.0,4105.0,10226.0,91.837,6.122,2.041,0.0,0.0,0.0,84.694,9.184,1.020,0.0,0.0,5.102,2580152.0,437396.0,0.0,2.0,3.100,3.140,2.180,
21-06 15:31:04,4.0,0.0,0.0,419344384.0,132497408.0,665460736.0,879939584.0,0.0,0.0,0.0,0.0,4860.0,11424.0,91.919,4.040,4.040,0.0,0.0,0.0,86.735,7.143,2.041,0.0,0.0,4.082,2667062.0,423176.0,0.0,0.0,3.250,3.170,2.190,
21-06 15:31:05,5.0,0.0,0.0,419876864.0,132497408.0,665460736.0,879407104.0,0.0,0.0,0.0,0.0,4205.0,10718.0,91.837,5.102,3.061,0.0,0.0,0.0,83.838,12.121,2.020,0.0,0.0,2.020,2546396.0,423008.0,0.0,0.0,3.250,3.170,2.190,
21-06 15:31:06,5.0,0.0,0.0,419745792.0,132497408.0,665460736.0,879538176.0,0.0,0.0,0.0,0.0,4203.0,10559.0,94.0,3.0,3.0,0.0,0.0,0.0,79.0,15.0,1.0,0.0,0.0,5.0,2634274.0,450331.0,0.0,0.0,3.250,3.170,2.190,
21-06 15:31:07,5.0,0.0,0.0,418553856.0,132497408.0,665460736.0,880730112.0,0.0,0.0,0.0,20480.0,4361.0,10592.0,94.949,2.020,3.030,0.0,0.0,0.0,86.869,7.071,1.010,0.0,0.0,5.051,2693538.0,457204.0,0.0,1.0,3.250,3.170,2.190,
21-06 15:31:08,5.0,0.0,0.0,430751744.0,132497408.0,665460736.0,868532224.0,0.0,0.0,0.0,16384.0,4435.0,10656.0,92.929,5.051,2.020,0.0,0.0,0.0,83.0,10.0,2.0,0.0,0.0,5.0,2586254.0,429303.0,0.0,2.0,3.250,3.170,2.190,
21-06 15:31:09,4.0,0.0,0.0,431185920.0,132497408.0,665460736.0,868098048.0,0.0,0.0,0.0,0.0,4478.0,10554.0,93.0,3.0,4.0,0.0,0.0,0.0,78.0,15.0,1.0,0.0,0.0,6.0,2680064.0,453858.0,0.0,0.0,3.310,3.180,2.200,
21-06 15:31:10,4.0,0.0,0.0,431132672.0,132497408.0,665460736.0,868151296.0,0.0,0.0,0.0,0.0,4367.0,10201.0,94.949,2.020,3.030,0.0,0.0,0.0,82.0,11.0,2.0,0.0,0.0,5.0,2591388.0,437975.0,0.0,0.0,3.310,3.180,2.200,
21-06 15:31:11,4.0,0.0,0.0,431099904.0,132497408.0,665460736.0,868184064.0,0.0,0.0,0.0,0.0,4207.0,10375.0,92.929,5.051,2.020,0.0,0.0,0.0,85.859,8.081,1.010,0.0,0.0,5.051,2592098.0,435247.0,0.0,0.0,3.310,3.180,2.200,
21-06 15:31:12,3.0,0.0,0.0,429113344.0,132497408.0,665460736.0,870170624.0,0.0,0.0,0.0,0.0,4305.0,10399.0,93.878,4.082,2.041,0.0,0.0,0.0,84.848,10.101,0.0,0.0,0.0,5.051,2638964.0,447519.0,0.0,0.0,3.310,3.180,2.200,
21-06 15:31:13,4.0,0.0,0.0,427692032.0,132497408.0,665460736.0,871591936.0,0.0,0.0,0.0,12288.0,4607.0,10022.0,96.0,2.0,2.0,0.0,0.0,0.0,85.859,7.071,2.020,0.0,0.0,5.051,2511834.0,425275.0,0.0,2.0,3.310,3.180,2.200,
21-06 15:31:14,4.0,0.0,0.0,425857024.0,132497408.0,665460736.0,873426944.0,0.0,0.0,0.0,0.0,4464.0,10307.0,95.960,2.020,2.020,0.0,0.0,0.0,85.149,5.941,1.980,0.0,0.0,6.931,2587180.0,439301.0,0.0,0.0,3.370,3.200,2.210,
21-06 15:31:15,5.0,0.0,0.0,424083456.0,132497408.0,665460736.0,875200512.0,0.0,0.0,0.0,0.0,4340.0,10611.0,95.960,2.020,2.020,0.0,0.0,0.0,81.818,10.101,2.020,0.0,0.0,6.061,2602738.0,441169.0,0.0,0.0,3.370,3.200,2.210,
21-06 15:31:16,5.0,0.0,2.0,423223296.0,132497408.0,665460736.0,876060672.0,0.0,0.0,0.0,0.0,4257.0,10291.0,93.939,4.040,2.020,0.0,0.0,0.0,80.808,12.121,0.0,0.0,0.0,7.071,2515083.0,424380.0,0.0,0.0,3.370,3.200,2.210,
21-06 15:31:17,4.0,0.0,0.0,421158912.0,132497408.0,665460736.0,878125056.0,0.0,0.0,0.0,16384.0,4229.0,10245.0,95.960,1.010,3.030,0.0,0.0,0.0,82.653,10.204,2.041,0.0,0.0,5.102,2548904.0,428518.0,0.0,3.0,3.370,3.200,2.210,
21-06 15:31:18,6.0,0.0,0.0,420048896.0,132497408.0,665464832.0,879230976.0,0.0,0.0,0.0,28672.0,4182.0,10644.0,93.069,4.950,1.980,0.0,0.0,0.0,79.208,11.881,1.980,0.0,0.0,6.931,2574080.0,436936.0,0.0,2.0,3.370,3.200,2.210,
21-06 15:31:19,4.0,0.0,0.0,418119680.0,132497408.0,665464832.0,881160192.0,0.0,0.0,0.0,0.0,4054.0,10259.0,90.722,5.155,4.124,0.0,0.0,0.0,77.0,17.0,1.0,0.0,0.0,5.0,2510702.0,426684.0,0.0,0.0,3.500,3.230,2.230,
21-06 15:31:20,7.0,0.0,2.0,418299904.0,132497408.0,665464832.0,880979968.0,0.0,0.0,0.0,0.0,4263.0,9951.0,92.857,5.102,2.041,0.0,0.0,0.0,78.571,15.306,2.041,0.0,0.0,4.082,2496283.0,424587.0,0.0,0.0,3.500,3.230,2.230,
21-06 15:31:21,4.0,0.0,0.0,416690176.0,132497408.0,665468928.0,882585600.0,0.0,0.0,0.0,0.0,4259.0,10565.0,91.919,5.051,3.030,0.0,0.0,0.0,80.0,14.0,3.0,0.0,0.0,3.0,2515082.0,428192.0,0.0,0.0,3.500,3.230,2.230,
21-06 15:31:22,4.0,0.0,0.0,416460800.0,132497408.0,665468928.0,882814976.0,0.0,0.0,0.0,0.0,4296.0,10668.0,94.845,3.093,2.062,0.0,0.0,0.0,82.828,10.101,2.020,0.0,0.0,5.051,2591152.0,443080.0,0.0,0.0,3.500,3.230,2.230,
21-06 15:31:23,4.0,0.0,0.0,431108096.0,132497408.0,665468928.0,868167680.0,0.0,0.0,0.0,24576.0,4116.0,10473.0,92.857,5.102,2.041,0.0,0.0,0.0,84.0,9.0,1.0,0.0,0.0,6.0,2490388.0,427241.0,0.0,2.0,3.500,3.230,2.230,
21-06 15:31:24,6.0,0.0,0.0,431022080.0,132497408.0,665468928.0,868253696.0,0.0,0.0,0.0,0.0,4368.0,10663.0,94.0,3.0,3.0,0.0,0.0,0.0,77.228,11.881,1.980,0.0,0.0,8.911,2597912.0,440510.0,0.0,0.0,3.540,3.240,2.240,
21-06 15:31:25,4.0,0.0,0.0,431173632.0,132497408.0,665468928.0,868102144.0,0.0,0.0,0.0,0.0,4436.0,10547.0,94.898,3.061,2.041,0.0,0.0,0.0,80.808,11.111,1.010,0.0,0.0,7.071,2673690.0,454860.0,0.0,0.0,3.540,3.240,2.240,
21-06 15:31:26,4.0,0.0,0.0,429981696.0,132497408.0,665468928.0,869294080.0,0.0,0.0,0.0,0.0,4096.0,10652.0,94.949,2.020,3.030,0.0,0.0,0.0,88.119,5.941,1.980,0.0,0.0,3.960,2570142.0,439850.0,0.0,0.0,3.540,3.240,2.240,
21-06 15:31:27,4.0,0.0,0.0,427716608.0,132497408.0,665468928.0,871559168.0,0.0,0.0,0.0,0.0,4190.0,10823.0,97.959,1.020,1.020,0.0,0.0,0.0,77.778,15.152,2.020,0.0,0.0,5.051,2590278.0,441145.0,0.0,0.0,3.540,3.240,2.240,
21-06 15:31:28,4.0,0.0,0.0,425750528.0,132497408.0,665468928.0,873525248.0,0.0,0.0,0.0,12288.0,4193.0,10451.0,91.919,4.040,4.040,0.0,0.0,0.0,81.0,12.0,2.0,0.0,0.0,5.0,2520310.0,434452.0,0.0,2.0,3.540,3.240,2.240,
21-06 15:31:29,3.0,0.0,0.0,423075840.0,132497408.0,665468928.0,876199936.0,0.0,0.0,0.0,0.0,4424.0,10774.0,95.0,2.0,3.0,0.0,0.0,0.0,83.673,11.224,1.020,0.0,0.0,4.082,2620612.0,447113.0,0.0,0.0,3.580,3.250,2.250,
21-06 15:31:30,5.0,0.0,0.0,422092800.0,132497408.0,665468928.0,877182976.0,0.0,0.0,0.0,0.0,4462.0,10609.0,93.814,4.124,2.062,0.0,0.0,0.0,81.0,11.0,2.0,0.0,0.0,6.0,2605008.0,440432.0,0.0,0.0,3.580,3.250,2.250,
21-06 15:31:31,3.0,0.0,0.0,420851712.0,132497408.0,665468928.0,878424064.0,0.0,0.0,0.0,0.0,4199.0,9999.0,91.919,5.051,3.030,0.0,0.0,0.0,86.0,9.0,1.0,0.0,0.0,4.0,2506608.0,419212.0,0.0,0.0,3.580,3.250,2.250,
21-06 15:31:32,5.0,0.0,0.0,419876864.0,132497408.0,665468928.0,879398912.0,0.0,0.0,0.0,24576.0,4822.0,10223.0,94.845,2.062,3.093,0.0,0.0,0.0,84.0,8.0,2.0,0.0,0.0,6.0,2590582.0,440689.0,0.0,6.0,3.580,3.250,2.250,
21-06 15:31:33,4.0,0.0,0.0,418664448.0,132501504.0,665468928.0,880607232.0,0.0,0.0,0.0,12288.0,4540.0,10204.0,92.784,3.093,4.124,0.0,0.0,0.0,79.0,15.0,2.0,0.0,0.0,4.0,2443208.0,417410.0,0.0,2.0,3.580,3.250,2.250,
21-06 15:31:34,3.0,0.0,0.0,418414592.0,132501504.0,665468928.0,880857088.0,0.0,0.0,0.0,0.0,4689.0,10470.0,92.929,3.030,4.040,0.0,0.0,0.0,87.879,7.071,1.010,0.0,0.0,4.040,2619606.0,446301.0,0.0,0.0,3.610,3.270,2.260,
21-06 15:31:35,6.0,0.0,0.0,417144832.0,132501504.0,665468928.0,882126848.0,0.0,0.0,0.0,0.0,4648.0,10331.0,91.837,5.102,3.061,0.0,0.0,0.0,83.673,8.163,1.020,0.0,0.0,7.143,2601646.0,439466.0,0.0,0.0,3.610,3.270,2.260,
21-06 15:31:36,5.0,0.0,0.0,417103872.0,132501504.0,665468928.0,882167808.0,0.0,0.0,0.0,0.0,4481.0,10198.0,93.878,3.061,3.061,0.0,0.0,0.0,87.0,9.0,1.0,0.0,0.0,3.0,2450834.0,417809.0,0.0,0.0,3.610,3.270,2.260,
21-06 15:31:37,4.0,0.0,0.0,432132096.0,132501504.0,665473024.0,867135488.0,0.0,0.0,0.0,20480.0,4561.0,10891.0,94.949,2.020,3.030,0.0,0.0,0.0,84.158,8.911,0.990,0.0,0.0,5.941,2675392.0,456486.0,0.0,1.0,3.610,3.270,2.260,
21-06 15:31:38,4.0,0.0,0.0,432058368.0,132501504.0,665473024.0,867209216.0,0.0,0.0,0.0,16384.0,4443.0,10899.0,92.784,5.155,2.062,0.0,0.0,0.0,85.714,9.184,1.020,0.0,0.0,4.082,2668008.0,452679.0,0.0,2.0,3.610,3.270,2.260,
21-06 15:31:39,5.0,0.0,0.0,431640576.0,132501504.0,665473024.0,867627008.0,0.0,0.0,0.0,0.0,4354.0,10583.0,93.0,5.0,2.0,0.0,0.0,0.0,84.158,9.901,1.980,0.0,0.0,3.960,2618452.0,444553.0,0.0,0.0,3.640,3.280,2.270,
21-06 15:31:40,6.0,0.0,0.0,430632960.0,132501504.0,665473024.0,868634624.0,0.0,0.0,0.0,0.0,4445.0,10672.0,92.929,4.040,3.030,0.0,0.0,0.0,75.758,13.131,2.020,0.0,0.0,9.091,2633344.0,449628.0,0.0,0.0,3.640,3.280,2.270,
21-06 15:31:41,3.0,0.0,0.0,430116864.0,132501504.0,665473024.0,869150720.0,0.0,0.0,0.0,0.0,4192.0,11137.0,94.898,4.082,1.020,0.0,0.0,0.0,82.828,10.101,2.020,0.0,0.0,5.051,2708376.0,461750.0,0.0,0.0,3.640,3.280,2.270,
21-06 15:31:42,4.0,0.0,0.0,428335104.0,132501504.0,665473024.0,870932480.0,0.0,0.0,0.0,0.0,4321.0,10916.0,92.708,4.167,3.125,0.0,0.0,0.0,75.510,16.327,1.020,0.0,0.0,7.143,2648940.0,450695.0,0.0,0.0,3.640,3.280,2.270,
21-06 15:31:43,5.0,0.0,0.0,427274240.0,132505600.0,665473024.0,871989248.0,0.0,0.0,0.0,12288.0,4283.0,10513.0,94.898,2.041,3.061,0.0,0.0,0.0,88.889,5.051,2.020,0.0,0.0,4.040,2621928.0,444533.0,0.0,2.0,3.640,3.280,2.270,
21-06 15:31:44,4.0,0.0,0.0,426369024.0,132505600.0,665473024.0,872894464.0,0.0,0.0,0.0,0.0,4444.0,10807.0,92.857,4.082,3.061,0.0,0.0,0.0,88.119,6.931,1.980,0.0,0.0,2.970,2685842.0,445930.0,0.0,0.0,3.670,3.290,2.280,
21-06 15:31:45,4.0,0.0,0.0,425058304.0,132505600.0,665473024.0,874205184.0,0.0,0.0,0.0,0.0,4463.0,10596.0,94.949,2.020,3.030,0.0,0.0,0.0,82.828,10.101,0.0,0.0,0.0,7.071,2680428.0,455999.0,0.0,0.0,3.670,3.290,2.280,
21-06 15:31:46,2.0,0.0,0.0,423604224.0,132505600.0,665473024.0,875659264.0,0.0,0.0,0.0,0.0,4586.0,10788.0,92.929,5.051,2.020,0.0,0.0,0.0,84.694,9.184,2.041,0.0,0.0,4.082,2579296.0,407574.0,0.0,0.0,3.670,3.290,2.280,
21-06 15:31:47,5.0,0.0,0.0,422510592.0,132505600.0,665473024.0,876752896.0,0.0,0.0,0.0,0.0,4191.0,10527.0,96.0,2.0,2.0,0.0,0.0,0.0,86.0,7.0,1.0,0.0,0.0,6.0,2617286.0,445296.0,0.0,0.0,3.670,3.290,2.280,
21-06 15:31:48,4.0,0.0,0.0,421462016.0,132509696.0,665473024.0,877797376.0,0.0,0.0,0.0,12288.0,5066.0,11495.0,90.0,7.0,3.0,0.0,0.0,0.0,81.0,11.0,3.0,0.0,0.0,5.0,2672772.0,429029.0,0.0,2.0,3.670,3.290,2.280,
21-06 15:31:49,4.0,0.0,0.0,420843520.0,132509696.0,665473024.0,878415872.0,0.0,0.0,0.0,0.0,4972.0,11310.0,91.667,5.208,3.125,0.0,0.0,0.0,86.598,7.216,2.062,0.0,0.0,4.124,2660754.0,423014.0,0.0,0.0,3.620,3.290,2.280,
21-06 15:31:50,3.0,0.0,0.0,420044800.0,132509696.0,665473024.0,879214592.0,0.0,0.0,0.0,0.0,4414.0,10593.0,92.857,4.082,3.061,0.0,0.0,0.0,79.208,13.861,1.980,0.0,0.0,4.950,2624104.0,446918.0,0.0,0.0,3.620,3.290,2.280,
21-06 15:31:51,4.0,0.0,0.0,418504704.0,132509696.0,665473024.0,880754688.0,0.0,0.0,0.0,0.0,4845.0,10901.0,91.837,5.102,3.061,0.0,0.0,0.0,85.859,9.091,2.020,0.0,0.0,3.030,2657054.0,434696.0,0.0,0.0,3.620,3.290,2.280,
21-06 15:31:52,4.0,0.0,0.0,414621696.0,132509696.0,665473024.0,884637696.0,0.0,0.0,0.0,20480.0,4327.0,10610.0,92.929,4.040,3.030,0.0,0.0,0.0,81.818,10.101,1.010,0.0,0.0,7.071,2602220.0,445471.0,0.0,3.0,3.620,3.290,2.280,
21-06 15:31:53,4.0,0.0,0.0,414146560.0,132513792.0,665473024.0,885108736.0,0.0,0.0,0.0,32768.0,4374.0,10741.0,92.929,3.030,4.040,0.0,0.0,0.0,84.0,8.0,1.0,0.0,0.0,7.0,2665756.0,451677.0,0.0,2.0,3.620,3.290,2.280,
21-06 15:31:54,5.0,0.0,0.0,412561408.0,132513792.0,665473024.0,886693888.0,0.0,0.0,0.0,0.0,4681.0,10786.0,94.949,2.020,3.030,0.0,0.0,0.0,84.848,8.081,1.010,0.0,0.0,6.061,2700288.0,430427.0,0.0,0.0,3.730,3.310,2.300,
21-06 15:31:55,4.0,0.0,0.0,409829376.0,132513792.0,665473024.0,889425920.0,0.0,0.0,0.0,0.0,4223.0,10908.0,93.814,3.093,3.093,0.0,0.0,0.0,78.788,13.131,2.020,0.0,0.0,6.061,2632556.0,414595.0,0.0,0.0,3.730,3.310,2.300,
21-06 15:31:56,4.0,0.0,0.0,408596480.0,132513792.0,665477120.0,890654720.0,0.0,0.0,0.0,0.0,4410.0,10839.0,92.929,4.040,3.030,0.0,0.0,0.0,86.869,10.101,1.010,0.0,0.0,2.020,2652580.0,370159.0,0.0,0.0,3.730,3.310,2.300,
21-06 15:31:57,5.0,0.0,0.0,430923776.0,132513792.0,665477120.0,868327424.0,0.0,0.0,0.0,0.0,4176.0,10638.0,93.878,4.082,2.041,0.0,0.0,0.0,85.0,8.0,1.0,0.0,0.0,6.0,2665704.0,447417.0,0.0,0.0,3.730,3.310,2.300,
21-06 15:31:58,4.0,0.0,0.0,431591424.0,132517888.0,665477120.0,867655680.0,0.0,0.0,0.0,12288.0,4583.0,11005.0,93.0,4.0,3.0,0.0,0.0,0.0,86.0,8.0,2.0,0.0,0.0,4.0,2706760.0,422090.0,0.0,2.0,3.730,3.310,2.300,
21-06 15:31:59,3.0,0.0,2.0,432291840.0,132517888.0,665477120.0,866955264.0,0.0,0.0,0.0,0.0,4189.0,10786.0,95.918,2.041,2.041,0.0,0.0,0.0,84.848,8.081,1.010,0.0,0.0,6.061,2610677.0,390402.0,0.0,0.0,3.830,3.340,2.310,
21-06 15:32:00,4.0,0.0,2.0,432918528.0,132517888.0,665477120.0,866328576.0,0.0,0.0,0.0,0.0,4205.0,10678.0,95.0,1.0,4.0,0.0,0.0,0.0,86.0,6.0,2.0,0.0,0.0,6.0,2582041.0,391748.0,0.0,0.0,3.830,3.340,2.310,
21-06 15:32:01,2.0,0.0,2.0,432197632.0,132517888.0,665477120.0,867049472.0,0.0,0.0,0.0,0.0,4224.0,10556.0,93.0,3.0,4.0,0.0,0.0,0.0,83.838,10.101,1.010,0.0,0.0,5.051,2588127.0,395639.0,0.0,0.0,3.830,3.340,2.310,
21-06 15:32:02,4.0,0.0,0.0,428916736.0,132517888.0,665477120.0,870330368.0,0.0,0.0,0.0,0.0,4309.0,10821.0,94.898,3.061,2.041,0.0,0.0,0.0,83.0,10.0,1.0,0.0,0.0,6.0,2622384.0,418997.0,0.0,0.0,3.830,3.340,2.310,
21-06 15:32:03,5.0,0.0,0.0,427966464.0,132517888.0,665477120.0,871280640.0,0.0,0.0,0.0,20480.0,4523.0,10848.0,92.857,4.082,3.061,0.0,0.0,0.0,83.673,8.163,3.061,0.0,0.0,5.102,2571896.0,399589.0,0.0,2.0,3.830,3.340,2.310,
21-06 15:32:04,4.0,0.0,0.0,427122688.0,132517888.0,665477120.0,872124416.0,0.0,0.0,0.0,0.0,4702.0,10490.0,93.939,3.030,3.030,0.0,0.0,0.0,86.869,7.071,2.020,0.0,0.0,4.040,2593738.0,414502.0,0.0,0.0,3.840,3.350,2.320,
21-06 15:32:05,3.0,0.0,0.0,425766912.0,132517888.0,665477120.0,873480192.0,0.0,0.0,0.0,0.0,4921.0,10431.0,88.776,8.163,3.061,0.0,0.0,0.0,84.0,7.0,4.0,0.0,0.0,5.0,2429914.0,349881.0,0.0,0.0,3.840,3.350,2.320,
21-06 15:32:06,3.0,0.0,0.0,424361984.0,132517888.0,665477120.0,874885120.0,0.0,0.0,0.0,0.0,4747.0,10574.0,89.796,7.143,3.061,0.0,0.0,0.0,89.0,7.0,1.0,0.0,0.0,3.0,2585190.0,407238.0,0.0,0.0,3.840,3.350,2.320,
21-06 15:32:07,5.0,0.0,2.0,423473152.0,132517888.0,665477120.0,875773952.0,0.0,0.0,0.0,16384.0,4418.0,10627.0,93.878,3.061,3.061,0.0,0.0,0.0,83.838,7.071,2.020,0.0,0.0,7.071,2664067.0,439352.0,0.0,2.0,3.840,3.350,2.320,
21-06 15:32:08,5.0,0.0,0.0,422670336.0,132521984.0,665477120.0,876572672.0,0.0,0.0,0.0,16384.0,4757.0,11174.0,93.878,3.061,3.061,0.0,0.0,0.0,81.633,10.204,1.020,0.0,0.0,7.143,2670412.0,440959.0,0.0,2.0,3.840,3.350,2.320,
